playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Giacomo Raspadori,/giacomo-raspadori/profil/spieler/405885,23,SS,Italy,35000000,26000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2023,9000000,23.0,1.72,both,ITA-Serie A,Sassuolo,Giacomo Raspadori,ITA,FW,22.0,2000.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2023,-3620000,23.0,1.77,right,ENG-Premier League,Bournemouth,Hamed Junior Traorè,CIV,"FW,MF",22.0,2000.0,7,5,427,4.7,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.1,19.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.19,0.24,0.43,0.19,0.43,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2023,-3620000,23.0,1.77,right,ITA-Serie A,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22.0,2000.0,11,6,591,6.6,0,3,3,0,0,0,1,0,1.0,1.0,1.8,2.7,14.0,26.0,36.0,0.0,0.46,0.46,0.0,0.46,0.15,0.27,0.41,0.15,0.41,2023
Kaan Ayhan,/kaan-ayhan/profil/spieler/119031,28,CB,Turkey,3700000,2800000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2023,900000,28.0,1.85,right,ITA-Serie A,Sassuolo,Kaan Ayhan,TUR,DF,27.0,1994.0,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Sebastiano Luperto,/sebastiano-luperto/profil/spieler/278531,26,CB,Italy,3000000,2500000,SSC Napoli,/ssc-neapel/startseite/verein/6195,FC Empoli,/fc-empoli/startseite/verein/749,in,2023,500000,26.0,1.91,left,ITA-Serie A,Empoli,Sebastiano Luperto,ITA,DF,25.0,1996.0,36,36,3135,34.8,2,0,2,2,0,0,4,2,1.2,1.2,0.6,1.9,13.0,72.0,3.0,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.05,0.04,0.05,2023
Guglielmo Vicario,/guglielmo-vicario/profil/spieler/286047,26,GK,Italy,16000000,20000000,FC Empoli,/fc-empoli/startseite/verein/749,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2023,-4000000,26.0,1.94,right,ITA-Serie A,Empoli,Guglielmo Vicario,ITA,GK,25.0,1996.0,31,31,2783,30.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Kristjan Asllani,/kristjan-asllani/profil/spieler/543771,21,DM,Albania,12000000,10000000,FC Empoli,/fc-empoli/startseite/verein/749,Inter Milan,/inter-mailand/startseite/verein/46,out,2023,2000000,21.0,1.75,right,ITA-Serie A,Inter,Kristjan Asllani,ALB,MF,20.0,2002.0,20,5,592,6.6,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.5,6.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,2023
Nedim Bajrami,/nedim-bajrami/profil/spieler/390177,24,AM,Albania,7500000,6000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2023,1500000,24.0,1.79,right,ITA-Serie A,Empoli,Nedim Bajrami,ALB,"MF,FW",23.0,1999.0,19,8,940,10.4,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,22.0,29.0,47.0,0.1,0.1,0.19,0.1,0.19,0.12,0.11,0.23,0.12,0.23,2023
Nedim Bajrami,/nedim-bajrami/profil/spieler/390177,24,AM,Albania,7500000,6000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2023,1500000,24.0,1.79,right,ITA-Serie A,Sassuolo,Nedim Bajrami,ALB,"FW,MF",23.0,1999.0,18,7,819,9.1,1,0,1,1,0,0,0,0,1.9,1.9,1.5,3.4,23.0,44.0,96.0,0.11,0.0,0.11,0.11,0.11,0.21,0.16,0.37,0.21,0.37,2023
Boulaye Dia,/boulaye-dia/profil/spieler/626913,26,CF,Senegal,25000000,12000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,13000000,26.0,1.8,right,ITA-Serie A,Salernitana,Boulaye Dia,SEN,"FW,MF",25.0,1996.0,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48.0,50.0,140.0,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.4,2023
Lorenzo Pirola,/lorenzo-pirola/profil/spieler/487834,21,CB,Italy,8000000,5000000,Inter Milan,/inter-mailand/startseite/verein/46,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,3000000,21.0,1.88,left,ITA-Serie A,Salernitana,Lorenzo Pirola,ITA,DF,20.0,2002.0,26,23,1941,21.6,2,0,2,2,0,0,4,0,1.5,1.5,0.4,1.9,13.0,43.0,4.0,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09,2023
Antonio Candreva,/antonio-candreva/profil/spieler/25488,36,RM,Italy,1500000,500000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,1000000,36.0,1.8,right,ITA-Serie A,Salernitana,Antonio Candreva,ITA,"MF,DF",35.0,1987.0,35,32,2726,30.3,7,4,11,7,0,0,3,1,3.7,3.7,4.7,8.3,71.0,135.0,171.0,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27,2023
Youssef Maleh,/youssef-maleh/profil/spieler/324377,24,CM,Morocco,4500000,5500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,US Lecce,/us-lecce/startseite/verein/1005,in,2023,-1000000,24.0,1.79,left,ITA-Serie A,Fiorentina,Youssef Maleh,MAR,MF,23.0,1998.0,7,4,297,3.3,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,3.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2,0.36,0.17,0.36,2023
Youssef Maleh,/youssef-maleh/profil/spieler/324377,24,CM,Morocco,4500000,5500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,US Lecce,/us-lecce/startseite/verein/1005,in,2023,-1000000,24.0,1.79,left,ITA-Serie A,Lecce,Youssef Maleh,MAR,MF,23.0,1998.0,17,7,674,7.5,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,9.0,19.0,19.0,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08,2023
Ondrej Duda,/ondrej-duda/profil/spieler/232418,28,AM,Slovakia,3400000,2700000,1.FC Köln,/1-fc-koln/startseite/verein/3,Hellas Verona,/hellas-verona/startseite/verein/276,in,2023,700000,28.0,1.81,right,GER-Bundesliga,Köln,Ondrej Duda,SVK,MF,27.0,1994.0,13,9,689,7.7,0,0,0,0,0,0,4,0,0.7,0.7,0.7,1.4,12.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.18,0.1,0.18,2023
Ondrej Duda,/ondrej-duda/profil/spieler/232418,28,AM,Slovakia,3400000,2700000,1.FC Köln,/1-fc-koln/startseite/verein/3,Hellas Verona,/hellas-verona/startseite/verein/276,in,2023,700000,28.0,1.81,right,ITA-Serie A,Hellas Verona,Ondrej Duda,SVK,MF,27.0,1994.0,15,11,1061,11.8,0,0,0,0,0,0,4,0,0.8,0.8,0.3,1.1,15.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,2023
Giovanni Simeone,/giovanni-simeone/profil/spieler/282388,27,CF,Argentina,15000000,12000000,Hellas Verona,/hellas-verona/startseite/verein/276,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2023,3000000,27.0,1.8,right,ITA-Serie A,Napoli,Giovanni Simeone,ARG,FW,27.0,1995.0,25,1,406,4.5,4,1,5,4,0,0,1,0,1.4,1.4,1.2,2.5,11.0,9.0,34.0,0.89,0.22,1.11,0.89,1.11,0.3,0.26,0.56,0.3,0.56,2023
Matteo Cancellieri,/matteo-cancellieri/profil/spieler/550106,21,RW,Italy,5000000,7960000,Hellas Verona,/hellas-verona/startseite/verein/276,SS Lazio,/lazio-rom/startseite/verein/398,out,2023,-2960000,21.0,1.8,left,ITA-Serie A,Lazio,Matteo Cancellieri,ITA,FW,20.0,2002.0,20,1,256,2.8,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,15.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,2023
Gianluca Caprari,/gianluca-caprari/profil/spieler/146752,29,SS,Italy,8000000,7500000,Hellas Verona,/hellas-verona/startseite/verein/276,AC Monza,/ac-monza/startseite/verein/2919,out,2023,500000,29.0,1.71,right,ITA-Serie A,Monza,Gianluca Caprari,ITA,"MF,FW",29.0,1993.0,37,32,2441,27.1,5,2,7,4,1,1,7,0,5.0,4.2,2.5,6.7,100.0,92.0,188.0,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25,2023
Yayah Kallon,/yayah-kallon/profil/spieler/623040,22,RW,Sierra Leone,1500000,2800000,Genoa CFC,/genua-cfc/startseite/verein/252,Hellas Verona,/hellas-verona/startseite/verein/276,out,2023,-1300000,22.0,1.75,left,ITA-Serie A,Hellas Verona,Yayah Kallon,SLE,"MF,FW",21.0,2001.0,22,8,860,9.6,1,1,2,1,0,0,1,0,1.7,1.7,1.5,3.2,33.0,22.0,64.0,0.1,0.1,0.21,0.1,0.21,0.17,0.16,0.33,0.17,0.33,2023
Ibrahim Sulemana,/ibrahim-sulemana/profil/spieler/982267,20,DM,Ghana,1500000,4000000,Hellas Verona,/hellas-verona/startseite/verein/276,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2023,-2500000,20.0,1.8,right,ITA-Serie A,Hellas Verona,Ibrahim Sulemana,GHA,MF,19.0,2003.0,16,6,651,7.2,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,4.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,2023
Raoul Bellanova,/raoul-bellanova/profil/spieler/357992,23,RB,Italy,5000000,7000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Torino FC,/fc-turin/startseite/verein/416,out,2023,-2000000,23.0,1.88,right,ITA-Serie A,Inter,Raoul Bellanova,ITA,DF,22.0,2000.0,18,3,496,5.5,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,25.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,2023
Alessio Cragno,/alessio-cragno/profil/spieler/12907,29,GK,Italy,3000000,3600000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,AC Monza,/ac-monza/startseite/verein/2919,out,2023,-600000,29.0,1.84,right,ITA-Serie A,Monza,Alessio Cragno,ITA,GK,28.0,1994.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Sebastian Walukiewicz,/sebastian-walukiewicz/profil/spieler/345458,23,CB,Poland,3000000,1000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,FC Empoli,/fc-empoli/startseite/verein/749,out,2023,2000000,23.0,1.88,right,ITA-Serie A,Empoli,Sebastian Walukiewicz,POL,DF,22.0,2000.0,11,6,603,6.7,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,2023
Jeff Reine-Adélaïde,/jeff-reine-adelaide/profil/spieler/326300,20,AM,France,5000000,1600000,Arsenal FC U23,/fc-arsenal-u23/startseite/verein/9249,Angers SCO,/sco-angers/startseite/verein/1420,in,2018,3400000,25.0,1.84,right,FRA-Ligue 1,Angers,Jeff Reine-Adélaïde,FRA,MF,19.0,1998.0,10,7,439,4.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,22.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,2018
Harrison Manzala,/harrison-manzala/profil/spieler/268555,24,RW,DR Congo,200000,1000000,Amiens SC,/amiens-sc/startseite/verein/1416,Angers SCO,/sco-angers/startseite/verein/1420,in,2018,-800000,29.0,1.77,right,FRA-Ligue 1,Amiens,Harrison Manzala,COD,"FW,MF",23.0,1994.0,37,18,1867,20.7,4,3,7,3,1,1,3,0,2.7,1.9,1.6,3.5,76.0,36.0,137.0,0.19,0.14,0.34,0.14,0.29,0.13,0.08,0.21,0.09,0.17,2018
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,25,LW,Cameroon,8000000,18000000,Angers SCO,/sco-angers/startseite/verein/1420,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-10000000,30.0,1.82,right,FRA-Ligue 1,Angers,Karl Toko Ekambi,CMR,"FW,MF",24.0,1992.0,37,33,3040,33.8,17,6,23,14,3,3,4,0,17.1,14.7,5.8,20.6,138.0,76.0,352.0,0.5,0.18,0.68,0.41,0.59,0.51,0.17,0.68,0.44,0.61,2018
Malcom,/malcom/profil/spieler/323704,21,RW,Brazil,30000000,41000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2018,-11000000,26.0,1.71,left,FRA-Ligue 1,Bordeaux,Malcom,BRA,FW,20.0,1997.0,35,32,2856,31.7,12,7,19,10,2,3,2,0,8.4,5.9,8.7,14.6,153.0,169.0,272.0,0.38,0.22,0.6,0.32,0.54,0.27,0.27,0.54,0.19,0.46,2018
Diego Rolán,/diego-rolan/profil/spieler/193938,25,CF,Uruguay,1000000,6000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2018,-5000000,30.0,1.77,right,ESP-La Liga,Málaga,Diego Rolán,URU,"FW,MF",24.0,1993.0,26,21,1946,21.6,5,0,5,5,0,0,0,0,5.6,5.6,1.3,6.9,59.0,57.0,165.0,0.23,0.0,0.23,0.23,0.23,0.26,0.06,0.32,0.26,0.32,2018
Enzo Crivelli,/enzo-crivelli/profil/spieler/291110,23,CF,France,1000000,3000000,Angers SCO,/sco-angers/startseite/verein/1420,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-2000000,28.0,1.83,right,FRA-Ligue 1,Angers,Enzo Crivelli,FRA,FW,22.0,1995.0,15,12,1022,11.4,1,1,2,1,0,0,6,1,2.1,2.1,0.7,2.8,6.0,19.0,56.0,0.09,0.09,0.18,0.09,0.18,0.19,0.06,0.25,0.19,0.25,2018
Enzo Crivelli,/enzo-crivelli/profil/spieler/291110,23,CF,France,1000000,3000000,Angers SCO,/sco-angers/startseite/verein/1420,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-2000000,28.0,1.83,right,FRA-Ligue 1,Caen,Enzo Crivelli,FRA,FW,22.0,1995.0,11,9,725,8.1,2,0,2,2,0,0,2,0,1.6,1.6,0.2,1.8,2.0,6.0,46.0,0.25,0.0,0.25,0.25,0.25,0.2,0.02,0.22,0.2,0.22,2018
Fayçal Fajr,/faycal-fajr/profil/spieler/174344,30,CM,Morocco,1300000,1500000,Getafe CF,/fc-getafe/startseite/verein/3709,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-200000,34.0,1.79,right,ESP-La Liga,Getafe,Fayçal Fajr,MAR,"MF,FW",28.0,1988.0,31,26,2385,26.5,1,4,5,1,0,1,7,0,1.5,0.7,2.9,3.6,24.0,89.0,47.0,0.04,0.15,0.19,0.04,0.19,0.06,0.11,0.17,0.03,0.14,2018
Prince Oniangué,/prince-oniangue/profil/spieler/60578,29,DM,Congo,250000,500000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-250000,34.0,1.88,right,FRA-Ligue 1,Angers,Prince Oniangué,CGO,MF,28.0,1988.0,14,14,1056,11.7,1,0,1,1,0,0,1,1,2.8,2.8,0.4,3.2,17.0,45.0,22.0,0.09,0.0,0.09,0.09,0.09,0.24,0.04,0.27,0.24,0.27,2018
Yann Karamoh,/yann-karamoh/profil/spieler/324804,19,LW,Cote d'Ivoire,3500000,6500000,SM Caen,/sm-caen/startseite/verein/1162,Inter Milan,/inter-mailand/startseite/verein/46,out,2018,-3000000,24.0,1.85,right,ITA-Serie A,Inter,Yann Karamoh,FRA,"FW,MF",19.0,1998.0,16,4,489,5.4,1,0,1,1,0,0,0,0,2.2,2.2,0.1,2.3,26.0,21.0,71.0,0.18,0.0,0.18,0.18,0.18,0.4,0.02,0.42,0.4,0.42,2018
Ivan Santini,/ivan-santini/profil/spieler/45832,29,CF,Croatia,200000,3000000,SM Caen,/sm-caen/startseite/verein/1162,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,out,2018,-2800000,34.0,1.9,right,FRA-Ligue 1,Caen,Ivan Santini,CRO,FW,28.0,1989.0,32,31,2777,30.9,11,1,12,6,5,6,3,0,15.0,10.3,1.4,11.7,10.0,45.0,203.0,0.36,0.03,0.39,0.19,0.23,0.49,0.04,0.53,0.33,0.38,2018
Guessouma Fofana,/guessouma-fofana/profil/spieler/419999,25,DM,Mauritania,200000,1000000,Amiens SC,/amiens-sc/startseite/verein/1416,EA Guingamp,/ea-guingamp/startseite/verein/855,in,2018,-800000,30.0,1.84,right,FRA-Ligue 1,Amiens,Guessouma Fofana,MTN,MF,24.0,1992.0,16,7,743,8.3,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.3,15.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2018
Loïc Rémy,/loic-remy/profil/spieler/45121,31,CF,France,150000,1400000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,LOSC Lille,/losc-lille/startseite/verein/1082,in,2018,-1250000,36.0,1.85,right,ESP-La Liga,Getafe,Loïc Rémy,FRA,"FW,MF",30.0,1987.0,11,6,457,5.1,3,0,3,2,1,1,3,1,1.7,0.9,0.0,0.9,8.0,6.0,27.0,0.59,0.0,0.59,0.39,0.39,0.33,0.0,0.33,0.17,0.17,2018
Loïc Rémy,/loic-remy/profil/spieler/45121,31,CF,France,150000,1400000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,LOSC Lille,/losc-lille/startseite/verein/1082,in,2018,-1250000,36.0,1.85,right,ESP-La Liga,Las Palmas,Loïc Rémy,FRA,FW,30.0,1987.0,12,6,766,8.5,5,0,5,5,0,0,1,0,3.9,3.9,0.2,4.1,35.0,14.0,76.0,0.59,0.0,0.59,0.59,0.59,0.46,0.02,0.48,0.46,0.48,2018
Yves Bissouma,/yves-bissouma/profil/spieler/410425,21,CM,Mali,18000000,16800000,LOSC Lille,/losc-lille/startseite/verein/1082,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2018,1200000,26.0,1.82,right,FRA-Ligue 1,Lille,Yves Bissouma,MLI,"MF,DF",20.0,1996.0,24,15,1561,17.3,2,1,3,2,0,0,3,0,2.1,2.1,0.7,2.8,64.0,113.0,51.0,0.12,0.06,0.17,0.12,0.17,0.12,0.04,0.16,0.12,0.16,2018
Ibrahim Amadou,/ibrahim-amadou/profil/spieler/205503,25,DM,France,1500000,14400000,LOSC Lille,/losc-lille/startseite/verein/1082,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2018,-12900000,30.0,1.83,right,FRA-Ligue 1,Lille,Ibrahim Amadou,FRA,"MF,DF",24.0,1993.0,30,30,2405,26.7,0,0,0,0,0,0,3,1,0.9,0.9,0.4,1.3,18.0,114.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,2018
Kévin Malcuit,/kevin-malcuit/profil/spieler/126711,27,RB,France,700000,12000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2018,-11300000,31.0,1.78,right,FRA-Ligue 1,Lille,Kévin Malcuit,MAR,DF,26.0,1991.0,23,21,1817,20.2,0,6,6,0,0,0,2,0,0.4,0.4,3.5,3.8,104.0,110.0,114.0,0.0,0.3,0.3,0.0,0.3,0.02,0.17,0.19,0.02,0.19,2018
Hamza Mendyl,/hamza-mendyl/profil/spieler/447221,20,LB,Morocco,1000000,6000000,LOSC Lille,/losc-lille/startseite/verein/1082,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-5000000,25.0,1.79,left,FRA-Ligue 1,Lille,Hamza Mendyl,MAR,"DF,MF",19.0,1997.0,12,9,851,9.5,0,0,0,0,0,0,2,1,0.1,0.1,0.9,1.0,23.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.1,0.01,0.1,2018
Naïm Sliti,/naim-sliti/profil/spieler/184491,25,LW,Tunisia,4500000,2000000,LOSC Lille,/losc-lille/startseite/verein/1082,Dijon FCO,/dijon-fco/startseite/verein/2969,out,2018,2500000,30.0,1.73,right,FRA-Ligue 1,Dijon,Naïm Sliti,TUN,"FW,MF",25.0,1992.0,31,26,2290,25.4,7,6,13,5,2,2,2,0,5.8,4.2,5.2,9.5,111.0,117.0,168.0,0.28,0.24,0.51,0.2,0.43,0.23,0.21,0.43,0.17,0.37,2018
Éder,/eder/profil/spieler/84481,30,CF,Portugal,0,500000,LOSC Lille,/losc-lille/startseite/verein/1082,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2018,-500000,35.0,1.9,both,ITA-Serie A,Inter,Éder,ITA,"FW,MF",30.0,1986.0,29,4,800,8.9,3,0,3,3,0,0,4,0,2.7,2.7,1.3,4.0,19.0,17.0,64.0,0.34,0.0,0.34,0.34,0.34,0.3,0.14,0.45,0.3,0.45,2018
Mouctar Diakhaby,/mouctar-diakhaby/profil/spieler/346289,21,CB,Guinea,6000000,15000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-9000000,26.0,1.92,right,FRA-Ligue 1,Lyon,Mouctar Diakhaby,GUI,DF,20.0,1996.0,12,8,728,8.1,1,0,1,1,0,0,2,0,0.5,0.5,0.0,0.5,6.0,17.0,0.0,0.12,0.0,0.12,0.12,0.12,0.06,0.0,0.06,0.06,0.06,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2018,8000000,29.0,1.8,right,ESP-La Liga,Espanyol,Sergi Darder,ESP,MF,23.0,1993.0,35,32,2782,30.9,1,2,3,1,0,0,7,0,1.1,1.1,2.4,3.5,32.0,191.0,32.0,0.03,0.06,0.1,0.03,0.1,0.04,0.08,0.11,0.04,0.11,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2018,8000000,29.0,1.8,right,FRA-Ligue 1,Lyon,Sergi Darder,ESP,MF,23.0,1993.0,3,3,209,2.3,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,2018
Kevin Strootman,/kevin-strootman/profil/spieler/68864,28,CM,Netherlands,1300000,25000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2018,-23700000,33.0,1.86,left,ITA-Serie A,Roma,Kevin Strootman,NED,MF,27.0,1990.0,32,26,2258,25.1,1,1,2,1,0,0,4,0,2.7,2.7,1.5,4.2,41.0,211.0,97.0,0.04,0.04,0.08,0.04,0.08,0.11,0.06,0.17,0.11,0.17,2018
Jordan Amavi,/jordan-amavi/profil/spieler/241229,24,LB,France,2000000,10000000,Aston Villa,/aston-villa/startseite/verein/405,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2018,-8000000,29.0,1.76,left,FRA-Ligue 1,Marseille,Jordan Amavi,FRA,DF,23.0,1994.0,27,24,2193,24.4,0,5,5,0,0,0,7,0,0.6,0.6,2.0,2.6,70.0,90.0,83.0,0.0,0.21,0.21,0.0,0.21,0.02,0.08,0.11,0.02,0.11,2018
Willem Geubbels,/willem-geubbels/profil/spieler/463620,16,LW,France,1800000,20000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-18200000,21.0,1.85,right,FRA-Ligue 1,Lyon,Willem Geubbels,FRA,"FW,MF",15.0,2001.0,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Benjamin Henrichs,/benjamin-henrichs/profil/spieler/202591,21,RB,Germany,15000000,20000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-5000000,26.0,1.85,right,GER-Bundesliga,Leverkusen,Benjamin Henrichs,GER,DF,20.0,1997.0,23,11,1268,14.1,0,1,1,0,0,0,1,1,0.8,0.8,1.3,2.1,41.0,71.0,74.0,0.0,0.07,0.07,0.0,0.07,0.06,0.09,0.15,0.06,0.15,2018
Nacer Chadli,/nacer-chadli/profil/spieler/59631,29,LW,Belgium,2000000,12000000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-10000000,33.0,1.87,right,ENG-Premier League,West Brom,Nacer Chadli,BEL,"FW,MF",27.0,1989.0,5,2,260,2.9,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4.0,7.0,8.0,0.35,0.0,0.35,0.35,0.35,0.08,0.04,0.11,0.08,0.11,2018
