playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Steffen Tigges,/steffen-tigges/profil/spieler/296879,23,CF,Germany,3500000,1500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2022,2000000,24.0,1.94,left,GER-Bundesliga,Dortmund,Steffen Tigges,GER,"FW,MF",23.0,1998.0,1.2,64.0,3.0,7.0,32.0,25.0,10.0,64.0,0.0,0.0,,0.0,,29.0,108.0,28.0,2.0,0.0,2.0,7.0,0.0,40.0,9.0,2022
Anthony Modeste,/anthony-modeste/profil/spieler/50512,34,CF,France,700000,5100000,1.FC Köln,/1-fc-koln/startseite/verein/3,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2022,-4400000,35.0,1.88,right,GER-Bundesliga,Köln,Anthony Modeste,FRA,FW,33.0,1988.0,29.0,733.0,34.0,60.0,334.0,346.0,146.0,732.0,14.0,5.0,35.7,9.0,64.3,380.0,1125.0,337.0,11.0,7.0,8.0,69.0,23.0,548.0,143.0,2022
Salih Özcan,/salih-ozcan/profil/spieler/244940,24,DM,Turkey,13000000,5000000,1.FC Köln,/1-fc-koln/startseite/verein/3,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2022,8000000,25.0,1.83,right,GER-Bundesliga,Köln,Salih Özcan,TUR,MF,23.0,1998.0,25.7,1650.0,54.0,437.0,995.0,241.0,53.0,1650.0,40.0,25.0,62.5,15.0,37.5,837.0,4263.0,2007.0,39.0,25.0,3.0,26.0,28.0,941.0,47.0,2022
Kingsley Ehizibue,/kingsley-ehizibue/profil/spieler/272812,27,RB,Netherlands,2500000,1500000,1.FC Köln,/1-fc-koln/startseite/verein/3,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2022,1000000,28.0,1.89,right,GER-Bundesliga,Köln,Kingsley Ehizibue,NED,DF,26.0,1995.0,7.6,483.0,30.0,195.0,206.0,86.0,4.0,483.0,15.0,5.0,33.3,10.0,66.7,235.0,1275.0,727.0,22.0,12.0,2.0,13.0,6.0,235.0,22.0,2022
Ludovic Ajorque,/ludovic-ajorque/profil/spieler/283994,28,CF,France,9000000,6000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2022,3000000,29.0,1.96,left,FRA-Ligue 1,Strasbourg,Ludovic Ajorque,FRA,FW,27.0,1994.0,30.4,1232.0,37.0,103.0,649.0,494.0,138.0,1229.0,27.0,14.0,51.9,13.0,48.1,651.0,2517.0,751.0,21.0,22.0,9.0,70.0,36.0,944.0,217.0,2022
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2022,3000000,26.0,1.82,right,FRA-Ligue 1,Angers,Angelo Fulgini,FRA,"MF,FW",24.0,1996.0,32.5,1761.0,11.0,190.0,932.0,656.0,84.0,1761.0,125.0,49.0,39.2,76.0,60.8,1249.0,6756.0,3092.0,75.0,68.0,19.0,78.0,55.0,1374.0,189.0,2022
Marcus Ingvartsen,/marcus-ingvartsen/profil/spieler/269878,26,CF,Denmark,5500000,2300000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2022,3200000,27.0,1.87,left,GER-Bundesliga,Mainz 05,Marcus Ingvartsen,DEN,"FW,MF",25.0,1996.0,7.6,337.0,5.0,28.0,164.0,146.0,37.0,336.0,18.0,8.0,44.4,10.0,55.6,166.0,668.0,255.0,10.0,11.0,5.0,36.0,11.0,235.0,51.0,2022
Marcus Ingvartsen,/marcus-ingvartsen/profil/spieler/269878,26,CF,Denmark,5500000,2300000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2022,3200000,27.0,1.87,left,GER-Bundesliga,Union Berlin,Marcus Ingvartsen,DEN,MF,25.0,1996.0,1.4,43.0,2.0,7.0,25.0,11.0,2.0,43.0,3.0,2.0,66.7,1.0,33.3,19.0,77.0,7.0,0.0,0.0,0.0,4.0,1.0,28.0,4.0,2022
Delano Burgzorg,/delano-burgzorg/profil/spieler/436585,23,LW,Netherlands,1500000,2000000,Heracles Almelo,/heracles-almelo/startseite/verein/1304,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2022,-500000,24.0,1.86,right,GER-Bundesliga,Mainz 05,Delano Burgzorg,NED,MF,22.0,1998.0,0.3,12.0,0.0,1.0,2.0,9.0,4.0,12.0,4.0,1.0,25.0,3.0,75.0,7.0,96.0,3.0,0.0,1.0,1.0,2.0,0.0,8.0,3.0,2022
Jerry St. Juste,/jerry-st-juste/profil/spieler/288253,25,CB,Netherlands,13000000,10000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Sporting CP,/sporting-lissabon/startseite/verein/336,out,2022,3000000,26.0,1.86,right,GER-Bundesliga,Mainz 05,Jerry St. Juste,NED,DF,24.0,1996.0,6.7,372.0,29.0,161.0,179.0,42.0,13.0,372.0,3.0,1.0,33.3,2.0,66.7,187.0,1170.0,635.0,11.0,8.0,2.0,4.0,2.0,193.0,5.0,2022
Luca Kilian,/luca-kilian/profil/spieler/384553,22,CB,Germany,3500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2022,1500000,23.0,1.92,right,GER-Bundesliga,Köln,Luca Kilian,GER,DF,21.0,1999.0,25.3,1655.0,211.0,1036.0,598.0,30.0,11.0,1655.0,3.0,1.0,33.3,2.0,66.7,948.0,4880.0,2431.0,10.0,9.0,0.0,11.0,3.0,1043.0,5.0,2022
Luca Kilian,/luca-kilian/profil/spieler/384553,22,CB,Germany,3500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2022,1500000,23.0,1.92,right,GER-Bundesliga,Mainz 05,Luca Kilian,GER,FW,21.0,1999.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
David Nemeth,/david-nemeth/profil/spieler/451906,21,CB,Austria,1500000,1300000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC St. Pauli,/fc-st-pauli/startseite/verein/35,out,2022,200000,22.0,1.91,both,GER-Bundesliga,Mainz 05,David Nemeth,AUT,DF,20.0,2001.0,3.5,208.0,26.0,113.0,90.0,5.0,1.0,208.0,1.0,1.0,100.0,0.0,0.0,110.0,347.0,184.0,0.0,2.0,0.0,3.0,1.0,131.0,0.0,2022
Georginio Rutter,/georginio-rutter/profil/spieler/538977,20,CF,France,18000000,28000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Leeds United,/leeds-united/startseite/verein/399,out,2022,-10000000,21.0,1.82,left,GER-Bundesliga,Hoffenheim,Georginio Rutter,FRA,"FW,MF",19.0,2002.0,17.9,614.0,15.0,47.0,212.0,362.0,97.0,614.0,78.0,37.0,47.4,41.0,52.6,368.0,2127.0,1061.0,38.0,21.0,20.0,76.0,24.0,462.0,124.0,2022
David Raum,/david-raum/profil/spieler/318204,24,LB,Germany,14000000,26000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2022,-12000000,25.0,1.8,left,GER-Bundesliga,Hoffenheim,David Raum,GER,"DF,FW",23.0,1998.0,30.6,2296.0,72.0,594.0,888.0,830.0,71.0,2296.0,67.0,33.0,49.3,34.0,50.7,1192.0,5743.0,2946.0,95.0,39.0,16.0,44.0,15.0,1345.0,228.0,2022
Sargis Adamyan,/sargis-adamyan/profil/spieler/125614,29,CF,Armenia,1000000,1500000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2022,-500000,30.0,1.84,right,GER-Bundesliga,Hoffenheim,Sargis Adamyan,ARM,"FW,MF",28.0,1993.0,3.7,149.0,2.0,17.0,72.0,63.0,9.0,149.0,12.0,6.0,50.0,6.0,50.0,89.0,547.0,224.0,9.0,3.0,0.0,12.0,5.0,95.0,26.0,2022
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2022,0,29.0,1.9,right,FRA-Ligue 1,Montpellier,Jonas Omlin,SUI,GK,27.0,1994.0,28.7,1163.0,1002.0,1156.0,8.0,0.0,0.0,1163.0,1.0,1.0,100.0,0.0,0.0,663.0,3308.0,2104.0,0.0,0.0,0.0,1.0,1.0,470.0,0.0,2022
Breel Embolo,/breel-embolo/profil/spieler/237662,25,CF,Switzerland,20000000,12500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,AS Monaco,/as-monaco/startseite/verein/162,out,2022,7500000,26.0,1.87,right,GER-Bundesliga,M'Gladbach,Breel Embolo,SUI,FW,24.0,1997.0,24.1,833.0,15.0,36.0,428.0,378.0,102.0,833.0,76.0,42.0,55.3,34.0,44.7,514.0,2762.0,1110.0,38.0,35.0,19.0,90.0,60.0,665.0,158.0,2022
Yann Sommer,/yann-sommer/profil/spieler/42205,34,GK,Switzerland,5000000,9000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,-4000000,34.0,1.83,right,GER-Bundesliga,M'Gladbach,Yann Sommer,SUI,GK,32.0,1988.0,33.0,1521.0,1108.0,1508.0,16.0,0.0,0.0,1521.0,0.0,0.0,,0.0,,975.0,4563.0,2800.0,0.0,0.0,0.0,1.0,0.0,839.0,0.0,2022
László Bénes,/laszlo-benes/profil/spieler/243188,24,CM,Slovakia,2200000,1500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Hamburger SV,/hamburger-sv/startseite/verein/41,out,2022,700000,25.0,1.81,left,GER-Bundesliga,M'Gladbach,László Bénes,SVK,MF,23.0,1997.0,2.7,223.0,6.0,43.0,136.0,47.0,3.0,223.0,3.0,1.0,33.3,2.0,66.7,123.0,423.0,218.0,6.0,1.0,1.0,7.0,1.0,151.0,9.0,2022
Jens Petter Hauge,/jens-petter-hauge/profil/spieler/422355,22,RW,Norway,2500000,8199999,AC Milan,/ac-mailand/startseite/verein/5,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2022,-5699999,23.0,1.84,right,GER-Bundesliga,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",21.0,1999.0,11.6,568.0,11.0,69.0,298.0,211.0,35.0,568.0,44.0,27.0,61.4,17.0,38.6,361.0,1864.0,846.0,21.0,22.0,7.0,35.0,24.0,410.0,78.0,2022
Lucas Alario,/lucas-alario/profil/spieler/193782,29,CF,Argentina,2500000,6000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2022,-3500000,30.0,1.85,right,GER-Bundesliga,Leverkusen,Lucas Alario,ARG,FW,28.0,1992.0,7.3,261.0,6.0,17.0,113.0,134.0,43.0,260.0,14.0,12.0,85.7,2.0,14.3,153.0,635.0,245.0,6.0,5.0,3.0,30.0,13.0,200.0,44.0,2022
Dominik Kohr,/dominik-kohr/profil/spieler/118847,28,CM,Germany,3500000,1500000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,2000000,29.0,1.83,right,GER-Bundesliga,Mainz 05,Dominik Kohr,GER,MF,27.0,1994.0,17.9,1027.0,38.0,236.0,640.0,164.0,19.0,1027.0,15.0,9.0,60.0,6.0,40.0,480.0,1722.0,847.0,15.0,13.0,1.0,16.0,13.0,596.0,30.0,2022
Ajdin Hrustic,/ajdin-hrustic/profil/spieler/265625,26,AM,Australia,1500000,500000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Hellas Verona,/hellas-verona/startseite/verein/276,out,2022,1000000,26.0,1.8,left,GER-Bundesliga,Eint Frankfurt,Ajdin Hrustic,AUS,MF,25.0,1996.0,10.7,747.0,15.0,139.0,449.0,167.0,13.0,747.0,24.0,12.0,50.0,12.0,50.0,449.0,1997.0,817.0,12.0,14.0,2.0,20.0,19.0,527.0,42.0,2022
Mattias Svanberg,/mattias-svanberg/profil/spieler/342405,23,CM,Sweden,18000000,9000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,9000000,24.0,1.85,right,ITA-Serie A,Bologna,Mattias Svanberg,SWE,MF,22.0,1999.0,28.5,1327.0,45.0,269.0,700.0,372.0,30.0,1327.0,53.0,28.0,52.8,25.0,47.2,712.0,3707.0,1840.0,39.0,40.0,3.0,37.0,22.0,908.0,57.0,2022
Patrick Wimmer,/patrick-wimmer/profil/spieler/533295,21,RW,Austria,18000000,5000000,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,13000000,22.0,1.82,,GER-Bundesliga,Arminia,Patrick Wimmer,AUT,"FW,MF",20.0,2001.0,22.8,1177.0,16.0,154.0,547.0,514.0,64.0,1177.0,139.0,71.0,51.1,68.0,48.9,570.0,4295.0,2110.0,64.0,43.0,23.0,69.0,47.0,592.0,105.0,2022
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,Nicolas Cozza,FRA,DF,22.0,1999.0,30.8,1719.0,163.0,828.0,707.0,205.0,29.0,1719.0,33.0,18.0,54.5,15.0,45.5,1002.0,5989.0,2915.0,47.0,31.0,6.0,48.0,14.0,1020.0,38.0,2022
Xaver Schlager,/xaver-schlager/profil/spieler/223979,24,CM,Austria,22000000,12000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2022,10000000,25.0,1.74,left,GER-Bundesliga,Wolfsburg,Xaver Schlager,AUT,MF,23.0,1997.0,11.6,559.0,16.0,120.0,329.0,118.0,11.0,559.0,15.0,11.0,73.3,4.0,26.7,294.0,1595.0,908.0,21.0,8.0,2.0,18.0,10.0,310.0,29.0,2022
Kevin Mbabu,/kevin-mbabu/profil/spieler/183321,27,RB,Switzerland,3500000,5500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Fulham FC,/fc-fulham/startseite/verein/931,out,2022,-2000000,28.0,1.84,right,GER-Bundesliga,Wolfsburg,Kevin Mbabu,SUI,DF,26.0,1995.0,15.5,1126.0,54.0,303.0,516.0,328.0,25.0,1126.0,80.0,33.0,41.3,47.0,58.8,577.0,3814.0,1885.0,49.0,39.0,6.0,31.0,13.0,599.0,76.0,2022
Josip Brekalo,/josip-brekalo/profil/spieler/293169,24,LW,Croatia,5000000,1500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2022,3500000,25.0,1.75,right,GER-Bundesliga,Wolfsburg,Josip Brekalo,CRO,FW,23.0,1998.0,0.2,20.0,0.0,1.0,9.0,10.0,1.0,20.0,1.0,1.0,100.0,0.0,0.0,16.0,74.0,20.0,0.0,1.0,0.0,1.0,2.0,15.0,3.0,2022
Josip Brekalo,/josip-brekalo/profil/spieler/293169,24,LW,Croatia,5000000,1500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2022,3500000,25.0,1.75,right,ITA-Serie A,Torino,Josip Brekalo,CRO,MF,23.0,1998.0,25.4,1379.0,10.0,107.0,587.0,705.0,57.0,1379.0,70.0,40.0,57.1,30.0,42.9,878.0,5424.0,2234.0,78.0,52.0,20.0,51.0,37.0,1033.0,186.0,2022
Renato Steffen,/renato-steffen/profil/spieler/194638,30,RW,Switzerland,1000000,750000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,FC Lugano,/fc-lugano/startseite/verein/2790,out,2022,250000,31.0,1.7,left,GER-Bundesliga,Wolfsburg,Renato Steffen,SUI,"FW,MF",29.0,1991.0,10.7,547.0,23.0,108.0,279.0,167.0,23.0,547.0,14.0,10.0,71.4,4.0,28.6,287.0,1565.0,822.0,25.0,16.0,5.0,23.0,6.0,344.0,62.0,2022
Maxim Leitsch,/maxim-leitsch/profil/spieler/334207,24,CB,Germany,2000000,3500000,VfL Bochum,/vfl-bochum/startseite/verein/80,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,-1500000,25.0,1.89,left,GER-Bundesliga,Bochum,Maxim Leitsch,GER,DF,23.0,1998.0,17.1,1032.0,136.0,600.0,411.0,38.0,11.0,1032.0,6.0,3.0,50.0,3.0,50.0,562.0,3212.0,1520.0,11.0,7.0,0.0,15.0,2.0,572.0,1.0,2022
Tarsis Bonga,/tarsis-bonga/profil/spieler/283140,26,RW,Germany,300000,50000,VfL Bochum,/vfl-bochum/startseite/verein/80,Eintracht Braunschweig,/eintracht-braunschweig/startseite/verein/23,out,2022,250000,26.0,1.97,right,GER-Bundesliga,Bochum,Tarsis Bonga,GER,"MF,FW",24.0,1997.0,0.2,17.0,0.0,1.0,6.0,10.0,2.0,17.0,1.0,1.0,100.0,0.0,0.0,10.0,61.0,16.0,1.0,0.0,0.0,3.0,1.0,12.0,2.0,2022
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,Irvin Cardona,FRA,"FW,MF",23.0,1997.0,14.8,495.0,21.0,76.0,207.0,220.0,61.0,495.0,33.0,12.0,36.4,21.0,63.6,302.0,1808.0,772.0,28.0,23.0,11.0,44.0,19.0,340.0,97.0,2022
Carlos Gruezo,/carlos-gruezo/profil/spieler/189475,27,DM,Ecuador,3000000,2700000,FC Augsburg,/fc-augsburg/startseite/verein/167,San Jose Earthquakes,/san-jose-earthquakes/startseite/verein/218,out,2022,300000,28.0,1.72,right,GER-Bundesliga,Augsburg,Carlos Gruezo,ECU,MF,26.0,1995.0,10.8,415.0,24.0,119.0,241.0,60.0,4.0,415.0,3.0,3.0,100.0,0.0,0.0,208.0,897.0,340.0,3.0,4.0,1.0,11.0,8.0,219.0,6.0,2022
Sergio Córdova,/sergio-cordova/profil/spieler/377387,25,CF,Venezuela,1500000,2100000,FC Augsburg,/fc-augsburg/startseite/verein/167,Vancouver Whitecaps FC,/vancouver-whitecaps-fc/startseite/verein/6321,out,2022,-600000,25.0,1.88,right,GER-Bundesliga,Augsburg,Sergio Córdova,VEN,"FW,MF",23.0,1997.0,3.6,95.0,4.0,12.0,37.0,48.0,16.0,95.0,8.0,2.0,25.0,6.0,75.0,48.0,264.0,105.0,6.0,2.0,2.0,8.0,9.0,63.0,16.0,2022
Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912,24,CB,Greece,15000000,3200000,Arsenal FC,/fc-arsenal/startseite/verein/11,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,11800000,25.0,1.94,right,GER-Bundesliga,Stuttgart,Konstantinos Mavropanos,GRE,DF,23.0,1997.0,30.1,2308.0,274.0,1069.0,1108.0,157.0,44.0,2308.0,33.0,18.0,54.5,15.0,45.5,1184.0,5967.0,3246.0,33.0,21.0,3.0,24.0,10.0,1302.0,18.0,2022
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,31,AM,Japan,1000000,1000000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,0,32.0,1.78,right,GER-Bundesliga,Union Berlin,Genki Haraguchi,JPN,MF,30.0,1991.0,19.5,761.0,25.0,149.0,418.0,203.0,28.0,761.0,21.0,13.0,61.9,8.0,38.1,358.0,1980.0,974.0,40.0,14.0,7.0,25.0,14.0,410.0,45.0,2022
Hiroki Ito,/hiroki-ito/profil/spieler/353892,23,CB,Japan,10000000,400000,Júbilo Iwata,/jubilo-iwata/startseite/verein/937,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,9600000,24.0,1.88,left,GER-Bundesliga,Stuttgart,Hiroki Ito,JPN,DF,22.0,1999.0,26.1,2108.0,229.0,991.0,1021.0,108.0,13.0,2108.0,9.0,5.0,55.6,4.0,44.4,1289.0,5802.0,2991.0,21.0,16.0,1.0,17.0,2.0,1409.0,22.0,2022
Sasa Kalajdzic,/sasa-kalajdzic/profil/spieler/369567,25,CF,Austria,15000000,18000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-3000000,25.0,2.0,right,GER-Bundesliga,Stuttgart,Sasa Kalajdzic,AUT,FW,24.0,1997.0,13.6,519.0,14.0,34.0,280.0,207.0,66.0,517.0,17.0,10.0,58.8,7.0,41.2,254.0,880.0,343.0,14.0,6.0,8.0,48.0,14.0,395.0,78.0,2022
Orel Mangala,/orel-mangala/profil/spieler/289592,24,CM,Belgium,16000000,13000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,3000000,25.0,1.78,right,GER-Bundesliga,Stuttgart,Orel Mangala,BEL,MF,23.0,1998.0,20.6,1002.0,30.0,183.0,543.0,290.0,44.0,1002.0,73.0,43.0,58.9,30.0,41.1,629.0,3218.0,1269.0,34.0,20.0,8.0,49.0,35.0,715.0,56.0,2022
Naouirou Ahamada,/naouirou-ahamada/profil/spieler/538971,20,CM,France,10000000,12000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,-2000000,21.0,1.83,right,GER-Bundesliga,Stuttgart,Naouirou Ahamada,FRA,"MF,DF",19.0,2002.0,0.7,38.0,0.0,5.0,27.0,6.0,0.0,38.0,0.0,0.0,,0.0,,33.0,120.0,57.0,0.0,0.0,0.0,3.0,0.0,31.0,1.0,2022
Pablo Maffeo,/pablo-maffeo/profil/spieler/251876,24,RB,Spain,8000000,3000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,RCD Mallorca,/rcd-mallorca/startseite/verein/237,out,2022,5000000,25.0,1.72,right,ESP-La Liga,Mallorca,Pablo Maffeo,ESP,DF,24.0,1997.0,32.7,1735.0,102.0,527.0,746.0,481.0,45.0,1735.0,79.0,49.0,62.0,30.0,38.0,812.0,5030.0,2472.0,72.0,57.0,12.0,50.0,55.0,860.0,108.0,2022
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,out,2022,-600000,19.0,1.87,right,GER-Bundesliga,Stuttgart,Alexis Tibidi,FRA,"MF,FW",17.0,2003.0,4.3,166.0,3.0,23.0,73.0,71.0,12.0,166.0,3.0,3.0,100.0,0.0,0.0,108.0,513.0,228.0,8.0,6.0,4.0,16.0,4.0,131.0,31.0,2022
Philipp Förster,/philipp-forster/profil/spieler/179635,27,AM,Germany,2800000,500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,VfL Bochum,/vfl-bochum/startseite/verein/80,out,2022,2300000,28.0,1.88,left,GER-Bundesliga,Stuttgart,Philipp Förster,GER,"MF,FW",26.0,1995.0,10.7,569.0,3.0,66.0,280.0,229.0,36.0,569.0,18.0,9.0,50.0,9.0,50.0,328.0,1963.0,1021.0,33.0,30.0,10.0,23.0,10.0,400.0,59.0,2022
Jessic Ngankam,/jessic-ngankam/profil/spieler/448177,21,CF,Germany,5000000,2000000,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,3000000,22.0,1.84,right,GER-Bundesliga,Greuther Fürth,Jessic Ngankam,GER,FW,21.0,2000.0,3.8,94.0,1.0,4.0,50.0,42.0,19.0,94.0,9.0,4.0,44.4,5.0,55.6,54.0,262.0,94.0,4.0,3.0,2.0,16.0,5.0,65.0,11.0,2022
Jessic Ngankam,/jessic-ngankam/profil/spieler/448177,21,CF,Germany,5000000,1500000,Hertha BSC,/hertha-bsc/startseite/verein/44,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,out,2022,3500000,22.0,1.84,right,GER-Bundesliga,Greuther Fürth,Jessic Ngankam,GER,FW,21.0,2000.0,3.8,94.0,1.0,4.0,50.0,42.0,19.0,94.0,9.0,4.0,44.4,5.0,55.6,54.0,262.0,94.0,4.0,3.0,2.0,16.0,5.0,65.0,11.0,2022
Florian Niederlechner,/florian-niederlechner/profil/spieler/152963,32,CF,Germany,800000,800000,FC Augsburg,/fc-augsburg/startseite/verein/167,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,0,32.0,1.87,right,GER-Bundesliga,Augsburg,Florian Niederlechner,GER,FW,30.0,1990.0,12.9,341.0,11.0,32.0,166.0,149.0,53.0,341.0,27.0,8.0,29.6,19.0,70.4,182.0,835.0,353.0,15.0,9.0,8.0,25.0,16.0,240.0,49.0,2022
Arne Maier,/arne-maier/profil/spieler/296397,23,CM,Germany,6500000,5000000,Hertha BSC,/hertha-bsc/startseite/verein/44,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,1500000,24.0,1.86,right,GER-Bundesliga,Augsburg,Arne Maier,GER,MF,22.0,1999.0,20.7,1013.0,18.0,184.0,508.0,329.0,24.0,1013.0,29.0,16.0,55.2,13.0,44.8,523.0,2668.0,1157.0,26.0,30.0,8.0,39.0,18.0,609.0,51.0,2022
Jurgen Ekkelenkamp,/jurgen-ekkelenkamp/profil/spieler/361068,22,CM,Netherlands,6000000,5000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Royal Antwerp FC,/royal-antwerpen-fc/startseite/verein/1096,out,2022,1000000,23.0,1.88,right,GER-Bundesliga,Hertha BSC,Jurgen Ekkelenkamp,NED,"MF,FW",21.0,2000.0,8.0,339.0,3.0,44.0,176.0,123.0,26.0,339.0,12.0,6.0,50.0,6.0,50.0,170.0,676.0,318.0,9.0,7.0,3.0,27.0,11.0,221.0,48.0,2022
