playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation
Lamine Koné,/lamine-kone/profil/spieler/57420,26,CB,Cote d'Ivoire,150000,6500000,FC Lorient,/fc-lorient/startseite/verein/1158,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2015,-6350000
Somália,/somalia/profil/spieler/148754,26,CM,Brazil,200000,2400000,Ferencvárosi TC,/ferencvaros-budapest/startseite/verein/279,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2015,-2200000
Mauro Goicoechea,/mauro-goicoechea/profil/spieler/72578,27,GK,Uruguay,100000,500000,FC Arouca,/fc-arouca/startseite/verein/8024,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2015,-400000
Serge Aurier,/serge-aurier/profil/spieler/127032,22,RB,Cote d'Ivoire,8000000,10000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2015,-2000000
Zacharie Boucher,/zacharie-boucher/profil/spieler/111041,23,GK,France,250000,500000,FC Toulouse,/fc-toulouse/startseite/verein/415,AJ Auxerre,/aj-auxerre/startseite/verein/290,out,2015,-250000
Jonathan Kodjia,/jonathan-kodjia/profil/spieler/88971,25,CF,Cote d'Ivoire,600000,3000000,Angers SCO,/sco-angers/startseite/verein/1420,Bristol City,/bristol-city/startseite/verein/698,out,2015,-2400000
Abdoul Camara,/abdoul-camara/profil/spieler/60588,25,LW,Guinea,0,1700000,Angers SCO,/sco-angers/startseite/verein/1420,Derby County,/derby-county/startseite/verein/22,out,2015,-1700000
Ludovic Butelle,/ludovic-butelle/profil/spieler/12029,32,GK,France,100000,1000000,Angers SCO,/sco-angers/startseite/verein/1420,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2015,-900000
Sacha Clémence,/sacha-clemence/profil/spieler/93681,27,CF,France,0,200000,Angers SCO,/sco-angers/startseite/verein/1420,US Créteil-Lusitanos,/us-creteil-lusitanos/startseite/verein/2067,out,2015,-200000
Christian Bekamenga,/christian-bekamenga/profil/spieler/65644,29,CF,Cameroon,75000,300000,Stade Lavallois,/stade-laval/startseite/verein/1080,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2015,-225000
Corentin Jean,/corentin-jean/profil/spieler/20463,19,CF,France,1000000,4000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,AS Monaco,/as-monaco/startseite/verein/162,out,2015,-3000000
Jimmy Cabot,/jimmy-cabot/profil/spieler/206912,21,RM,France,3500000,1800000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,FC Lorient,/fc-lorient/startseite/verein/1158,out,2015,1700000
Lionel Carole,/lionel-carole/profil/spieler/11530,24,LB,France,1100000,1500000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2015,-400000
Julian Draxler,/julian-draxler/profil/spieler/85148,23,LW,Germany,6000000,36000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,-30000000
Gonçalo Guedes,/goncalo-guedes/profil/spieler/225122,20,SS,Portugal,23000000,30000000,SL Benfica,/benfica-lissabon/startseite/verein/294,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,-7000000
Grzegorz Krychowiak,/grzegorz-krychowiak/profil/spieler/45184,26,DM,Poland,5000000,27500000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,-22500000
Jesé,/jese/profil/spieler/134936,23,LW,Spain,1000000,25000000,Real Madrid,/real-madrid/startseite/verein/418,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,-24000000
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,20,CM,Argentina,14000000,10000000,CA Rosario Central,/club-atletico-rosario-central/startseite/verein/1418,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,4000000
Thomas Meunier,/thomas-meunier/profil/spieler/100986,24,RB,Belgium,5000000,6000000,Club Brugge KV,/fc-brugge/startseite/verein/2282,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2016,-1000000
David Luiz,/david-luiz/profil/spieler/46741,29,CB,Brazil,600000,35000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2016,-34400000
Lucas Digne,/lucas-digne/profil/spieler/126664,22,LB,France,15000000,16500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2016,-1500000
Benjamin Stambouli,/benjamin-stambouli/profil/spieler/127160,26,DM,France,1200000,8000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2016,-6800000
Hervin Ongenda,/hervin-ongenda/profil/spieler/182910,21,AM,France,600000,300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,PEC Zwolle,/pec-zwolle/startseite/verein/1269,out,2016,300000
Memphis Depay,/memphis-depay/profil/spieler/167850,22,CF,Netherlands,14000000,16000000,Manchester United,/manchester-united/startseite/verein/985,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2016,-2000000
Emanuel Mammana,/emanuel-mammana/profil/spieler/275512,20,CB,Argentina,4500000,8500000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2016,-4000000
Jean-Philippe Mateta,/jean-philippe-mateta/profil/spieler/420002,19,CF,France,7000000,4099999,LB Châteauroux,/lb-chateauroux/startseite/verein/1175,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2016,2900001
Samuel Umtiti,/samuel-umtiti/profil/spieler/126540,22,CB,France,4000000,25000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2016,-21000000
Bakary Koné,/bakary-kone/profil/spieler/57186,28,CB,Burkina Faso,0,800000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Málaga CF,/fc-malaga/startseite/verein/1084,out,2016,-800000
Kamil Glik,/kamil-glik/profil/spieler/46552,28,CB,Poland,500000,11000000,Torino FC,/fc-turin/startseite/verein/416,AS Monaco,/as-monaco/startseite/verein/162,in,2016,-10500000
Jorge,/jorge/profil/spieler/345084,20,LB,Brazil,1300000,8500000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,AS Monaco,/as-monaco/startseite/verein/162,in,2016,-7200000
Ivan Cavaleiro,/ivan-cavaleiro/profil/spieler/149716,22,LW,Portugal,2200000,8000000,AS Monaco,/as-monaco/startseite/verein/162,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2016,-5800000
Marcel Tisserand,/marcel-tisserand/profil/spieler/170463,23,CB,DR Congo,2800000,3500000,AS Monaco,/as-monaco/startseite/verein/162,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,out,2016,-700000
Delvin N'Dinga,/delvin-ndinga/profil/spieler/77835,28,DM,Congo,50000,2500000,AS Monaco,/as-monaco/startseite/verein/162,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2016,-2450000
Wylan Cyprien,/wylan-cyprien/profil/spieler/182889,21,CM,France,1800000,5000000,RC Lens,/rc-lens/startseite/verein/826,OGC Nice,/ogc-nizza/startseite/verein/417,in,2016,-3200000
Dante,/dante/profil/spieler/16136,32,CB,Brazil,600000,2500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,OGC Nice,/ogc-nizza/startseite/verein/417,in,2016,-1900000
Dalbert,/dalbert/profil/spieler/312862,22,LB,Brazil,1000000,2000000,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,OGC Nice,/ogc-nizza/startseite/verein/417,in,2016,-1000000
Bassem Srarfi,/bassem-srarfi/profil/spieler/401836,19,RW,Tunisia,0,1500000,Club Africain Tunis,/club-africain-tunis/startseite/verein/819,OGC Nice,/ogc-nizza/startseite/verein/417,in,2016,-1500000
Nampalys Mendy,/nampalys-mendy/profil/spieler/111051,24,DM,Senegal,2500000,15500000,OGC Nice,/ogc-nizza/startseite/verein/417,Leicester City,/leicester-city/startseite/verein/1003,out,2016,-13000000
Niklas Hult,/niklas-hult/profil/spieler/113039,26,LB,Sweden,350000,300000,OGC Nice,/ogc-nizza/startseite/verein/417,Panathinaikos Athens,/panathinaikos-athen/startseite/verein/265,out,2016,50000
Anwar El Ghazi,/anwar-el-ghazi/profil/spieler/183720,21,RW,Netherlands,5000000,7000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,LOSC Lille,/losc-lille/startseite/verein/1082,in,2016,-2000000
Éder,/eder/profil/spieler/84481,28,CF,Portugal,0,4500000,Swansea City,/swansea-city/startseite/verein/2288,LOSC Lille,/losc-lille/startseite/verein/1082,in,2016,-4500000
Farès Bahlouli,/fares-bahlouli/profil/spieler/190333,21,AM,France,400000,3500000,AS Monaco,/as-monaco/startseite/verein/162,LOSC Lille,/losc-lille/startseite/verein/1082,in,2016,-3100000
Gabriel Magalhães,/gabriel-magalhaes/profil/spieler/435338,19,CB,Brazil,55000000,3000000,Avaí FC,/avai-fc-sc-/startseite/verein/2035,LOSC Lille,/losc-lille/startseite/verein/1082,in,2016,52000000
Júnior Alonso,/junior-alonso/profil/spieler/273000,23,CB,Paraguay,7000000,2500000,Club Cerro Porteño,/club-cerro-porteno/startseite/verein/1214,LOSC Lille,/losc-lille/startseite/verein/1082,in,2016,4500000
Sofiane Boufal,/sofiane-boufal/profil/spieler/232271,22,LW,Morocco,8000000,18700000,LOSC Lille,/losc-lille/startseite/verein/1082,Southampton FC,/fc-southampton/startseite/verein/180,out,2016,-10700000
Djibril Sidibé,/djibril-sidibe/profil/spieler/161869,23,RB,France,2500000,15000000,LOSC Lille,/losc-lille/startseite/verein/1082,AS Monaco,/as-monaco/startseite/verein/162,out,2016,-12500000
Benjamin Pavard,/benjamin-pavard/profil/spieler/353366,20,RB,France,40000000,5000000,LOSC Lille,/losc-lille/startseite/verein/1082,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2016,35000000
Serhou Guirassy,/serhou-guirassy/profil/spieler/270541,20,CF,Guinea,14000000,3800000,LOSC Lille,/losc-lille/startseite/verein/1082,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2016,10200000
Michael Frey,/michael-frey/profil/spieler/147043,21,CF,Switzerland,2000000,500000,LOSC Lille,/losc-lille/startseite/verein/1082,BSC Young Boys,/bsc-young-boys/startseite/verein/452,out,2016,1500000
Léo Lacroix,/leo-lacroix/profil/spieler/149652,24,CB,Switzerland,500000,3000000,FC Sion,/fc-sion/startseite/verein/321,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2016,-2500000
Moustapha Sall,/moustapha-sall/profil/spieler/43886,30,CB,Senegal,0,1000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Al-Arabi SC,/al-arabi-sc/startseite/verein/1230,out,2016,-1000000
Paul Baysse,/paul-baysse/profil/spieler/43256,28,CB,France,0,500000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,OGC Nice,/ogc-nizza/startseite/verein/417,out,2016,-500000
Ivan Santini,/ivan-santini/profil/spieler/45832,27,CF,Croatia,200000,2500000,Standard Liège,/standard-luttich/startseite/verein/3057,SM Caen,/sm-caen/startseite/verein/1162,in,2016,-2300000
Ronny Rodelin,/ronny-rodelin/profil/spieler/76055,26,RW,France,100000,1000000,LOSC Lille,/losc-lille/startseite/verein/1082,SM Caen,/sm-caen/startseite/verein/1162,in,2016,-900000
Ismael Diomande,/ismael-diomande/profil/spieler/170495,23,DM,Cote d'Ivoire,150000,750000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,SM Caen,/sm-caen/startseite/verein/1162,in,2016,-600000
Andy Delort,/andy-delort/profil/spieler/122797,24,CF,Algeria,7000000,8000000,SM Caen,/sm-caen/startseite/verein/1162,Tigres UANL,/tigres-uanl/startseite/verein/7055,out,2016,-1000000
Dennis Appiah,/dennis-appiah/profil/spieler/111038,24,RB,France,1500000,3000000,SM Caen,/sm-caen/startseite/verein/1162,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,out,2016,-1500000
Ramy Bensebaini,/ramy-bensebaini/profil/spieler/284732,21,LB,Algeria,20000000,2000000,Paradou AC,/paradou-ac/startseite/verein/30929,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2016,18000000
Afonso Figueiredo,/afonso-figueiredo/profil/spieler/237000,23,LB,Portugal,175000,270000,Boavista FC,/boavista-porto-fc/startseite/verein/2503,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2016,-95000
Ousmane Dembélé,/ousmane-dembele/profil/spieler/288230,19,RW,France,60000000,35000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2016,25000000
Kamil Grosicki,/kamil-grosicki/profil/spieler/37920,28,LW,Poland,600000,9000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Hull City,/hull-city/startseite/verein/3008,out,2016,-8400000
Paul-Georges Ntep,/paul-georges-ntep/profil/spieler/148955,24,LW,Cameroon,250000,5000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2016,-4750000
Pedro Henrique,/pedro-henrique/profil/spieler/213368,26,LW,Brazil,2000000,1600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,PAOK Thessaloniki,/paok-thessaloniki/startseite/verein/1091,out,2016,400000
Fallou Diagne,/fallou-diagne/profil/spieler/82389,26,CB,Senegal,200000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2016,-1300000
Philipp Hosiner,/philipp-hosiner/profil/spieler/37788,27,CF,Austria,0,500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,out,2016,-500000
Famara Diédhiou,/famara-diedhiou/profil/spieler/237125,23,CF,Senegal,1500000,1600000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,Angers SCO,/sco-angers/startseite/verein/1420,in,2016,-100000
Mathieu Michel,/mathieu-michel/profil/spieler/193142,24,GK,France,400000,1000000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Angers SCO,/sco-angers/startseite/verein/1420,in,2016,-600000
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,23,LW,Cameroon,8000000,1000000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,Angers SCO,/sco-angers/startseite/verein/1420,in,2016,7000000
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,21,DM,France,14000000,500000,Tours FC,/fc-tours/startseite/verein/3161,Angers SCO,/sco-angers/startseite/verein/1420,in,2016,13500000
Flavien Tait,/flavien-tait/profil/spieler/202278,23,CM,France,6000000,300000,LB Châteauroux,/lb-chateauroux/startseite/verein/1175,Angers SCO,/sco-angers/startseite/verein/1420,in,2016,5700000
Romain Saïss,/romain-saiss/profil/spieler/204198,26,CB,Morocco,5000000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2016,1000000
Farid Boulaya,/farid-boulaya/profil/spieler/202318,23,AM,Algeria,1800000,250000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,SC Bastia,/sc-bastia/startseite/verein/595,in,2016,1550000
Floyd Ayité,/floyd-ayite/profil/spieler/77974,27,LW,Togo,250000,2000000,SC Bastia,/sc-bastia/startseite/verein/595,Fulham FC,/fc-fulham/startseite/verein/931,out,2016,-1750000
Thievy Bifouma,/thievy-bifouma/profil/spieler/181477,24,RW,Congo,200000,500000,SC Bastia,/sc-bastia/startseite/verein/595,Osmanlispor FK,/ankaraspor/startseite/verein/2944,out,2016,-300000
Younousse Sankharé,/younousse-sankhare/profil/spieler/55409,27,CM,Senegal,200000,3000000,LOSC Lille,/losc-lille/startseite/verein/1082,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2016,-2800000
Jérémy Ménez,/jeremy-menez/profil/spieler/16993,29,CF,France,400000,2850000,AC Milan,/ac-mailand/startseite/verein/5,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2016,-2450000
Paul Bernardoni,/paul-bernardoni/profil/spieler/318507,19,GK,France,2500000,2500000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2016,0
François Kamano,/francois-kamano/profil/spieler/333802,20,LW,Guinea,4000000,2500000,SC Bastia,/sc-bastia/startseite/verein/595,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2016,1500000
Igor Lewczuk,/igor-lewczuk/profil/spieler/63265,31,CB,Poland,0,1000000,Legia Warszawa,/legia-warschau/startseite/verein/255,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2016,-1000000
André Poko,/andre-poko/profil/spieler/170767,23,DM,Gabon,1000000,400000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Kardemir Karabükspor,/kardemir-karabukspor/startseite/verein/1506,out,2016,600000
Isaac Mbenza,/isaac-mbenza/profil/spieler/260806,20,RW,Belgium,2200000,1700000,Standard Liège,/standard-luttich/startseite/verein/3057,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2016,500000
Keagan Dolly,/keagan-dolly/profil/spieler/234006,24,LW,South Africa,1400000,1700000,Mamelodi Sundowns FC,/mamelodi-sundowns-fc/startseite/verein/6356,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2016,-300000
Lukas Pokorny,/lukas-pokorny/profil/spieler/279529,23,CB,Czech Republic,0,1500000,FC Slovan Liberec,/fc-slovan-liberec/startseite/verein/697,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2016,-1500000
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,19,RB,France,18000000,1500000,Stade Lavallois,/stade-laval/startseite/verein/1080,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2016,16500000
Bryan Dabo,/bryan-dabo/profil/spieler/149446,24,CM,Burkina Faso,600000,4000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2016,-3400000
Jonas Martin,/jonas-martin/profil/spieler/127142,26,DM,France,1500000,2600000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2016,-1100000
Jamel Saihi,/jamel-saihi/profil/spieler/57449,29,DM,Tunisia,0,800000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Angers SCO,/sco-angers/startseite/verein/1420,out,2016,-800000
Dimitri Payet,/dimitri-payet/profil/spieler/37647,29,AM,France,1800000,29300000,West Ham United,/west-ham-united/startseite/verein/379,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,-27500000
Morgan Sanson,/morgan-sanson/profil/spieler/174094,22,CM,France,6000000,12000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,-6000000
Rémy Cabella,/remy-cabella/profil/spieler/113707,26,AM,France,5000000,8000000,Newcastle United,/newcastle-united/startseite/verein/762,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,-3000000
Grégory Sertic,/gregory-sertic/profil/spieler/81386,27,DM,France,0,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,-1500000
Tomas Hubocan,/tomas-hubocan/profil/spieler/63252,30,CB,Slovakia,150000,1200000,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,-1050000
Saîf-Eddine Khaoui,/saif-eddine-khaoui/profil/spieler/270411,21,AM,Tunisia,2000000,1000000,Tours FC,/fc-tours/startseite/verein/3161,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2016,1000000
Michy Batshuayi,/michy-batshuayi/profil/spieler/179184,22,CF,Belgium,10000000,39000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2016,-29000000
Benjamin Mendy,/benjamin-mendy/profil/spieler/157495,21,LB,France,0,13000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,AS Monaco,/as-monaco/startseite/verein/162,out,2016,-13000000
Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679,21,LW,Cameroon,3300000,11000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2016,-7700000
Mario Lemina,/mario-lemina/profil/spieler/170934,22,DM,Gabon,10000000,9800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2016,200000
Brice Dja Djedje,/brice-dja-djedje/profil/spieler/93690,25,DM,Cote d'Ivoire,175000,3600000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-3425000
Abdelaziz Barrada,/abdelaziz-barrada/profil/spieler/93664,27,AM,Morocco,0,2000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Al-Nasr SC (UAE),/al-nasr-dubai-/startseite/verein/5432,out,2016,-2000000
Romain Alessandrini,/romain-alessandrini/profil/spieler/98334,27,RW,France,200000,1590000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Los Angeles Galaxy,/los-angeles-galaxy/startseite/verein/1061,out,2016,-1390000
Saber Khalifa,/saber-khalifa/profil/spieler/69101,29,CF,Tunisia,25000,1000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Club Africain Tunis,/club-africain-tunis/startseite/verein/819,out,2016,-975000
Mariusz Stepinski,/mariusz-stepinski/profil/spieler/210363,21,CF,Poland,1500000,2000000,Ruch Chorzow,/ruch-chorzow/startseite/verein/318,FC Nantes,/fc-nantes/startseite/verein/995,in,2016,-500000
Diego Carlos,/diego-carlos/profil/spieler/329145,23,CB,Brazil,20000000,1300000,GD Estoril Praia,/gd-estoril-praia/startseite/verein/1465,FC Nantes,/fc-nantes/startseite/verein/995,in,2016,18700000
Lucas Lima,/lucas-lima/profil/spieler/182323,24,LB,Brazil,1900000,1100000,FC Arouca,/fc-arouca/startseite/verein/8024,FC Nantes,/fc-nantes/startseite/verein/995,in,2016,800000
Nicolaj Thomsen,/nicolaj-thomsen/profil/spieler/201497,23,CM,Denmark,0,600000,Aalborg BK,/aalborg-bk/startseite/verein/1053,FC Nantes,/fc-nantes/startseite/verein/995,in,2016,-600000
Alejandro Bedoya,/alejandro-bedoya/profil/spieler/111783,29,CM,United States,300000,895000,FC Nantes,/fc-nantes/startseite/verein/995,Philadelphia Union,/philadelphia-union/startseite/verein/25467,out,2016,-595000
Birama Touré,/birama-toure/profil/spieler/229853,24,DM,Mali,1800000,550000,FC Nantes,/fc-nantes/startseite/verein/995,Standard Liège,/standard-luttich/startseite/verein/3057,out,2016,1250000
Nicolaj Thomsen,/nicolaj-thomsen/profil/spieler/201497,23,CM,Denmark,0,500000,FC Nantes,/fc-nantes/startseite/verein/995,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2016,-500000
Mathieu Peybernes,/mathieu-peybernes/profil/spieler/111026,26,CB,France,500000,2000000,SC Bastia,/sc-bastia/startseite/verein/595,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,-1500000
Cafú,/cafu/profil/spieler/203655,23,CM,Portugal,600000,2000000,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,-1400000
Lindsay Rose,/lindsay-rose/profil/spieler/135490,24,CB,Mauritius,300000,1500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,-1200000
Steven Moreira,/steven-moreira/profil/spieler/203517,22,RB,France,1500000,1200000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,300000
Alhassan Wakaso,/alhassan-wakaso/profil/spieler/168536,25,DM,Ghana,150000,1000000,Rio Ave FC,/rio-ave-fc/startseite/verein/2425,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,-850000
Faïz Selemani,/faiz-selemani/profil/spieler/352017,22,LW,Comoros,2500000,900000,Chamois Niortais FC,/chamois-niortais-fc/startseite/verein/1161,FC Lorient,/fc-lorient/startseite/verein/1158,in,2016,1600000
Didier Ndong,/didier-ndong/profil/spieler/210081,22,CM,Gabon,1200000,20000000,FC Lorient,/fc-lorient/startseite/verein/1158,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2016,-18800000
Raphaël Guerreiro,/raphael-guerreiro/profil/spieler/170986,22,LB,Portugal,20000000,12000000,FC Lorient,/fc-lorient/startseite/verein/1158,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2016,8000000
Moryké Fofana,/moryke-fofana/profil/spieler/240497,25,LW,Cote d'Ivoire,450000,150000,FC Lorient,/fc-lorient/startseite/verein/1158,Konyaspor,/konyaspor/startseite/verein/2293,out,2016,300000
Jonas Lössl,/jonas-lossl/profil/spieler/48870,27,GK,Denmark,500000,2500000,EA Guingamp,/ea-guingamp/startseite/verein/855,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2016,-2000000
Andy Delort,/andy-delort/profil/spieler/122797,25,CF,Algeria,7000000,6000000,Tigres UANL,/tigres-uanl/startseite/verein/7055,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2016,1000000
Christopher Jullien,/christopher-jullien/profil/spieler/201737,23,CB,France,3500000,2800000,SC Freiburg,/sc-freiburg/startseite/verein/60,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2016,700000
Jimmy Durmaz,/jimmy-durmaz/profil/spieler/80205,27,CM,Sweden,250000,2000000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2016,-1750000
Ola Toivonen,/ola-toivonen/profil/spieler/36500,30,AM,Sweden,0,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2016,-1500000
Jessy Pi,/jessy-pi/profil/spieler/170460,22,DM,France,500000,700000,AS Monaco,/as-monaco/startseite/verein/162,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2016,-200000
Wissam Ben Yedder,/wissam-ben-yedder/profil/spieler/146854,25,CF,France,15000000,9500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2016,5500000
Jean-Armel Kana-Biyik,/jean-armel-kana-biyik/profil/spieler/57404,27,CB,Cameroon,250000,500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Kayserispor,/kayserispor/startseite/verein/3205,out,2016,-250000
Vincent Marchetti,/vincent-marchetti/profil/spieler/374040,19,CM,France,2500000,1500000,AC Ajaccio,/ac-ajaccio/startseite/verein/1147,AS Nancy-Lorraine,/as-nancy-lorraine/startseite/verein/1159,in,2016,1000000
