playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Jonathan Kodjia,/jonathan-kodjia/profil/spieler/88971,30,CF,Cote d'Ivoire,600000,3000000,Aston Villa,/aston-villa/startseite/verein/405,Al-Gharafa SC,/al-gharafa-sc/startseite/verein/6297,out,2019,-2400000,33.0,1.89,right,ENG-Premier League,Aston Villa,CIV,FW,29.0,1989.0,1.3,15.0,27.0,55.6,183.0,3.0,12.0,16.0,75.0,3.0,5.0,60.0,0.0,2.0,0.0,0,0.1,0.1,-0.1,1.0,1.0,0.0,0.0,1.0,2020
Thomas Partey,/thomas-partey/profil/spieler/230784,27,DM,Ghana,35000000,50000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2020,-15000000,30.0,1.85,right,ENG-Premier League,Arsenal,GHA,MF,27.0,1993.0,17.0,994.0,1149.0,86.5,16695.0,5283.0,475.0,520.0,91.3,403.0,443.0,91.0,90.0,132.0,68.2,2,1.0,1.1,1.0,12.0,143.0,11.0,0.0,121.0,2021
Thomas Partey,/thomas-partey/profil/spieler/230784,27,DM,Ghana,35000000,50000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2020,-15000000,30.0,1.85,right,ESP-La Liga,Atlético Madrid,GHA,MF,27.0,1993.0,2.2,197.0,223.0,88.3,3611.0,1073.0,80.0,89.0,89.9,81.0,89.0,91.0,26.0,35.0,74.3,0,0.0,0.2,0.0,0.0,27.0,4.0,1.0,26.0,2021
Pablo Marí,/pablo-mari/profil/spieler/210178,26,CB,Spain,5000000,6000000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2020,-1000000,29.0,1.93,left,ENG-Premier League,Arsenal,ESP,DF,26.0,1993.0,10.0,552.0,630.0,87.6,9934.0,3287.0,221.0,235.0,94.0,281.0,302.0,93.0,44.0,83.0,53.0,0,0.3,0.3,-0.3,2.0,13.0,0.0,0.0,21.0,2021
Rúnar Alex Rúnarsson,/runar-alex-runarsson/profil/spieler/205657,25,GK,Iceland,1500000,2000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2020,-500000,28.0,1.86,right,ENG-Premier League,Arsenal,ISL,GK,25.0,1995.0,0.2,7.0,11.0,63.6,100.0,32.0,3.0,3.0,100.0,4.0,4.0,100.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Ollie Watkins,/ollie-watkins/profil/spieler/324358,24,CF,England,40000000,34000000,Brentford FC,/fc-brentford/startseite/verein/1148,Aston Villa,/aston-villa/startseite/verein/405,in,2020,6000000,27.0,1.8,right,ENG-Premier League,Aston Villa,ENG,FW,24.0,1995.0,37.0,592.0,843.0,70.2,6928.0,1260.0,407.0,527.0,77.2,120.0,169.0,71.0,12.0,24.0,50.0,5,5.3,3.8,-0.3,45.0,38.0,23.0,4.0,55.0,2021
Bertrand Traoré,/bertrand-traore/profil/spieler/131996,25,RW,Burkina Faso,12000000,18400000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Aston Villa,/aston-villa/startseite/verein/405,in,2020,-6400000,27.0,1.81,left,ENG-Premier League,Aston Villa,BFA,FW,24.0,1995.0,25.7,569.0,808.0,70.4,9814.0,2435.0,288.0,352.0,81.8,184.0,245.0,75.1,77.0,150.0,51.3,6,4.3,3.3,1.7,35.0,32.0,26.0,5.0,77.0,2021
Emiliano Martínez,/emiliano-martinez/profil/spieler/111873,28,GK,Argentina,28000000,17400000,Arsenal FC,/fc-arsenal/startseite/verein/11,Aston Villa,/aston-villa/startseite/verein/405,in,2020,10600000,30.0,1.95,right,ENG-Premier League,Aston Villa,ARG,GK,27.0,1992.0,38.0,880.0,1319.0,66.7,26950.0,20290.0,131.0,133.0,98.5,424.0,431.0,98.4,324.0,745.0,43.5,0,0.1,0.0,-0.1,2.0,26.0,1.0,0.0,0.0,2021
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,in,2020,-9800000,28.0,1.8,right,ENG-Premier League,Aston Villa,FRA,MF,25.0,1994.0,3.3,118.0,154.0,76.6,1742.0,504.0,70.0,75.0,93.3,35.0,45.0,77.8,9.0,17.0,52.9,0,0.1,0.5,-0.1,1.0,12.0,3.0,1.0,16.0,2021
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,in,2020,-9800000,28.0,1.8,right,FRA-Ligue 1,Marseille,FRA,MF,25.0,1994.0,9.2,256.0,342.0,74.9,3746.0,1096.0,146.0,175.0,83.4,80.0,97.0,82.5,17.0,34.0,50.0,3,2.9,1.8,0.1,13.0,25.0,5.0,4.0,32.0,2021
Matty Cash,/matty-cash/profil/spieler/425334,23,RB,Poland,25000000,15750000,Nottingham Forest,/nottingham-forest/startseite/verein/703,Aston Villa,/aston-villa/startseite/verein/405,in,2020,9250000,25.0,1.85,right,ENG-Premier League,Aston Villa,POL,DF,22.0,1997.0,26.4,959.0,1320.0,72.7,16255.0,6050.0,478.0,542.0,88.2,361.0,480.0,75.2,101.0,244.0,41.4,2,1.7,1.7,0.3,21.0,73.0,23.0,19.0,76.0,2021
Jakub Moder,/jakub-moder/profil/spieler/384461,21,CM,Poland,10000000,11000000,Lech Poznan,/lech-posen/startseite/verein/238,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2020,-1000000,24.0,1.91,right,ENG-Premier League,Brighton,POL,"DF,MF",21.0,1999.0,7.2,203.0,284.0,71.5,2691.0,845.0,127.0,147.0,86.4,65.0,85.0,76.5,5.0,24.0,20.8,0,0.2,0.3,-0.2,3.0,16.0,6.0,0.0,30.0,2021
Andi Zeqiri,/andi-zeqiri/profil/spieler/345468,21,CF,Switzerland,3500000,4000000,FC Lausanne-Sport,/fc-lausanne-sport/startseite/verein/527,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2020,-500000,24.0,1.85,left,ENG-Premier League,Brighton,SUI,"FW,DF",21.0,1999.0,1.9,21.0,44.0,47.7,293.0,60.0,12.0,19.0,63.2,6.0,14.0,42.9,1.0,5.0,20.0,0,0.1,0.1,-0.1,1.0,3.0,1.0,1.0,2.0,2021
Joël Veltman,/joel-veltman/profil/spieler/111195,28,RB,Netherlands,10000000,1000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2020,9000000,31.0,1.84,right,ENG-Premier League,Brighton,NED,DF,28.0,1992.0,25.3,1166.0,1537.0,75.9,20626.0,8311.0,505.0,580.0,87.1,530.0,686.0,77.3,110.0,205.0,53.7,1,1.7,1.6,-0.7,22.0,100.0,34.0,14.0,136.0,2021
Dale Stephens,/dale-stephens/profil/spieler/49755,31,CM,England,0,1100000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Burnley FC,/fc-burnley/startseite/verein/1132,in,2020,-1100000,34.0,1.85,right,ENG-Premier League,Burnley,ENG,MF,31.0,1989.0,2.9,98.0,120.0,81.7,1601.0,436.0,44.0,54.0,81.5,37.0,42.0,88.1,12.0,14.0,85.7,0,0.0,0.1,0.0,0.0,8.0,2.0,0.0,11.0,2021
Kai Havertz,/kai-havertz/profil/spieler/309400,21,CF,Germany,55000000,80000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2020,-25000000,24.0,1.93,left,ENG-Premier League,Chelsea,GER,"MF,FW",21.0,1999.0,16.9,658.0,788.0,83.5,8252.0,1336.0,412.0,449.0,91.8,167.0,190.0,87.9,23.0,31.0,74.2,3,1.3,1.9,1.7,18.0,38.0,20.0,1.0,74.0,2021
Timo Werner,/timo-werner/profil/spieler/170527,24,CF,Germany,25000000,53000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2020,-28000000,27.0,1.8,right,ENG-Premier League,Chelsea,GER,"FW,MF",24.0,1996.0,28.9,629.0,824.0,76.3,8141.0,1532.0,380.0,462.0,82.3,185.0,223.0,83.0,16.0,35.0,45.7,8,5.6,3.2,2.4,36.0,36.0,23.0,5.0,69.0,2021
Hakim Ziyech,/hakim-ziyech/profil/spieler/217111,27,RW,Morocco,16000000,40000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2020,-24000000,30.0,1.81,left,ENG-Premier League,Chelsea,MAR,"MF,FW",27.0,1993.0,13.0,547.0,742.0,73.7,7897.0,2192.0,301.0,352.0,85.5,153.0,210.0,72.9,45.0,99.0,45.5,3,3.6,3.2,-0.6,34.0,46.0,28.0,4.0,91.0,2021
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2020,-12000000,31.0,1.94,right,ENG-Premier League,Chelsea,SEN,GK,28.0,1992.0,30.5,874.0,1027.0,85.1,18386.0,10937.0,276.0,280.0,98.6,420.0,425.0,98.8,165.0,307.0,53.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2021
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2020,-12000000,31.0,1.94,right,FRA-Ligue 1,Rennes,SEN,GK,28.0,1992.0,1.0,24.0,29.0,82.8,659.0,488.0,5.0,5.0,100.0,10.0,10.0,100.0,9.0,14.0,64.3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2021
Álvaro Morata,/alvaro-morata/profil/spieler/128223,27,CF,Spain,20000000,35000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2020,-15000000,30.0,1.89,right,ITA-Serie A,Juventus,ESP,FW,27.0,1992.0,22.4,445.0,601.0,74.0,6767.0,1186.0,242.0,302.0,80.1,136.0,168.0,81.0,37.0,54.0,68.5,9,5.1,2.8,3.9,40.0,26.0,23.0,2.0,56.0,2021
Eberechi Eze,/eberechi-eze/profil/spieler/479999,22,AM,England,40000000,17800000,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,Crystal Palace,/crystal-palace/startseite/verein/873,in,2020,22200000,25.0,1.78,right,ENG-Premier League,Crystal Palace,ENG,MF,22.0,1998.0,28.4,945.0,1188.0,79.5,13623.0,3996.0,538.0,596.0,90.3,286.0,351.0,81.5,62.0,131.0,47.3,6,3.9,2.8,2.1,43.0,70.0,32.0,3.0,127.0,2021
Jack Butland,/jack-butland/profil/spieler/128899,27,GK,England,1500000,1100000,Stoke City,/stoke-city/startseite/verein/512,Crystal Palace,/crystal-palace/startseite/verein/873,in,2020,400000,30.0,1.96,right,ENG-Premier League,Crystal Palace,ENG,GK,27.0,1993.0,1.0,6.0,22.0,27.3,215.0,178.0,1.0,1.0,100.0,2.0,2.0,100.0,3.0,18.0,16.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021
Alexander Sørloth,/alexander-sorloth/profil/spieler/238407,24,CF,Norway,12000000,20000000,Crystal Palace,/crystal-palace/startseite/verein/873,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2020,-8000000,27.0,1.95,left,GER-Bundesliga,RB Leipzig,NOR,FW,24.0,1995.0,16.0,330.0,466.0,70.8,3954.0,760.0,211.0,264.0,79.9,76.0,108.0,70.4,8.0,15.0,53.3,3,2.7,3.0,0.3,29.0,10.0,16.0,2.0,34.0,2021
Ben Godfrey,/ben-godfrey/profil/spieler/343475,22,CB,England,13000000,27500000,Norwich City,/norwich-city/startseite/verein/1123,Everton FC,/fc-everton/startseite/verein/29,in,2020,-14500000,25.0,1.84,right,ENG-Premier League,Everton,ENG,DF,22.0,1998.0,29.8,1109.0,1329.0,83.4,19284.0,5595.0,476.0,538.0,88.5,529.0,582.0,90.9,86.0,151.0,57.0,2,0.8,0.4,1.2,4.0,63.0,7.0,2.0,63.0,2021
Allan,/allan/profil/spieler/126422,29,DM,Brazil,6000000,24600000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Everton FC,/fc-everton/startseite/verein/29,in,2020,-18600000,32.0,1.75,right,ENG-Premier League,Everton,BRA,MF,29.0,1991.0,22.8,908.0,1068.0,85.0,14950.0,4370.0,430.0,468.0,91.9,354.0,405.0,87.4,82.0,116.0,70.7,0,0.8,0.8,-0.8,17.0,88.0,16.0,1.0,92.0,2021
Abdoulaye Doucouré,/abdoulaye-doucoure/profil/spieler/127187,27,CM,Mali,12000000,22000000,Watford FC,/fc-watford/startseite/verein/1010,Everton FC,/fc-everton/startseite/verein/29,in,2020,-10000000,30.0,1.83,right,ENG-Premier League,Everton,MLI,MF,27.0,1993.0,27.1,1141.0,1354.0,84.3,17517.0,3953.0,583.0,666.0,87.5,441.0,490.0,90.0,65.0,83.0,78.3,3,2.0,2.3,1.0,21.0,65.0,23.0,1.0,104.0,2021
Niels Nkounkou,/niels-nkounkou/profil/spieler/591193,19,LB,France,5000000,270000,Olympique de Marseille B,/olympique-marseille-b/startseite/verein/8524,Everton FC,/fc-everton/startseite/verein/29,in,2020,4730000,22.0,1.8,left,ENG-Premier League,Everton,FRA,"DF,FW",19.0,2000.0,0.9,29.0,36.0,80.6,459.0,98.0,18.0,18.0,100.0,9.0,13.0,69.2,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2021
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,30,DM,France,1500000,2230000,Everton FC,/fc-everton/startseite/verein/29,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,-730000,33.0,1.86,right,FRA-Ligue 1,Nice,FRA,MF,30.0,1989.0,24.4,1426.0,1615.0,88.3,24115.0,7341.0,723.0,771.0,93.8,545.0,595.0,91.6,126.0,186.0,67.7,1,0.7,1.0,0.3,13.0,131.0,10.0,1.0,129.0,2021
Terence Kongolo,/terence-kongolo/profil/spieler/152651,26,CB,Netherlands,900000,4400000,Huddersfield Town,/huddersfield-town/startseite/verein/1110,Fulham FC,/fc-fulham/startseite/verein/931,in,2020,-3500000,29.0,1.88,left,ENG-Premier League,Fulham,NED,DF,26.0,1994.0,1.0,37.0,45.0,82.2,610.0,219.0,19.0,22.0,86.4,18.0,21.0,85.7,0.0,0.0,,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2021
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,in,2020,11800000,27.0,1.8,right,ENG-Premier League,Fulham,NED,"DF,MF",24.0,1995.0,16.5,636.0,879.0,72.4,10589.0,4277.0,311.0,378.0,82.3,241.0,319.0,75.5,62.0,98.0,63.3,1,1.4,1.5,-0.4,18.0,37.0,25.0,18.0,71.0,2021
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,in,2020,11800000,27.0,1.8,right,FRA-Ligue 1,Lyon,NED,DF,24.0,1995.0,0.2,17.0,20.0,85.0,251.0,61.0,9.0,10.0,90.0,7.0,8.0,87.5,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2021
Antonee Robinson,/antonee-robinson/profil/spieler/349701,23,LB,United States,15000000,2100000,Wigan Athletic,/wigan-athletic/startseite/verein/1071,Fulham FC,/fc-fulham/startseite/verein/931,in,2020,12900000,25.0,1.83,left,ENG-Premier League,Fulham,USA,DF,22.0,1997.0,24.0,974.0,1385.0,70.3,15751.0,5884.0,489.0,567.0,86.2,381.0,540.0,70.6,77.0,174.0,44.3,0,1.9,2.0,-1.9,29.0,48.0,41.0,22.0,82.0,2021
Tosin Adarabioyo,/tosin-adarabioyo/profil/spieler/258878,23,CB,England,16000000,1650000,Manchester City U23,/manchester-city-u23/startseite/verein/9265,Fulham FC,/fc-fulham/startseite/verein/931,in,2020,14350000,25.0,1.96,right,ENG-Premier League,Fulham,ENG,DF,22.0,1997.0,32.8,1647.0,1918.0,85.9,33255.0,12650.0,484.0,551.0,87.8,949.0,1008.0,94.1,196.0,318.0,61.6,0,0.3,0.4,-0.3,5.0,71.0,5.0,0.0,75.0,2021
Rodrigo,/rodrigo/profil/spieler/131505,29,CF,Spain,6000000,30000000,Valencia CF,/fc-valencia/startseite/verein/1049,Leeds United,/leeds-united/startseite/verein/399,in,2020,-24000000,32.0,1.82,left,ENG-Premier League,Leeds United,ESP,"MF,FW",29.0,1991.0,14.3,437.0,586.0,74.6,6744.0,1713.0,232.0,276.0,84.1,136.0,180.0,75.6,42.0,64.0,65.6,2,3.5,2.7,-1.5,31.0,42.0,21.0,3.0,80.0,2021
Jean-Kévin Augustin,/jean-kevin-augustin/profil/spieler/264956,23,CF,France,1300000,21000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Leeds United,/leeds-united/startseite/verein/399,in,2020,-19700000,26.0,1.79,right,FRA-Ligue 1,Nantes,FRA,FW,23.0,1997.0,0.4,4.0,4.0,100.0,36.0,0.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Diego Llorente,/diego-llorente/profil/spieler/246291,27,CB,Spain,12000000,20000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Leeds United,/leeds-united/startseite/verein/399,in,2020,-8000000,29.0,1.86,right,ENG-Premier League,Leeds United,ESP,DF,26.0,1993.0,13.4,598.0,721.0,82.9,11725.0,3380.0,170.0,196.0,86.7,368.0,412.0,89.3,52.0,90.0,57.8,0,0.5,0.3,-0.5,4.0,21.0,2.0,0.0,26.0,2021
Diego Llorente,/diego-llorente/profil/spieler/246291,27,CB,Spain,12000000,20000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Leeds United,/leeds-united/startseite/verein/399,in,2020,-8000000,29.0,1.86,right,ESP-La Liga,Real Sociedad,ESP,DF,26.0,1993.0,1.0,48.0,59.0,81.4,941.0,274.0,18.0,19.0,94.7,26.0,29.0,89.7,4.0,9.0,44.4,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2021
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,in,2020,41400000,26.0,1.76,left,ENG-Premier League,Leeds United,BRA,"MF,FW",23.0,1996.0,26.2,687.0,1064.0,64.6,11676.0,4332.0,347.0,413.0,84.0,218.0,336.0,64.9,88.0,204.0,43.1,9,7.9,6.8,1.1,64.0,79.0,40.0,7.0,97.0,2021
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,in,2020,41400000,26.0,1.76,left,FRA-Ligue 1,Rennes,BRA,"FW,MF",23.0,1996.0,4.5,89.0,139.0,64.0,1576.0,500.0,39.0,49.0,79.6,39.0,51.0,76.5,9.0,27.0,33.3,2,0.9,0.8,1.1,9.0,12.0,5.0,1.0,12.0,2021
Robin Koch,/robin-koch/profil/spieler/328784,24,CB,Germany,18000000,13000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Leeds United,/leeds-united/startseite/verein/399,in,2020,5000000,26.0,1.91,right,ENG-Premier League,Leeds United,GER,"DF,MF",24.0,1996.0,12.6,664.0,773.0,85.9,13042.0,4385.0,191.0,218.0,87.6,398.0,428.0,93.0,64.0,104.0,61.5,0,0.1,0.1,-0.1,4.0,35.0,3.0,0.0,49.0,2021
Illan Meslier,/illan-meslier/profil/spieler/542586,20,GK,France,20000000,6500000,FC Lorient,/fc-lorient/startseite/verein/1158,Leeds United,/leeds-united/startseite/verein/399,in,2020,13500000,23.0,1.97,left,ENG-Premier League,Leeds United,FRA,GK,20.0,2000.0,35.0,1109.0,1369.0,81.0,25470.0,14384.0,262.0,266.0,98.5,579.0,590.0,98.1,264.0,506.0,52.2,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2021
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,in,2020,20000000,22.0,1.86,right,ENG-Premier League,Leicester City,FRA,DF,19.0,2000.0,25.1,1501.0,1740.0,86.3,28164.0,8486.0,546.0,611.0,89.4,790.0,868.0,91.0,141.0,213.0,66.2,0,0.3,0.5,-0.3,6.0,105.0,1.0,0.0,93.0,2021
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,in,2020,20000000,22.0,1.86,right,FRA-Ligue 1,Saint-Étienne,FRA,DF,19.0,2000.0,3.5,149.0,184.0,81.0,2863.0,1144.0,49.0,59.0,83.1,84.0,89.0,94.4,16.0,30.0,53.3,0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,2021
Timothy Castagne,/timothy-castagne/profil/spieler/262226,24,RB,Belgium,25000000,20900000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Leicester City,/leicester-city/startseite/verein/1003,in,2020,4100000,27.0,1.85,right,ENG-Premier League,Leicester City,BEL,DF,24.0,1995.0,26.1,1284.0,1545.0,83.1,18542.0,6211.0,754.0,838.0,90.0,443.0,524.0,84.5,54.0,101.0,53.5,3,2.2,1.3,0.8,22.0,96.0,22.0,7.0,91.0,2021
Ben Chilwell,/ben-chilwell/profil/spieler/316125,23,LB,England,35000000,50200000,Leicester City,/leicester-city/startseite/verein/1003,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2020,-15200000,26.0,1.8,left,ENG-Premier League,Chelsea,ENG,DF,23.0,1996.0,25.4,1431.0,1839.0,77.8,21008.0,6743.0,823.0,900.0,91.4,448.0,592.0,75.7,92.0,199.0,46.2,5,2.4,2.6,2.6,30.0,90.0,26.0,10.0,111.0,2021
Demarai Gray,/demarai-gray/profil/spieler/292417,24,LW,Jamaica,20000000,2000000,Leicester City,/leicester-city/startseite/verein/1003,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2020,18000000,27.0,1.83,right,ENG-Premier League,Leicester City,JAM,FW,24.0,1996.0,0.2,7.0,11.0,63.6,82.0,3.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Demarai Gray,/demarai-gray/profil/spieler/292417,24,LW,Jamaica,20000000,2000000,Leicester City,/leicester-city/startseite/verein/1003,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2020,18000000,27.0,1.83,right,GER-Bundesliga,Leverkusen,JAM,FW,24.0,1996.0,4.9,118.0,176.0,67.0,1991.0,422.0,65.0,77.0,84.4,38.0,57.0,66.7,12.0,30.0,40.0,2,0.9,0.6,1.1,9.0,7.0,6.0,1.0,12.0,2021
Ben Davies,/ben-davies/profil/spieler/257097,25,CB,England,3500000,1850000,Preston North End,/preston-north-end/startseite/verein/466,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2020,1650000,27.0,1.85,left,ENG-Premier League,Tottenham,WAL,DF,27.0,1993.0,15.0,627.0,817.0,76.7,10059.0,4000.0,317.0,356.0,89.0,252.0,302.0,83.4,41.0,110.0,37.3,1,0.6,0.6,0.4,8.0,46.0,8.0,4.0,51.0,2021
Rúben Dias,/ruben-dias/profil/spieler/258004,23,CB,Portugal,80000000,71600000,SL Benfica,/benfica-lissabon/startseite/verein/294,Manchester City,/manchester-city/startseite/verein/281,in,2020,8400000,26.0,1.87,right,ENG-Premier League,Manchester City,POR,DF,23.0,1997.0,31.6,2531.0,2722.0,93.0,48311.0,16407.0,792.0,839.0,94.4,1499.0,1554.0,96.5,210.0,275.0,76.4,0,0.1,0.4,-0.1,3.0,161.0,5.0,1.0,154.0,2021
Nathan Aké,/nathan-ake/profil/spieler/177476,25,CB,Netherlands,42000000,45300000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Manchester City,/manchester-city/startseite/verein/281,in,2020,-3300000,28.0,1.8,left,ENG-Premier League,Manchester City,NED,DF,25.0,1995.0,8.9,709.0,763.0,92.9,11178.0,3225.0,348.0,363.0,95.9,319.0,336.0,94.9,26.0,35.0,74.3,0,0.0,0.2,0.0,1.0,55.0,2.0,0.0,52.0,2021
Leroy Sané,/leroy-sane/profil/spieler/192565,24,RW,Germany,65000000,49000000,Manchester City,/manchester-city/startseite/verein/281,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2020,16000000,27.0,1.83,left,GER-Bundesliga,Bayern Munich,GER,"FW,MF",24.0,1996.0,20.1,594.0,814.0,73.0,9141.0,2073.0,333.0,385.0,86.5,186.0,248.0,75.0,47.0,97.0,48.5,9,6.8,7.2,2.2,33.0,42.0,34.0,8.0,84.0,2021
Donny van de Beek,/donny-van-de-beek/profil/spieler/288255,23,CM,Netherlands,13000000,39000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Manchester United,/manchester-united/startseite/verein/985,in,2020,-26000000,26.0,1.84,right,ENG-Premier League,Manchester Utd,NED,"MF,FW",23.0,1997.0,5.8,237.0,275.0,86.2,3308.0,739.0,146.0,163.0,89.6,74.0,80.0,92.5,8.0,12.0,66.7,1,0.9,0.8,0.1,3.0,12.0,1.0,0.0,16.0,2021
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,in,2020,-3300000,20.0,1.73,left,ENG-Premier League,Manchester Utd,CIV,FW,18.0,2002.0,1.8,52.0,64.0,81.3,662.0,174.0,29.0,34.0,85.3,15.0,17.0,88.2,2.0,3.0,66.7,1,0.5,0.2,0.5,2.0,5.0,2.0,0.0,9.0,2021
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,in,2020,-3300000,20.0,1.73,left,ITA-Serie A,Atalanta,CIV,MF,18.0,2002.0,0.2,9.0,10.0,90.0,159.0,63.0,5.0,5.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.1,0.0,-0.1,1.0,2.0,1.0,0.0,3.0,2021
