playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Marco Richter,/marco-richter/profil/spieler/279009,23,RW,Germany,5000000,7100000,FC Augsburg,/fc-augsburg/startseite/verein/167,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2021,-2100000,25.0,1.76,right,GER-Bundesliga,Hertha BSC,GER,"FW,MF",23.0,1997.0,18.9,838.0,26.0,163.0,345.0,341.0,51.0,838.0,46.0,16.0,34.8,30.0,65.2,441.0,2290.0,996.0,34.0,20.0,11.0,69.0,35.0,533.0,97.0,2022
Myziane Maolida,/myziane-maolida/profil/spieler/371142,22,LW,France,1500000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2021,-2500000,24.0,1.82,right,FRA-Ligue 1,Nice,FRA,MF,22.0,1999.0,0.4,13.0,0.0,2.0,6.0,5.0,1.0,13.0,3.0,2.0,66.7,1.0,33.3,4.0,55.0,31.0,2.0,0.0,1.0,1.0,0.0,6.0,2.0,2022
Myziane Maolida,/myziane-maolida/profil/spieler/371142,22,LW,France,1500000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2021,-2500000,24.0,1.82,right,GER-Bundesliga,Hertha BSC,FRA,"FW,MF",22.0,1999.0,8.6,322.0,7.0,58.0,145.0,129.0,19.0,322.0,31.0,12.0,38.7,19.0,61.3,200.0,1492.0,842.0,26.0,19.0,8.0,20.0,18.0,233.0,53.0,2022
Jurgen Ekkelenkamp,/jurgen-ekkelenkamp/profil/spieler/361068,21,CM,Netherlands,6000000,3000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2021,3000000,23.0,1.88,right,GER-Bundesliga,Hertha BSC,NED,"MF,FW",21.0,2000.0,8.0,339.0,3.0,44.0,176.0,123.0,26.0,339.0,12.0,6.0,50.0,6.0,50.0,170.0,676.0,318.0,9.0,7.0,3.0,27.0,11.0,221.0,48.0,2022
Ishak Belfodil,/ishak-belfodil/profil/spieler/111039,29,CF,Algeria,1700000,500000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2021,1200000,31.0,1.92,right,GER-Bundesliga,Hertha BSC,ALG,FW,29.0,1992.0,18.2,643.0,17.0,56.0,296.0,295.0,80.0,642.0,40.0,18.0,45.0,22.0,55.0,370.0,2033.0,795.0,35.0,14.0,18.0,38.0,29.0,489.0,129.0,2022
Matheus Cunha,/matheus-cunha/profil/spieler/517894,22,CF,Brazil,25000000,30000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2021,-5000000,24.0,1.83,right,ESP-La Liga,Atlético Madrid,BRA,FW,22.0,1999.0,11.8,382.0,13.0,40.0,165.0,181.0,60.0,382.0,12.0,7.0,58.3,5.0,41.7,201.0,1005.0,515.0,16.0,10.0,8.0,33.0,12.0,246.0,61.0,2022
Matheus Cunha,/matheus-cunha/profil/spieler/517894,22,CF,Brazil,25000000,30000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2021,-5000000,24.0,1.83,right,GER-Bundesliga,Hertha BSC,BRA,FW,22.0,1999.0,0.7,21.0,0.0,2.0,11.0,8.0,4.0,21.0,2.0,1.0,50.0,1.0,50.0,13.0,66.0,36.0,2.0,1.0,0.0,3.0,2.0,11.0,1.0,2022
Luca Netz,/luca-netz/profil/spieler/524285,18,LB,Germany,6500000,2000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2021,4500000,20.0,1.84,left,GER-Bundesliga,M'Gladbach,GER,"DF,FW",18.0,2003.0,15.5,716.0,36.0,226.0,295.0,197.0,25.0,716.0,19.0,10.0,52.6,9.0,47.4,333.0,1326.0,488.0,13.0,6.0,4.0,19.0,11.0,362.0,67.0,2022
George Bello,/george-bello/profil/spieler/504147,20,LB,United States,1000000,1800000,Atlanta United FC,/atlanta-united-fc/startseite/verein/51663,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,-800000,21.0,1.7,left,GER-Bundesliga,Arminia,USA,DF,19.0,2002.0,4.8,234.0,21.0,74.0,99.0,67.0,7.0,234.0,22.0,9.0,40.9,13.0,59.1,114.0,680.0,348.0,9.0,5.0,2.0,10.0,4.0,121.0,18.0,2022
Robin Hack,/robin-hack/profil/spieler/284010,22,LW,Germany,3000000,1200000,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,1800000,24.0,1.76,right,GER-Bundesliga,Arminia,GER,"FW,MF",22.0,1998.0,15.2,691.0,10.0,79.0,331.0,295.0,33.0,691.0,58.0,28.0,48.3,30.0,51.7,418.0,2506.0,954.0,32.0,34.0,9.0,58.0,36.0,480.0,83.0,2022
Guilherme Ramos,/guilherme-ramos/profil/spieler/340521,23,CB,Portugal,1000000,1200000,CD Feirense,/cd-feirense/startseite/verein/3349,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,-200000,25.0,1.91,right,GER-Bundesliga,Arminia,POR,DF,23.0,1997.0,10.1,606.0,76.0,288.0,274.0,52.0,10.0,606.0,6.0,4.0,66.7,2.0,33.3,282.0,1475.0,904.0,5.0,9.0,1.0,13.0,6.0,309.0,9.0,2022
Masaya Okugawa,/masaya-okugawa/profil/spieler/307052,25,AM,Japan,2500000,1000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,1500000,27.0,1.77,both,GER-Bundesliga,Arminia,JPN,"MF,FW",25.0,1996.0,28.1,790.0,20.0,136.0,327.0,338.0,71.0,790.0,52.0,20.0,38.5,32.0,61.5,403.0,2555.0,1106.0,40.0,25.0,10.0,69.0,26.0,426.0,121.0,2022
Florian Krüger,/florian-kruger/profil/spieler/317740,22,CF,Germany,900000,1000000,FC Erzgebirge Aue,/fc-erzgebirge-aue/startseite/verein/94,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,-100000,24.0,1.86,,GER-Bundesliga,Arminia,GER,"FW,MF",22.0,1999.0,12.5,414.0,20.0,60.0,153.0,203.0,34.0,414.0,15.0,7.0,46.7,8.0,53.3,226.0,1365.0,633.0,21.0,13.0,10.0,25.0,8.0,271.0,72.0,2022
Bryan Lasme,/bryan-lasme/profil/spieler/477109,22,CF,France,800000,800000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,0,24.0,1.94,right,GER-Bundesliga,Arminia,FRA,FW,22.0,1998.0,9.7,302.0,10.0,23.0,111.0,172.0,58.0,302.0,27.0,12.0,44.4,15.0,55.6,175.0,1146.0,413.0,21.0,7.0,11.0,42.0,15.0,217.0,67.0,2022
Patrick Wimmer,/patrick-wimmer/profil/spieler/533295,20,RW,Austria,18000000,700000,Austria Vienna,/fk-austria-wien/startseite/verein/14,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,17300000,22.0,1.82,,GER-Bundesliga,Arminia,AUT,"FW,MF",20.0,2001.0,22.8,1177.0,16.0,154.0,547.0,514.0,64.0,1177.0,139.0,71.0,51.1,68.0,48.9,570.0,4295.0,2110.0,64.0,43.0,23.0,69.0,47.0,592.0,105.0,2022
Stefanos Kapino,/stefanos-kapino/profil/spieler/68410,27,GK,Greece,350000,300000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,in,2021,50000,29.0,1.96,right,GER-Bundesliga,Arminia,GRE,GK,27.0,1994.0,1.0,34.0,28.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,,17.0,142.0,67.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2022
Sebastiaan Bornauw,/sebastiaan-bornauw/profil/spieler/338629,22,CB,Belgium,8500000,13500000,1.FC Köln,/1-fc-koln/startseite/verein/3,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2021,-5000000,24.0,1.91,right,GER-Bundesliga,Wolfsburg,BEL,DF,22.0,1999.0,22.3,1419.0,205.0,849.0,545.0,31.0,26.0,1419.0,4.0,2.0,50.0,2.0,50.0,818.0,2979.0,1077.0,0.0,1.0,1.0,5.0,3.0,906.0,5.0,2022
Ismail Jakobs,/ismail-jakobs/profil/spieler/375137,21,LB,Senegal,6000000,6500000,1.FC Köln,/1-fc-koln/startseite/verein/3,AS Monaco,/as-monaco/startseite/verein/162,out,2021,-500000,23.0,1.84,left,FRA-Ligue 1,Monaco,SEN,"DF,FW",21.0,1999.0,13.4,1054.0,37.0,227.0,476.0,358.0,22.0,1054.0,11.0,6.0,54.5,5.0,45.5,544.0,2768.0,1425.0,45.0,32.0,4.0,18.0,6.0,624.0,100.0,2022
Jorge Meré,/jorge-mere/profil/spieler/286779,24,CB,Spain,1200000,900000,1.FC Köln,/1-fc-koln/startseite/verein/3,CF América,/cf-america/startseite/verein/3631,out,2021,300000,26.0,1.82,right,GER-Bundesliga,Köln,ESP,DF,24.0,1997.0,5.4,359.0,52.0,191.0,164.0,4.0,0.0,359.0,3.0,1.0,33.3,2.0,66.7,189.0,839.0,500.0,1.0,1.0,0.0,4.0,1.0,221.0,2.0,2022
Rafael Czichos,/rafael-czichos/profil/spieler/84150,31,CB,Germany,800000,455000,1.FC Köln,/1-fc-koln/startseite/verein/3,Chicago Fire FC,/chicago-fire-fc/startseite/verein/432,out,2021,345000,33.0,1.87,left,GER-Bundesliga,Köln,GER,DF,31.0,1990.0,15.6,1223.0,141.0,648.0,555.0,31.0,15.0,1223.0,6.0,4.0,66.7,2.0,33.3,741.0,4430.0,2806.0,19.0,2.0,1.0,8.0,0.0,796.0,3.0,2022
Jeremy Dudziak,/jeremy-dudziak/profil/spieler/147359,25,AM,Germany,750000,750000,Hamburger SV,/hamburger-sv/startseite/verein/41,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,in,2021,0,27.0,1.76,left,GER-Bundesliga,Greuther Fürth,TUN,"MF,FW",25.0,1995.0,12.6,465.0,4.0,57.0,226.0,190.0,31.0,465.0,33.0,14.0,42.4,19.0,57.6,242.0,1442.0,593.0,18.0,17.0,8.0,29.0,23.0,273.0,62.0,2022
Nick Viergever,/nick-viergever/profil/spieler/93081,32,CB,Netherlands,650000,300000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,in,2021,350000,33.0,1.83,left,GER-Bundesliga,Greuther Fürth,NED,DF,31.0,1989.0,23.7,1346.0,225.0,815.0,528.0,17.0,4.0,1346.0,1.0,1.0,100.0,0.0,0.0,655.0,3253.0,1824.0,5.0,3.0,0.0,11.0,7.0,720.0,2.0,2022
Sebastian Griesbeck,/sebastian-griesbeck/profil/spieler/153555,30,CB,Germany,600000,250000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,in,2021,350000,32.0,1.89,right,GER-Bundesliga,Greuther Fürth,GER,"DF,MF",30.0,1990.0,27.1,1171.0,134.0,625.0,512.0,44.0,18.0,1171.0,7.0,4.0,57.1,3.0,42.9,547.0,2471.0,953.0,3.0,4.0,0.0,24.0,8.0,572.0,3.0,2022
Sebastian Griesbeck,/sebastian-griesbeck/profil/spieler/153555,30,CB,Germany,600000,250000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,in,2021,350000,32.0,1.89,right,GER-Bundesliga,Union Berlin,GER,MF,30.0,1990.0,0.1,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Tobias Raschl,/tobias-raschl/profil/spieler/384745,21,CM,Germany,1000000,100000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,in,2021,900000,23.0,1.77,right,GER-Bundesliga,Greuther Fürth,GER,MF,21.0,2000.0,6.6,332.0,5.0,62.0,221.0,56.0,8.0,332.0,15.0,9.0,60.0,6.0,40.0,201.0,1326.0,637.0,14.0,11.0,2.0,19.0,13.0,228.0,8.0,2022
Anton Stach,/anton-stach/profil/spieler/344069,22,DM,Germany,15000000,3500000,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2021,11500000,24.0,1.94,both,GER-Bundesliga,Mainz 05,GER,MF,22.0,1998.0,20.7,1265.0,48.0,252.0,725.0,316.0,29.0,1265.0,44.0,29.0,65.9,15.0,34.1,586.0,3577.0,1789.0,48.0,36.0,4.0,53.0,21.0,676.0,50.0,2022
Matthijs de Ligt,/matthijs-de-ligt/profil/spieler/326031,22,CB,Netherlands,75000000,67000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2022,8000000,23.0,1.89,right,GER-Bundesliga,Bayern Munich,NED,DF,22.0,1999.0,26.7,2322.0,205.0,1018.0,1183.0,132.0,39.0,2322.0,4.0,0.0,0.0,4.0,100.0,1592.0,7491.0,3942.0,17.0,12.0,0.0,11.0,3.0,1704.0,14.0,2023
Sadio Mané,/sadio-mane/profil/spieler/200512,30,LW,Senegal,25000000,32000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2022,-7000000,31.0,1.74,right,GER-Bundesliga,Bayern Munich,SEN,"FW,MF",30.0,1992.0,15.8,622.0,9.0,39.0,218.0,375.0,130.0,620.0,53.0,24.0,45.3,25.0,47.2,410.0,2602.0,1295.0,59.0,26.0,33.0,53.0,14.0,486.0,164.0,2023
Mathys Tel,/mathys-tel/profil/spieler/801734,17,CF,France,20000000,20000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2022,0,18.0,1.83,right,GER-Bundesliga,Bayern Munich,FRA,FW,17.0,2005.0,4.6,240.0,4.0,11.0,98.0,132.0,37.0,240.0,30.0,10.0,33.3,18.0,60.0,164.0,948.0,372.0,12.0,7.0,6.0,24.0,11.0,189.0,59.0,2023
Ryan Gravenberch,/ryan-gravenberch/profil/spieler/478573,20,CM,Netherlands,30000000,18500000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2022,11500000,21.0,1.9,right,GER-Bundesliga,Bayern Munich,NED,MF,20.0,2002.0,6.4,483.0,12.0,68.0,269.0,155.0,11.0,483.0,19.0,11.0,57.9,6.0,31.6,301.0,1632.0,729.0,11.0,18.0,1.0,21.0,13.0,344.0,31.0,2023
Robert Lewandowski,/robert-lewandowski/profil/spieler/38253,33,CF,Poland,30000000,45000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2022,-15000000,34.0,1.85,right,ESP-La Liga,Barcelona,POL,FW,33.0,1988.0,31.6,1155.0,17.0,41.0,432.0,694.0,210.0,1154.0,59.0,30.0,50.8,26.0,44.1,781.0,3757.0,1361.0,52.0,38.0,25.0,94.0,50.0,998.0,248.0,2023
Tanguy Nianzou,/tanguy-nianzou/profil/spieler/538996,20,CB,France,7500000,16000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2022,-8500000,21.0,1.91,right,ESP-La Liga,Sevilla,FRA,DF,20.0,2002.0,15.2,894.0,73.0,368.0,498.0,35.0,11.0,894.0,12.0,10.0,83.3,2.0,16.7,547.0,2428.0,1383.0,4.0,6.0,0.0,4.0,3.0,627.0,0.0,2023
Marc Roca,/marc-roca/profil/spieler/336869,25,DM,Spain,10000000,12000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Leeds United,/leeds-united/startseite/verein/399,out,2022,-2000000,26.0,1.84,left,ENG-Premier League,Leeds United,ESP,MF,25.0,1996.0,25.7,1571.0,47.0,333.0,914.0,333.0,26.0,1571.0,30.0,17.0,56.7,10.0,33.3,822.0,3627.0,1914.0,25.0,18.0,6.0,26.0,26.0,948.0,28.0,2023
Chris Richards,/chris-richards/profil/spieler/578539,22,CB,United States,10000000,12000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,-2000000,23.0,1.88,right,ENG-Premier League,Crystal Palace,USA,DF,22.0,2000.0,5.0,274.0,47.0,131.0,119.0,24.0,7.0,274.0,0.0,0.0,,0.0,,120.0,550.0,269.0,4.0,1.0,0.0,3.0,2.0,149.0,3.0,2023
Joshua Zirkzee,/joshua-zirkzee/profil/spieler/435648,21,CF,Netherlands,9000000,8500000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2022,500000,22.0,1.93,right,ITA-Serie A,Bologna,NED,FW,21.0,2001.0,9.1,379.0,8.0,21.0,177.0,185.0,33.0,379.0,37.0,16.0,43.2,19.0,51.4,236.0,1178.0,407.0,10.0,16.0,5.0,36.0,25.0,309.0,74.0,2023
Sébastien Haller,/sebastien-haller/profil/spieler/181375,28,CF,Cote d'Ivoire,30000000,31000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2022,-1000000,29.0,1.91,right,GER-Bundesliga,Dortmund,CIV,FW,28.0,1994.0,13.6,417.0,9.0,34.0,185.0,203.0,68.0,416.0,16.0,9.0,56.3,7.0,43.8,203.0,788.0,300.0,11.0,3.0,4.0,18.0,15.0,305.0,65.0,2023
Karim Adeyemi,/karim-adeyemi/profil/spieler/496094,20,LW,Germany,40000000,30000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2022,10000000,21.0,1.8,left,GER-Bundesliga,Dortmund,GER,"FW,MF",20.0,2002.0,15.4,676.0,11.0,68.0,240.0,384.0,65.0,675.0,94.0,34.0,36.2,48.0,51.1,455.0,3163.0,1489.0,49.0,32.0,21.0,43.0,26.0,478.0,131.0,2023
Julien Duranville,/julien-duranville/profil/spieler/819215,16,RW,Belgium,8500000,8500000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2022,0,17.0,1.7,right,GER-Bundesliga,Dortmund,BEL,MF,16.0,2006.0,0.3,20.0,0.0,2.0,3.0,15.0,0.0,20.0,3.0,3.0,100.0,0.0,0.0,16.0,231.0,76.0,4.0,0.0,0.0,1.0,0.0,17.0,4.0,2023
Erling Haaland,/erling-haaland/profil/spieler/418560,21,CF,Norway,180000000,60000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Manchester City,/manchester-city/startseite/verein/281,out,2022,120000000,22.0,1.95,left,ENG-Premier League,Manchester City,NOR,FW,22.0,2000.0,30.8,763.0,18.0,39.0,290.0,435.0,217.0,756.0,32.0,11.0,34.4,18.0,56.3,405.0,2020.0,761.0,35.0,10.0,25.0,51.0,26.0,583.0,151.0,2023
Manuel Akanji,/manuel-akanji/profil/spieler/284730,27,CB,Switzerland,38000000,17500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Manchester City,/manchester-city/startseite/verein/281,out,2022,20500000,27.0,1.88,right,ENG-Premier League,Manchester City,SUI,DF,27.0,1995.0,25.4,2231.0,121.0,815.0,1248.0,176.0,34.0,2231.0,12.0,6.0,50.0,3.0,25.0,1544.0,8443.0,5039.0,24.0,40.0,1.0,12.0,3.0,1734.0,17.0,2023
Noah Mbamba,/noah-mbamba/profil/spieler/743395,18,DM,Belgium,3000000,100000,Club Brugge KV,/fc-brugge/startseite/verein/2282,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2022,2900000,18.0,1.87,right,GER-Bundesliga,Leverkusen,BEL,MF,17.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Joel Pohjanpalo,/joel-pohjanpalo/profil/spieler/173491,27,CF,Finland,3500000,2500000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Venezia FC,/venezia-fc/startseite/verein/607,out,2022,1000000,28.0,1.86,right,GER-Bundesliga,Leverkusen,FIN,"FW,MF",27.0,1994.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
Timo Werner,/timo-werner/profil/spieler/170527,26,CF,Germany,25000000,20000000,Chelsea FC,/fc-chelsea/startseite/verein/631,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2022,5000000,27.0,1.8,right,GER-Bundesliga,RB Leipzig,GER,"FW,MF",26.0,1996.0,21.5,904.0,6.0,65.0,367.0,479.0,133.0,904.0,64.0,27.0,42.2,32.0,50.0,578.0,3302.0,1482.0,65.0,20.0,44.0,53.0,21.0,716.0,209.0,2023
Tyler Adams,/tyler-adams/profil/spieler/332705,23,DM,United States,18000000,17000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Leeds United,/leeds-united/startseite/verein/399,out,2022,1000000,24.0,1.75,right,ENG-Premier League,Leeds United,USA,MF,23.0,1999.0,24.0,1628.0,44.0,376.0,1010.0,254.0,5.0,1628.0,22.0,7.0,31.8,12.0,54.5,818.0,3342.0,1555.0,19.0,21.0,0.0,28.0,18.0,919.0,20.0,2023
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,24,RB,France,18000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2022,6000000,25.0,1.87,right,FRA-Ligue 1,Paris S-G,FRA,DF,24.0,1997.0,12.6,801.0,50.0,236.0,387.0,189.0,29.0,801.0,24.0,6.0,25.0,12.0,50.0,588.0,3067.0,1363.0,19.0,10.0,3.0,12.0,12.0,548.0,57.0,2023
Ademola Lookman,/ademola-lookman/profil/spieler/406040,24,SS,Nigeria,30000000,9200000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2022,20800000,25.0,1.74,right,ITA-Serie A,Atalanta,NGA,"FW,MF",24.0,1997.0,19.2,867.0,2.0,58.0,350.0,470.0,111.0,864.0,80.0,34.0,42.5,37.0,46.3,572.0,3472.0,1744.0,73.0,28.0,33.0,47.0,46.0,675.0,185.0,2023
Jamie Leweling,/jamie-leweling/profil/spieler/518505,21,SS,Germany,3000000,4000000,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,in,2022,-1000000,22.0,1.84,both,GER-Bundesliga,Union Berlin,GER,"FW,MF",21.0,2001.0,2.9,123.0,0.0,12.0,33.0,82.0,18.0,123.0,25.0,5.0,20.0,17.0,68.0,87.0,727.0,167.0,8.0,11.0,2.0,14.0,8.0,89.0,24.0,2023
Morten Thorsby,/morten-thorsby/profil/spieler/226524,26,CM,Norway,5500000,3000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,in,2022,2500000,27.0,1.88,right,GER-Bundesliga,Union Berlin,NOR,MF,26.0,1996.0,9.3,297.0,28.0,85.0,118.0,94.0,23.0,297.0,2.0,0.0,0.0,2.0,100.0,115.0,385.0,116.0,0.0,2.0,0.0,15.0,15.0,127.0,21.0,2023
Aïssa Laïdouni,/aissa-laidouni/profil/spieler/233782,26,CM,Tunisia,7000000,2600000,Ferencvárosi TC,/ferencvaros-budapest/startseite/verein/279,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,in,2022,4400000,26.0,1.81,right,GER-Bundesliga,Union Berlin,TUN,MF,25.0,1996.0,9.7,433.0,16.0,94.0,220.0,129.0,8.0,433.0,30.0,14.0,46.7,14.0,46.7,280.0,1145.0,522.0,10.0,8.0,0.0,22.0,8.0,267.0,25.0,2023
Taiwo Awoniyi,/taiwo-awoniyi/profil/spieler/295313,24,CF,Nigeria,25000000,20500000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,4500000,25.0,1.83,right,ENG-Premier League,Nott'ham Forest,NGA,FW,24.0,1997.0,15.6,435.0,22.0,62.0,177.0,203.0,55.0,435.0,22.0,7.0,31.8,12.0,54.5,246.0,1269.0,530.0,18.0,13.0,9.0,68.0,29.0,284.0,55.0,2023
Julian Ryerson,/julian-ryerson/profil/spieler/370789,25,RB,Norway,13000000,5000000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2022,8000000,25.0,1.83,right,GER-Bundesliga,Dortmund,NOR,DF,24.0,1997.0,15.7,1162.0,39.0,313.0,548.0,311.0,12.0,1162.0,47.0,17.0,36.2,22.0,46.8,646.0,3311.0,1758.0,54.0,26.0,6.0,18.0,18.0,723.0,69.0,2023
Julian Ryerson,/julian-ryerson/profil/spieler/370789,25,RB,Norway,13000000,5000000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2022,8000000,25.0,1.83,right,GER-Bundesliga,Union Berlin,NOR,DF,24.0,1997.0,11.5,627.0,29.0,176.0,246.0,215.0,12.0,627.0,38.0,18.0,47.4,15.0,39.5,292.0,1652.0,690.0,20.0,16.0,4.0,11.0,14.0,293.0,32.0,2023
Ritsu Doan,/ritsu-doan/profil/spieler/358504,24,RW,Japan,18000000,8500000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2022,9500000,25.0,1.72,left,GER-Bundesliga,Freiburg,JPN,"MF,FW",24.0,1998.0,26.9,1038.0,18.0,125.0,430.0,508.0,103.0,1038.0,129.0,50.0,38.8,62.0,48.1,636.0,4016.0,1993.0,83.0,50.0,35.0,75.0,52.0,690.0,167.0,2023
Merlin Röhl,/merlin-rohl/profil/spieler/608832,20,CM,Germany,2000000,2900000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2022,-900000,20.0,1.92,both,GER-Bundesliga,Freiburg,GER,"MF,FW",20.0,2002.0,0.6,30.0,0.0,6.0,16.0,8.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,20.0,87.0,39.0,2.0,1.0,0.0,2.0,4.0,20.0,4.0,2023
