playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Marcelo Saracchi,/marcelo-saracchi/profil/spieler/373916,20,LB,Uruguay,1500000,12000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2018,-10500000,25.0,1.72,left,GER-Bundesliga,RB Leipzig,URU,DF,20.0,1998.0,9,7,653,7.3,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.0,25.0,36.0,50.0,0.0,0.14,0.14,0.0,0.14,0.0,0.13,0.14,0.0,0.14,2019
Tyler Adams,/tyler-adams/profil/spieler/332705,19,DM,United States,18000000,2630000,New York Red Bulls,/new-york-red-bulls/startseite/verein/623,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2018,15370000,24.0,1.75,right,GER-Bundesliga,RB Leipzig,USA,MF,19.0,1999.0,10,8,721,8.0,0,2,2,0,0,0,0,0,0.1,0.1,1.0,1.1,19.0,64.0,12.0,0.0,0.25,0.25,0.0,0.25,0.01,0.13,0.13,0.01,0.13,2019
Naby Keïta,/naby-keita/profil/spieler/302215,23,CM,Guinea,12000000,60000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2018,-48000000,28.0,1.72,right,ENG-Premier League,Liverpool,GUI,"MF,FW",23.0,1995.0,25,16,1390,15.4,2,1,3,2,0,0,0,0,2.0,2.0,1.0,3.0,68.0,103.0,79.0,0.13,0.06,0.19,0.13,0.19,0.13,0.06,0.19,0.13,0.19,2019
Bernardo,/bernardo/profil/spieler/364258,23,CB,Brazil,2500000,10000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2018,-7500000,28.0,1.86,left,ENG-Premier League,Brighton,BRA,DF,23.0,1995.0,22,19,1752,19.5,0,1,1,0,0,0,4,0,0.4,0.4,0.6,1.1,46.0,84.0,53.0,0.0,0.05,0.05,0.0,0.05,0.02,0.03,0.05,0.02,0.05,2019
Nicolás González,/nicolas-gonzalez/profil/spieler/486031,20,LW,Argentina,30000000,11260000,AA Argentinos Juniors,/argentinos-juniors/startseite/verein/1030,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2018,18740000,25.0,1.8,left,GER-Bundesliga,Stuttgart,ARG,"FW,MF",20.0,1998.0,30,23,2162,24.0,2,3,5,2,0,0,2,1,6.3,6.3,3.9,10.2,62.0,51.0,154.0,0.08,0.12,0.21,0.08,0.21,0.26,0.16,0.42,0.26,0.42,2019
Ozan Kabak,/ozan-kabak/profil/spieler/361260,18,CB,Turkey,10000000,11000000,Galatasaray,/galatasaray-istanbul/startseite/verein/141,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2018,-1000000,23.0,1.87,right,GER-Bundesliga,Stuttgart,TUR,DF,18.0,2000.0,15,15,1350,15.0,3,0,3,3,0,0,4,0,1.3,1.3,0.1,1.4,13.0,44.0,4.0,0.2,0.0,0.2,0.2,0.2,0.09,0.0,0.09,0.09,0.09,2019
Pablo Maffeo,/pablo-maffeo/profil/spieler/251876,20,RB,Spain,8000000,9000000,Manchester City,/manchester-city/startseite/verein/281,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2018,-1000000,25.0,1.72,right,GER-Bundesliga,Stuttgart,ESP,"DF,MF",21.0,1997.0,8,8,597,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,7.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.11,0.03,0.11,2019
Borna Sosa,/borna-sosa/profil/spieler/293194,20,LB,Croatia,12000000,6000000,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2018,6000000,25.0,1.87,left,GER-Bundesliga,Stuttgart,CRO,"DF,MF",20.0,1998.0,12,7,616,6.8,0,1,1,0,0,0,3,0,0.3,0.3,1.5,1.7,14.0,38.0,27.0,0.0,0.15,0.15,0.0,0.15,0.04,0.22,0.25,0.04,0.25,2019
Gonzalo Castro,/gonzalo-castro/profil/spieler/28947,31,CM,Germany,0,5000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2018,-5000000,36.0,1.72,right,GER-Bundesliga,Stuttgart,GER,MF,31.0,1987.0,25,19,1692,18.8,2,4,6,2,0,0,4,0,1.2,1.2,2.2,3.4,24.0,92.0,37.0,0.11,0.21,0.32,0.11,0.32,0.06,0.11,0.18,0.06,0.18,2019
Carlos Salcedo,/carlos-salcedo/profil/spieler/256866,24,CB,Mexico,4000000,5000000,Deportivo Guadalajara,/deportivo-guadalajara/startseite/verein/6711,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2018,-1000000,29.0,1.85,right,GER-Bundesliga,Eint Frankfurt,MEX,DF,24.0,1993.0,6,6,460,5.1,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2019
Carlos Salcedo,/carlos-salcedo/profil/spieler/256866,25,CB,Mexico,4000000,8800000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Tigres UANL,/tigres-uanl/startseite/verein/7055,out,2018,-4800000,29.0,1.85,right,GER-Bundesliga,Eint Frankfurt,MEX,DF,24.0,1993.0,6,6,460,5.1,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2019
Lucas Torró,/lucas-torro/profil/spieler/213670,23,DM,Spain,8000000,3500000,Real Madrid,/real-madrid/startseite/verein/418,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2018,4500000,28.0,1.9,right,GER-Bundesliga,Eint Frankfurt,ESP,MF,24.0,1994.0,8,6,560,6.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,2.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,2019
Gonçalo Paciência,/goncalo-paciencia/profil/spieler/181547,23,CF,Portugal,2000000,3000000,FC Porto,/fc-porto/startseite/verein/720,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2018,-1000000,28.0,1.84,right,GER-Bundesliga,Eint Frankfurt,POR,FW,23.0,1994.0,11,4,390,4.3,3,1,4,3,0,0,1,0,2.5,2.5,1.0,3.4,7.0,6.0,39.0,0.69,0.23,0.92,0.69,0.92,0.57,0.22,0.79,0.57,0.79,2019
Almamy Touré,/almamy-toure/profil/spieler/216181,22,CB,Mali,2500000,750000,AS Monaco,/as-monaco/startseite/verein/162,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2018,1750000,27.0,1.83,right,FRA-Ligue 1,Monaco,MLI,DF,22.0,1996.0,4,4,346,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,2019
Almamy Touré,/almamy-toure/profil/spieler/216181,22,CB,Mali,2500000,750000,AS Monaco,/as-monaco/startseite/verein/162,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2018,1750000,27.0,1.83,right,GER-Bundesliga,Eint Frankfurt,MLI,"DF,MF",22.0,1996.0,7,6,519,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,12.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,2019
Marius Wolf,/marius-wolf/profil/spieler/193900,23,RB,Germany,10000000,5000000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,5000000,28.0,1.87,right,GER-Bundesliga,Dortmund,GER,"DF,FW",23.0,1995.0,16,10,828,9.2,1,0,1,1,0,0,1,1,0.5,0.5,0.9,1.3,23.0,63.0,73.0,0.11,0.0,0.11,0.11,0.11,0.05,0.1,0.15,0.05,0.15,2019
Marius Wolf,/marius-wolf/profil/spieler/193900,23,RB,Germany,10000000,500000,Hannover 96,/hannover-96/startseite/verein/42,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2018,9500000,28.0,1.87,right,GER-Bundesliga,Dortmund,GER,"DF,FW",23.0,1995.0,16,10,828,9.2,1,0,1,1,0,0,1,1,0.5,0.5,0.9,1.3,23.0,63.0,73.0,0.11,0.0,0.11,0.11,0.11,0.05,0.1,0.15,0.05,0.15,2019
Michael Lang,/michael-lang/profil/spieler/51346,27,RB,Switzerland,400000,2800000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2018,-2400000,32.0,1.85,right,GER-Bundesliga,M'Gladbach,SUI,DF,27.0,1991.0,17,15,1255,13.9,1,0,1,1,0,0,0,0,1.9,1.9,0.4,2.3,23.0,57.0,59.0,0.07,0.0,0.07,0.07,0.07,0.13,0.03,0.16,0.13,0.16,2019
Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331,25,CB,Denmark,4000000,25000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Southampton FC,/fc-southampton/startseite/verein/180,out,2018,-21000000,30.0,1.99,both,ENG-Premier League,Southampton,DEN,DF,25.0,1992.0,23,23,2027,22.5,0,0,0,0,0,0,2,0,0.7,0.7,0.6,1.3,14.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,2019
Vincenzo Grifo,/vincenzo-grifo/profil/spieler/185077,25,LW,Italy,12000000,5500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2018,6500000,30.0,1.8,right,GER-Bundesliga,Freiburg,ITA,"MF,FW",25.0,1993.0,16,16,1427,15.9,6,3,9,5,1,1,1,0,3.6,2.9,3.2,6.1,63.0,68.0,110.0,0.38,0.19,0.57,0.32,0.5,0.23,0.2,0.43,0.18,0.38,2019
Vincenzo Grifo,/vincenzo-grifo/profil/spieler/185077,25,LW,Italy,12000000,5500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2018,6500000,30.0,1.8,right,GER-Bundesliga,Hoffenheim,ITA,"MF,FW",25.0,1993.0,7,3,335,3.7,1,2,3,0,1,1,0,0,1.5,0.7,0.6,1.3,15.0,22.0,36.0,0.27,0.54,0.81,0.0,0.54,0.4,0.16,0.56,0.19,0.35,2019
Valentino Lazaro,/valentino-lazaro/profil/spieler/186368,22,RB,Austria,5000000,10500000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2018,-5500000,27.0,1.8,right,GER-Bundesliga,Hertha BSC,AUT,"DF,FW",22.0,1996.0,31,31,2741,30.5,3,6,9,3,0,0,6,0,2.1,2.1,6.4,8.6,73.0,127.0,168.0,0.1,0.2,0.3,0.1,0.3,0.07,0.21,0.28,0.07,0.28,2019
Lukas Klünter,/lukas-klunter/profil/spieler/282577,22,RB,Germany,600000,2000000,1.FC Köln,/1-fc-koln/startseite/verein/3,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2018,-1400000,27.0,1.84,right,GER-Bundesliga,Hertha BSC,GER,DF,22.0,1996.0,10,7,592,6.6,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,23.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,2019
Pascal Köpke,/pascal-kopke/profil/spieler/193877,22,CF,Germany,450000,2000000,FC Erzgebirge Aue,/fc-erzgebirge-aue/startseite/verein/94,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2018,-1550000,27.0,1.78,right,GER-Bundesliga,Hertha BSC,GER,"FW,MF",22.0,1995.0,7,0,74,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,2019
Mitchell Weiser,/mitchell-weiser/profil/spieler/119211,24,RB,Germany,6000000,12000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2018,-6000000,29.0,1.77,right,GER-Bundesliga,Leverkusen,GER,DF,24.0,1994.0,30,22,2111,23.5,1,3,4,1,0,0,3,0,0.5,0.5,3.6,4.1,72.0,113.0,180.0,0.04,0.13,0.17,0.04,0.17,0.02,0.15,0.17,0.02,0.17,2019
Davy Klaassen,/davy-klaassen/profil/spieler/182932,25,AM,Netherlands,10000000,13500000,Everton FC,/fc-everton/startseite/verein/29,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2018,-3500000,30.0,1.79,right,GER-Bundesliga,Werder Bremen,NED,MF,25.0,1993.0,33,33,2816,31.3,5,4,9,5,0,0,5,0,3.0,3.0,3.6,6.7,28.0,138.0,112.0,0.16,0.13,0.29,0.16,0.29,0.1,0.12,0.21,0.1,0.21,2019
Yuya Osako,/yuya-osako/profil/spieler/108650,28,CF,Japan,900000,4500000,1.FC Köln,/1-fc-koln/startseite/verein/3,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2018,-3600000,33.0,1.84,right,GER-Bundesliga,Werder Bremen,JPN,"FW,MF",28.0,1990.0,21,15,1346,15.0,3,2,5,3,0,0,2,0,3.4,3.4,2.2,5.6,19.0,65.0,116.0,0.2,0.13,0.33,0.2,0.33,0.23,0.14,0.37,0.23,0.37,2019
Stefanos Kapino,/stefanos-kapino/profil/spieler/68410,24,GK,Greece,350000,300000,Nottingham Forest,/nottingham-forest/startseite/verein/703,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2018,50000,29.0,1.96,right,GER-Bundesliga,Werder Bremen,GRE,GK,24.0,1994.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Thomas Delaney,/thomas-delaney/profil/spieler/91849,26,CM,Denmark,2000000,20000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,31.0,1.82,left,GER-Bundesliga,Dortmund,DEN,MF,26.0,1991.0,30,27,2283,25.4,3,5,8,3,0,0,7,0,2.4,2.4,3.2,5.6,21.0,126.0,32.0,0.12,0.2,0.32,0.12,0.32,0.09,0.13,0.22,0.09,0.22,2019
Florian Kainz,/florian-kainz/profil/spieler/106270,26,LW,Austria,5000000,3000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2018,2000000,30.0,1.76,both,GER-Bundesliga,Werder Bremen,AUT,FW,25.0,1992.0,8,5,373,4.1,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.1,19.0,27.0,47.0,0.0,0.24,0.24,0.0,0.24,0.1,0.16,0.26,0.1,0.26,2019
André Hahn,/andre-hahn/profil/spieler/42783,27,RW,Germany,1200000,3000000,Hamburger SV,/hamburger-sv/startseite/verein/41,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2018,-1800000,32.0,1.85,right,GER-Bundesliga,Augsburg,GER,"FW,MF",27.0,1990.0,28,21,2052,22.8,4,4,8,4,0,0,7,0,2.9,2.9,4.1,7.0,41.0,29.0,127.0,0.18,0.18,0.35,0.18,0.35,0.13,0.18,0.31,0.13,0.31,2019
Fredrik Jensen,/fredrik-jensen/profil/spieler/249157,20,AM,Finland,2500000,3000000,Twente Enschede FC,/fc-twente-enschede/startseite/verein/317,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2018,-500000,25.0,1.83,right,GER-Bundesliga,Augsburg,FIN,"FW,MF",20.0,1997.0,6,2,207,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,0.33,0.45,0.12,0.45,2019
Walace,/walace/profil/spieler/323954,23,DM,Brazil,7000000,6000000,Hamburger SV,/hamburger-sv/startseite/verein/41,Hannover 96,/hannover-96/startseite/verein/42,in,2018,1000000,28.0,1.88,right,GER-Bundesliga,Hannover 96,BRA,MF,23.0,1995.0,26,23,1996,22.2,1,1,2,1,0,0,5,0,0.8,0.8,0.6,1.4,26.0,88.0,23.0,0.05,0.05,0.09,0.05,0.09,0.04,0.03,0.06,0.04,0.06,2019
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,27,AM,Japan,1000000,4500000,Hertha BSC,/hertha-bsc/startseite/verein/44,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-3500000,32.0,1.78,right,GER-Bundesliga,Hannover 96,JPN,"MF,DF",27.0,1991.0,28,22,2133,23.7,0,3,3,0,0,0,1,0,2.6,2.6,2.8,5.4,60.0,82.0,78.0,0.0,0.13,0.13,0.0,0.13,0.11,0.12,0.23,0.11,0.23,2019
Josip Elez,/josip-elez/profil/spieler/179895,24,CB,Croatia,850000,2500000,HNK Rijeka,/hnk-rijeka/startseite/verein/144,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-1650000,29.0,1.89,right,GER-Bundesliga,Hannover 96,CRO,DF,24.0,1994.0,10,7,646,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,2019
Florent Muslija,/florent-muslija/profil/spieler/337036,20,AM,Kosovo,1500000,1400000,Karlsruher SC,/karlsruher-sc/startseite/verein/48,Hannover 96,/hannover-96/startseite/verein/42,in,2018,100000,24.0,1.72,right,GER-Bundesliga,Hannover 96,KVX,"MF,FW",20.0,1998.0,17,6,679,7.5,2,0,2,2,0,0,1,0,1.2,1.2,0.7,2.0,28.0,30.0,51.0,0.27,0.0,0.27,0.27,0.27,0.16,0.1,0.26,0.16,0.26,2019
Salif Sané,/salif-sane/profil/spieler/126534,27,CB,Senegal,300000,7000000,Hannover 96,/hannover-96/startseite/verein/42,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6700000,32.0,1.96,right,GER-Bundesliga,Schalke 04,SEN,DF,27.0,1990.0,30,29,2614,29.0,2,0,2,2,0,0,4,0,1.6,1.6,0.3,1.9,25.0,97.0,7.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,2019
Martin Harnik,/martin-harnik/profil/spieler/31159,31,RW,Austria,0,2250000,Hannover 96,/hannover-96/startseite/verein/42,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2018,-2250000,36.0,1.85,right,GER-Bundesliga,Werder Bremen,AUT,"FW,MF",31.0,1987.0,18,10,828,9.2,4,2,6,4,0,0,2,0,5.8,5.8,1.7,7.5,14.0,17.0,97.0,0.43,0.22,0.65,0.43,0.65,0.63,0.18,0.81,0.63,0.81,2019
Jean-Philippe Mateta,/jean-philippe-mateta/profil/spieler/420002,21,CF,France,7000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-1000000,26.0,1.92,right,GER-Bundesliga,Mainz 05,FRA,FW,21.0,1997.0,34,29,2483,27.6,14,2,16,14,0,0,2,0,13.8,13.8,3.2,17.0,44.0,37.0,169.0,0.51,0.07,0.58,0.51,0.58,0.5,0.11,0.62,0.5,0.62,2019
Pierre Kunde,/pierre-kunde/profil/spieler/339829,22,CM,Cameroon,1700000,7500000,Atlético de Madrid B,/atletico-madrid-b/startseite/verein/3679,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-5800000,27.0,1.8,right,GER-Bundesliga,Mainz 05,CMR,MF,23.0,1995.0,29,23,1909,21.2,0,0,0,0,0,0,5,0,0.9,0.9,0.7,1.6,34.0,124.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,2019
Jean-Paul Boëtius,/jean-paul-boetius/profil/spieler/182574,24,AM,Netherlands,1500000,3500000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-2000000,29.0,1.78,right,GER-Bundesliga,Mainz 05,NED,MF,24.0,1994.0,30,25,2127,23.6,4,7,11,4,0,0,8,0,2.6,2.6,4.9,7.5,45.0,117.0,126.0,0.17,0.3,0.47,0.17,0.47,0.11,0.21,0.32,0.11,0.32,2019
Abdou Diallo,/abdou-diallo/profil/spieler/229005,22,CB,Senegal,10000000,28000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,27.0,1.87,left,GER-Bundesliga,Dortmund,SEN,DF,22.0,1996.0,28,27,2379,26.4,1,1,2,1,0,0,1,1,1.6,1.6,0.6,2.2,46.0,125.0,62.0,0.04,0.04,0.08,0.04,0.08,0.06,0.02,0.08,0.06,0.08,2019
Suat Serdar,/suat-serdar/profil/spieler/261905,21,CM,Germany,4500000,11000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6500000,26.0,1.84,right,GER-Bundesliga,Schalke 04,GER,MF,21.0,1997.0,26,20,1729,19.2,2,1,3,2,0,0,4,2,3.0,3.0,2.4,5.4,29.0,67.0,58.0,0.1,0.05,0.16,0.1,0.16,0.16,0.12,0.28,0.16,0.28,2019
Jonas Lössl,/jonas-lossl/profil/spieler/48870,29,GK,Denmark,500000,2500000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-2000000,34.0,1.95,right,ENG-Premier League,Huddersfield,DEN,GK,29.0,1989.0,31,30,2778,30.9,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,ESP-La Liga,Eibar,ARG,"DF,MF",30.0,1988.0,24,16,1520,16.9,2,0,2,2,0,0,2,1,0.9,0.9,2.4,3.3,36.0,79.0,86.0,0.12,0.0,0.12,0.12,0.12,0.05,0.14,0.2,0.05,0.2,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,GER-Bundesliga,Mainz 05,ARG,FW,30.0,1988.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,2019
Kenan Kodro,/kenan-kodro/profil/spieler/197126,24,CF,Bosnia-Herzegovina,1200000,1600000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2018,-400000,29.0,1.88,right,ESP-La Liga,Athletic Club,BIH,"FW,MF",24.0,1993.0,11,0,161,1.8,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1.0,0.0,16.0,0.56,0.0,0.56,0.56,0.56,0.11,0.05,0.16,0.11,0.16,2019
Luca Waldschmidt,/luca-waldschmidt/profil/spieler/196095,22,SS,Germany,3000000,5000000,Hamburger SV,/hamburger-sv/startseite/verein/41,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-2000000,27.0,1.81,left,GER-Bundesliga,Freiburg,GER,"FW,MF",22.0,1996.0,30,16,1717,19.1,9,1,10,6,3,3,1,0,7.9,5.6,2.3,7.9,38.0,75.0,86.0,0.47,0.05,0.52,0.31,0.37,0.42,0.12,0.53,0.29,0.41,2019
Roland Sallai,/roland-sallai/profil/spieler/332798,21,RW,Hungary,10000000,4500000,APOEL Nicosia,/apoel-nikosia/startseite/verein/2784,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,5500000,26.0,1.83,both,GER-Bundesliga,Freiburg,HUN,MF,21.0,1997.0,10,5,527,5.9,2,0,2,2,0,0,3,0,1.5,1.5,0.4,1.9,19.0,20.0,44.0,0.34,0.0,0.34,0.34,0.34,0.25,0.07,0.32,0.25,0.32,2019
Dominique Heintz,/dominique-heintz/profil/spieler/110036,24,CB,Germany,1200000,3000000,1.FC Köln,/1-fc-koln/startseite/verein/3,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-1800000,29.0,1.88,left,GER-Bundesliga,Freiburg,GER,DF,24.0,1993.0,34,34,3053,33.9,1,1,2,1,0,0,5,0,0.8,0.8,1.0,1.7,47.0,137.0,5.0,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,2019
Mark Flekken,/mark-flekken/profil/spieler/125714,25,GK,Netherlands,10000000,2000000,MSV Duisburg,/msv-duisburg/startseite/verein/52,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,8000000,30.0,1.95,both,GER-Bundesliga,Freiburg,NED,GK,25.0,1993.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,AUT,DF,22.0,1996.0,14,7,614,6.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.08,0.07,0.08,2019
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,30,CM,Germany,400000,1300000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-900000,35.0,1.76,right,GER-Bundesliga,Freiburg,GER,"MF,FW",30.0,1988.0,25,13,1296,14.4,2,2,4,2,0,0,3,0,1.5,1.5,3.1,4.7,22.0,54.0,62.0,0.14,0.14,0.28,0.14,0.28,0.1,0.22,0.32,0.1,0.32,2019
