playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Vasyl Kravets,/vasyl-kravets/profil/spieler/245048,21,LB,Ukraine,1200000,2500000,CD Lugo,/cd-lugo/startseite/verein/11000,CD Leganés,/cd-leganes/startseite/verein/1244,in,2018,-1300000,25.0,1.85,left,ESP-La Liga,Leganés,UKR,"DF,FW",20.0,1997.0,5.3,160.0,228.0,70.2,2700.0,921.0,83.0,96.0,86.5,62.0,85.0,72.9,13.0,37.0,35.1,0,0.9,0.6,-0.9,6.0,7.0,6.0,4.0,17.0,2019
Recio,/recio/profil/spieler/150948,27,CM,Spain,700000,1500000,Málaga CF,/fc-malaga/startseite/verein/1084,CD Leganés,/cd-leganes/startseite/verein/1244,in,2018,-800000,32.0,1.83,right,ESP-La Liga,Leganés,ESP,MF,27.0,1991.0,14.3,552.0,662.0,83.4,9204.0,2550.0,279.0,319.0,87.5,206.0,233.0,88.4,53.0,72.0,73.6,0,0.3,0.4,-0.3,7.0,47.0,5.0,1.0,65.0,2019
Diego Rico,/diego-rico/profil/spieler/249513,25,LB,Spain,3000000,15000000,CD Leganés,/cd-leganes/startseite/verein/1244,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2018,-12000000,30.0,1.83,left,ENG-Premier League,Bournemouth,ESP,"DF,MF",25.0,1993.0,6.8,272.0,388.0,70.1,4469.0,2046.0,143.0,172.0,83.1,97.0,143.0,67.8,25.0,47.0,53.2,0,1.1,0.7,-1.1,11.0,20.0,9.0,4.0,39.0,2019
Patrick Twumasi,/patrick-twumasi/profil/spieler/188651,24,RW,Ghana,800000,3000000,FC Astana,/fc-astana/startseite/verein/22220,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2018,-2200000,29.0,1.76,right,ESP-La Liga,Alavés,GHA,"MF,FW",24.0,1994.0,1.9,43.0,68.0,63.2,748.0,243.0,22.0,28.0,78.6,13.0,18.0,72.2,6.0,17.0,35.3,0,0.1,0.3,-0.1,2.0,5.0,4.0,2.0,7.0,2019
Ximo Navarro,/ximo-navarro/profil/spieler/184767,28,RB,Spain,600000,1500000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2018,-900000,33.0,1.76,right,ESP-La Liga,Alavés,ESP,DF,28.0,1990.0,28.1,763.0,996.0,76.6,14090.0,5699.0,313.0,363.0,86.2,345.0,418.0,82.5,91.0,166.0,54.8,2,1.5,1.5,0.5,10.0,49.0,13.0,13.0,68.0,2019
Ibai Gómez,/ibai-gomez/profil/spieler/127837,29,LW,Spain,0,4000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,out,2018,-4000000,33.0,1.78,right,ESP-La Liga,Alavés,ESP,"MF,FW",28.0,1989.0,16.1,390.0,578.0,67.5,6555.0,2231.0,211.0,248.0,85.1,116.0,170.0,68.2,44.0,105.0,41.9,2,2.1,2.4,-0.1,22.0,35.0,18.0,11.0,41.0,2019
Ibai Gómez,/ibai-gomez/profil/spieler/127837,29,LW,Spain,0,4000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,out,2018,-4000000,33.0,1.78,right,ESP-La Liga,Athletic Club,ESP,FW,28.0,1989.0,6.4,197.0,281.0,70.1,3098.0,1213.0,114.0,123.0,92.7,50.0,72.0,69.4,22.0,55.0,40.0,2,1.4,2.1,0.6,17.0,16.0,12.0,10.0,23.0,2019
Malcom,/malcom/profil/spieler/323704,21,RW,Brazil,30000000,41000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,-11000000,26.0,1.71,left,ESP-La Liga,Barcelona,BRA,"FW,MF",21.0,1997.0,6.8,274.0,329.0,83.3,3602.0,634.0,188.0,201.0,93.5,71.0,98.0,72.4,6.0,10.0,60.0,2,1.7,1.2,0.3,13.0,9.0,5.0,1.0,18.0,2019
Arthur Melo,/arthur-melo/profil/spieler/362842,21,CM,Brazil,15000000,31000000,Grêmio Foot-Ball Porto Alegrense,/gremio-porto-alegre/startseite/verein/210,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,-16000000,26.0,1.72,right,ESP-La Liga,Barcelona,BRA,MF,21.0,1996.0,15.9,1200.0,1292.0,92.9,19847.0,4831.0,581.0,612.0,94.9,468.0,496.0,94.4,107.0,119.0,89.9,1,1.1,1.3,-0.1,14.0,138.0,6.0,0.0,120.0,2019
Arturo Vidal,/arturo-vidal/profil/spieler/37666,31,CM,Chile,1200000,18000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,-16800000,36.0,1.8,right,ESP-La Liga,Barcelona,CHI,MF,31.0,1987.0,21.4,1342.0,1516.0,88.5,20535.0,4284.0,734.0,783.0,93.7,468.0,507.0,92.3,81.0,121.0,66.9,7,4.8,4.3,2.2,22.0,107.0,16.0,1.0,104.0,2019
Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,19,CB,France,30000000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,29000000,23.0,1.9,right,ESP-La Liga,Barcelona,FRA,DF,18.0,1999.0,1.7,109.0,118.0,92.4,1827.0,584.0,44.0,45.0,97.8,62.0,66.0,93.9,2.0,5.0,40.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2019
Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,19,CB,France,30000000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,29000000,23.0,1.9,right,FRA-Ligue 1,Toulouse,FRA,DF,18.0,1999.0,9.3,361.0,427.0,84.5,6817.0,1908.0,112.0,126.0,88.9,204.0,234.0,87.2,31.0,50.0,62.0,0,0.1,0.0,-0.1,1.0,10.0,0.0,0.0,23.0,2019
Paulinho,/paulinho/profil/spieler/57229,30,CM,Brazil,1200000,42000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Guangzhou Evergrande Taobao,/guangzhou-fc/startseite/verein/10948,out,2018,-40800000,34.0,1.83,right,GER-Bundesliga,Leverkusen,BRA,"FW,MF",18.0,2000.0,2.0,77.0,94.0,81.9,949.0,228.0,55.0,65.0,84.6,16.0,19.0,84.2,2.0,3.0,66.7,0,0.1,0.2,-0.1,2.0,0.0,3.0,0.0,10.0,2019
Yerry Mina,/yerry-mina/profil/spieler/289446,23,CB,Colombia,10000000,30250000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,out,2018,-20250000,28.0,1.95,right,ENG-Premier League,Everton,COL,DF,23.0,1994.0,9.9,425.0,507.0,83.8,8416.0,2939.0,135.0,158.0,85.4,225.0,248.0,90.7,58.0,83.0,69.9,0,0.1,0.1,-0.1,3.0,26.0,3.0,0.0,39.0,2019
Lucas Digne,/lucas-digne/profil/spieler/126664,25,LB,France,15000000,20200000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,out,2018,-5200000,29.0,1.78,left,ENG-Premier League,Everton,FRA,DF,25.0,1993.0,32.9,1478.0,2119.0,69.7,23389.0,10150.0,793.0,934.0,84.9,501.0,716.0,70.0,125.0,301.0,41.5,4,7.1,5.3,-3.1,71.0,99.0,52.0,34.0,167.0,2019
Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476,24,CF,Spain,10000000,13000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Watford FC,/fc-watford/startseite/verein/1010,out,2018,-3000000,29.0,1.77,right,ENG-Premier League,Watford,ESP,"FW,MF",24.0,1994.0,23.0,568.0,793.0,71.6,7572.0,1800.0,347.0,419.0,82.8,160.0,220.0,72.7,18.0,48.0,37.5,5,4.1,4.3,0.9,30.0,39.0,37.0,3.0,67.0,2019
Marlon,/marlon/profil/spieler/273236,22,CB,Brazil,6000000,12000000,FC Barcelona,/fc-barcelona/startseite/verein/131,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2018,-6000000,27.0,1.82,right,ITA-Serie A,Sassuolo,BRA,DF,22.0,1995.0,16.8,1000.0,1079.0,92.7,18171.0,7138.0,414.0,440.0,94.1,482.0,505.0,95.4,94.0,110.0,85.5,0,0.1,0.4,-0.1,3.0,62.0,5.0,2.0,79.0,2019
Ignasi Miquel,/ignasi-miquel/profil/spieler/70245,25,CB,Spain,1400000,5000000,Málaga CF,/fc-malaga/startseite/verein/1084,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,-3600000,30.0,1.89,left,ESP-La Liga,Getafe,ESP,DF,25.0,1992.0,3.5,51.0,92.0,55.4,1184.0,600.0,11.0,14.0,78.6,29.0,42.0,69.0,11.0,35.0,31.4,0,0.0,0.2,0.0,0.0,7.0,2.0,1.0,6.0,2019
Mauro Arambarri,/mauro-arambarri/profil/spieler/290249,22,CM,Uruguay,9000000,2150000,CA Boston River,/ca-boston-river/startseite/verein/18074,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,6850000,27.0,1.75,right,ESP-La Liga,Getafe,URU,MF,22.0,1995.0,29.7,519.0,776.0,66.9,11338.0,3285.0,178.0,239.0,74.5,194.0,280.0,69.3,127.0,203.0,62.6,2,1.5,1.1,0.5,18.0,81.0,9.0,2.0,96.0,2019
Leandro Cabrera,/leandro-cabrera/profil/spieler/102423,27,CB,Uruguay,2500000,600000,FC Crotone,/fc-crotone/startseite/verein/4083,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,1900000,32.0,1.9,left,ESP-La Liga,Getafe,URU,DF,27.0,1991.0,31.0,556.0,1126.0,49.4,14398.0,7857.0,127.0,214.0,59.3,264.0,448.0,58.9,163.0,401.0,40.6,0,0.8,0.7,-0.8,7.0,92.0,10.0,5.0,96.0,2019
Fayçal Fajr,/faycal-fajr/profil/spieler/174344,30,CM,Morocco,1300000,1500000,Getafe CF,/fc-getafe/startseite/verein/3709,SM Caen,/sm-caen/startseite/verein/1162,out,2018,-200000,34.0,1.79,right,FRA-Ligue 1,Caen,MAR,MF,29.0,1988.0,36.0,1621.0,2146.0,75.5,33729.0,10094.0,653.0,725.0,90.1,559.0,673.0,83.1,360.0,642.0,56.1,4,5.7,5.6,-1.7,54.0,177.0,25.0,8.0,225.0,2019
Marc Muniesa,/marc-muniesa/profil/spieler/74228,26,CB,Spain,800000,5000000,Stoke City,/stoke-city/startseite/verein/512,Girona FC,/fc-girona/startseite/verein/12321,in,2018,-4200000,31.0,1.8,left,ESP-La Liga,Girona,ESP,"DF,MF",26.0,1992.0,15.6,687.0,866.0,79.3,12414.0,5269.0,282.0,315.0,89.5,314.0,373.0,84.2,73.0,133.0,54.9,0,0.5,1.1,-0.5,6.0,50.0,12.0,5.0,62.0,2019
David Timor,/david-timor/profil/spieler/158795,28,DM,Spain,800000,1500000,Girona FC,/fc-girona/startseite/verein/12321,UD Las Palmas,/ud-las-palmas/startseite/verein/472,out,2018,-700000,33.0,1.85,left,ESP-La Liga,Girona,ESP,MF,28.0,1989.0,1.8,74.0,87.0,85.1,1622.0,527.0,21.0,24.0,87.5,39.0,44.0,88.6,14.0,17.0,82.4,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,2019
Raphael Dwamena,/raphael-dwamena/profil/spieler/254290,22,CF,Ghana,400000,6200000,FC Zürich,/fc-zurich/startseite/verein/260,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-5800000,27.0,1.86,left,ESP-La Liga,Levante,GHA,FW,22.0,1995.0,2.5,29.0,44.0,65.9,405.0,97.0,16.0,21.0,76.2,10.0,12.0,83.3,1.0,3.0,33.3,1,0.5,0.2,0.5,3.0,3.0,1.0,0.0,3.0,2019
Moses Simon,/moses-simon/profil/spieler/274862,23,LW,Nigeria,8000000,3500000,KAA Gent,/kaa-gent/startseite/verein/157,Levante UD,/ud-levante/startseite/verein/3368,in,2018,4500000,27.0,1.68,right,ESP-La Liga,Levante,NGA,"DF,MF",23.0,1995.0,8.7,202.0,301.0,67.1,3198.0,1082.0,108.0,128.0,84.4,75.0,108.0,69.4,15.0,41.0,36.6,1,0.7,0.7,0.3,7.0,13.0,2.0,1.0,20.0,2019
Erick Cabaco,/erick-cabaco/profil/spieler/302991,23,CB,Uruguay,1000000,2000000,Club Nacional,/club-nacional/startseite/verein/866,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-1000000,28.0,1.85,right,ESP-La Liga,Levante,URU,DF,23.0,1995.0,18.1,514.0,710.0,72.4,10250.0,4914.0,208.0,236.0,88.1,219.0,281.0,77.9,79.0,171.0,46.2,0,0.1,0.3,-0.1,3.0,64.0,6.0,0.0,65.0,2019
Coke,/coke/profil/spieler/71905,31,RB,Spain,400000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-1100000,36.0,1.76,right,ESP-La Liga,Levante,ESP,DF,31.0,1987.0,20.2,696.0,934.0,74.5,11062.0,5019.0,372.0,440.0,84.5,259.0,327.0,79.2,51.0,108.0,47.2,0,1.3,1.6,-1.3,12.0,48.0,20.0,7.0,65.0,2019
Rubén Rochina,/ruben-rochina/profil/spieler/67548,27,RW,Spain,1000000,1400000,Rubin Kazan,/rubin-kazan/startseite/verein/2698,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-400000,32.0,1.82,left,ESP-La Liga,Levante,ESP,MF,27.0,1991.0,20.0,707.0,1039.0,68.0,13464.0,4800.0,326.0,386.0,84.5,214.0,304.0,70.4,136.0,269.0,50.6,5,5.2,4.4,-0.2,30.0,103.0,26.0,5.0,128.0,2019
Aitor Fernández,/aitor-fernandez/profil/spieler/118997,27,GK,Spain,3000000,1200000,CD Numancia,/cd-numancia/startseite/verein/2296,Levante UD,/ud-levante/startseite/verein/3368,in,2018,1800000,32.0,1.82,right,ESP-La Liga,Levante,ESP,GK,27.0,1991.0,16.0,279.0,461.0,60.5,9383.0,7504.0,31.0,32.0,96.9,109.0,111.0,98.2,138.0,313.0,44.1,0,0.3,0.0,-0.3,1.0,6.0,0.0,0.0,0.0,2019
Jefferson Lerma,/jefferson-lerma/profil/spieler/262980,23,DM,Colombia,20000000,30500000,Levante UD,/ud-levante/startseite/verein/3368,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2018,-10500000,28.0,1.79,right,ENG-Premier League,Bournemouth,COL,MF,23.0,1994.0,27.8,1301.0,1568.0,83.0,21652.0,6479.0,655.0,749.0,87.4,504.0,578.0,87.2,104.0,160.0,65.0,0,1.1,1.2,-1.1,15.0,134.0,10.0,1.0,133.0,2019
Emmanuel Boateng,/emmanuel-boateng/profil/spieler/332612,22,CF,Ghana,700000,11000000,Levante UD,/ud-levante/startseite/verein/3368,Dalian Yifang,/dalian-professional/startseite/verein/33304,out,2018,-10300000,27.0,1.75,right,ESP-La Liga,Levante,GHA,FW,22.0,1996.0,7.8,66.0,105.0,62.9,797.0,114.0,48.0,67.0,71.6,9.0,21.0,42.9,3.0,6.0,50.0,0,0.1,0.1,-0.1,2.0,5.0,0.0,0.0,3.0,2019
Mathias Jensen,/mathias-jensen/profil/spieler/319859,22,CM,Denmark,22000000,5000000,FC Nordsjaelland,/fc-nordsjaelland/startseite/verein/2778,Celta de Vigo,/celta-vigo/startseite/verein/940,in,2018,17000000,27.0,1.8,right,ESP-La Liga,Celta Vigo,DEN,"MF,FW",22.0,1996.0,2.6,61.0,81.0,75.3,803.0,185.0,44.0,52.0,84.6,14.0,19.0,73.7,2.0,8.0,25.0,0,0.1,0.2,-0.1,1.0,4.0,1.0,0.0,7.0,2019
John Guidetti,/john-guidetti/profil/spieler/98596,26,CF,Sweden,900000,4000000,Celta de Vigo,/celta-vigo/startseite/verein/940,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,out,2018,-3100000,31.0,1.85,right,ESP-La Liga,Alavés,SWE,FW,26.0,1992.0,7.0,103.0,156.0,66.0,1263.0,286.0,60.0,81.0,74.1,26.0,43.0,60.5,5.0,10.0,50.0,1,1.0,0.6,0.0,9.0,5.0,6.0,3.0,12.0,2019
Borja Iglesias,/borja-iglesias/profil/spieler/278359,25,CF,Spain,20000000,10000000,Celta de Vigo,/celta-vigo/startseite/verein/940,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2018,10000000,30.0,1.87,right,ESP-La Liga,Espanyol,ESP,FW,25.0,1993.0,34.2,477.0,688.0,69.3,6574.0,925.0,294.0,385.0,76.4,129.0,181.0,71.3,24.0,39.0,61.5,3,4.1,2.5,-1.1,42.0,24.0,11.0,1.0,31.0,2019
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2018,8000000,29.0,1.8,right,ESP-La Liga,Espanyol,ESP,MF,24.0,1993.0,30.1,1010.0,1307.0,77.3,17918.0,5586.0,468.0,535.0,87.5,402.0,494.0,81.4,120.0,200.0,60.0,2,3.8,3.9,-1.8,37.0,125.0,30.0,7.0,169.0,2019
Léo Baptistão,/leo-baptistao/profil/spieler/221899,26,SS,Brazil,1800000,5800000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Wuhan Zall,/wuhan-fc/startseite/verein/6450,out,2018,-4000000,30.0,1.85,right,ESP-La Liga,Espanyol,BRA,"FW,MF",25.0,1992.0,13.7,278.0,388.0,71.6,4103.0,953.0,156.0,191.0,81.7,101.0,126.0,80.2,13.0,24.0,54.2,2,1.4,1.4,0.6,18.0,18.0,13.0,0.0,30.0,2019
Marc Navarro,/marc-navarro/profil/spieler/335245,22,RB,Spain,250000,2000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Watford FC,/fc-watford/startseite/verein/1010,out,2018,-1750000,28.0,1.88,right,ENG-Premier League,Watford,ESP,DF,23.0,1995.0,0.9,24.0,34.0,70.6,444.0,112.0,10.0,12.0,83.3,10.0,16.0,62.5,3.0,5.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
William Carvalho,/william-carvalho/profil/spieler/100131,26,DM,Portugal,14000000,16000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-2000000,31.0,1.87,right,ESP-La Liga,Betis,POR,MF,26.0,1992.0,26.5,1696.0,1912.0,88.7,28860.0,7849.0,806.0,876.0,92.0,660.0,717.0,92.1,176.0,223.0,78.9,5,1.8,2.4,3.2,18.0,195.0,24.0,0.0,199.0,2019
Diego Lainez,/diego-lainez/profil/spieler/371174,18,RW,Mexico,2500000,14000000,CF América,/cf-america/startseite/verein/3631,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-11500000,23.0,1.67,left,ESP-La Liga,Betis,MEX,"FW,MF",18.0,2000.0,3.9,109.0,131.0,83.2,1203.0,206.0,68.0,70.0,97.1,22.0,28.0,78.6,1.0,6.0,16.7,1,0.4,0.4,0.6,7.0,8.0,2.0,0.0,8.0,2019
Sidnei,/sidnei/profil/spieler/27374,28,CB,Brazil,600000,4500000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-3900000,33.0,1.84,right,ESP-La Liga,Betis,BRA,DF,28.0,1989.0,19.4,1130.0,1274.0,88.7,20451.0,5207.0,464.0,500.0,92.8,533.0,574.0,92.9,111.0,158.0,70.3,0,0.1,0.3,-0.1,2.0,72.0,3.0,0.0,67.0,2019
Antonio Barragán,/antonio-barragan/profil/spieler/32522,31,RB,Spain,0,1000000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-1000000,36.0,1.86,right,ESP-La Liga,Betis,ESP,"DF,FW",31.0,1987.0,10.4,527.0,637.0,82.7,7971.0,2800.0,310.0,343.0,90.4,157.0,190.0,82.6,37.0,62.0,59.7,0,0.5,0.8,-0.5,9.0,21.0,17.0,5.0,44.0,2019
Germán Pezzella,/german-pezzella/profil/spieler/113133,27,CB,Argentina,5000000,9750000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2018,-4750000,32.0,1.87,right,ITA-Serie A,Fiorentina,ARG,DF,27.0,1991.0,31.7,1404.0,1637.0,85.8,29211.0,10606.0,372.0,413.0,90.1,823.0,900.0,91.4,196.0,289.0,67.8,1,0.6,0.6,0.4,6.0,68.0,3.0,0.0,84.0,2019
Riza Durmisi,/riza-durmisi/profil/spieler/135208,24,LB,Denmark,300000,7500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,SS Lazio,/lazio-rom/startseite/verein/398,out,2018,-7200000,29.0,1.73,left,ITA-Serie A,Lazio,DEN,DF,24.0,1994.0,3.6,117.0,165.0,70.9,1736.0,527.0,67.0,76.0,88.2,38.0,57.0,66.7,7.0,21.0,33.3,1,0.8,0.3,0.2,10.0,6.0,2.0,1.0,12.0,2019
Antonio Adán,/antonio-adan/profil/spieler/44062,31,GK,Spain,1000000,1500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2018,-500000,36.0,1.9,left,ESP-La Liga,Atlético Madrid,ESP,GK,31.0,1987.0,1.0,13.0,24.0,54.2,389.0,295.0,3.0,3.0,100.0,3.0,3.0,100.0,7.0,18.0,38.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Thibaut Courtois,/thibaut-courtois/profil/spieler/108390,26,GK,Belgium,45000000,35000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Real Madrid,/real-madrid/startseite/verein/418,in,2018,10000000,31.0,2.0,left,ESP-La Liga,Real Madrid,BEL,GK,26.0,1992.0,27.0,651.0,841.0,77.4,17880.0,11719.0,77.0,77.0,100.0,390.0,393.0,99.2,184.0,368.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
Brahim Díaz,/brahim-diaz/profil/spieler/314678,19,AM,Spain,20000000,17000000,Manchester City,/manchester-city/startseite/verein/281,Real Madrid,/real-madrid/startseite/verein/418,in,2018,3000000,23.0,1.7,both,ESP-La Liga,Real Madrid,ESP,FW,18.0,1999.0,4.2,142.0,170.0,83.5,1790.0,399.0,97.0,106.0,91.5,36.0,46.0,78.3,4.0,6.0,66.7,1,1.5,0.9,-0.5,7.0,11.0,4.0,0.0,12.0,2019
Andriy Lunin,/andriy-lunin/profil/spieler/404839,19,GK,Ukraine,5000000,8500000,Zorya Lugansk,/zorya-lugansk/startseite/verein/10690,Real Madrid,/real-madrid/startseite/verein/418,in,2018,-3500000,24.0,1.91,right,ESP-La Liga,Leganés,UKR,GK,19.0,1999.0,4.1,82.0,124.0,66.1,3059.0,2362.0,6.0,7.0,85.7,28.0,28.0,100.0,48.0,89.0,53.9,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
Omar Mascarell,/omar-mascarell/profil/spieler/142031,25,DM,Spain,3000000,4000000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Real Madrid,/real-madrid/startseite/verein/418,in,2018,-1000000,30.0,1.81,right,GER-Bundesliga,Schalke 04,ESP,MF,25.0,1993.0,11.0,397.0,477.0,83.2,7548.0,1779.0,167.0,187.0,89.3,165.0,187.0,88.2,58.0,87.0,66.7,2,0.3,0.2,1.7,5.0,40.0,3.0,0.0,43.0,2019
Omar Mascarell,/omar-mascarell/profil/spieler/142031,25,DM,Spain,3000000,10000000,Real Madrid,/real-madrid/startseite/verein/418,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-7000000,30.0,1.81,right,GER-Bundesliga,Schalke 04,ESP,MF,25.0,1993.0,11.0,397.0,477.0,83.2,7548.0,1779.0,167.0,187.0,89.3,165.0,187.0,88.2,58.0,87.0,66.7,2,0.3,0.2,1.7,5.0,40.0,3.0,0.0,43.0,2019
Lucas Torró,/lucas-torro/profil/spieler/213670,23,DM,Spain,8000000,1750000,CA Osasuna,/ca-osasuna/startseite/verein/331,Real Madrid,/real-madrid/startseite/verein/418,in,2018,6250000,28.0,1.9,right,GER-Bundesliga,Eint Frankfurt,ESP,MF,24.0,1994.0,6.2,188.0,263.0,71.5,3238.0,1144.0,83.0,107.0,77.6,88.0,116.0,75.9,14.0,28.0,50.0,0,0.1,0.1,-0.1,2.0,13.0,1.0,0.0,28.0,2019
Lucas Torró,/lucas-torro/profil/spieler/213670,23,DM,Spain,8000000,3500000,Real Madrid,/real-madrid/startseite/verein/418,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2018,4500000,28.0,1.9,right,GER-Bundesliga,Eint Frankfurt,ESP,MF,24.0,1994.0,6.2,188.0,263.0,71.5,3238.0,1144.0,83.0,107.0,77.6,88.0,116.0,75.9,14.0,28.0,50.0,0,0.1,0.1,-0.1,2.0,13.0,1.0,0.0,28.0,2019
Cristiano Ronaldo,/cristiano-ronaldo/profil/spieler/8198,33,CF,Portugal,15000000,117000000,Real Madrid,/real-madrid/startseite/verein/418,Juventus FC,/juventus-turin/startseite/verein/506,out,2018,-102000000,38.0,1.87,right,ITA-Serie A,Juventus,POR,FW,33.0,1985.0,29.9,915.0,1114.0,82.1,12868.0,2096.0,554.0,628.0,88.2,256.0,311.0,82.3,53.0,75.0,70.7,8,4.6,3.5,3.4,47.0,51.0,39.0,14.0,130.0,2019
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,AUT,DF,22.0,1996.0,6.8,244.0,301.0,81.1,5694.0,1820.0,47.0,55.0,85.5,154.0,168.0,91.7,42.0,71.0,59.2,0,0.1,0.2,-0.1,2.0,18.0,2.0,1.0,25.0,2019
Mikel Merino,/mikel-merino/profil/spieler/338424,22,CM,Spain,50000000,12000000,Newcastle United,/newcastle-united/startseite/verein/762,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2018,38000000,27.0,1.89,left,ESP-La Liga,Real Sociedad,ESP,MF,22.0,1996.0,22.8,873.0,1110.0,78.6,15160.0,4570.0,403.0,479.0,84.1,349.0,426.0,81.9,94.0,143.0,65.7,3,2.4,2.7,0.6,13.0,111.0,17.0,4.0,142.0,2019
Álvaro Odriozola,/alvaro-odriozola/profil/spieler/280730,22,RB,Spain,5000000,32000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Real Madrid,/real-madrid/startseite/verein/418,out,2018,-27000000,27.0,1.76,right,ESP-La Liga,Real Madrid,ESP,DF,22.0,1995.0,13.1,648.0,762.0,85.0,8974.0,2717.0,419.0,456.0,91.9,192.0,227.0,84.6,25.0,36.0,69.4,2,3.2,2.4,-1.2,17.0,25.0,14.0,7.0,38.0,2019
