playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Wissam Ben Yedder,/wissam-ben-yedder/profil/spieler/146854,29,CF,France,15000000,40000000,Sevilla FC,/fc-sevilla/startseite/verein/368,AS Monaco,/as-monaco/startseite/verein/162,out,2019,-25000000,32.0,1.7,both,FRA-Ligue 1,Monaco,FRA,FW,28.0,1990.0,26,2164.0,83.0,85.9,24.0,25,85.0,15.0,1,29.0,0,1.5,40.0,36.0,4.0,0.17,1.18,44.5,36.7,7.8,0.32,0.74,2020
Luis Muriel,/luis-muriel/profil/spieler/119228,28,CF,Colombia,5000000,21200000,Sevilla FC,/fc-sevilla/startseite/verein/368,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2019,-16200000,32.0,1.79,right,ITA-Serie A,Atalanta,COL,FW,28.0,1991.0,34,1260.0,37.0,36.8,14.0,10,70.0,1.0,24,24.0,1,1.94,40.0,17.0,23.0,1.64,0.52,36.5,14.0,22.4,1.6,0.78,2020
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,27,RW,Spain,14000000,18000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2019,-4000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,ESP,"FW,MF",27.0,1992.0,21,1164.0,55.0,47.9,12.9,13,80.0,5.0,8,15.0,4,2.62,32.0,8.0,24.0,1.86,-0.06,31.1,9.2,21.9,1.69,-0.38,2020
Daniel Carriço,/daniel-carrico/profil/spieler/37712,31,CB,Portugal,0,2000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Wuhan Zall,/wuhan-fc/startseite/verein/6450,out,2019,-2000000,34.0,1.83,right,ESP-La Liga,Sevilla,POR,DF,30.0,1988.0,11,847.0,77.0,24.8,9.4,10,82.0,7.0,1,32.0,1,1.36,10.0,9.0,1.0,0.11,-0.56,14.0,7.8,6.2,0.66,0.28,2020
Alexander Isak,/alexander-isak/profil/spieler/349066,19,CF,Sweden,70000000,15000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2019,55000000,23.0,1.92,right,ESP-La Liga,Real Sociedad,SWE,FW,19.0,1999.0,37,1507.0,41.0,44.1,16.7,14,71.0,1.0,23,22.0,1,1.51,25.0,21.0,4.0,0.24,0.05,24.5,21.8,2.6,0.16,0.01,2020
Portu,/portu/profil/spieler/99353,27,RW,Spain,3500000,10000000,Girona FC,/fc-girona/startseite/verein/12321,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2019,-6500000,31.0,1.67,right,ESP-La Liga,Real Sociedad,ESP,"FW,MF",27.0,1992.0,35,2393.0,68.0,70.0,26.6,25,82.0,13.0,10,34.0,1,1.4,46.0,34.0,12.0,0.45,0.8,35.5,29.9,5.6,0.21,0.2,2020
Modibo Sagnan,/modibo-sagnan/profil/spieler/524925,20,CB,France,3000000,4500000,RC Lens,/rc-lens/startseite/verein/826,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2019,-1500000,24.0,1.87,left,ESP-La Liga,Real Sociedad,FRA,DF,20.0,1999.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,2020
Nacho Monreal,/nacho-monreal/profil/spieler/43003,33,LB,Spain,0,250000,Arsenal FC,/fc-arsenal/startseite/verein/11,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2019,-250000,37.0,1.79,left,ENG-Premier League,Arsenal,ESP,DF,33.0,1986.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,0,2.0,4.0,4.0,0.0,0.0,-0.23,2.9,4.4,-1.5,-0.48,-0.29,2020
Nacho Monreal,/nacho-monreal/profil/spieler/43003,33,LB,Spain,0,250000,Arsenal FC,/fc-arsenal/startseite/verein/11,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2019,-250000,37.0,1.79,left,ESP-La Liga,Real Sociedad,ESP,DF,33.0,1986.0,29,2390.0,82.0,69.9,26.6,27,87.0,23.0,2,26.0,4,1.48,43.0,32.0,11.0,0.41,0.68,35.2,28.0,7.2,0.27,0.39,2020
Matías Vargas,/matias-vargas/profil/spieler/376211,22,LW,Argentina,5000000,10500000,CA Vélez Sarsfield,/club-atletico-velez-sarsfield/startseite/verein/1029,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2019,-5500000,26.0,1.68,right,ESP-La Liga,Espanyol,ARG,"FW,MF",22.0,1997.0,21,1024.0,49.0,29.9,11.4,10,80.0,5.0,11,20.0,10,0.81,6.0,17.0,-11.0,-0.97,-0.22,13.0,13.6,-0.7,-0.06,0.38,2020
Leandro Cabrera,/leandro-cabrera/profil/spieler/102423,28,CB,Uruguay,2500000,9000000,Getafe CF,/fc-getafe/startseite/verein/3709,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2019,-6500000,32.0,1.9,left,ESP-La Liga,Espanyol,URU,DF,28.0,1991.0,17,1530.0,90.0,44.7,17.0,17,90.0,17.0,0,,0,0.65,11.0,20.0,-9.0,-0.53,0.52,16.7,21.6,-4.9,-0.29,0.07,2020
Leandro Cabrera,/leandro-cabrera/profil/spieler/102423,28,CB,Uruguay,2500000,9000000,Getafe CF,/fc-getafe/startseite/verein/3709,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2019,-6500000,32.0,1.9,left,ESP-La Liga,Getafe,URU,DF,28.0,1991.0,18,1530.0,85.0,44.7,17.0,18,85.0,16.0,0,,0,1.67,27.0,17.0,10.0,0.59,0.78,19.5,15.8,3.7,0.22,0.39,2020
Mario Hermoso,/mario-hermoso/profil/spieler/281769,24,CB,Spain,20000000,25000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2019,-5000000,28.0,1.84,left,ESP-La Liga,Atlético Madrid,ESP,DF,24.0,1995.0,17,1217.0,72.0,35.6,13.5,15,79.0,10.0,2,19.0,14,2.12,17.0,9.0,8.0,0.59,-0.06,22.3,11.0,11.3,0.84,0.3,2020
Aarón Martín,/aaron-martin/profil/spieler/251878,22,LB,Spain,7000000,7000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2019,0,26.0,1.8,left,GER-Bundesliga,Mainz 05,ESP,DF,22.0,1997.0,22,1792.0,81.0,58.6,19.9,21,84.0,16.0,1,25.0,9,1.0,29.0,49.0,-20.0,-1.0,-0.93,27.5,40.6,-13.1,-0.66,-0.77,2020
Lucas Pérez,/lucas-perez/profil/spieler/73185,30,CF,Spain,800000,2300000,West Ham United,/west-ham-united/startseite/verein/379,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2019,-1500000,34.0,1.8,left,ESP-La Liga,Alavés,ESP,FW,30.0,1988.0,34,2496.0,73.0,73.0,27.7,29,82.0,18.0,5,26.0,1,1.03,25.0,45.0,-20.0,-0.72,-0.23,30.9,42.3,-11.4,-0.41,0.28,2020
Joselu,/joselu/profil/spieler/81999,29,CF,Spain,6000000,2240000,Newcastle United,/newcastle-united/startseite/verein/762,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2019,3760000,33.0,1.92,right,ESP-La Liga,Alavés,ESP,FW,29.0,1990.0,36,2782.0,77.0,81.3,30.9,31,85.0,21.0,5,27.0,1,1.08,31.0,47.0,-16.0,-0.52,0.75,36.1,45.6,-9.5,-0.31,0.96,2020
Luis Rioja,/luis-rioja/profil/spieler/278837,25,LW,Spain,3000000,2000000,UD Almería,/ud-almeria/startseite/verein/3302,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2019,1000000,29.0,1.76,left,ESP-La Liga,Alavés,ESP,MF,25.0,1993.0,28,1634.0,58.0,47.8,18.2,19,73.0,4.0,9,28.0,4,1.0,16.0,22.0,-6.0,-0.33,0.63,19.2,24.2,-5.1,-0.28,0.4,2020
Pere Pons,/pere-pons/profil/spieler/242497,26,DM,Spain,1200000,2000000,Girona FC,/fc-girona/startseite/verein/12321,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2019,-800000,30.0,1.77,right,ESP-La Liga,Alavés,ESP,MF,26.0,1993.0,30,1088.0,36.0,31.8,12.1,7,82.0,5.0,23,22.0,8,1.13,13.0,31.0,-18.0,-1.49,-1.22,12.0,24.0,-12.0,-0.99,-0.74,2020
Guillermo Maripán,/guillermo-maripan/profil/spieler/249730,25,CB,Chile,10000000,18000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,AS Monaco,/as-monaco/startseite/verein/162,out,2019,-8000000,29.0,1.9,right,ESP-La Liga,Alavés,CHI,DF,25.0,1994.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,3.0,1.0,0.0,1.0,1.0,1.7,0.5,1.1,-0.6,-0.58,-0.09,2020
Guillermo Maripán,/guillermo-maripan/profil/spieler/249730,25,CB,Chile,10000000,18000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,AS Monaco,/as-monaco/startseite/verein/162,out,2019,-8000000,29.0,1.9,right,FRA-Ligue 1,Monaco,CHI,DF,25.0,1994.0,20,1753.0,88.0,69.6,19.5,20,88.0,18.0,0,,5,1.45,32.0,31.0,1.0,0.05,0.17,33.8,29.8,4.0,0.21,-0.04,2020
Edu Expósito,/edu-exposito/profil/spieler/506248,22,CM,Spain,4000000,4000000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,SD Eibar,/sd-eibar/startseite/verein/1533,in,2019,0,26.0,1.78,right,ESP-La Liga,Eibar,ESP,MF,22.0,1996.0,35,2316.0,66.0,67.7,25.7,24,87.0,19.0,11,21.0,3,1.09,29.0,34.0,-5.0,-0.19,0.78,29.6,33.8,-4.3,-0.17,0.38,2020
Pedro Bigas,/pedro-bigas/profil/spieler/203043,29,CB,Spain,1000000,3000000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,SD Eibar,/sd-eibar/startseite/verein/1533,in,2019,-2000000,33.0,1.81,left,ESP-La Liga,Eibar,ESP,DF,28.0,1990.0,23,1777.0,77.0,52.0,19.7,21,83.0,16.0,2,22.0,11,1.17,21.0,21.0,0.0,0.0,0.93,22.9,24.3,-1.4,-0.07,0.46,2020
Marc Cucurella,/marc-cucurella/profil/spieler/284857,20,LB,Spain,35000000,2000000,FC Barcelona,/fc-barcelona/startseite/verein/131,SD Eibar,/sd-eibar/startseite/verein/1533,in,2019,33000000,24.0,1.73,left,ESP-La Liga,Getafe,ESP,"MF,DF",21.0,1998.0,37,3237.0,87.0,94.6,36.0,37,87.0,24.0,0,,0,1.38,41.0,33.0,8.0,0.22,1.21,40.0,38.2,1.8,0.05,0.88,2020
Marc Cucurella,/marc-cucurella/profil/spieler/284857,20,LB,Spain,35000000,4000000,SD Eibar,/sd-eibar/startseite/verein/1533,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2019,31000000,24.0,1.73,left,ESP-La Liga,Getafe,ESP,"MF,DF",21.0,1998.0,37,3237.0,87.0,94.6,36.0,37,87.0,24.0,0,,0,1.38,41.0,33.0,8.0,0.22,1.21,40.0,38.2,1.8,0.05,0.88,2020
Joan Jordán,/joan-jordan/profil/spieler/263727,24,CM,Spain,9000000,14000000,SD Eibar,/sd-eibar/startseite/verein/1533,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,-5000000,28.0,1.85,right,ESP-La Liga,Sevilla,ESP,MF,25.0,1994.0,34,2254.0,66.0,65.9,25.0,27,76.0,10.0,7,30.0,0,1.85,30.0,15.0,15.0,0.6,0.21,33.9,20.6,13.3,0.53,0.23,2020
Martin Braithwaite,/martin-braithwaite/profil/spieler/95732,28,CF,Denmark,5000000,5000000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,CD Leganés,/cd-leganes/startseite/verein/1244,in,2019,0,32.0,1.77,right,ESP-La Liga,Barcelona,DEN,"FW,MF",28.0,1991.0,11,407.0,37.0,11.9,4.5,4,75.0,1.0,7,16.0,3,2.09,8.0,4.0,4.0,0.88,-0.43,9.6,3.7,5.9,1.31,0.65,2020
Martin Braithwaite,/martin-braithwaite/profil/spieler/95732,28,CF,Denmark,5000000,5000000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,CD Leganés,/cd-leganes/startseite/verein/1244,in,2019,0,32.0,1.77,right,ESP-La Liga,Leganés,DEN,"FW,MF",28.0,1991.0,24,1934.0,81.0,56.5,21.5,21,89.0,17.0,3,25.0,0,0.79,16.0,31.0,-15.0,-0.7,-0.33,22.0,27.8,-5.7,-0.27,-0.44,2020
Martin Braithwaite,/martin-braithwaite/profil/spieler/95732,28,CF,Denmark,5000000,18000000,CD Leganés,/cd-leganes/startseite/verein/1244,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2019,-13000000,32.0,1.77,right,ESP-La Liga,Barcelona,DEN,"FW,MF",28.0,1991.0,11,407.0,37.0,11.9,4.5,4,75.0,1.0,7,16.0,3,2.09,8.0,4.0,4.0,0.88,-0.43,9.6,3.7,5.9,1.31,0.65,2020
Martin Braithwaite,/martin-braithwaite/profil/spieler/95732,28,CF,Denmark,5000000,18000000,CD Leganés,/cd-leganes/startseite/verein/1244,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2019,-13000000,32.0,1.77,right,ESP-La Liga,Leganés,DEN,"FW,MF",28.0,1991.0,24,1934.0,81.0,56.5,21.5,21,89.0,17.0,3,25.0,0,0.79,16.0,31.0,-15.0,-0.7,-0.33,22.0,27.8,-5.7,-0.27,-0.44,2020
Kenneth Omeruo,/kenneth-omeruo/profil/spieler/131708,25,CB,Nigeria,1500000,5000000,Chelsea FC,/fc-chelsea/startseite/verein/631,CD Leganés,/cd-leganes/startseite/verein/1244,in,2019,-3500000,29.0,1.85,right,ESP-La Liga,Leganés,NGA,DF,25.0,1993.0,23,1874.0,81.0,54.8,20.8,22,84.0,17.0,1,23.0,6,0.78,16.0,30.0,-14.0,-0.67,-0.26,18.6,23.4,-4.8,-0.23,-0.35,2020
Jonathan Silva,/jonathan-silva/profil/spieler/189453,25,LB,Argentina,800000,2700000,Sporting CP,/sporting-lissabon/startseite/verein/336,CD Leganés,/cd-leganes/startseite/verein/1244,in,2019,-1900000,29.0,1.78,left,ESP-La Liga,Leganés,ARG,DF,25.0,1994.0,33,2785.0,84.0,81.4,30.9,32,86.0,28.0,1,30.0,2,0.88,22.0,45.0,-23.0,-0.74,-1.03,31.3,36.2,-4.9,-0.16,-0.45,2020
Roberto Rosales,/roberto-rosales/profil/spieler/49500,30,RB,Venezuela,350000,1200000,Málaga CF,/fc-malaga/startseite/verein/1084,CD Leganés,/cd-leganes/startseite/verein/1244,in,2019,-850000,34.0,1.74,right,ESP-La Liga,Leganés,VEN,DF,30.0,1988.0,25,1871.0,75.0,54.7,20.8,21,84.0,14.0,4,27.0,6,1.12,19.0,25.0,-6.0,-0.29,0.58,21.4,21.2,0.2,0.01,0.19,2020
Youssef En-Nesyri,/youssef-en-nesyri/profil/spieler/433049,22,CF,Morocco,20000000,20000000,CD Leganés,/cd-leganes/startseite/verein/1244,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,0,26.0,1.92,left,ESP-La Liga,Leganés,MAR,FW,22.0,1997.0,18,1385.0,77.0,40.5,15.4,15,87.0,13.0,3,27.0,0,0.61,14.0,27.0,-13.0,-0.84,-0.49,16.9,23.7,-6.8,-0.44,-0.62,2020
Youssef En-Nesyri,/youssef-en-nesyri/profil/spieler/433049,22,CF,Morocco,20000000,20000000,CD Leganés,/cd-leganes/startseite/verein/1244,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,0,26.0,1.92,left,ESP-La Liga,Sevilla,MAR,FW,22.0,1997.0,18,796.0,44.0,23.3,8.8,7,81.0,2.0,11,21.0,1,1.78,13.0,9.0,4.0,0.45,-0.1,10.7,9.9,0.7,0.08,-0.48,2020
Borja Iglesias,/borja-iglesias/profil/spieler/278359,26,CF,Spain,20000000,28000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,-8000000,30.0,1.87,right,ESP-La Liga,Betis,ESP,FW,26.0,1993.0,35,1922.0,55.0,56.2,21.4,21,80.0,8.0,14,17.0,1,1.06,27.0,30.0,-3.0,-0.14,0.4,27.6,30.6,-3.0,-0.14,-0.09,2020
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,-8000000,27.0,1.77,left,ENG-Premier League,Tottenham,ARG,"MF,FW",23.0,1996.0,28,1492.0,53.0,43.6,16.6,15,80.0,7.0,13,23.0,4,1.43,24.0,18.0,6.0,0.36,-0.01,20.9,23.5,-2.7,-0.16,0.01,2020
Nabil Fekir,/nabil-fekir/profil/spieler/203496,26,AM,France,20000000,19750000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,250000,29.0,1.73,left,ESP-La Liga,Betis,FRA,"MF,FW",26.0,1993.0,32,2638.0,82.0,77.1,29.3,31,84.0,19.0,1,34.0,0,0.94,33.0,49.0,-16.0,-0.55,-1.01,38.2,42.3,-4.1,-0.14,-0.18,2020
Álex Moreno,/alex-moreno/profil/spieler/193098,26,LB,Spain,15000000,9700000,Rayo Vallecano,/rayo-vallecano/startseite/verein/367,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,5300000,30.0,1.79,left,ESP-La Liga,Betis,ESP,DF,26.0,1993.0,31,2265.0,73.0,66.2,25.2,25,86.0,19.0,6,21.0,3,1.1,35.0,41.0,-6.0,-0.24,0.23,36.4,34.6,1.8,0.07,0.51,2020
Juanmi,/juanmi/profil/spieler/126737,26,LW,Spain,12000000,8000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,4000000,30.0,1.72,right,ESP-La Liga,Betis,ESP,"FW,MF",26.0,1993.0,8,264.0,33.0,7.7,2.9,2,62.0,0.0,6,24.0,5,0.63,3.0,5.0,-2.0,-0.68,-0.4,4.0,5.3,-1.3,-0.45,-0.38,2020
Guido Rodríguez,/guido-rodriguez/profil/spieler/342385,25,DM,Argentina,28000000,4000000,CF América,/cf-america/startseite/verein/3631,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2019,24000000,29.0,1.85,right,ESP-La Liga,Betis,ARG,MF,25.0,1994.0,14,936.0,67.0,27.4,10.4,11,81.0,6.0,3,17.0,3,1.07,10.0,14.0,-4.0,-0.38,-0.09,11.6,12.9,-1.3,-0.12,-0.03,2020
Pau López,/pau-lopez/profil/spieler/286415,24,GK,Spain,14000000,23500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Roma,/as-rom/startseite/verein/12,out,2019,-9500000,28.0,1.89,left,ITA-Serie A,Roma,ESP,GK,24.0,1994.0,32,2880.0,90.0,84.2,32.0,32,90.0,32.0,0,,2,1.88,69.0,45.0,24.0,0.75,0.42,64.2,39.6,24.6,0.77,0.89,2020
Junior Firpo,/junior-firpo/profil/spieler/374139,22,LB,Dominican Republic,10000000,20000000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2019,-10000000,26.0,1.84,left,ESP-La Liga,Barcelona,ESP,DF,22.0,1996.0,17,1014.0,60.0,29.6,11.3,11,82.0,8.0,6,19.0,11,2.53,29.0,11.0,18.0,1.6,0.48,19.8,10.9,9.0,0.8,0.08,2020
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2019,-2200000,33.0,1.77,left,FRA-Ligue 1,Saint-Étienne,ALG,"MF,FW",29.0,1990.0,24,1597.0,67.0,63.4,17.7,20,76.0,8.0,4,19.0,2,1.0,16.0,26.0,-10.0,-0.56,0.02,17.3,23.8,-6.5,-0.37,-0.28,2020
Takashi Inui,/takashi-inui/profil/spieler/98249,31,LW,Japan,350000,2000000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,SD Eibar,/sd-eibar/startseite/verein/1533,out,2019,-1650000,35.0,1.69,right,ESP-La Liga,Eibar,JPN,"MF,FW",31.0,1988.0,29,1960.0,68.0,57.3,21.8,23,79.0,13.0,6,22.0,7,1.17,24.0,31.0,-7.0,-0.32,0.3,24.7,33.5,-8.7,-0.4,-0.26,2020
Rubén Peña,/ruben-pena/profil/spieler/238868,27,RB,Spain,2500000,8000000,SD Eibar,/sd-eibar/startseite/verein/1533,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2019,-5500000,31.0,1.7,right,ESP-La Liga,Villarreal,ESP,DF,28.0,1991.0,26,1909.0,73.0,55.8,21.2,21,87.0,18.0,5,16.0,7,1.62,36.0,28.0,8.0,0.38,0.02,33.9,24.8,9.1,0.43,-0.06,2020
Raúl Albiol,/raul-albiol/profil/spieler/15452,33,CB,Spain,2500000,4000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2019,-1500000,37.0,1.9,right,ESP-La Liga,Villarreal,ESP,DF,33.0,1985.0,36,3237.0,90.0,94.6,36.0,36,90.0,35.0,0,,1,1.67,61.0,44.0,17.0,0.47,1.95,60.9,42.7,18.1,0.5,0.92,2020
Moi Gómez,/moi-gomez/profil/spieler/175449,25,LW,Spain,10000000,1300000,Sporting Gijón,/sporting-gijon/startseite/verein/2448,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2019,8700000,29.0,1.76,right,ESP-La Liga,Villarreal,ESP,"FW,MF",25.0,1994.0,37,2319.0,63.0,67.8,25.8,26,76.0,8.0,11,31.0,1,1.62,42.0,32.0,10.0,0.39,0.06,41.9,32.6,9.2,0.36,-0.3,2020
Pablo Fornals,/pablo-fornals/profil/spieler/357885,23,AM,Spain,22000000,28000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,West Ham United,/west-ham-united/startseite/verein/379,out,2019,-6000000,27.0,1.78,right,ENG-Premier League,West Ham,ESP,"MF,FW",23.0,1996.0,36,2172.0,60.0,63.5,24.1,24,79.0,7.0,12,24.0,1,1.08,34.0,35.0,-1.0,-0.04,0.82,31.6,37.8,-6.3,-0.26,0.39,2020
Roberto Soriano,/roberto-soriano/profil/spieler/63186,28,AM,Italy,2500000,8000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2019,-5500000,32.0,1.82,right,ITA-Serie A,Bologna,ITA,MF,28.0,1991.0,29,2469.0,85.0,72.2,27.4,29,85.0,18.0,0,,0,1.31,35.0,40.0,-5.0,-0.18,0.57,42.5,36.0,6.5,0.24,0.66,2020
Nicola Sansone,/nicola-sansone/profil/spieler/82048,27,LW,Italy,1500000,8000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2019,-6500000,31.0,1.73,right,ITA-Serie A,Bologna,ITA,"FW,MF",27.0,1991.0,33,2269.0,69.0,66.3,25.2,26,79.0,15.0,7,31.0,1,1.18,34.0,42.0,-8.0,-0.32,0.07,38.6,33.8,4.8,0.19,0.4,2020
Denis Cheryshev,/denis-cheryshev/profil/spieler/98322,28,LW,Russia,1000000,6000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Valencia CF,/fc-valencia/startseite/verein/1049,out,2019,-5000000,32.0,1.79,left,ESP-La Liga,Valencia,RUS,"MF,FW",28.0,1990.0,24,926.0,39.0,27.1,10.3,9,73.0,1.0,15,18.0,4,1.42,11.0,20.0,-9.0,-0.87,-0.95,12.1,19.0,-6.9,-0.67,-0.46,2020
Rúben Vezo,/ruben-vezo/profil/spieler/257851,25,CB,Portugal,3500000,5000000,Valencia CF,/fc-valencia/startseite/verein/1049,Levante UD,/ud-levante/startseite/verein/3368,in,2019,-1500000,29.0,1.82,right,ESP-La Liga,Levante,POR,DF,25.0,1994.0,29,2610.0,90.0,76.3,29.0,29,90.0,29.0,0,,1,1.28,36.0,38.0,-2.0,-0.07,0.38,34.9,45.6,-10.7,-0.37,0.09,2020
Sergio León,/sergio-leon/profil/spieler/145769,30,CF,Spain,2000000,4000000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,Levante UD,/ud-levante/startseite/verein/3368,in,2019,-2000000,34.0,1.76,right,ESP-La Liga,Levante,ESP,FW,30.0,1989.0,22,672.0,31.0,19.6,7.5,6,70.0,0.0,16,16.0,12,1.23,7.0,10.0,-3.0,-0.4,-0.3,9.0,16.0,-7.0,-0.94,-0.69,2020
Gonzalo Melero,/gonzalo-melero/profil/spieler/162056,25,CM,Spain,4000000,3600000,SD Huesca,/sd-huesca/startseite/verein/5358,Levante UD,/ud-levante/startseite/verein/3368,in,2019,400000,29.0,1.83,right,ESP-La Liga,Levante,ESP,MF,25.0,1994.0,25,1236.0,49.0,36.1,13.7,14,69.0,2.0,11,25.0,4,1.28,11.0,17.0,-6.0,-0.44,-0.44,15.5,24.8,-9.3,-0.67,-0.45,2020
Erick Cabaco,/erick-cabaco/profil/spieler/302991,24,CB,Uruguay,1000000,8000000,Levante UD,/ud-levante/startseite/verein/3368,Getafe CF,/fc-getafe/startseite/verein/3709,out,2019,-7000000,28.0,1.85,right,ESP-La Liga,Getafe,URU,DF,24.0,1995.0,4,267.0,67.0,7.8,3.0,3,87.0,1.0,1,7.0,6,0.75,0.0,2.0,-2.0,-0.67,-0.9,3.3,1.6,1.7,0.58,0.62,2020
Erick Cabaco,/erick-cabaco/profil/spieler/302991,24,CB,Uruguay,1000000,8000000,Levante UD,/ud-levante/startseite/verein/3368,Getafe CF,/fc-getafe/startseite/verein/3709,out,2019,-7000000,28.0,1.85,right,ESP-La Liga,Levante,URU,DF,24.0,1995.0,11,809.0,74.0,23.7,9.0,9,89.0,8.0,2,3.0,5,1.45,9.0,10.0,-1.0,-0.11,0.06,10.7,15.5,-4.8,-0.54,-0.2,2020
Oier Olazábal,/oier-olazabal/profil/spieler/8176,30,GK,Spain,200000,1500000,Levante UD,/ud-levante/startseite/verein/3368,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2019,-1300000,33.0,1.89,left,ESP-La Liga,Espanyol,ESP,GK,29.0,1989.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,9,2.0,2.0,0.0,2.0,1.0,1.92,2.9,0.8,2.2,1.09,1.49,2020
Oier Olazábal,/oier-olazabal/profil/spieler/8176,30,GK,Spain,200000,1500000,Levante UD,/ud-levante/startseite/verein/3368,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2019,-1300000,33.0,1.89,left,ESP-La Liga,Levante,ESP,GK,29.0,1989.0,0,,,,,0,,0.0,0,,14,,,,,,,,,,,,2020
