playerName,season,startDate,endDate,popularity
Guilherme,2017,2017-08-05,2018-05-28,0.25100806451612906
Cyril Théréau,2017,2017-08-05,2018-05-28,0.0
Cyril Théréau,2017,2017-08-05,2018-05-28,0.0
Felipe,2017,2017-08-05,2018-05-28,1.0932459677419355
Bryan Cristante,2018,2018-08-05,2019-05-28,0.0
Pierluigi Gollini,2018,2018-08-05,2019-05-28,0.0021216407355021216
Arkadiusz Reca,2018,2018-08-05,2019-05-28,0.0007072135785007072
Federico Santander,2018,2018-08-05,2019-05-28,0.0003536067892503536
Mattias Svanberg,2018,2018-08-05,2019-05-28,0.0
Adam Masina,2018,2018-08-05,2019-05-28,0.0
Giancarlo González,2018,2018-08-05,2019-05-28,0.0
Kiril Despodov,2018,2018-08-05,2019-05-28,0.0
Ragnar Klavan,2018,2018-08-05,2019-05-28,0.0007072135785007072
Daniele Dessena,2018,2018-08-05,2019-05-28,0.0
Federico Barba,2018,2018-08-05,2019-05-28,0.0
Sergej Grubac,2018,2018-08-05,2019-05-28,0.0
Lucas Castro,2018,2018-08-05,2019-05-28,0.0
Valter Birsa,2018,2018-08-05,2019-05-28,0.0
Valter Birsa,2018,2018-08-05,2019-05-28,0.0
Antonino La Gumina,2018,2018-08-05,2019-05-28,0.0
Jacob Rasmussen,2018,2018-08-05,2019-05-28,0.0
Jacob Rasmussen,2018,2018-08-05,2019-05-28,0.0
Miha Zajc,2018,2018-08-05,2019-05-28,0.005304101838755304
Germán Pezzella,2018,2018-08-05,2019-05-28,0.0
Riccardo Saponara,2018,2018-08-05,2019-05-28,0.0003536067892503536
Federico Ceccherini,2018,2018-08-05,2019-05-28,0.0
Cristiano Biraghi,2018,2018-08-05,2019-05-28,0.0003536067892503536
Vincent Laurini,2018,2018-08-05,2019-05-28,0.0
Nenad Tomović,2018,2018-08-05,2019-05-28,0.0
Joel Campbell,2018,2018-08-05,2019-05-28,0.004596888260254597
Luka Krajnc,2018,2018-08-05,2019-05-28,0.0
Raman Chibsah,2018,2018-08-05,2019-05-28,0.0
Marco Capuano,2018,2018-08-05,2019-05-28,0.0
Christian Kouamé,2018,2018-08-05,2019-05-28,0.0
Cristian Romero,2018,2018-08-05,2019-05-28,0.0
Jandrei,2018,2018-08-05,2019-05-28,0.0003536067892503536
Sandro,2018,2018-08-05,2019-05-28,0.37517680339462517
Sandro,2018,2018-08-05,2019-05-28,0.37517680339462517
Andrea Beghetto,2018,2018-08-05,2019-05-28,0.0
Lautaro Martínez,2018,2018-08-05,2019-05-28,0.001768033946251768
Federico Dimarco,2018,2018-08-05,2019-05-28,0.0
Geoffrey Kondogbia,2018,2018-08-05,2019-05-28,0.0
Jeison Murillo,2018,2018-08-05,2019-05-28,0.00884016973125884
Jeison Murillo,2018,2018-08-05,2019-05-28,0.00884016973125884
Francesco Bardi,2018,2018-08-05,2019-05-28,0.0
Cristiano Ronaldo,2018,2018-08-05,2019-05-28,1.072
João Cancelo,2018,2018-08-05,2019-05-28,0.0
Douglas Costa,2018,2018-08-05,2019-05-28,0.04596888260254597
Mattia Perin,2018,2018-08-05,2019-05-28,0.0003536067892503536
Andrea Favilli,2018,2018-08-05,2019-05-28,0.0003536067892503536
Medhi Benatia,2018,2018-08-05,2019-05-28,0.0003536067892503536
Joel Untersee,2018,2018-08-05,2019-05-28,0.0
Joaquín Correa,2018,2018-08-05,2019-05-28,0.0
Valon Berisha,2018,2018-08-05,2019-05-28,0.0
Riza Durmisi,2018,2018-08-05,2019-05-28,0.0
Mattia Sprocati,2018,2018-08-05,2019-05-28,0.0
Felipe Anderson,2018,2018-08-05,2019-05-28,0.015558698727015558
Lucas Paquetá,2018,2018-08-05,2019-05-28,0.01166902404526167
Samu Castillejo,2018,2018-08-05,2019-05-28,0.003536067892503536
Diego Laxalt,2018,2018-08-05,2019-05-28,0.0007072135785007072
Fabio Borini,2018,2018-08-05,2019-05-28,0.0
Leonardo Bonucci,2018,2018-08-05,2019-05-28,0.0038896746817538895
Gianluca Lapadula,2018,2018-08-05,2019-05-28,0.0
Carlos Bacca,2018,2018-08-05,2019-05-28,0.0038896746817538895
Simone Verdi,2018,2018-08-05,2019-05-28,0.0003536067892503536
Carlos Vinícius,2018,2018-08-05,2019-05-28,0.0003536067892503536
Jorginho,2018,2018-08-05,2019-05-28,0.03571428571428571
Juraj Kucka,2018,2018-08-05,2019-05-28,0.0
Fabio Ceravolo,2018,2018-08-05,2019-05-28,0.0
Jonathan Biabiany,2018,2018-08-05,2019-05-28,0.0003536067892503536
Jacopo Dezi,2018,2018-08-05,2019-05-28,0.0
Riccardo Gagliolo,2018,2018-08-05,2019-05-28,0.0
Steven Nzonzi,2018,2018-08-05,2019-05-28,0.0003536067892503536
Justin Kluivert,2018,2018-08-05,2019-05-28,0.010254596888260255
Davide Santon,2018,2018-08-05,2019-05-28,0.0
Robin Olsen,2018,2018-08-05,2019-05-28,0.001768033946251768
Nicolò Zaniolo,2018,2018-08-05,2019-05-28,0.0021216407355021216
Antonio Mirante,2018,2018-08-05,2019-05-28,0.0
Alisson,2018,2018-08-05,2019-05-28,0.11421499292786422
Radja Nainggolan,2018,2018-08-05,2019-05-28,0.007072135785007072
Marco Tumminello,2018,2018-08-05,2019-05-28,0.0
Arturo Calabresi,2018,2018-08-05,2019-05-28,0.0
Duván Zapata,2018,2018-08-05,2019-05-28,0.001768033946251768
Manolo Gabbiadini,2018,2018-08-05,2019-05-28,0.0003536067892503536
Manolo Gabbiadini,2018,2018-08-05,2019-05-28,0.0003536067892503536
Omar Colley,2018,2018-08-05,2019-05-28,0.0
Ronaldo Vieira,2018,2018-08-05,2019-05-28,0.0
Albin Ekdal,2018,2018-08-05,2019-05-28,0.0
Marco Sau,2018,2018-08-05,2019-05-28,0.0003536067892503536
Marco Sau,2018,2018-08-05,2019-05-28,0.0003536067892503536
Patrik Schick,2018,2018-08-05,2019-05-28,0.0007072135785007072
Lucas Torreira,2018,2018-08-05,2019-05-28,0.015205091937765204
Emiliano Viviano,2018,2018-08-05,2019-05-28,0.0
Marlon,2018,2018-08-05,2019-05-28,0.30304101838755304
Federico Di Francesco,2018,2018-08-05,2019-05-28,0.0003536067892503536
Khouma Babacar,2018,2018-08-05,2019-05-28,0.0
Jens Odgaard,2018,2018-08-05,2019-05-28,0.0
Giangiacomo Magnani,2018,2018-08-05,2019-05-28,0.0
Enrico Brignola,2018,2018-08-05,2019-05-28,0.0
Mehdi Bourabia,2018,2018-08-05,2019-05-28,0.0
Leonardo Sernicola,2018,2018-08-05,2019-05-28,0.0
Grégoire Defrel,2018,2018-08-05,2019-05-28,0.0
Francesco Acerbi,2018,2018-08-05,2019-05-28,0.0007072135785007072
Diego Falcinelli,2018,2018-08-05,2019-05-28,0.0
Marcello Trotta,2018,2018-08-05,2019-05-28,0.0
Marcello Trotta,2018,2018-08-05,2019-05-28,0.0
Alberto Paloschi,2018,2018-08-05,2019-05-28,0.0
Federico Viviani,2018,2018-08-05,2019-05-28,0.0
Bartosz Salamon,2018,2018-08-05,2019-05-28,0.0
M'Baye Niang,2018,2018-08-05,2019-05-28,0.0021216407355021216
Armando Izzo,2018,2018-08-05,2019-05-28,0.0007072135785007072
Tomás Rincón,2018,2018-08-05,2019-05-28,0.0
Joel Obi,2018,2018-08-05,2019-05-28,0.0003536067892503536
Alfred Gomis,2018,2018-08-05,2019-05-28,0.0
Afriyie Acquah,2018,2018-08-05,2019-05-28,0.0
Mirko Valdifiori,2018,2018-08-05,2019-05-28,0.0
Rolando Mandragora,2018,2018-08-05,2019-05-28,0.0
Ignacio Pussetto,2018,2018-08-05,2019-05-28,0.0
Felipe Vizeu,2018,2018-08-05,2019-05-28,0.0031790886612504416
Juan Musso,2018,2018-08-05,2019-05-28,0.0
William Troost-Ekong,2018,2018-08-05,2019-05-28,0.0
Nicholas Opoku,2018,2018-08-05,2019-05-28,0.0
Luis Muriel,2019,2019-08-05,2020-05-28,0.0027223230490018148
Ruslan Malinovskyi,2019,2019-08-05,2020-05-28,0.0
Bosko Sutalo,2019,2019-08-05,2020-05-28,0.0
Nicolás Domínguez,2019,2019-08-05,2020-05-28,0.0
Nicola Sansone,2019,2019-08-05,2020-05-28,0.0
Roberto Soriano,2019,2019-08-05,2020-05-28,0.0
Takehiro Tomiyasu,2019,2019-08-05,2020-05-28,0.0
Andreas Skov Olsen,2019,2019-08-05,2020-05-28,0.0
Stefano Denswil,2019,2019-08-05,2020-05-28,0.0
Mattia Bani,2019,2019-08-05,2020-05-28,0.0
Jerdy Schouten,2019,2019-08-05,2020-05-28,0.0
Gary Medel,2019,2019-08-05,2020-05-28,0.004234724742891712
Jesse Joronen,2019,2019-08-05,2020-05-28,0.0
Simon Skrabb,2019,2019-08-05,2020-05-28,0.0
Florian Ayé,2019,2019-08-05,2020-05-28,0.0
Jhon Chancellor,2019,2019-08-05,2020-05-28,0.00030248033877797946
Luca Tremolada,2019,2019-08-05,2020-05-28,0.0
Bruno Martella,2019,2019-08-05,2020-05-28,0.0
Nahitan Nández,2019,2019-08-05,2020-05-28,0.0
Gastón Pereiro,2019,2019-08-05,2020-05-28,0.0
Christian Oliva,2019,2019-08-05,2020-05-28,0.0
Fabrizio Cacciatore,2019,2019-08-05,2020-05-28,0.0
Erick Pulgar,2019,2019-08-05,2020-05-28,0.0015124016938898972
Pedro,2019,2019-08-05,2020-05-28,3.6663405088062624
Pedro,2019,2019-08-05,2020-05-28,3.6663405088062624
Kevin Agudelo,2019,2019-08-05,2020-05-28,0.00030248033877797946
Kevin Agudelo,2019,2019-08-05,2020-05-28,0.00030248033877797946
Lasse Schöne,2019,2019-08-05,2020-05-28,0.0
Peter Ankersen,2019,2019-08-05,2020-05-28,0.0
Luca Zanimacchia,2019,2019-08-05,2020-05-28,0.0
Sofyan Amrabat,2019,2019-08-05,2020-05-28,0.0006049606775559589
Sofyan Amrabat,2019,2019-08-05,2020-05-28,0.0006049606775559589
Samuel Di Carmine,2019,2019-08-05,2020-05-28,0.0
Matteo Lovato,2019,2019-08-05,2020-05-28,0.0
Amir Rrahmani,2019,2019-08-05,2020-05-28,0.0
Amir Rrahmani,2019,2019-08-05,2020-05-28,0.0
Davide Faraoni,2019,2019-08-05,2020-05-28,0.0
Romelu Lukaku,2019,2019-08-05,2020-05-28,0.023290986085904415
Christian Eriksen,2019,2019-08-05,2020-05-28,0.022988505747126436
Christian Eriksen,2019,2019-08-05,2020-05-28,0.022988505747126436
Valentino Lazaro,2019,2019-08-05,2020-05-28,0.002117362371445856
Valentino Lazaro,2019,2019-08-05,2020-05-28,0.002117362371445856
Eddie Salcedo,2019,2019-08-05,2020-05-28,0.0
Ashley Young,2019,2019-08-05,2020-05-28,0.029945553539019964
Ashley Young,2019,2019-08-05,2020-05-28,0.029945553539019964
Matthijs de Ligt,2019,2019-08-05,2020-05-28,0.013309134906231096
Danilo,2019,2019-08-05,2020-05-28,0.278886872353297
Danilo,2019,2019-08-05,2020-05-28,0.278886872353297
Dejan Kulusevski,2019,2019-08-05,2020-05-28,0.005747126436781609
Cristian Romero,2019,2019-08-05,2020-05-28,0.0
João Cancelo,2019,2019-08-05,2020-05-28,0.0
Moise Kean,2019,2019-08-05,2020-05-28,0.017241379310344827
Stefano Sturaro,2019,2019-08-05,2020-05-28,0.0
Riccardo Orsolini,2019,2019-08-05,2020-05-28,0.0
Alberto Cerri,2019,2019-08-05,2020-05-28,0.00030248033877797946
Alberto Cerri,2019,2019-08-05,2020-05-28,0.00030248033877797946
Andrea Favilli,2019,2019-08-05,2020-05-28,0.0
Pedro Neto,2019,2019-08-05,2020-05-28,0.006049606775559589
Pedro Neto,2019,2019-08-05,2020-05-28,0.006049606775559589
Denis Vavro,2019,2019-08-05,2020-05-28,0.0
Bruno Jordão,2019,2019-08-05,2020-05-28,0.0
Bruno Jordão,2019,2019-08-05,2020-05-28,0.0
Jony,2019,2019-08-05,2020-05-28,0.20961887477313976
Romario Benzar,2019,2019-08-05,2020-05-28,0.0
Brayan Vera,2019,2019-08-05,2020-05-28,0.0
Luca Rossettini,2019,2019-08-05,2020-05-28,0.0
Panagiotis Tachtsidis,2019,2019-08-05,2020-05-28,0.0
Biagio Meccariello,2019,2019-08-05,2020-05-28,0.0
Andrea Tabanelli,2019,2019-08-05,2020-05-28,0.0
Franck Kessié,2019,2019-08-05,2020-05-28,0.0
Theo Hernández,2019,2019-08-05,2020-05-28,0.0009074410163339383
Ismaël Bennacer,2019,2019-08-05,2020-05-28,0.00030248033877797946
Léo Duarte,2019,2019-08-05,2020-05-28,0.0
Patrick Cutrone,2019,2019-08-05,2020-05-28,0.0027223230490018148
Patrick Cutrone,2019,2019-08-05,2020-05-28,0.0027223230490018148
Hirving Lozano,2019,2019-08-05,2020-05-28,0.015124016938898971
Stanislav Lobotka,2019,2019-08-05,2020-05-28,0.0
Stanislav Lobotka,2019,2019-08-05,2020-05-28,0.0
Diego Demme,2019,2019-08-05,2020-05-28,0.004537205081669692
Diego Demme,2019,2019-08-05,2020-05-28,0.004537205081669692
Giovanni Di Lorenzo,2019,2019-08-05,2020-05-28,0.003327283726557774
David Ospina,2019,2019-08-05,2020-05-28,0.0018148820326678765
Raúl Albiol,2019,2019-08-05,2020-05-28,0.0
Mattia Sprocati,2019,2019-08-05,2020-05-28,0.0
Gastón Brugman,2019,2019-08-05,2020-05-28,0.0
Matteo Darmian,2019,2019-08-05,2020-05-28,0.0009074410163339383
Vincent Laurini,2019,2019-08-05,2020-05-28,0.0
Simone Colombi,2019,2019-08-05,2020-05-28,0.0
Leonardo Spinazzola,2019,2019-08-05,2020-05-28,0.00030248033877797946
Pau López,2019,2019-08-05,2020-05-28,0.00030248033877797946
Bryan Cristante,2019,2019-08-05,2020-05-28,0.0
Amadou Diawara,2019,2019-08-05,2020-05-28,0.0
Gonzalo Villar,2019,2019-08-05,2020-05-28,0.0006049606775559589
Luca Pellegrini,2019,2019-08-05,2020-05-28,0.0024198427102238356
Emil Audero,2019,2019-08-05,2020-05-28,0.0
Jeison Murillo,2019,2019-08-05,2020-05-28,0.0009074410163339383
Jeison Murillo,2019,2019-08-05,2020-05-28,0.0009074410163339383
Fabio Depaoli,2019,2019-08-05,2020-05-28,0.0
Julian Chabot,2019,2019-08-05,2020-05-28,0.0
Alex Ferrari,2019,2019-08-05,2020-05-28,0.0
Mehdi Léris,2019,2019-08-05,2020-05-28,0.0
Dennis Praet,2019,2019-08-05,2020-05-28,0.0006049606775559589
Duván Zapata,2019,2019-08-05,2020-05-28,0.0006049606775559589
Dawid Kownacki,2019,2019-08-05,2020-05-28,0.00030248033877797946
Giacomo Vrioni,2019,2019-08-05,2020-05-28,0.0
Manuel Locatelli,2019,2019-08-05,2020-05-28,0.00030248033877797946
Merih Demiral,2019,2019-08-05,2020-05-28,0.0323653962492438
Merih Demiral,2019,2019-08-05,2020-05-28,0.0323653962492438
Francesco Caputo,2019,2019-08-05,2020-05-28,0.0
Pedro Obiang,2019,2019-08-05,2020-05-28,0.0
Rogério,2019,2019-08-05,2020-05-28,0.0426497277676951
Mert Müldür,2019,2019-08-05,2020-05-28,0.0006049606775559589
Matteo Politano,2019,2019-08-05,2020-05-28,0.0012099213551119178
Matteo Politano,2019,2019-08-05,2020-05-28,0.0012099213551119178
Kevin-Prince Boateng,2019,2019-08-05,2020-05-28,0.0006049606775559589
Andrea Petagna,2019,2019-08-05,2020-05-28,0.00030248033877797946
Andrea Petagna,2019,2019-08-05,2020-05-28,0.00030248033877797946
Alessandro Murgia,2019,2019-08-05,2020-05-28,0.0
Mohamed Fares,2019,2019-08-05,2020-05-28,0.0
Igor,2019,2019-08-05,2020-05-28,0.3799153055051422
Igor,2019,2019-08-05,2020-05-28,0.3799153055051422
Mattia Valoti,2019,2019-08-05,2020-05-28,0.0
Manuel Lazzari,2019,2019-08-05,2020-05-28,0.0
Gabriele Moncini,2019,2019-08-05,2020-05-28,0.0
Simone Zaza,2019,2019-08-05,2020-05-28,0.0009074410163339383
Ola Aina,2019,2019-08-05,2020-05-28,0.0
Cristian Ansaldi,2019,2019-08-05,2020-05-28,0.0
Walace,2019,2019-08-05,2020-05-28,0.007864488808227465
Marvin Zeegelaar,2019,2019-08-05,2020-05-28,0.0
Rodrigo Becão,2019,2019-08-05,2020-05-28,0.0
Sebastien De Maio,2019,2019-08-05,2020-05-28,0.0
Alex Meret,2019,2019-08-05,2020-05-28,0.0006049606775559589
Jakub Jankto,2019,2019-08-05,2020-05-28,0.0
Ignacio Pussetto,2019,2019-08-05,2020-05-28,0.00030248033877797946
Ignacio Pussetto,2019,2019-08-05,2020-05-28,0.00030248033877797946
Darwin Machís,2019,2019-08-05,2020-05-28,0.0
Sam Lammers,2020,2020-08-05,2021-05-28,0.0014104372355430183
Viktor Kovalenko,2020,2020-08-05,2021-05-28,0.00028208744710860365
Amad Diallo,2020,2020-08-05,2021-05-28,0.03159379407616361
Amad Diallo,2020,2020-08-05,2021-05-28,0.03159379407616361
Timothy Castagne,2020,2020-08-05,2021-05-28,0.0036671368124118475
Papu Gómez,2020,2020-08-05,2021-05-28,0.0014104372355430183
Papu Gómez,2020,2020-08-05,2021-05-28,0.0014104372355430183
Daam Foulon,2020,2020-08-05,2021-05-28,0.0
Aaron Hickey,2020,2020-08-05,2021-05-28,0.0019746121297602257
Luis Rojas,2020,2020-08-05,2021-05-28,0.014104372355430184
Jacopo Petriccione,2020,2020-08-05,2021-05-28,0.0
Lucas Martínez Quarta,2020,2020-08-05,2021-05-28,0.002256699576868829
Aleksandr Kokorin,2020,2020-08-05,2021-05-28,0.0
Pedro,2020,2020-08-05,2021-05-28,3.893567251461988
Giovanni Simeone,2020,2020-08-05,2021-05-28,0.002256699576868829
Bryan Dabo,2020,2020-08-05,2021-05-28,0.0
Eldor Shomurodov,2020,2020-08-05,2021-05-28,0.0005641748942172073
Mattia Bani,2020,2020-08-05,2021-05-28,0.0
Mattia Bani,2020,2020-08-05,2021-05-28,0.0
Giuseppe Caso,2020,2020-08-05,2021-05-28,0.0
Christian Kouamé,2020,2020-08-05,2021-05-28,0.0
Gianluca Lapadula,2020,2020-08-05,2021-05-28,0.008180535966149507
Jawad El Yamiq,2020,2020-08-05,2021-05-28,0.0
Koray Günter,2020,2020-08-05,2021-05-28,0.0
Kevin Rüegg,2020,2020-08-05,2021-05-28,0.0
Ivor Pandur,2020,2020-08-05,2021-05-28,0.0
Luca Marrone,2020,2020-08-05,2021-05-28,0.0
Achraf Hakimi,2020,2020-08-05,2021-05-28,0.014104372355430184
Nicolò Barella,2020,2020-08-05,2021-05-28,0.0036671368124118475
Andrea Pinamonti,2020,2020-08-05,2021-05-28,0.00028208744710860365
Andrea Pinamonti,2020,2020-08-05,2021-05-28,0.00028208744710860365
Arturo Vidal,2020,2020-08-05,2021-05-28,0.0535966149506347
Arthur Melo,2020,2020-08-05,2021-05-28,0.00846262341325811
Nicolò Rovella,2020,2020-08-05,2021-05-28,0.0
Emre Can,2020,2020-08-05,2021-05-28,0.0231311706629055
Manolo Portanova,2020,2020-08-05,2021-05-28,0.001692524682651622
Manolo Portanova,2020,2020-08-05,2021-05-28,0.001692524682651622
Vedat Muriqi,2020,2020-08-05,2021-05-28,0.014104372355430184
Mohamed Fares,2020,2020-08-05,2021-05-28,0.0005641748942172073
Milan Badelj,2020,2020-08-05,2021-05-28,0.0
Bastos,2020,2020-08-05,2021-05-28,0.14781382228490833
Alexis Saelemaekers,2020,2020-08-05,2021-05-28,0.0028208744710860366
Jens Petter Hauge,2020,2020-08-05,2021-05-28,0.005077574047954866
Pierre Kalulu,2020,2020-08-05,2021-05-28,0.001692524682651622
Suso,2020,2020-08-05,2021-05-28,0.04231311706629055
André Silva,2020,2020-08-05,2021-05-28,0.012693935119887164
Allan,2020,2020-08-05,2021-05-28,0.5935119887165021
Marko Rog,2020,2020-08-05,2021-05-28,0.00028208744710860365
Roberto Inglese,2020,2020-08-05,2021-05-28,0.00028208744710860365
Dennis Man,2020,2020-08-05,2021-05-28,0.014104372355430184
Valentin Mihaila,2020,2020-08-05,2021-05-28,0.0
Alberto Grassi,2020,2020-08-05,2021-05-28,0.0
Yann Karamoh,2020,2020-08-05,2021-05-28,0.0
Maxime Busi,2020,2020-08-05,2021-05-28,0.00028208744710860365
Hernani,2020,2020-08-05,2021-05-28,0.03751763046544429
Simon Sohm,2020,2020-08-05,2021-05-28,0.0
Luigi Sepe,2020,2020-08-05,2021-05-28,0.0
Yordan Osorio,2020,2020-08-05,2021-05-28,0.0
Vasilios Zagaritis,2020,2020-08-05,2021-05-28,0.0
Gianluca Mancini,2020,2020-08-05,2021-05-28,0.0019746121297602257
Jordan Veretout,2020,2020-08-05,2021-05-28,0.002256699576868829
Chris Smalling,2020,2020-08-05,2021-05-28,0.007898448519040903
Carles Pérez,2020,2020-08-05,2021-05-28,0.0
Patrik Schick,2020,2020-08-05,2021-05-28,0.003385049365303244
Maxime Gonalons,2020,2020-08-05,2021-05-28,0.0
Aleksandar Kolarov,2020,2020-08-05,2021-05-28,0.0014104372355430183
Mikkel Damsgaard,2020,2020-08-05,2021-05-28,0.00028208744710860365
Kristoffer Askildsen,2020,2020-08-05,2021-05-28,0.0
Lorenzo Tonelli,2020,2020-08-05,2021-05-28,0.0
Grégoire Defrel,2020,2020-08-05,2021-05-28,0.0
Kaan Ayhan,2020,2020-08-05,2021-05-28,0.0031029619181946405
Nicolás Schiappacasse,2020,2020-08-05,2021-05-28,0.0
Stefano Sensi,2020,2020-08-05,2021-05-28,0.0005641748942172073
Alfred Duncan,2020,2020-08-05,2021-05-28,0.0
Alfred Duncan,2020,2020-08-05,2021-05-28,0.0
Pol Lirola,2020,2020-08-05,2021-05-28,0.001692524682651622
Pol Lirola,2020,2020-08-05,2021-05-28,0.001692524682651622
Francesco Cassata,2020,2020-08-05,2021-05-28,0.0
Alessandro Tripaldelli,2020,2020-08-05,2021-05-28,0.0
Ardian Ismajli,2020,2020-08-05,2021-05-28,0.0
Jeroen Zoet,2020,2020-08-05,2021-05-28,0.0
Tommaso Augello,2020,2020-08-05,2021-05-28,0.0
Paolo Bartolomei,2020,2020-08-05,2021-05-28,0.0
Luca Mora,2020,2020-08-05,2021-05-28,0.0
Simone Verdi,2020,2020-08-05,2021-05-28,0.0
Karol Linetty,2020,2020-08-05,2021-05-28,0.00028208744710860365
Antonio Sanabria,2020,2020-08-05,2021-05-28,0.0011283497884344146
Antonio Sanabria,2020,2020-08-05,2021-05-28,0.0011283497884344146
Mërgim Vojvoda,2020,2020-08-05,2021-05-28,0.0
Ricardo Rodríguez,2020,2020-08-05,2021-05-28,0.0011283497884344146
Álex Berenguer,2020,2020-08-05,2021-05-28,0.0
Álex Berenguer,2020,2020-08-05,2021-05-28,0.0
Kevin Bonifazi,2020,2020-08-05,2021-05-28,0.0
Gerard Deulofeu,2020,2020-08-05,2021-05-28,0.000846262341325811
Rolando Mandragora,2020,2020-08-05,2021-05-28,0.0
Rolando Mandragora,2020,2020-08-05,2021-05-28,0.0
Giuseppe Pezzella,2020,2020-08-05,2021-05-28,0.0
Zinho Vanheusden,2021,2021-08-05,2022-05-28,0.0
Denzel Dumfries,2021,2021-08-05,2022-05-28,0.006002400960384154
Matteo Darmian,2021,2021-08-05,2022-05-28,0.0012004801920768306
Romelu Lukaku,2021,2021-08-05,2022-05-28,0.048919567827130854
Fikayo Tomori,2021,2021-08-05,2022-05-28,0.004501800720288115
Sandro Tonali,2021,2021-08-05,2022-05-28,0.0063025210084033615
Olivier Giroud,2021,2021-08-05,2022-05-28,0.029411764705882353
Teun Koopmeiners,2021,2021-08-05,2022-05-28,0.0021008403361344537
Davide Zappacosta,2021,2021-08-05,2022-05-28,0.0006002400960384153
Weston McKennie,2021,2021-08-05,2022-05-28,0.012605042016806723
Denis Zakaria,2021,2021-08-05,2022-05-28,0.01050420168067227
Denis Zakaria,2021,2021-08-05,2022-05-28,0.01050420168067227
Kaio Jorge,2021,2021-08-05,2022-05-28,0.015306122448979591
Rodrigo Bentancur,2021,2021-08-05,2022-05-28,0.007503001200480192
Rodrigo Bentancur,2021,2021-08-05,2022-05-28,0.007503001200480192
Cristian Romero,2021,2021-08-05,2022-05-28,0.012304921968787515
Cristiano Ronaldo,2021,2021-08-05,2022-05-28,1.7820738137082601
Cristiano Ronaldo,2021,2021-08-05,2022-05-28,1.7820738137082601
Matteo Politano,2021,2021-08-05,2022-05-28,0.00030012004801920766
Felipe Anderson,2021,2021-08-05,2022-05-28,0.010804321728691477
Luka Romero,2021,2021-08-05,2022-05-28,0.0039015606242496998
Tammy Abraham,2021,2021-08-05,2022-05-28,0.048619447779111646
Matías Viña,2021,2021-08-05,2022-05-28,0.000900360144057623
Rui Patrício,2021,2021-08-05,2022-05-28,0.0015006002400960385
Bryan Reynolds,2021,2021-08-05,2022-05-28,0.0039015606242496998
Jeremy Toljan,2021,2021-08-05,2022-05-28,0.0
Federico Di Francesco,2021,2021-08-05,2022-05-28,0.0
Ernesto Torregrossa,2021,2021-08-05,2022-05-28,0.0
Antonio Candreva,2021,2021-08-05,2022-05-28,0.0
Jakub Jankto,2021,2021-08-05,2022-05-28,0.0
Giangiacomo Magnani,2021,2021-08-05,2022-05-28,0.0
Giangiacomo Magnani,2021,2021-08-05,2022-05-28,0.0
Marash Kumbulla,2021,2021-08-05,2022-05-28,0.0
Matteo Lovato,2021,2021-08-05,2022-05-28,0.0
Matteo Lovato,2021,2021-08-05,2022-05-28,0.0
Samuel Di Carmine,2021,2021-08-05,2022-05-28,0.0
Kelvin Yeboah,2021,2021-08-05,2022-05-28,0.0006002400960384153
Silvan Hefti,2021,2021-08-05,2022-05-28,0.0
Morten Frendrup,2021,2021-08-05,2022-05-28,0.0
Johan Vásquez,2021,2021-08-05,2022-05-28,0.004501800720288115
Felipe Caicedo,2021,2021-08-05,2022-05-28,0.0039015606242496998
Felipe Caicedo,2021,2021-08-05,2022-05-28,0.0039015606242496998
Caleb Ekuban,2021,2021-08-05,2022-05-28,0.0
Eldor Shomurodov,2021,2021-08-05,2022-05-28,0.0021008403361344537
Musa Barrow,2021,2021-08-05,2022-05-28,0.0015006002400960385
Kevin Bonifazi,2021,2021-08-05,2022-05-28,0.0
Denso Kasius,2021,2021-08-05,2022-05-28,0.0
Sydney van Hooijdonk,2021,2021-08-05,2022-05-28,0.0006002400960384153
Takehiro Tomiyasu,2021,2021-08-05,2022-05-28,0.010804321728691477
Takehiro Tomiyasu,2021,2021-08-05,2022-05-28,0.010804321728691477
Andreas Skov Olsen,2021,2021-08-05,2022-05-28,0.00030012004801920766
Marco Silvestri,2021,2021-08-05,2022-05-28,0.0
Isaac Success,2021,2021-08-05,2022-05-28,0.00030012004801920766
Juan Musso,2021,2021-08-05,2022-05-28,0.0039015606242496998
Kevin Lasagna,2021,2021-08-05,2022-05-28,0.0
Stefano Okaka,2021,2021-08-05,2022-05-28,0.000900360144057623
Nicolás González,2021,2021-08-05,2022-05-28,0.01059446733372572
Nicolás González,2021,2021-08-05,2022-05-28,0.01059446733372572
Igor,2021,2021-08-05,2022-05-28,0.4727626459143969
Germán Pezzella,2021,2021-08-05,2022-05-28,0.0008828722778104767
Federico Ceccherini,2021,2021-08-05,2022-05-28,0.0
Janis Antiste,2021,2021-08-05,2022-05-28,0.0002942907592701589
Kelvin Amian,2021,2021-08-05,2022-05-28,0.0
Jakub Kiwior,2021,2021-08-05,2022-05-28,0.0
Aimar Sher,2021,2021-08-05,2022-05-28,0.0
Daniele Verde,2021,2021-08-05,2022-05-28,0.0006002400960384153
Suf Podgoreanu,2021,2021-08-05,2022-05-28,0.0
Gabriele Zappa,2021,2021-08-05,2022-05-28,0.0
Boris Radunović,2021,2021-08-05,2022-05-28,0.0
Edoardo Goldaniga,2021,2021-08-05,2022-05-28,0.0
