playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation
Vanja Milinković-Savić,/vanja-milinkovi%C4%87-savi%C4%87/profil/spieler/257474,17,GK,Serbia,3500000,1750000,FK Vojvodina Novi Sad,/fk-vojvodina-novi-sad/startseite/verein/448,Manchester United,/manchester-united/startseite/verein/985,out,2014,1750000
Shinji Kagawa,/shinji-kagawa/profil/spieler/81785,25,AM,Japan,800000,8000000,Manchester United,/manchester-united/startseite/verein/985,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2014,-7200000
Alexander Büttner,/alexander-buttner/profil/spieler/38003,25,LB,Netherlands,300000,5500000,Manchester United,/manchester-united/startseite/verein/985,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,in,2014,-5200000
Bebé,/bebe/profil/spieler/153427,24,LW,Cape Verde,800000,3000000,Manchester United,/manchester-united/startseite/verein/985,SL Benfica,/benfica-lissabon/startseite/verein/294,in,2014,-2200000
Rémy Cabella,/remy-cabella/profil/spieler/113707,24,AM,France,5000000,10000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Newcastle United,/newcastle-united/startseite/verein/762,out,2014,-5000000
Siem de Jong,/siem-de-jong/profil/spieler/45509,25,AM,Netherlands,275000,8700000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Newcastle United,/newcastle-united/startseite/verein/762,out,2014,-8425000
Karl Darlow,/karl-darlow/profil/spieler/99397,23,GK,England,1000000,5000000,Nottingham Forest,/nottingham-forest/startseite/verein/703,Newcastle United,/newcastle-united/startseite/verein/762,out,2014,-4000000
Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318,20,CB,England,4500000,5000000,Nottingham Forest,/nottingham-forest/startseite/verein/703,Newcastle United,/newcastle-united/startseite/verein/762,out,2014,-500000
Ayoze Pérez,/ayoze-perez/profil/spieler/246968,20,LW,Spain,6000000,2000000,CD Tenerife,/cd-teneriffa/startseite/verein/648,Newcastle United,/newcastle-united/startseite/verein/762,out,2014,4000000
James Tavernier,/james-tavernier/profil/spieler/62094,22,RB,England,8000000,100000,Newcastle United,/newcastle-united/startseite/verein/762,Wigan Athletic,/wigan-athletic/startseite/verein/1071,in,2014,7900000
Steven Caulker,/steven-caulker/profil/spieler/121280,22,CB,Sierra Leone,900000,10750000,Cardiff City,/cardiff-city/startseite/verein/603,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,-9850000
Leroy Fer,/leroy-fer/profil/spieler/63342,24,DM,Netherlands,400000,10000000,Norwich City,/norwich-city/startseite/verein/1123,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,-9600000
Jordon Mutch,/jordon-mutch/profil/spieler/57207,22,CM,England,175000,7570000,Cardiff City,/cardiff-city/startseite/verein/603,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,-7395000
Sandro,/sandro/profil/spieler/74590,25,DM,Brazil,200000,7500000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,-7300000
Alex McCarthy,/alex-mccarthy/profil/spieler/95976,24,GK,England,1200000,3800000,Reading FC,/fc-reading/startseite/verein/1032,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,-2600000
Ryan Manning,/ryan-manning/profil/spieler/262300,18,LB,Ireland,2500000,68000,Galway United FC,/fc-galway-united/startseite/verein/42394,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,out,2014,2432000
Sadio Mané,/sadio-mane/profil/spieler/200512,22,LW,Senegal,25000000,23000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Southampton FC,/fc-southampton/startseite/verein/180,out,2014,2000000
Dusan Tadic,/dusan-tadic/profil/spieler/36139,25,LW,Serbia,6000000,14000000,Twente Enschede FC,/fc-twente-enschede/startseite/verein/317,Southampton FC,/fc-southampton/startseite/verein/180,out,2014,-8000000
Fraser Forster,/fraser-forster/profil/spieler/52570,26,GK,England,1500000,12500000,Celtic FC,/celtic-glasgow/startseite/verein/371,Southampton FC,/fc-southampton/startseite/verein/180,out,2014,-11000000
Jack Cork,/jack-cork/profil/spieler/40613,25,DM,England,1000000,4000000,Southampton FC,/fc-southampton/startseite/verein/180,Swansea City,/swansea-city/startseite/verein/2288,in,2014,-3000000
Billy Sharp,/billy-sharp/profil/spieler/49542,28,CF,England,300000,300000,Southampton FC,/fc-southampton/startseite/verein/180,Leeds United,/leeds-united/startseite/verein/399,in,2014,0
Cameron Jerome,/cameron-jerome/profil/spieler/35855,28,CF,Grenada,75000,1900000,Stoke City,/stoke-city/startseite/verein/512,Norwich City,/norwich-city/startseite/verein/1123,in,2014,-1825000
Alfred N'Diaye,/alfred-ndiaye/profil/spieler/77737,24,DM,Senegal,1000000,3500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2014,-2500000
David Moberg Karlsson,/david-moberg-karlsson/profil/spieler/63422,20,RW,Sweden,1800000,500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,FC Nordsjaelland,/fc-nordsjaelland/startseite/verein/2778,in,2014,1300000
Federico Fernández,/federico-fernandez/profil/spieler/85475,25,CB,Argentina,700000,10000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Swansea City,/swansea-city/startseite/verein/2288,out,2014,-9300000
Kyle Naughton,/kyle-naughton/profil/spieler/66219,26,RB,England,300000,6600000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Swansea City,/swansea-city/startseite/verein/2288,out,2014,-6300000
Jefferson Montero,/jefferson-montero/profil/spieler/77932,24,LW,Ecuador,250000,5000000,Monarcas Morelia,/club-atletico-morelia/startseite/verein/5623,Swansea City,/swansea-city/startseite/verein/2288,out,2014,-4750000
Matt Grimes,/matt-grimes/profil/spieler/265471,19,CM,England,7000000,2240000,Exeter City,/exeter-city/startseite/verein/6699,Swansea City,/swansea-city/startseite/verein/2288,out,2014,4760000
Ben Davies,/ben-davies/profil/spieler/192765,21,LB,Wales,15000000,12650000,Swansea City,/swansea-city/startseite/verein/2288,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2014,2350000
Pablo Hernández,/pablo-hernandez/profil/spieler/46220,29,AM,Spain,100000,5000000,Swansea City,/swansea-city/startseite/verein/2288,Al-Arabi SC,/al-arabi-sc/startseite/verein/1230,in,2014,-4900000
Federico Fazio,/federico-fazio/profil/spieler/45314,27,CB,Argentina,400000,10000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2014,-9600000
Dele Alli,/dele-alli/profil/spieler/207929,18,AM,England,8000000,6630000,Milton Keynes Dons,/milton-keynes-dons/startseite/verein/991,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2014,1370000
Benjamin Stambouli,/benjamin-stambouli/profil/spieler/127160,24,DM,France,1200000,5900000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2014,-4700000
Eric Dier,/eric-dier/profil/spieler/175722,20,CB,England,18000000,5000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2014,13000000
DeAndre Yedlin,/deandre-yedlin/profil/spieler/255916,21,RB,United States,2000000,2600000,Seattle Sounders FC,/seattle-sounders-fc/startseite/verein/9636,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2014,-600000
Iago Falque,/iago-falque/profil/spieler/59340,24,RW,Spain,500000,2000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Genoa CFC,/genua-cfc/startseite/verein/252,in,2014,-1500000
Jonathan Obika,/jonathan-obika/profil/spieler/61838,23,CF,England,250000,250000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Swindon Town,/swindon-town/startseite/verein/352,in,2014,0
Callum McManaman,/callum-mcmanaman/profil/spieler/61711,23,RW,England,300000,6350000,Wigan Athletic,/wigan-athletic/startseite/verein/1071,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2014,-6050000
Cristian Gamboa,/cristian-gamboa/profil/spieler/121686,24,RB,Costa Rica,600000,2400000,Rosenborg BK,/rosenborg-bk/startseite/verein/195,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2014,-1800000
Sebastián Blanco,/sebastian-blanco/profil/spieler/54576,26,AM,Argentina,1000000,2000000,Metalist Kharkiv (- 2016),/metalist-kharkiv/startseite/verein/6414,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2014,-1000000
Enner Valencia,/enner-valencia/profil/spieler/139503,24,CF,Ecuador,3800000,15000000,CF Pachuca,/cf-pachuca/startseite/verein/4035,West Ham United,/west-ham-united/startseite/verein/379,out,2014,-11200000
Cheikhou Kouyaté,/cheikhou-kouyate/profil/spieler/66934,24,DM,Senegal,2000000,7500000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,West Ham United,/west-ham-united/startseite/verein/379,out,2014,-5500000
Diafra Sakho,/diafra-sakho/profil/spieler/120610,24,CF,Senegal,250000,5000000,FC Metz,/fc-metz/startseite/verein/347,West Ham United,/west-ham-united/startseite/verein/379,out,2014,-4750000
Aaron Cresswell,/aaron-cresswell/profil/spieler/92571,24,LB,England,1200000,4750000,Ipswich Town,/ipswich-town/startseite/verein/677,West Ham United,/west-ham-united/startseite/verein/379,out,2014,-3550000
Doneil Henry,/doneil-henry/profil/spieler/157907,21,CB,Canada,500000,1900000,Apollon Limassol,/apollon-limassol/startseite/verein/429,West Ham United,/west-ham-united/startseite/verein/379,out,2014,-1400000
Pedro,/pedro/profil/spieler/65278,28,RW,Spain,1500000,27000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-25500000
Abdul-Rahman Baba,/abdul-rahman-baba/profil/spieler/224884,21,LB,Ghana,1200000,26000000,FC Augsburg,/fc-augsburg/startseite/verein/167,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-24800000
Asmir Begovic,/asmir-begovic/profil/spieler/33873,28,GK,Bosnia-Herzegovina,800000,11000000,Stoke City,/stoke-city/startseite/verein/512,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-10200000
Kenedy,/kenedy/profil/spieler/281404,19,LW,Brazil,1500000,8000000,Fluminense Football Club,/fluminense-rio-de-janeiro/startseite/verein/2462,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-6500000
Michael Hector,/michael-hector/profil/spieler/157490,23,CB,Jamaica,500000,5400000,Reading FC,/fc-reading/startseite/verein/1032,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-4900000
Matt Miazga,/matt-miazga/profil/spieler/245893,20,CB,United States,2000000,4600000,New York Red Bulls,/new-york-red-bulls/startseite/verein/623,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-2600000
Nathan,/nathan/profil/spieler/294798,19,AM,Brazil,2500000,4000000,Atlético Paranaense,/club-athletico-paranaense/startseite/verein/679,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-1500000
Papy Djilobodji,/papy-djilobodji/profil/spieler/136610,26,CB,Senegal,850000,3500000,FC Nantes,/fc-nantes/startseite/verein/995,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2015,-2650000
Filipe Luís,/filipe-luis/profil/spieler/21725,29,LB,Brazil,350000,16000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Atlético de Madrid,/atletico-madrid/startseite/verein/13,in,2015,-15650000
Thorgan Hazard,/thorgan-hazard/profil/spieler/102226,22,LW,Belgium,7000000,8000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2015,-1000000
Oriol Romeu,/oriol-romeu/profil/spieler/66100,23,DM,Spain,5000000,7000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Southampton FC,/fc-southampton/startseite/verein/180,in,2015,-2000000
Gaël Kakuta,/gael-kakuta/profil/spieler/74297,24,AM,DR Congo,1800000,6000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2015,-4200000
Josh McEachran,/josh-mceachran/profil/spieler/128905,22,CM,England,300000,1040000,Chelsea FC,/fc-chelsea/startseite/verein/631,Brentford FC,/fc-brentford/startseite/verein/1148,in,2015,-740000
Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755,24,AM,Belgium,70000000,76000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Manchester City,/manchester-city/startseite/verein/281,out,2015,-6000000
Raheem Sterling,/raheem-sterling/profil/spieler/134425,20,LW,England,55000000,63700000,Liverpool FC,/fc-liverpool/startseite/verein/31,Manchester City,/manchester-city/startseite/verein/281,out,2015,-8700000
Nicolás Otamendi,/nicolas-otamendi/profil/spieler/54781,27,CB,Argentina,2000000,44500000,Valencia CF,/fc-valencia/startseite/verein/1049,Manchester City,/manchester-city/startseite/verein/281,out,2015,-42500000
Patrick Roberts,/patrick-roberts/profil/spieler/225452,18,RW,England,3200000,7200000,Fulham FC,/fc-fulham/startseite/verein/931,Manchester City,/manchester-city/startseite/verein/281,out,2015,-4000000
Enes Ünal,/enes-unal/profil/spieler/251106,18,CF,Turkey,25000000,4400000,Bursaspor,/bursaspor/startseite/verein/20,Manchester City,/manchester-city/startseite/verein/281,out,2015,20600000
Rubén Sobrino,/ruben-sobrino/profil/spieler/85383,23,CF,Spain,2000000,550000,SD Ponferradina,/sd-ponferradina/startseite/verein/4032,Manchester City,/manchester-city/startseite/verein/281,out,2015,1450000
Anthony Cáceres,/anthony-caceres/profil/spieler/226739,23,CM,Australia,600000,320000,Central Coast Mariners,/central-coast-mariners/startseite/verein/6954,Manchester City,/manchester-city/startseite/verein/281,out,2015,280000
Florian Lejeune,/florian-lejeune/profil/spieler/127108,24,CB,France,4000000,300000,Girona FC,/fc-girona/startseite/verein/12321,Manchester City,/manchester-city/startseite/verein/281,out,2015,3700000
Álvaro Negredo,/alvaro-negredo/profil/spieler/18644,29,CF,Spain,1000000,28000000,Manchester City,/manchester-city/startseite/verein/281,Valencia CF,/fc-valencia/startseite/verein/1049,in,2015,-27000000
Rony Lopes,/rony-lopes/profil/spieler/174694,19,RW,Portugal,4000000,12000000,Manchester City,/manchester-city/startseite/verein/281,AS Monaco,/as-monaco/startseite/verein/162,in,2015,-8000000
Matija Nastasic,/matija-nastasic/profil/spieler/143559,22,CB,Serbia,1500000,9500000,Manchester City,/manchester-city/startseite/verein/281,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2015,-8000000
Karim Rekik,/karim-rekik/profil/spieler/182579,20,CB,Netherlands,4000000,5000000,Manchester City,/manchester-city/startseite/verein/281,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2015,-1000000
Scott Sinclair,/scott-sinclair/profil/spieler/31552,26,LW,England,175000,3500000,Manchester City,/manchester-city/startseite/verein/281,Aston Villa,/aston-villa/startseite/verein/405,in,2015,-3325000
Dedryck Boyata,/dedryck-boyata/profil/spieler/88262,24,CB,Belgium,1000000,2000000,Manchester City,/manchester-city/startseite/verein/281,Celtic FC,/celtic-glasgow/startseite/verein/371,in,2015,-1000000
José Pozo,/jose-pozo/profil/spieler/195605,19,AM,Spain,1000000,500000,Manchester City,/manchester-city/startseite/verein/281,UD Almería,/ud-almeria/startseite/verein/3302,in,2015,500000
Mohamed Elneny,/mohamed-elneny/profil/spieler/160438,23,DM,Egypt,6000000,12500000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2015,-6500000
Lukas Podolski,/lukas-podolski/profil/spieler/15185,30,AM,Germany,250000,2500000,Arsenal FC,/fc-arsenal/startseite/verein/11,Galatasaray,/galatasaray-istanbul/startseite/verein/141,in,2015,-2250000
Anthony Martial,/anthony-martial/profil/spieler/182877,19,CF,France,15000000,60000000,AS Monaco,/as-monaco/startseite/verein/162,Manchester United,/manchester-united/startseite/verein/985,out,2015,-45000000
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,25,DM,France,1500000,35000000,Southampton FC,/fc-southampton/startseite/verein/180,Manchester United,/manchester-united/startseite/verein/985,out,2015,-33500000
Memphis Depay,/memphis-depay/profil/spieler/167850,21,CF,Netherlands,14000000,34000000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,Manchester United,/manchester-united/startseite/verein/985,out,2015,-20000000
Matteo Darmian,/matteo-darmian/profil/spieler/54906,25,RB,Italy,4000000,18000000,Torino FC,/fc-turin/startseite/verein/416,Manchester United,/manchester-united/startseite/verein/985,out,2015,-14000000
Ángel Di María,/angel-di-maria/profil/spieler/45320,27,RW,Argentina,8000000,63000000,Manchester United,/manchester-united/startseite/verein/985,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2015,-55000000
Chicharito,/chicharito/profil/spieler/50935,27,CF,Mexico,2000000,12000000,Manchester United,/manchester-united/startseite/verein/985,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2015,-10000000
Jonny Evans,/jonny-evans/profil/spieler/42412,27,CB,Northern Ireland,2000000,8300000,Manchester United,/manchester-united/startseite/verein/985,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,in,2015,-6300000
Nani,/nani/profil/spieler/33706,28,LW,Portugal,500000,6000000,Manchester United,/manchester-united/startseite/verein/985,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36,in,2015,-5500000
Rafael,/rafael/profil/spieler/61892,25,RB,Brazil,900000,3200000,Manchester United,/manchester-united/startseite/verein/985,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2015,-2300000
Ángelo Henríquez,/angelo-henriquez/profil/spieler/189740,21,CF,Chile,350000,1670000,Manchester United,/manchester-united/startseite/verein/985,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,in,2015,-1320000
Heung-min Son,/heung-min-son/profil/spieler/91845,23,LW,"Korea, South",50000000,30000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2015,20000000
Toby Alderweireld,/toby-alderweireld/profil/spieler/42710,26,CB,Belgium,3500000,16000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2015,-12500000
Clinton N'Jie,/clinton-njie/profil/spieler/241119,22,RW,Cameroon,1200000,14100000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2015,-12900000
Kevin Wimmer,/kevin-wimmer/profil/spieler/122675,22,CB,Austria,500000,6000000,1.FC Köln,/1-fc-koln/startseite/verein/3,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2015,-5500000
Kieran Trippier,/kieran-trippier/profil/spieler/95810,24,RB,England,11000000,4900000,Burnley FC,/fc-burnley/startseite/verein/1132,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2015,6100000
Andros Townsend,/andros-townsend/profil/spieler/61842,24,RW,England,1500000,15700000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Newcastle United,/newcastle-united/startseite/verein/762,in,2015,-14200000
Paulinho,/paulinho/profil/spieler/57229,26,CM,Brazil,1200000,14000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Guangzhou Evergrande Taobao,/guangzhou-fc/startseite/verein/10948,in,2015,-12800000
Étienne Capoue,/etienne-capoue/profil/spieler/63494,26,DM,France,3000000,8900000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Watford FC,/fc-watford/startseite/verein/1010,in,2015,-5900000
Benjamin Stambouli,/benjamin-stambouli/profil/spieler/127160,24,DM,France,1200000,8600000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2015,-7400000
Vlad Chiriches,/vlad-chiriches/profil/spieler/123261,25,CB,Romania,900000,7000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2015,-6100000
Lewis Holtby,/lewis-holtby/profil/spieler/55508,24,CM,Germany,500000,6500000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Hamburger SV,/hamburger-sv/startseite/verein/41,in,2015,-6000000
Ryan Fredericks,/ryan-fredericks/profil/spieler/140191,22,RB,England,1500000,250000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Bristol City,/bristol-city/startseite/verein/698,in,2015,1250000
Christian Benteke,/christian-benteke/profil/spieler/50201,24,CF,Belgium,3000000,46500000,Aston Villa,/aston-villa/startseite/verein/405,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,-43500000
Roberto Firmino,/roberto-firmino/profil/spieler/131789,23,CF,Brazil,18000000,41000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,-23000000
Nathaniel Clyne,/nathaniel-clyne/profil/spieler/85177,24,RB,England,2000000,17700000,Southampton FC,/fc-southampton/startseite/verein/180,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,-15700000
Danny Ings,/danny-ings/profil/spieler/134294,22,CF,England,12000000,8300000,Burnley FC,/fc-burnley/startseite/verein/1132,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,3700000
Marko Grujic,/marko-grujic/profil/spieler/222813,19,DM,Serbia,9000000,7000000,Red Star Belgrade,/roter-stern-belgrad/startseite/verein/159,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,2000000
Joe Gomez,/joe-gomez/profil/spieler/256178,18,CB,England,22000000,4900000,Charlton Athletic,/charlton-athletic/startseite/verein/358,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,17100000
Taiwo Awoniyi,/taiwo-awoniyi/profil/spieler/295313,18,CF,Nigeria,25000000,1100000,Imperial Academy,/imperial-academy/startseite/verein/42223,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2015,23900000
Fabio Borini,/fabio-borini/profil/spieler/96754,24,LW,Italy,2800000,10700000,Liverpool FC,/fc-liverpool/startseite/verein/31,Sunderland AFC,/afc-sunderland/startseite/verein/289,in,2015,-7900000
Iago Aspas,/iago-aspas/profil/spieler/72047,27,CF,Spain,6000000,6000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2015,0
Sebastián Coates,/sebastian-coates/profil/spieler/102427,24,CB,Uruguay,5000000,2800000,Liverpool FC,/fc-liverpool/startseite/verein/31,Sunderland AFC,/afc-sunderland/startseite/verein/289,in,2015,2200000
Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208,24,CB,Netherlands,35000000,15700000,Celtic FC,/celtic-glasgow/startseite/verein/371,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,19300000
Jordy Clasie,/jordy-clasie/profil/spieler/104223,24,DM,Netherlands,3000000,15000000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,-12000000
Juanmi,/juanmi/profil/spieler/126737,22,LW,Spain,12000000,7000000,Málaga CF,/fc-malaga/startseite/verein/1084,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,5000000
Cédric Soares,/cedric-soares/profil/spieler/112988,23,RB,Portugal,3000000,7000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,-4000000
Charlie Austin,/charlie-austin/profil/spieler/129627,26,CF,England,275000,5200000,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,-4925000
Cuco Martina,/cuco-martina/profil/spieler/91251,25,CB,Curacao,300000,1500000,Twente Enschede FC,/fc-twente-enschede/startseite/verein/317,Southampton FC,/fc-southampton/startseite/verein/180,out,2015,-1200000
Alberto Paloschi,/alberto-paloschi/profil/spieler/68306,26,CF,Italy,500000,8800000,Chievo Verona,/chievo-verona/startseite/verein/862,Swansea City,/swansea-city/startseite/verein/2288,out,2015,-8300000
Kristoffer Nordfeldt,/kristoffer-nordfeldt/profil/spieler/75890,26,GK,Sweden,600000,850000,SC Heerenveen,/sc-heerenveen/startseite/verein/306,Swansea City,/swansea-city/startseite/verein/2288,out,2015,-250000
Oliver McBurnie,/oliver-mcburnie/profil/spieler/298477,19,CF,Scotland,5000000,350000,Bradford City,/bradford-city/startseite/verein/1027,Swansea City,/swansea-city/startseite/verein/2288,out,2015,4650000
Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292,23,CM,England,5000000,16000000,Swansea City,/swansea-city/startseite/verein/2288,Newcastle United,/newcastle-united/startseite/verein/762,in,2015,-11000000
Jazz Richards,/jazz-richards/profil/spieler/120241,24,RB,Wales,50000,705000,Swansea City,/swansea-city/startseite/verein/2288,Fulham FC,/fc-fulham/startseite/verein/931,in,2015,-655000
Giannelli Imbula,/giannelli-imbula/profil/spieler/130756,23,DM,DR Congo,225000,24250000,FC Porto,/fc-porto/startseite/verein/720,Stoke City,/stoke-city/startseite/verein/512,out,2015,-24025000
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,23,AM,Switzerland,4000000,17000000,Inter Milan,/inter-mailand/startseite/verein/46,Stoke City,/stoke-city/startseite/verein/512,out,2015,-13000000
Joselu,/joselu/profil/spieler/81999,25,CF,Spain,6000000,8000000,Hannover 96,/hannover-96/startseite/verein/42,Stoke City,/stoke-city/startseite/verein/512,out,2015,-2000000
Jakob Haugaard,/jakob-haugaard/profil/spieler/138335,23,GK,Denmark,300000,600000,FC Midtjylland,/fc-midtjylland/startseite/verein/865,Stoke City,/stoke-city/startseite/verein/512,out,2015,-300000
Steven Nzonzi,/steven-nzonzi/profil/spieler/73734,26,DM,France,3000000,8000000,Stoke City,/stoke-city/startseite/verein/512,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2015,-5000000
Connor Wickham,/connor-wickham/profil/spieler/95435,22,CF,England,500000,10000000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Crystal Palace,/crystal-palace/startseite/verein/873,out,2015,-9500000
Alex McCarthy,/alex-mccarthy/profil/spieler/95976,25,GK,England,1200000,4900000,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,Crystal Palace,/crystal-palace/startseite/verein/873,out,2015,-3700000
Oumar Niasse,/oumar-niasse/profil/spieler/209781,25,CF,Senegal,200000,17900000,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,Everton FC,/fc-everton/startseite/verein/29,out,2015,-17700000
Ramiro Funes Mori,/ramiro-funes-mori/profil/spieler/11111,24,CB,Argentina,1500000,12200000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,Everton FC,/fc-everton/startseite/verein/29,out,2015,-10700000
Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476,21,CF,Spain,10000000,6000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,out,2015,4000000
Mason Holgate,/mason-holgate/profil/spieler/348623,18,CB,England,9000000,1400000,Barnsley FC,/fc-barnsley/startseite/verein/349,Everton FC,/fc-everton/startseite/verein/29,out,2015,7600000
Leandro Rodríguez,/leandro-rodriguez/profil/spieler/238988,22,CF,Uruguay,125000,700000,CA River Plate Montevideo,/atletico-river-plate-montevideo/startseite/verein/2419,Everton FC,/fc-everton/startseite/verein/29,out,2015,-575000
