playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Merih Demiral,/merih-demiral/profil/spieler/340879,21,CB,Turkey,20000000,19500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,500000,25.0,1.9,right,ITA-Serie A,Juventus,TUR,DF,21.0,1998.0,4.6,292.0,317.0,92.1,4948.0,1656.0,106.0,113.0,93.8,168.0,180.0,93.3,8.0,14.0,57.1,1,0.2,0.4,0.8,1.0,2.0,1.0,0.0,9.0,2020
Francesco Caputo,/francesco-caputo/profil/spieler/84765,31,CF,Italy,1500000,7750000,Empoli FC ,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-6250000,35.0,1.81,right,ITA-Serie A,Sassuolo,ITA,FW,31.0,1987.0,32.6,622.0,795.0,78.2,7816.0,972.0,413.0,501.0,82.4,141.0,176.0,80.1,18.0,24.0,75.0,7,5.7,2.9,1.3,53.0,20.0,21.0,2.0,48.0,2020
Pedro Obiang,/pedro-obiang/profil/spieler/101213,27,CM,Equatorial Guinea,800000,7500000,West Ham United,/west-ham-united/startseite/verein/379,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-6700000,31.0,1.86,right,ITA-Serie A,Sassuolo,EQG,MF,27.0,1992.0,18.6,965.0,1096.0,88.0,14416.0,4008.0,559.0,604.0,92.5,331.0,367.0,90.2,50.0,69.0,72.5,1,0.7,0.8,0.3,16.0,81.0,10.0,1.0,90.0,2020
Rogério,/rogerio/profil/spieler/401527,21,LB,Brazil,5500000,6950000,Juventus FC,/juventus-turin/startseite/verein/506,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-1450000,25.0,1.78,left,ITA-Serie A,Sassuolo,BRA,DF,21.0,1998.0,11.3,588.0,700.0,84.0,9063.0,2806.0,339.0,367.0,92.4,200.0,231.0,86.6,38.0,63.0,60.3,1,0.9,1.1,0.1,12.0,59.0,11.0,6.0,63.0,2020
Mert Müldür,/mert-muldur/profil/spieler/353922,20,RB,Turkey,4000000,4700000,Rapid Vienna,/sk-rapid-wien/startseite/verein/170,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-700000,24.0,1.84,right,ITA-Serie A,Sassuolo,TUR,DF,20.0,1999.0,14.1,679.0,805.0,84.3,10136.0,3175.0,407.0,438.0,92.9,227.0,270.0,84.1,34.0,58.0,58.6,1,0.5,0.8,0.5,10.0,51.0,8.0,2.0,57.0,2020
Matteo Politano,/matteo-politano/profil/spieler/165895,25,RW,Italy,15000000,21100000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Inter Milan,/inter-mailand/startseite/verein/46,out,2019,-6100000,29.0,1.71,left,ITA-Serie A,Inter,ITA,"FW,MF",25.0,1993.0,2.9,76.0,120.0,63.3,1093.0,251.0,50.0,61.0,82.0,16.0,29.0,55.2,6.0,12.0,50.0,0,0.7,0.8,-0.7,8.0,1.0,3.0,2.0,3.0,2020
Matteo Politano,/matteo-politano/profil/spieler/165895,25,RW,Italy,15000000,21100000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Inter Milan,/inter-mailand/startseite/verein/46,out,2019,-6100000,29.0,1.71,left,ITA-Serie A,Napoli,ITA,FW,25.0,1993.0,8.3,281.0,366.0,76.8,3772.0,807.0,176.0,196.0,89.8,73.0,94.0,77.7,12.0,36.0,33.3,2,1.5,1.3,0.5,19.0,15.0,14.0,0.0,30.0,2020
Kevin-Prince Boateng,/kevin-prince-boateng/profil/spieler/16922,32,AM,Ghana,700000,1500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2019,-800000,36.0,1.86,right,ITA-Serie A,Fiorentina,GHA,FW,32.0,1987.0,6.7,152.0,193.0,78.8,2409.0,351.0,88.0,105.0,83.8,41.0,56.0,73.2,19.0,23.0,82.6,0,0.3,0.3,-0.3,7.0,12.0,1.0,0.0,19.0,2020
Andrea Petagna,/andrea-petagna/profil/spieler/199258,24,CF,Italy,10000000,12000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,SPAL,/spal/startseite/verein/2722,in,2019,-2000000,28.0,1.9,left,ITA-Serie A,SPAL,ITA,FW,24.0,1995.0,33.7,650.0,895.0,72.6,10970.0,1871.0,342.0,412.0,83.0,217.0,301.0,72.1,72.0,114.0,63.2,1,3.6,2.5,-2.6,36.0,47.0,26.0,2.0,82.0,2020
Andrea Petagna,/andrea-petagna/profil/spieler/199258,24,CF,Italy,10000000,16600000,SPAL,/spal/startseite/verein/2722,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-6600000,28.0,1.9,left,ITA-Serie A,SPAL,ITA,FW,24.0,1995.0,33.7,650.0,895.0,72.6,10970.0,1871.0,342.0,412.0,83.0,217.0,301.0,72.1,72.0,114.0,63.2,1,3.6,2.5,-2.6,36.0,47.0,26.0,2.0,82.0,2020
Alessandro Murgia,/alessandro-murgia/profil/spieler/289061,22,CM,Italy,450000,4000000,SS Lazio,/lazio-rom/startseite/verein/398,SPAL,/spal/startseite/verein/2722,in,2019,-3550000,26.0,1.85,right,ITA-Serie A,SPAL,ITA,MF,22.0,1996.0,19.4,698.0,840.0,83.1,10679.0,3287.0,385.0,420.0,91.7,245.0,292.0,83.9,49.0,98.0,50.0,1,2.0,1.8,-1.0,30.0,66.0,6.0,3.0,58.0,2020
Mohamed Fares,/mohamed-fares/profil/spieler/287700,23,LM,Algeria,2000000,3500000,Hellas Verona,/hellas-verona/startseite/verein/276,SPAL,/spal/startseite/verein/2722,in,2019,-1500000,27.0,1.83,left,ITA-Serie A,SPAL,ALG,"DF,MF",23.0,1996.0,4.7,142.0,207.0,68.6,2261.0,773.0,79.0,98.0,80.6,50.0,66.0,75.8,10.0,26.0,38.5,0,0.9,0.4,-0.9,3.0,9.0,3.0,2.0,13.0,2020
Igor,/igor/profil/spieler/380350,21,CB,Brazil,10000000,3000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,SPAL,/spal/startseite/verein/2722,in,2019,7000000,25.0,1.85,left,ITA-Serie A,Fiorentina,BRA,DF,21.0,1998.0,6.8,293.0,335.0,87.5,5368.0,1940.0,101.0,115.0,87.8,161.0,173.0,93.1,25.0,36.0,69.4,0,0.0,0.1,0.0,1.0,28.0,3.0,1.0,29.0,2020
Igor,/igor/profil/spieler/380350,21,CB,Brazil,10000000,3000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,SPAL,/spal/startseite/verein/2722,in,2019,7000000,25.0,1.85,left,ITA-Serie A,SPAL,BRA,DF,21.0,1998.0,14.9,553.0,676.0,81.8,10149.0,3805.0,215.0,234.0,91.9,287.0,320.0,89.7,47.0,91.0,51.6,1,1.0,1.2,0.0,6.0,51.0,2.0,0.0,58.0,2020
Mattia Valoti,/mattia-valoti/profil/spieler/167741,25,CM,Italy,1500000,3000000,Hellas Verona,/hellas-verona/startseite/verein/276,SPAL,/spal/startseite/verein/2722,in,2019,-1500000,29.0,1.87,right,ITA-Serie A,SPAL,ITA,"MF,FW",25.0,1993.0,17.0,446.0,580.0,76.9,6931.0,1753.0,260.0,304.0,85.5,129.0,170.0,75.9,35.0,59.0,59.3,1,1.3,0.7,-0.3,24.0,49.0,6.0,3.0,63.0,2020
Manuel Lazzari,/manuel-lazzari/profil/spieler/331401,25,RB,Italy,7500000,15000000,SPAL,/spal/startseite/verein/2722,SS Lazio,/lazio-rom/startseite/verein/398,out,2019,-7500000,29.0,1.74,right,ITA-Serie A,Lazio,ITA,DF,25.0,1993.0,28.3,835.0,1066.0,78.3,11933.0,2589.0,482.0,543.0,88.8,257.0,327.0,78.6,45.0,89.0,50.6,3,3.2,2.8,-0.2,35.0,14.0,38.0,22.0,39.0,2020
Gabriele Moncini,/gabriele-moncini/profil/spieler/238977,23,CF,Italy,900000,2500000,SPAL,/spal/startseite/verein/2722,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2019,-1600000,27.0,1.83,right,ITA-Serie A,SPAL,ITA,"FW,MF",23.0,1996.0,1.7,10.0,17.0,58.8,125.0,11.0,8.0,11.0,72.7,2.0,3.0,66.7,0.0,0.0,,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2020
Alfred Gomis,/alfred-gomis/profil/spieler/163568,25,GK,Senegal,2200000,1000000,SPAL,/spal/startseite/verein/2722,Dijon FCO,/dijon-fco/startseite/verein/2969,out,2019,1200000,29.0,1.96,right,FRA-Ligue 1,Dijon,SEN,GK,25.0,1993.0,18.0,519.0,734.0,70.7,16071.0,12360.0,81.0,81.0,100.0,236.0,241.0,97.9,202.0,410.0,49.3,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2020
Simone Zaza,/simone-zaza/profil/spieler/96828,28,CF,Italy,500000,12000000,Valencia CF,/fc-valencia/startseite/verein/1049,Torino FC,/fc-turin/startseite/verein/416,in,2019,-11500000,32.0,1.86,left,ITA-Serie A,Torino,ITA,FW,28.0,1991.0,18.2,204.0,328.0,62.2,3041.0,509.0,113.0,169.0,66.9,61.0,90.0,67.8,17.0,26.0,65.4,1,1.9,0.7,-0.9,12.0,14.0,6.0,0.0,22.0,2020
Ola Aina,/ola-aina/profil/spieler/236490,22,RB,Nigeria,3500000,9800000,Chelsea FC,/fc-chelsea/startseite/verein/631,Torino FC,/fc-turin/startseite/verein/416,in,2019,-6300000,26.0,1.84,right,ITA-Serie A,Torino,NGA,DF,22.0,1996.0,23.1,862.0,1185.0,72.7,13825.0,5497.0,488.0,564.0,86.5,282.0,379.0,74.4,77.0,175.0,44.0,2,2.5,1.9,-0.5,22.0,57.0,17.0,13.0,80.0,2020
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,in,2019,0,30.0,1.84,right,ITA-Serie A,Torino,CIV,DF,26.0,1992.0,9.5,338.0,394.0,85.8,6467.0,2332.0,123.0,138.0,89.1,172.0,189.0,91.0,43.0,61.0,70.5,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,16.0,2020
Cristian Ansaldi,/cristian-ansaldi/profil/spieler/55854,32,LB,Argentina,400000,2500000,Inter Milan,/inter-mailand/startseite/verein/46,Torino FC,/fc-turin/startseite/verein/416,in,2019,-2100000,36.0,1.81,both,ITA-Serie A,Torino,ARG,"DF,MF",32.0,1986.0,19.6,571.0,819.0,69.7,11582.0,4418.0,249.0,278.0,89.6,198.0,279.0,71.0,111.0,216.0,51.4,4,3.3,3.8,0.7,33.0,57.0,49.0,39.0,66.0,2020
M'Baye Niang,/mbaye-niang/profil/spieler/157501,24,CF,Senegal,2500000,15000000,Torino FC,/fc-turin/startseite/verein/416,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-12500000,28.0,1.88,both,FRA-Ligue 1,Rennes,SEN,FW,24.0,1994.0,23.6,334.0,499.0,66.9,4770.0,922.0,206.0,272.0,75.7,76.0,117.0,65.0,24.0,38.0,63.2,0,0.6,0.4,-0.6,10.0,29.0,5.0,0.0,28.0,2020
Walace,/walace/profil/spieler/323954,24,DM,Brazil,7000000,6000000,Hannover 96,/hannover-96/startseite/verein/42,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,1000000,28.0,1.88,right,ITA-Serie A,Udinese,BRA,MF,24.0,1995.0,12.7,600.0,679.0,88.4,9722.0,2715.0,296.0,318.0,93.1,233.0,259.0,90.0,50.0,64.0,78.1,0,0.6,0.3,-0.6,9.0,48.0,7.0,0.0,59.0,2020
Marvin Zeegelaar,/marvin-zeegelaar/profil/spieler/92899,29,LB,Netherlands,400000,2000000,Watford FC,/fc-watford/startseite/verein/1010,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,-1600000,32.0,1.86,left,ITA-Serie A,Udinese,NED,DF,28.0,1990.0,6.6,249.0,307.0,81.1,4199.0,1670.0,110.0,128.0,85.9,119.0,138.0,86.2,15.0,26.0,57.7,1,0.7,0.5,0.3,5.0,15.0,3.0,2.0,24.0,2020
Rodrigo Becão,/rodrigo-becao/profil/spieler/410158,23,CB,Brazil,10000000,1600000,Esporte Clube Bahia,/esporte-clube-bahia/startseite/verein/10010,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,8400000,27.0,1.91,right,ITA-Serie A,Udinese,BRA,DF,23.0,1996.0,24.6,878.0,1036.0,84.7,16103.0,6335.0,364.0,394.0,92.4,408.0,458.0,89.1,92.0,147.0,62.6,1,0.6,0.2,0.4,2.0,51.0,1.0,0.0,59.0,2020
Sebastien De Maio,/sebastien-de-maio/profil/spieler/56830,32,CB,France,200000,1500000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,-1300000,36.0,1.9,right,ITA-Serie A,Udinese,FRA,DF,32.0,1987.0,16.7,520.0,663.0,78.4,9741.0,3755.0,187.0,215.0,87.0,264.0,305.0,86.6,53.0,111.0,47.7,0,0.0,0.1,0.0,0.0,14.0,3.0,1.0,35.0,2020
Alex Meret,/alex-meret/profil/spieler/240414,22,GK,Italy,18000000,26000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-8000000,26.0,1.9,left,ITA-Serie A,Napoli,ITA,GK,22.0,1997.0,21.7,516.0,605.0,85.3,10726.0,6530.0,186.0,187.0,99.5,238.0,241.0,98.8,89.0,174.0,51.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020
Jakub Jankto,/jakub-jankto/profil/spieler/319160,23,LM,Czech Republic,1000000,14500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,out,2019,-13500000,27.0,1.84,left,ITA-Serie A,Sampdoria,CZE,"MF,FW",23.0,1996.0,23.3,546.0,787.0,69.4,8401.0,2482.0,276.0,330.0,83.6,208.0,285.0,73.0,36.0,98.0,36.7,4,3.7,3.3,0.3,44.0,47.0,31.0,14.0,65.0,2020
Ignacio Pussetto,/ignacio-pussetto/profil/spieler/283528,24,RW,Argentina,2500000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Watford FC,/fc-watford/startseite/verein/1010,out,2019,-6000000,27.0,1.8,right,ENG-Premier League,Watford,ARG,"FW,MF",23.0,1995.0,0.8,20.0,36.0,55.6,299.0,116.0,13.0,17.0,76.5,4.0,8.0,50.0,2.0,8.0,25.0,0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,3.0,2020
Ignacio Pussetto,/ignacio-pussetto/profil/spieler/283528,24,RW,Argentina,2500000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Watford FC,/fc-watford/startseite/verein/1010,out,2019,-6000000,27.0,1.8,right,ITA-Serie A,Udinese,ARG,"FW,MF",23.0,1995.0,3.8,76.0,124.0,61.3,1192.0,382.0,39.0,59.0,66.1,27.0,39.0,69.2,6.0,12.0,50.0,0,0.3,0.3,-0.3,8.0,6.0,3.0,1.0,14.0,2020
Darwin Machís,/darwin-machis/profil/spieler/211251,26,LW,Venezuela,3000000,5000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Granada CF,/fc-granada/startseite/verein/16795,out,2019,-2000000,30.0,1.71,right,ESP-La Liga,Granada,VEN,"FW,MF",26.0,1993.0,23.7,350.0,584.0,59.9,5763.0,2022.0,174.0,226.0,77.0,117.0,197.0,59.4,41.0,101.0,40.6,5,4.5,4.4,0.5,40.0,34.0,20.0,8.0,47.0,2020
Molla Wagué,/molla-wague/profil/spieler/129893,28,CB,Mali,250000,1200000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Nantes,/fc-nantes/startseite/verein/995,out,2019,-950000,32.0,1.91,right,FRA-Ligue 1,Nantes,MLI,DF,28.0,1991.0,7.6,270.0,324.0,83.3,4893.0,1595.0,97.0,114.0,85.1,150.0,168.0,89.3,18.0,33.0,54.5,0,0.1,0.1,-0.1,1.0,4.0,1.0,1.0,9.0,2020
Sam Lammers,/sam-lammers/profil/spieler/386914,23,CF,Netherlands,2000000,8000000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,Atalanta BC,/atalanta-bergamo/startseite/verein/800,in,2020,-6000000,26.0,1.91,both,ITA-Serie A,Atalanta,NED,"FW,MF",23.0,1997.0,3.2,96.0,122.0,78.7,1166.0,181.0,64.0,79.0,81.0,23.0,27.0,85.2,1.0,3.0,33.3,0,0.4,0.2,-0.4,4.0,5.0,3.0,0.0,8.0,2021
Viktor Kovalenko,/viktor-kovalenko/profil/spieler/203842,24,AM,Ukraine,1500000,600000,Shakhtar Donetsk,/shakhtar-donetsk/startseite/verein/660,Atalanta BC,/atalanta-bergamo/startseite/verein/800,in,2020,900000,27.0,1.82,right,ITA-Serie A,Atalanta,UKR,FW,24.0,1996.0,0.0,1.0,1.0,100.0,8.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,out,2020,-3300000,20.0,1.73,left,ENG-Premier League,Manchester Utd,CIV,FW,18.0,2002.0,1.8,52.0,64.0,81.3,662.0,174.0,29.0,34.0,85.3,15.0,17.0,88.2,2.0,3.0,66.7,1,0.5,0.2,0.5,2.0,5.0,2.0,0.0,9.0,2021
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,out,2020,-3300000,20.0,1.73,left,ITA-Serie A,Atalanta,CIV,MF,18.0,2002.0,0.2,9.0,10.0,90.0,159.0,63.0,5.0,5.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.1,0.0,-0.1,1.0,2.0,1.0,0.0,3.0,2021
Timothy Castagne,/timothy-castagne/profil/spieler/262226,24,RB,Belgium,25000000,20900000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Leicester City,/leicester-city/startseite/verein/1003,out,2020,4100000,27.0,1.85,right,ENG-Premier League,Leicester City,BEL,DF,24.0,1995.0,26.1,1284.0,1545.0,83.1,18542.0,6211.0,754.0,838.0,90.0,443.0,524.0,84.5,54.0,101.0,53.5,3,2.2,1.3,0.8,22.0,96.0,22.0,7.0,91.0,2021
Papu Gómez,/papu-gomez/profil/spieler/20005,32,LW,Argentina,3000000,6400000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-3400000,35.0,1.67,right,ESP-La Liga,Sevilla,ARG,"MF,FW",32.0,1988.0,10.2,506.0,592.0,85.5,7931.0,1634.0,280.0,302.0,92.7,159.0,181.0,87.8,45.0,72.0,62.5,1,1.3,1.6,-0.3,17.0,39.0,10.0,2.0,49.0,2021
Papu Gómez,/papu-gomez/profil/spieler/20005,32,LW,Argentina,3000000,6400000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-3400000,35.0,1.67,right,ITA-Serie A,Atalanta,ARG,"MF,FW",32.0,1988.0,7.4,354.0,435.0,81.4,6441.0,1990.0,148.0,169.0,87.6,151.0,172.0,87.8,44.0,70.0,62.9,2,1.5,1.4,0.5,19.0,43.0,31.0,6.0,70.0,2021
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,in,2020,-2500000,35.0,1.9,right,ITA-Serie A,Benevento,POL,DF,32.0,1988.0,35.6,1148.0,1301.0,88.2,23627.0,7644.0,308.0,345.0,89.3,663.0,709.0,93.5,154.0,214.0,72.0,1,0.7,0.5,0.3,4.0,37.0,0.0,0.0,67.0,2021
Daam Foulon,/daam-foulon/profil/spieler/338637,21,LB,Belgium,700000,500000,Waasland-Beveren,/waasland-beveren/startseite/verein/28643,Benevento Calcio,/benevento-calcio/startseite/verein/4171,in,2020,200000,24.0,1.8,left,ITA-Serie A,Benevento,BEL,DF,21.0,1999.0,11.3,321.0,447.0,71.8,5175.0,2031.0,159.0,194.0,82.0,133.0,174.0,76.4,20.0,50.0,40.0,1,0.2,0.3,0.8,4.0,23.0,7.0,4.0,36.0,2021
Aaron Hickey,/aaron-hickey/profil/spieler/591949,18,RB,Scotland,25000000,1700000,Heart of Midlothian FC,/heart-of-midlothian-fc/startseite/verein/43,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2020,23300000,21.0,1.85,both,ITA-Serie A,Bologna,SCO,DF,18.0,2002.0,8.4,337.0,397.0,84.9,5489.0,1742.0,160.0,174.0,92.0,142.0,165.0,86.1,21.0,34.0,61.8,0,0.1,0.2,-0.1,2.0,30.0,3.0,1.0,36.0,2021
Luis Rojas,/luis-rojas/profil/spieler/662752,18,AM,Chile,500000,1590000,Club Universidad de Chile,/club-universidad-de-chile/startseite/verein/1037,FC Crotone,/fc-crotone/startseite/verein/4083,in,2020,-1090000,21.0,1.81,right,ITA-Serie A,Crotone,CHI,"MF,FW",18.0,2002.0,1.2,36.0,46.0,78.3,501.0,108.0,22.0,25.0,88.0,11.0,14.0,78.6,1.0,4.0,25.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2021
Jacopo Petriccione,/jacopo-petriccione/profil/spieler/218067,25,DM,Italy,650000,1500000,US Lecce,/us-lecce/startseite/verein/1005,FC Crotone,/fc-crotone/startseite/verein/4083,in,2020,-850000,28.0,1.76,right,ITA-Serie A,Crotone,ITA,MF,25.0,1995.0,10.6,425.0,506.0,84.0,7784.0,2516.0,168.0,186.0,90.3,195.0,221.0,88.2,51.0,74.0,68.9,0,0.4,0.5,-0.4,8.0,38.0,6.0,1.0,51.0,2021
Lucas Martínez Quarta,/lucas-martinez-quarta/profil/spieler/373373,24,CB,Argentina,10000000,13000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2020,-3000000,27.0,1.83,right,ITA-Serie A,Fiorentina,ARG,DF,24.0,1996.0,16.5,667.0,830.0,80.4,13041.0,5425.0,243.0,277.0,87.7,328.0,380.0,86.3,92.0,157.0,58.6,0,0.3,0.4,-0.3,7.0,61.0,6.0,3.0,70.0,2021
Aleksandr Kokorin,/aleksandr-kokorin/profil/spieler/89086,29,SS,Russia,1000000,4500000,Spartak Moscow,/spartak-moskau/startseite/verein/232,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2020,-3500000,32.0,1.84,right,ITA-Serie A,Fiorentina,RUS,"FW,MF",29.0,1991.0,1.0,26.0,31.0,83.9,283.0,40.0,18.0,18.0,100.0,5.0,6.0,83.3,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2021
Pedro,/pedro/profil/spieler/432895,23,CF,Brazil,22000000,14000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2020,8000000,26.0,1.85,right,ITA-Serie A,Roma,ESP,"MF,FW",33.0,1987.0,17.7,479.0,616.0,77.8,7784.0,1905.0,244.0,295.0,82.7,178.0,210.0,84.8,39.0,64.0,60.9,2,3.1,2.2,-1.1,29.0,43.0,22.0,2.0,65.0,2021
Giovanni Simeone,/giovanni-simeone/profil/spieler/282388,25,CF,Argentina,15000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2020,2000000,27.0,1.8,right,ITA-Serie A,Cagliari,ARG,FW,25.0,1995.0,19.3,255.0,346.0,73.7,3452.0,361.0,153.0,194.0,78.9,79.0,99.0,79.8,5.0,12.0,41.7,2,1.3,0.7,0.7,12.0,7.0,3.0,1.0,13.0,2021
Bryan Dabo,/bryan-dabo/profil/spieler/149446,28,CM,Burkina Faso,600000,500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,100000,31.0,1.87,right,ITA-Serie A,Benevento,BFA,MF,28.0,1992.0,12.4,437.0,570.0,76.7,7007.0,1927.0,229.0,277.0,82.7,158.0,197.0,80.2,33.0,53.0,62.3,0,0.3,0.5,-0.3,7.0,45.0,8.0,2.0,60.0,2021
Eldor Shomurodov,/eldor-shomurodov/profil/spieler/358166,25,CF,Uzbekistan,6000000,9000000,FK Rostov,/fk-rostov/startseite/verein/1083,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3000000,28.0,1.9,right,ITA-Serie A,Genoa,UZB,FW,25.0,1995.0,18.6,329.0,483.0,68.1,4089.0,754.0,202.0,258.0,78.3,78.0,117.0,66.7,12.0,20.0,60.0,1,1.9,1.2,-0.9,20.0,17.0,9.0,2.0,32.0,2021
Mattia Bani,/mattia-bani/profil/spieler/176139,26,CB,Italy,1700000,5000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3300000,29.0,1.88,right,ITA-Serie A,Genoa,ITA,DF,26.0,1993.0,10.2,443.0,529.0,83.7,8734.0,3270.0,142.0,163.0,87.1,236.0,258.0,91.5,58.0,88.0,65.9,0,0.2,0.2,-0.2,2.0,14.0,2.0,1.0,15.0,2021
Mattia Bani,/mattia-bani/profil/spieler/176139,26,CB,Italy,1700000,5000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3300000,29.0,1.88,right,ITA-Serie A,Parma,ITA,DF,26.0,1993.0,12.7,633.0,712.0,88.9,13012.0,4280.0,167.0,187.0,89.3,382.0,398.0,96.0,79.0,115.0,68.7,0,0.4,0.3,-0.4,2.0,23.0,2.0,1.0,32.0,2021
Giuseppe Caso,/giuseppe-caso/profil/spieler/398030,21,LW,Italy,3000000,350000,SS Arezzo,/ss-arezzo/startseite/verein/4255,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,2650000,24.0,1.72,right,ITA-Serie A,Genoa,ITA,"DF,FW",21.0,1998.0,0.6,10.0,18.0,55.6,133.0,22.0,6.0,8.0,75.0,2.0,3.0,66.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Christian Kouamé,/christian-kouame/profil/spieler/337725,22,CF,Cote d'Ivoire,12000000,11000000,Genoa CFC,/genua-cfc/startseite/verein/252,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2020,1000000,25.0,1.85,right,ITA-Serie A,Fiorentina,CIV,FW,22.0,1997.0,11.1,234.0,326.0,71.8,2764.0,400.0,166.0,212.0,78.3,47.0,62.0,75.8,5.0,7.0,71.4,1,1.2,0.9,-0.2,12.0,15.0,6.0,1.0,16.0,2021
