playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Jacob Rasmussen,/jacob-rasmussen/profil/spieler/283233,21,CB,Denmark,3000000,1000000,Rosenborg BK,/rosenborg-bk/startseite/verein/195,Empoli FC ,/fc-empoli/startseite/verein/749,in,2018,2000000,26.0,1.9,left,ITA-Serie A,Empoli,DEN,"DF,MF",21.0,1997.0,14,10,1016,11.3,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.4,9.0,43.0,5.0,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.03,0.02,0.03,2019
Jacob Rasmussen,/jacob-rasmussen/profil/spieler/283233,21,CB,Denmark,3000000,7000000,Empoli FC ,/fc-empoli/startseite/verein/749,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,-4000000,26.0,1.9,left,ITA-Serie A,Empoli,DEN,"DF,MF",21.0,1997.0,14,10,1016,11.3,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.4,9.0,43.0,5.0,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.03,0.02,0.03,2019
Miha Zajc,/miha-zajc/profil/spieler/149829,24,CM,Slovenia,6000000,3500000,Empoli FC ,/fc-empoli/startseite/verein/749,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36,out,2018,2500000,29.0,1.78,right,ITA-Serie A,Empoli,SVN,"MF,FW",24.0,1994.0,20,12,1166,13.0,3,2,5,3,0,0,2,1,4.5,4.5,3.0,7.5,43.0,56.0,95.0,0.23,0.15,0.39,0.23,0.39,0.35,0.23,0.58,0.35,0.58,2019
Germán Pezzella,/german-pezzella/profil/spieler/113133,27,CB,Argentina,5000000,9750000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,-4750000,32.0,1.87,right,ITA-Serie A,Fiorentina,ARG,DF,27.0,1991.0,32,32,2850,31.7,2,1,3,2,0,0,5,0,3.0,2.9,0.6,3.5,16.0,84.0,8.0,0.06,0.03,0.09,0.06,0.09,0.09,0.02,0.11,0.09,0.11,2019
Riccardo Saponara,/riccardo-saponara/profil/spieler/88909,26,AM,Italy,2000000,9000000,Empoli FC ,/fc-empoli/startseite/verein/749,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,-7000000,31.0,1.84,right,ITA-Serie A,Sampdoria,ITA,MF,26.0,1991.0,22,11,905,10.1,2,4,6,2,0,0,2,0,1.5,1.5,2.0,3.5,36.0,64.0,82.0,0.2,0.4,0.6,0.2,0.6,0.15,0.2,0.35,0.15,0.35,2019
Alban Lafont,/alban-lafont/profil/spieler/357117,19,GK,France,16000000,8000000,FC Toulouse,/fc-toulouse/startseite/verein/415,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,8000000,24.0,1.96,right,ITA-Serie A,Fiorentina,FRA,GK,19.0,1999.0,34,34,3015,33.5,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2019
Federico Ceccherini,/federico-ceccherini/profil/spieler/163639,26,CB,Italy,1500000,3600000,FC Crotone,/fc-crotone/startseite/verein/4083,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,-2100000,31.0,1.87,right,ITA-Serie A,Fiorentina,ITA,DF,26.0,1992.0,15,11,994,11.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,2019
Cristiano Biraghi,/cristiano-biraghi/profil/spieler/124555,25,LB,Italy,5000000,3000000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,2000000,30.0,1.85,left,ITA-Serie A,Fiorentina,ITA,DF,25.0,1992.0,36,36,3194,35.5,1,4,5,1,0,0,8,0,1.4,1.4,6.1,7.5,76.0,119.0,177.0,0.03,0.11,0.14,0.03,0.14,0.04,0.17,0.21,0.04,0.21,2019
Vincent Laurini,/vincent-laurini/profil/spieler/94936,29,RB,France,150000,1600000,Empoli FC ,/fc-empoli/startseite/verein/749,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2018,-1450000,34.0,1.73,right,ITA-Serie A,Fiorentina,FRA,DF,29.0,1989.0,15,10,920,10.2,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,29.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,2019
Nenad Tomović,/nenad-tomovi%C4%87/profil/spieler/47085,30,CB,Serbia,250000,1300000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Chievo Verona,/chievo-verona/startseite/verein/862,out,2018,-1050000,35.0,1.84,right,ITA-Serie A,Chievo,SRB,DF,30.0,1987.0,10,9,739,8.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.4,7.0,25.0,8.0,0.12,0.0,0.12,0.12,0.12,0.04,0.01,0.05,0.04,0.05,2019
Joel Campbell,/joel-campbell/profil/spieler/131248,26,RW,Costa Rica,1500000,1500000,Arsenal FC,/fc-arsenal/startseite/verein/11,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,0,31.0,1.78,left,ITA-Serie A,Frosinone,CRC,"FW,MF",26.0,1992.0,17,11,891,9.9,0,3,3,0,0,0,4,0,0.6,0.6,1.6,2.2,37.0,23.0,59.0,0.0,0.3,0.3,0.0,0.3,0.06,0.16,0.22,0.06,0.22,2019
Luka Krajnc,/luka-krajnc/profil/spieler/138584,23,CB,Slovenia,500000,1360000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-860000,28.0,1.87,left,ITA-Serie A,Frosinone,SVN,DF,23.0,1994.0,9,9,788,8.8,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2019
Raman Chibsah,/raman-chibsah/profil/spieler/199633,25,CM,Ghana,175000,1000000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-825000,30.0,1.77,right,ITA-Serie A,Frosinone,GHA,MF,25.0,1993.0,32,30,2622,29.1,1,0,1,1,0,0,5,0,3.3,3.3,0.6,4.0,45.0,116.0,58.0,0.03,0.0,0.03,0.03,0.03,0.11,0.02,0.14,0.11,0.14,2019
Marco Capuano,/marco-capuano/profil/spieler/164091,26,CB,Italy,250000,500000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-250000,31.0,1.86,left,ITA-Serie A,Frosinone,ITA,DF,26.0,1991.0,27,27,2307,25.6,0,0,0,0,0,0,5,1,0.5,0.5,0.4,0.9,20.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2019
Christian Kouamé,/christian-kouame/profil/spieler/337725,20,CF,Cote d'Ivoire,12000000,6350000,AS Cittadella,/as-cittadella/startseite/verein/4084,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,5650000,25.0,1.85,right,ITA-Serie A,Genoa,CIV,FW,20.0,1997.0,38,33,3066,34.1,4,5,9,4,0,0,4,0,8.0,8.0,5.3,13.2,74.0,67.0,271.0,0.12,0.15,0.26,0.12,0.26,0.23,0.16,0.39,0.23,0.39,2019
Cristian Romero,/cristian-romero/profil/spieler/355915,20,CB,Argentina,60000000,4250000,Club Atlético Belgrano,/ca-belgrano/startseite/verein/2417,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,55750000,25.0,1.85,right,ITA-Serie A,Genoa,ARG,DF,20.0,1998.0,27,27,2336,26.0,2,2,4,2,0,0,12,2,1.9,1.9,0.5,2.4,7.0,38.0,6.0,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09,2019
Jandrei,/jandrei/profil/spieler/512344,25,GK,Brazil,700000,2500000,Associação Chapecoense de Futebol,/chapecoense/startseite/verein/17776,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,-1800000,30.0,1.86,right,ITA-Serie A,Genoa,BRA,GK,25.0,1993.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Sandro,/sandro/profil/spieler/74590,29,DM,Brazil,200000,2300000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,-2100000,34.0,1.87,right,ITA-Serie A,Genoa,BRA,MF,29.0,1989.0,13,9,711,7.9,0,1,1,0,0,0,3,0,0.2,0.2,0.5,0.7,4.0,31.0,2.0,0.0,0.13,0.13,0.0,0.13,0.02,0.06,0.09,0.02,0.09,2019
Sandro,/sandro/profil/spieler/74590,29,DM,Brazil,200000,2300000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,-2100000,34.0,1.87,right,ITA-Serie A,Udinese,BRA,MF,29.0,1989.0,12,7,594,6.6,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,1.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,2019
Andrea Beghetto,/andrea-beghetto/profil/spieler/199941,23,LB,Italy,300000,1500000,Genoa CFC,/genua-cfc/startseite/verein/252,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2018,-1200000,28.0,1.82,left,ITA-Serie A,Frosinone,ITA,DF,23.0,1994.0,27,25,2226,24.7,0,3,3,0,0,0,3,0,1.0,1.0,4.0,5.0,34.0,57.0,141.0,0.0,0.12,0.12,0.0,0.12,0.04,0.16,0.2,0.04,0.2,2019
Lautaro Martínez,/lautaro-martinez/profil/spieler/406625,20,CF,Argentina,85000000,25000000,Racing Club,/racing-club/startseite/verein/1444,Inter Milan,/inter-mailand/startseite/verein/46,in,2018,60000000,25.0,1.74,right,ITA-Serie A,Inter,ARG,"FW,MF",20.0,1997.0,27,13,1344,14.9,6,2,8,5,1,1,4,0,7.7,6.9,3.0,9.9,26.0,31.0,92.0,0.4,0.13,0.54,0.33,0.47,0.52,0.2,0.72,0.46,0.66,2019
Yann Karamoh,/yann-karamoh/profil/spieler/324804,19,LW,Cote d'Ivoire,3500000,6500000,SM Caen,/sm-caen/startseite/verein/1162,Inter Milan,/inter-mailand/startseite/verein/46,in,2018,-3000000,24.0,1.85,right,FRA-Ligue 1,Bordeaux,FRA,FW,20.0,1998.0,22,13,1224,13.6,3,1,4,3,0,0,2,0,4.3,4.3,2.3,6.6,59.0,46.0,102.0,0.22,0.07,0.29,0.22,0.29,0.32,0.17,0.49,0.32,0.49,2019
Yann Karamoh,/yann-karamoh/profil/spieler/324804,19,LW,Cote d'Ivoire,3500000,6500000,SM Caen,/sm-caen/startseite/verein/1162,Inter Milan,/inter-mailand/startseite/verein/46,in,2018,-3000000,24.0,1.85,right,ITA-Serie A,Inter,FRA,"FW,MF",20.0,1998.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Federico Dimarco,/federico-dimarco/profil/spieler/198116,20,LB,Italy,35000000,5000000,FC Sion,/fc-sion/startseite/verein/321,Inter Milan,/inter-mailand/startseite/verein/46,in,2018,30000000,25.0,1.75,left,ITA-Serie A,Parma,ITA,"DF,MF",20.0,1997.0,13,10,892,9.9,1,0,1,1,0,0,4,0,0.5,0.5,1.1,1.5,21.0,38.0,33.0,0.1,0.0,0.1,0.1,0.1,0.05,0.11,0.15,0.05,0.15,2019
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,25,DM,Central African Republic,14000000,22000000,Inter Milan,/inter-mailand/startseite/verein/46,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-8000000,30.0,1.88,left,ESP-La Liga,Valencia,CTA,MF,25.0,1993.0,19,14,1245,13.8,1,1,2,1,0,0,1,0,2.2,2.2,0.9,3.1,14.0,87.0,10.0,0.07,0.07,0.14,0.07,0.14,0.16,0.07,0.22,0.16,0.22,2019
Jeison Murillo,/jeison-murillo/profil/spieler/131102,26,CB,Colombia,1000000,12000000,Inter Milan,/inter-mailand/startseite/verein/46,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-11000000,31.0,1.82,right,ESP-La Liga,Barcelona,COL,DF,26.0,1992.0,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2019
Jeison Murillo,/jeison-murillo/profil/spieler/131102,26,CB,Colombia,1000000,12000000,Inter Milan,/inter-mailand/startseite/verein/46,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-11000000,31.0,1.82,right,ESP-La Liga,Valencia,COL,DF,26.0,1992.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Francesco Bardi,/francesco-bardi/profil/spieler/110925,26,GK,Italy,400000,1000000,Inter Milan,/inter-mailand/startseite/verein/46,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2018,-600000,31.0,1.88,right,ITA-Serie A,Frosinone,ITA,GK,26.0,1992.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Cristiano Ronaldo,/cristiano-ronaldo/profil/spieler/8198,33,CF,Portugal,15000000,117000000,Real Madrid,/real-madrid/startseite/verein/418,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-102000000,38.0,1.87,right,ITA-Serie A,Juventus,POR,FW,33.0,1985.0,31,30,2688,29.9,21,8,29,16,5,6,3,0,22.2,17.5,4.6,22.1,145.0,130.0,358.0,0.7,0.27,0.97,0.54,0.8,0.74,0.15,0.9,0.58,0.74,2019
João Cancelo,/joao-cancelo/profil/spieler/182712,24,RB,Portugal,50000000,40400000,Valencia CF,/fc-valencia/startseite/verein/1049,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,9600000,29.0,1.82,right,ITA-Serie A,Juventus,POR,DF,24.0,1994.0,25,22,1968,21.9,1,3,4,1,0,0,6,0,1.7,1.7,4.0,5.7,109.0,143.0,152.0,0.05,0.14,0.18,0.05,0.18,0.08,0.18,0.26,0.08,0.26,2019
Douglas Costa,/douglas-costa/profil/spieler/75615,27,RW,Brazil,2000000,40000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-38000000,32.0,1.72,left,ITA-Serie A,Juventus,BRA,"FW,MF",27.0,1990.0,17,7,621,6.9,1,0,1,1,0,0,2,1,0.7,0.7,2.4,3.1,47.0,31.0,83.0,0.14,0.0,0.14,0.14,0.14,0.11,0.34,0.45,0.11,0.45,2019
Mattia Perin,/mattia-perin/profil/spieler/110923,25,GK,Italy,4000000,14200000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-10200000,30.0,1.88,right,ITA-Serie A,Juventus,ITA,GK,25.0,1992.0,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Andrea Favilli,/andrea-favilli/profil/spieler/340151,21,CF,Italy,1400000,7500000,Ascoli Calcio,/ascoli-calcio/startseite/verein/408,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-6100000,26.0,1.91,right,ITA-Serie A,Genoa,ITA,"FW,DF",21.0,1997.0,6,0,170,1.9,0,2,2,0,0,0,0,0,0.3,0.3,0.7,1.0,7.0,3.0,21.0,0.0,1.06,1.06,0.0,1.06,0.15,0.38,0.53,0.15,0.53,2019
Medhi Benatia,/medhi-benatia/profil/spieler/45124,31,CB,Morocco,0,8000000,Juventus FC,/juventus-turin/startseite/verein/506,Al-Duhail SC,/al-duhail-sc/startseite/verein/26091,out,2018,-8000000,36.0,1.9,right,ITA-Serie A,Juventus,MAR,DF,31.0,1987.0,5,5,450,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,2019
Joel Untersee,/joel-untersee/profil/spieler/147031,24,RB,Switzerland,0,500000,Juventus FC,/juventus-turin/startseite/verein/506,Empoli FC ,/fc-empoli/startseite/verein/749,out,2018,-500000,29.0,1.81,right,ITA-Serie A,Empoli,SUI,DF,24.0,1994.0,3,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Joaquín Correa,/joaquin-correa/profil/spieler/227081,23,SS,Argentina,12000000,17850000,Sevilla FC,/fc-sevilla/startseite/verein/368,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-5850000,28.0,1.88,right,ITA-Serie A,Lazio,ARG,"FW,MF",23.0,1994.0,34,18,1927,21.4,5,6,11,5,0,0,5,0,8.0,8.0,6.6,14.6,128.0,99.0,198.0,0.23,0.28,0.51,0.23,0.51,0.37,0.31,0.68,0.37,0.68,2019
Valon Berisha,/valon-berisha/profil/spieler/145115,25,CM,Kosovo,1800000,7600000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-5800000,30.0,1.76,right,ITA-Serie A,Lazio,KVX,"MF,FW",25.0,1993.0,8,1,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,2019
Riza Durmisi,/riza-durmisi/profil/spieler/135208,24,LB,Denmark,300000,7500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-7200000,29.0,1.73,left,ITA-Serie A,Lazio,DEN,DF,24.0,1994.0,10,2,326,3.6,0,1,1,0,0,0,4,0,0.1,0.1,0.8,1.0,16.0,12.0,25.0,0.0,0.28,0.28,0.0,0.28,0.04,0.23,0.27,0.04,0.27,2019
Mattia Sprocati,/mattia-sprocati/profil/spieler/199274,25,RW,Italy,150000,3250000,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-3100000,30.0,1.78,both,ITA-Serie A,Parma,ITA,"FW,MF",25.0,1993.0,16,5,644,7.2,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.3,21.0,26.0,57.0,0.14,0.0,0.14,0.14,0.14,0.07,0.11,0.18,0.07,0.18,2019
Felipe Anderson,/felipe-anderson/profil/spieler/159372,25,RW,Brazil,15000000,38000000,SS Lazio,/lazio-rom/startseite/verein/398,West Ham United,/west-ham-united/startseite/verein/379,out,2018,-23000000,30.0,1.75,right,ENG-Premier League,West Ham,BRA,"MF,FW",25.0,1993.0,36,36,3043,33.8,9,4,13,9,0,0,3,0,5.5,5.5,6.1,11.5,201.0,191.0,253.0,0.27,0.12,0.38,0.27,0.38,0.16,0.18,0.34,0.16,0.34,2019
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,21,AM,Brazil,45000000,38400000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,AC Milan,/ac-mailand/startseite/verein/5,in,2018,6600000,25.0,1.8,left,ITA-Serie A,Milan,BRA,MF,20.0,1997.0,13,12,842,9.4,1,1,2,1,0,0,5,1,1.3,1.3,0.8,2.1,21.0,48.0,49.0,0.11,0.11,0.21,0.11,0.21,0.14,0.08,0.22,0.14,0.22,2019
Samu Castillejo,/samu-castillejo/profil/spieler/195171,23,RW,Spain,6000000,21300000,Villarreal CF,/fc-villarreal/startseite/verein/1050,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-15300000,28.0,1.82,left,ITA-Serie A,Milan,ESP,"FW,MF",23.0,1995.0,31,8,1023,11.4,4,2,6,4,0,0,3,0,1.7,1.7,1.8,3.5,56.0,42.0,124.0,0.35,0.18,0.53,0.35,0.53,0.15,0.16,0.31,0.15,0.31,2019
Diego Laxalt,/diego-laxalt/profil/spieler/230552,25,LB,Uruguay,2500000,19000000,Genoa CFC,/genua-cfc/startseite/verein/252,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-16500000,30.0,1.78,left,ITA-Serie A,Milan,URU,"DF,MF",25.0,1993.0,20,6,651,7.2,0,0,0,0,0,0,2,0,1.2,1.2,0.7,1.8,21.0,27.0,51.0,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.25,0.16,0.25,2019
Fabio Borini,/fabio-borini/profil/spieler/96754,27,LW,Italy,2800000,5500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-2700000,32.0,1.8,right,ITA-Serie A,Milan,ITA,"FW,DF",27.0,1991.0,20,10,1054,11.7,2,2,4,2,0,0,3,0,2.5,2.5,1.2,3.6,13.0,26.0,96.0,0.17,0.17,0.34,0.17,0.34,0.21,0.1,0.31,0.21,0.31,2019
Leonardo Bonucci,/leonardo-bonucci/profil/spieler/39983,31,CB,Italy,1500000,35000000,AC Milan,/ac-mailand/startseite/verein/5,Juventus FC,/juventus-turin/startseite/verein/506,out,2018,-33500000,36.0,1.9,right,ITA-Serie A,Juventus,ITA,DF,31.0,1987.0,29,27,2472,27.5,3,0,3,3,0,0,2,0,2.1,2.1,0.8,2.9,6.0,101.0,4.0,0.11,0.0,0.11,0.11,0.11,0.08,0.03,0.1,0.08,0.1,2019
Gianluca Lapadula,/gianluca-lapadula/profil/spieler/130394,28,CF,Peru,2700000,11000000,AC Milan,/ac-mailand/startseite/verein/5,Genoa CFC,/genua-cfc/startseite/verein/252,out,2018,-8300000,33.0,1.78,left,ITA-Serie A,Genoa,PER,FW,28.0,1990.0,8,4,404,4.5,1,0,1,1,0,0,1,0,2.5,2.5,0.2,2.7,5.0,4.0,21.0,0.22,0.0,0.22,0.22,0.22,0.56,0.05,0.6,0.56,0.6,2019
Carlos Bacca,/carlos-bacca/profil/spieler/119235,31,CF,Colombia,600000,7000000,AC Milan,/ac-mailand/startseite/verein/5,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-6400000,36.0,1.81,right,ESP-La Liga,Villarreal,COL,FW,31.0,1986.0,33,12,1270,14.1,6,1,7,5,1,1,3,0,4.6,3.8,1.6,5.5,21.0,24.0,89.0,0.43,0.07,0.5,0.35,0.43,0.33,0.12,0.44,0.27,0.39,2019
Simone Verdi,/simone-verdi/profil/spieler/130360,25,AM,Italy,4000000,24500000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2018,-20500000,30.0,1.74,both,ITA-Serie A,Napoli,ITA,"MF,FW",26.0,1992.0,22,9,704,7.8,3,3,6,2,1,1,0,0,2.7,1.9,2.0,3.9,32.0,37.0,74.0,0.38,0.38,0.77,0.26,0.64,0.35,0.25,0.6,0.25,0.5,2019
Kévin Malcuit,/kevin-malcuit/profil/spieler/126711,27,RB,France,700000,12000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2018,-11300000,31.0,1.78,right,ITA-Serie A,Napoli,MAR,DF,27.0,1991.0,24,20,1805,20.1,0,2,2,0,0,0,3,0,0.4,0.4,2.0,2.4,82.0,88.0,138.0,0.0,0.1,0.1,0.0,0.1,0.02,0.1,0.12,0.02,0.12,2019
Carlos Vinícius,/carlos-vinicius/profil/spieler/525287,23,CF,Brazil,6000000,4000000,Real SC,/real-sc/startseite/verein/11085,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2018,2000000,28.0,1.9,left,FRA-Ligue 1,Monaco,BRA,"FW,MF",23.0,1995.0,16,3,523,5.8,2,1,3,2,0,0,3,0,2.7,2.7,0.9,3.6,8.0,9.0,31.0,0.34,0.17,0.52,0.34,0.52,0.47,0.15,0.63,0.47,0.63,2019
Jorginho,/jorginho/profil/spieler/102017,26,DM,Italy,25000000,57000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2018,-32000000,31.0,1.78,right,ENG-Premier League,Chelsea,ITA,MF,26.0,1991.0,37,37,3156,35.1,2,0,2,1,1,1,8,0,1.4,0.6,3.2,3.8,30.0,323.0,46.0,0.06,0.0,0.06,0.03,0.03,0.04,0.09,0.13,0.02,0.11,2019
Juraj Kucka,/juraj-kucka/profil/spieler/74943,31,CM,Slovakia,1200000,6400000,Trabzonspor,/trabzonspor/startseite/verein/449,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2018,-5200000,36.0,1.86,right,ITA-Serie A,Parma,SVK,MF,31.0,1987.0,18,17,1535,17.1,4,3,7,3,1,1,5,1,2.5,1.7,1.8,3.5,21.0,59.0,49.0,0.23,0.18,0.41,0.18,0.35,0.15,0.1,0.25,0.1,0.2,2019
Fabio Ceravolo,/fabio-ceravolo/profil/spieler/35743,31,CF,Italy,150000,1900000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2018,-1750000,36.0,1.8,right,ITA-Serie A,Parma,ITA,FW,31.0,1987.0,25,12,1185,13.2,2,0,2,1,1,2,1,0,3.6,2.1,0.5,2.5,20.0,17.0,89.0,0.15,0.0,0.15,0.08,0.08,0.28,0.04,0.31,0.16,0.19,2019
Jonathan Biabiany,/jonathan-biabiany/profil/spieler/45567,30,RW,France,400000,1500000,Inter Milan,/inter-mailand/startseite/verein/46,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2018,-1100000,35.0,1.77,right,ITA-Serie A,Parma,FRA,FW,30.0,1988.0,18,12,1069,11.9,0,0,0,0,0,0,4,0,0.4,0.4,1.3,1.7,27.0,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.14,0.03,0.14,2019
Jacopo Dezi,/jacopo-dezi/profil/spieler/165531,26,CM,Italy,350000,1300000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2018,-950000,31.0,1.78,right,ITA-Serie A,Parma,ITA,MF,26.0,1992.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,2019
