playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Diego Carlos,/diego-carlos/profil/spieler/329145,26,CB,Brazil,20000000,15000000,FC Nantes,/fc-nantes/startseite/verein/995,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,5000000,30.0,1.85,right,ESP-La Liga,Sevilla,BRA,DF,26.0,1993.0,35,35,3134,34.8,2,0,2,2,0,0,7,0,2.3,2.3,0.6,3.0,6.0,76.0,2.0,0.06,0.0,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09,2020
Valentin Rongier,/valentin-rongier/profil/spieler/332889,24,CM,France,22000000,13000000,FC Nantes,/fc-nantes/startseite/verein/995,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2019,9000000,28.0,1.72,right,FRA-Ligue 1,Marseille,FRA,MF,24.0,1994.0,23,20,1790,19.9,0,2,2,0,0,1,3,0,2.3,1.6,2.2,3.8,39.0,99.0,40.0,0.0,0.1,0.1,0.0,0.1,0.12,0.11,0.23,0.08,0.19,2020
Valentin Rongier,/valentin-rongier/profil/spieler/332889,24,CM,France,22000000,13000000,FC Nantes,/fc-nantes/startseite/verein/995,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2019,9000000,28.0,1.72,right,FRA-Ligue 1,Nantes,FRA,MF,24.0,1994.0,3,3,270,3.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,0.9,5.0,23.0,12.0,0.0,0.33,0.33,0.0,0.33,0.1,0.22,0.31,0.1,0.31,2020
Lucas Lima,/lucas-lima/profil/spieler/182323,27,LB,Brazil,1900000,6000000,FC Nantes,/fc-nantes/startseite/verein/995,Al-Ahli SFC,/al-ahli-dschidda/startseite/verein/18487,out,2019,-4100000,31.0,1.79,left,FRA-Ligue 1,Nantes,BRA,"FW,DF",27.0,1991.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,12.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,2020
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,out,2019,0,30.0,1.84,right,ITA-Serie A,Torino,CIV,DF,26.0,1992.0,17,9,851,9.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Kasper Dolberg,/kasper-dolberg/profil/spieler/283196,21,CF,Denmark,7000000,20500000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,OGC Nice,/ogc-nizza/startseite/verein/417,in,2019,-13500000,25.0,1.87,right,FRA-Ligue 1,Nice,DEN,FW,21.0,1997.0,23,22,1888,21.0,11,3,14,11,0,0,2,0,8.1,8.1,2.3,10.4,20.0,10.0,90.0,0.52,0.14,0.67,0.52,0.67,0.39,0.11,0.5,0.39,0.5,2020
Alexis Claude-Maurice,/alexis-claude-maurice/profil/spieler/384593,21,AM,France,4500000,13000000,FC Lorient,/fc-lorient/startseite/verein/1158,OGC Nice,/ogc-nizza/startseite/verein/417,in,2019,-8500000,25.0,1.75,right,FRA-Ligue 1,Nice,FRA,"FW,MF",21.0,1998.0,22,19,1629,18.1,1,1,2,1,0,0,2,0,3.2,3.2,1.6,4.8,64.0,64.0,142.0,0.06,0.06,0.11,0.06,0.11,0.18,0.09,0.27,0.18,0.27,2020
Hicham Boudaoui,/hicham-boudaoui/profil/spieler/560593,19,CM,Algeria,8000000,4000000,Paradou AC,/paradou-ac/startseite/verein/30929,OGC Nice,/ogc-nizza/startseite/verein/417,in,2019,4000000,23.0,1.75,right,FRA-Ligue 1,Nice,ALG,"MF,FW",19.0,1999.0,9,6,490,5.4,1,2,3,1,0,0,2,1,1.0,1.0,1.1,2.1,17.0,13.0,54.0,0.18,0.37,0.55,0.18,0.55,0.19,0.2,0.38,0.19,0.38,2020
Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642,22,LW,France,32000000,18000000,OGC Nice,/ogc-nizza/startseite/verein/417,Newcastle United,/newcastle-united/startseite/verein/762,out,2019,14000000,26.0,1.73,right,ENG-Premier League,Newcastle Utd,FRA,"MF,FW",22.0,1997.0,26,23,1863,20.7,3,4,7,3,0,0,0,0,3.3,3.3,3.3,6.6,125.0,49.0,92.0,0.14,0.19,0.34,0.14,0.34,0.16,0.16,0.32,0.16,0.32,2020
Romain Perraud,/romain-perraud/profil/spieler/318523,21,LB,France,12000000,2000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2019,10000000,25.0,1.73,left,FRA-Ligue 1,Brest,FRA,DF,21.0,1997.0,20,19,1670,18.6,0,1,1,0,0,0,1,0,1.1,1.1,1.3,2.4,45.0,83.0,85.0,0.0,0.05,0.05,0.0,0.05,0.06,0.07,0.13,0.06,0.13,2020
Mickaël Le Bihan,/mickael-le-bihan/profil/spieler/139018,29,CF,France,700000,500000,OGC Nice,/ogc-nizza/startseite/verein/417,AJ Auxerre,/aj-auxerre/startseite/verein/290,out,2019,200000,33.0,1.84,right,FRA-Ligue 1,Nice,FRA,"FW,DF",29.0,1990.0,2,1,100,1.1,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,0.0,1.0,8.0,0.0,0.9,0.9,0.0,0.9,0.09,0.61,0.7,0.09,0.7,2020
Abdou Diallo,/abdou-diallo/profil/spieler/229005,23,CB,Senegal,10000000,32000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-22000000,27.0,1.87,left,FRA-Ligue 1,Paris S-G,SEN,DF,23.0,1996.0,16,14,1201,13.3,0,1,1,0,0,0,4,0,1.2,1.2,0.5,1.7,21.0,88.0,10.0,0.0,0.07,0.07,0.0,0.07,0.09,0.04,0.13,0.09,0.13,2020
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,27,RW,Spain,14000000,18000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-4000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,ESP,"FW,MF",27.0,1992.0,21,13,1164,12.9,4,3,7,4,0,0,1,0,3.2,3.2,3.9,7.1,41.0,73.0,185.0,0.31,0.23,0.54,0.31,0.54,0.25,0.3,0.55,0.25,0.55,2020
Keylor Navas,/keylor-navas/profil/spieler/79422,32,GK,Costa Rica,4000000,15000000,Real Madrid,/real-madrid/startseite/verein/418,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-11000000,36.0,1.85,right,FRA-Ligue 1,Paris S-G,CRC,GK,32.0,1986.0,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,-8000000,27.0,1.77,left,ENG-Premier League,Tottenham,ARG,"MF,FW",23.0,1996.0,28,15,1492,16.6,0,2,2,0,0,0,6,0,1.3,1.3,1.6,2.9,62.0,112.0,50.0,0.0,0.12,0.12,0.0,0.12,0.08,0.1,0.18,0.08,0.18,2020
Moussa Diaby,/moussa-diaby/profil/spieler/395516,19,RW,France,50000000,15000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2019,35000000,23.0,1.7,left,GER-Bundesliga,Leverkusen,FRA,"FW,MF",20.0,1999.0,28,18,1771,19.7,5,5,10,5,0,0,3,0,5.1,5.1,5.7,10.8,118.0,44.0,204.0,0.25,0.25,0.51,0.25,0.51,0.26,0.29,0.55,0.26,0.55,2020
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2019,67000000,25.0,1.78,right,GER-Bundesliga,RB Leipzig,FRA,"MF,FW",21.0,1997.0,32,21,1925,21.4,5,13,18,5,0,0,2,0,7.8,7.8,9.2,16.9,86.0,94.0,184.0,0.23,0.61,0.84,0.23,0.84,0.36,0.43,0.79,0.36,0.79,2020
Timothy Weah,/timothy-weah/profil/spieler/370846,19,RW,United States,14000000,10000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,4000000,23.0,1.83,right,FRA-Ligue 1,Lille,USA,"MF,FW",19.0,2000.0,3,1,85,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.35,0.39,0.04,0.39,2020
Kevin Trapp,/kevin-trapp/profil/spieler/45672,29,GK,Germany,8500000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2019,1500000,32.0,1.89,right,GER-Bundesliga,Eint Frankfurt,GER,GK,29.0,1990.0,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,4000000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-3000000,28.0,1.95,right,ENG-Premier League,Aston Villa,BEL,DF,24.0,1994.0,17,15,1447,16.1,1,0,1,1,0,0,1,0,1.0,0.9,0.3,1.2,5.0,43.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.07,2020
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,Aston Villa,/aston-villa/startseite/verein/405,out,2019,-7000000,28.0,1.95,right,ENG-Premier League,Aston Villa,BEL,DF,24.0,1994.0,17,15,1447,16.1,1,0,1,1,0,0,1,0,1.0,0.9,0.3,1.2,5.0,43.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.07,2020
Kaj Sierhuis,/kaj-sierhuis/profil/spieler/315283,21,CF,Netherlands,1200000,4000000,Ajax Amsterdam U21,/ajax-amsterdam-ii/startseite/verein/8817,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-2800000,25.0,1.8,right,FRA-Ligue 1,Reims,NED,FW,21.0,1998.0,1,1,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Dario Maresic,/dario-maresic/profil/spieler/307807,19,CB,Austria,500000,3000000,SK Sturm Graz,/sk-sturm-graz/startseite/verein/122,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-2500000,23.0,1.83,both,FRA-Ligue 1,Reims,AUT,DF,19.0,1999.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Dereck Kutesa,/dereck-kutesa/profil/spieler/237669,21,LW,Angola,1500000,1700000,FC St. Gallen 1879,/fc-st-gallen-1879/startseite/verein/257,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-200000,25.0,1.78,right,FRA-Ligue 1,Reims,SUI,"FW,MF",21.0,1997.0,14,4,528,5.9,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,20.0,16.0,52.0,0.17,0.0,0.17,0.17,0.17,0.05,0.05,0.11,0.05,0.11,2020
Raphinha,/raphinha/profil/spieler/411295,22,RW,Brazil,60000000,21000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,39000000,26.0,1.76,left,FRA-Ligue 1,Rennes,BRA,"MF,FW",22.0,1996.0,22,20,1690,18.8,5,3,8,4,1,1,4,0,5.2,4.1,5.4,9.6,64.0,69.0,155.0,0.27,0.16,0.43,0.21,0.37,0.28,0.29,0.57,0.22,0.51,2020
M'Baye Niang,/mbaye-niang/profil/spieler/157501,24,CF,Senegal,2500000,15000000,Torino FC,/fc-turin/startseite/verein/416,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-12500000,28.0,1.88,both,FRA-Ligue 1,Rennes,SEN,FW,24.0,1994.0,26,24,2126,23.6,10,0,10,10,0,2,2,0,9.3,7.7,0.6,8.3,21.0,28.0,114.0,0.42,0.0,0.42,0.42,0.42,0.39,0.02,0.42,0.33,0.35,2020
Flavien Tait,/flavien-tait/profil/spieler/202278,26,CM,France,6000000,9000000,Angers SCO,/sco-angers/startseite/verein/1420,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-3000000,30.0,1.76,right,FRA-Ligue 1,Rennes,FRA,"MF,FW",26.0,1993.0,17,9,885,9.8,2,2,4,2,0,0,0,1,1.2,1.2,1.3,2.6,46.0,51.0,67.0,0.2,0.2,0.41,0.2,0.41,0.13,0.13,0.26,0.13,0.26,2020
Edouard Mendy,/edouard-mendy/profil/spieler/442531,27,GK,Senegal,12000000,7600000,Stade Reims,/stade-reims/startseite/verein/1421,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,4400000,31.0,1.94,right,FRA-Ligue 1,Rennes,SEN,GK,27.0,1992.0,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Ramy Bensebaini,/ramy-bensebaini/profil/spieler/284732,24,LB,Algeria,20000000,8000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2019,12000000,28.0,1.87,left,GER-Bundesliga,M'Gladbach,ALG,DF,24.0,1995.0,19,16,1448,16.1,5,3,8,3,2,2,8,1,4.4,2.8,2.4,5.2,31.0,70.0,68.0,0.31,0.19,0.5,0.19,0.37,0.27,0.15,0.42,0.17,0.32,2020
Benjamin André,/benjamin-andre/profil/spieler/84301,28,DM,France,9000000,7000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,2000000,32.0,1.8,right,FRA-Ligue 1,Lille,FRA,MF,28.0,1990.0,26,23,2054,22.8,2,1,3,2,0,0,6,0,0.9,0.9,0.9,1.8,25.0,130.0,47.0,0.09,0.04,0.13,0.09,0.13,0.04,0.04,0.08,0.04,0.08,2020
Denis Bouanga,/denis-bouanga/profil/spieler/236045,24,LW,Gabon,6000000,4500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,1500000,28.0,1.8,right,FRA-Ligue 1,Saint-Étienne,GAB,"FW,MF",24.0,1994.0,26,23,2042,22.7,10,3,13,7,3,3,4,0,10.3,7.9,2.1,10.0,75.0,33.0,201.0,0.44,0.13,0.57,0.31,0.44,0.45,0.09,0.55,0.35,0.44,2020
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,-2200000,33.0,1.77,left,FRA-Ligue 1,Saint-Étienne,ALG,"MF,FW",29.0,1990.0,24,20,1597,17.7,1,4,5,0,1,1,0,0,2.2,1.4,4.5,5.9,46.0,96.0,97.0,0.06,0.23,0.28,0.0,0.23,0.13,0.25,0.38,0.08,0.33,2020
Sergi Palencia,/sergi-palencia/profil/spieler/268176,23,RB,Spain,2000000,2000000,FC Barcelona,/fc-barcelona/startseite/verein/131,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,0,27.0,1.72,right,FRA-Ligue 1,Saint-Étienne,ESP,DF,23.0,1996.0,6,6,468,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,13.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,2020
Zaydou Youssouf,/zaydou-youssouf/profil/spieler/471582,19,CM,France,4000000,2000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,2000000,23.0,1.82,left,FRA-Ligue 1,Saint-Étienne,FRA,MF,20.0,1999.0,16,9,1077,12.0,0,0,0,0,0,0,4,0,0.7,0.7,0.7,1.4,16.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,2020
Miguel Trauco,/miguel-trauco/profil/spieler/177690,26,LB,Peru,1800000,1000000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,800000,30.0,1.75,left,FRA-Ligue 1,Saint-Étienne,PER,DF,26.0,1992.0,19,17,1476,16.4,1,2,3,1,0,0,6,0,0.9,0.9,1.1,2.0,19.0,68.0,48.0,0.06,0.12,0.18,0.06,0.18,0.06,0.07,0.12,0.06,0.12,2020
William Saliba,/william-saliba/profil/spieler/495666,18,CB,France,65000000,30000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2019,35000000,22.0,1.92,right,FRA-Ligue 1,Saint-Étienne,FRA,DF,18.0,2001.0,12,11,992,11.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,20.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2020
Habib Maïga,/habib-maiga/profil/spieler/293944,23,DM,Cote d'Ivoire,2500000,1000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FC Metz,/fc-metz/startseite/verein/347,out,2019,1500000,27.0,1.81,right,FRA-Ligue 1,Metz,CIV,MF,23.0,1996.0,26,26,2266,25.2,1,2,3,1,0,0,7,0,1.6,1.6,1.3,2.9,56.0,120.0,64.0,0.04,0.08,0.12,0.04,0.12,0.06,0.05,0.12,0.06,0.12,2020
Jorginho,/jorginho/profil/spieler/277111,23,LW,Guinea-Bissau,400000,850000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,out,2019,-450000,27.0,1.71,right,ENG-Premier League,Chelsea,ITA,MF,27.0,1991.0,31,27,2379,26.4,4,2,6,1,3,3,10,0,3.2,0.9,2.8,3.7,24.0,218.0,29.0,0.15,0.08,0.23,0.04,0.11,0.12,0.11,0.23,0.03,0.14,2020
Alexander Djiku,/alexander-djiku/profil/spieler/250844,24,CB,Ghana,8000000,4500000,SM Caen,/sm-caen/startseite/verein/1162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,3500000,28.0,1.82,right,FRA-Ligue 1,Strasbourg,GHA,"DF,MF",24.0,1994.0,25,23,2064,22.9,1,1,2,1,0,0,6,0,2.6,2.6,0.3,2.9,6.0,93.0,5.0,0.04,0.04,0.09,0.04,0.09,0.11,0.01,0.13,0.11,0.13,2020
Jean-Ricner Bellegarde,/jean-ricner-bellegarde/profil/spieler/450050,21,CM,France,10000000,2000000,RC Lens,/rc-lens/startseite/verein/826,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,8000000,25.0,1.72,right,FRA-Ligue 1,Strasbourg,FRA,MF,21.0,1998.0,24,16,1497,16.6,0,0,0,0,0,0,2,0,1.0,1.0,1.2,2.1,40.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,2020
Lamine Koné,/lamine-kone/profil/spieler/57420,30,CB,Cote d'Ivoire,150000,1500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,-1350000,34.0,1.88,right,FRA-Ligue 1,Strasbourg,CIV,DF,30.0,1989.0,18,17,1473,16.4,1,0,1,1,0,0,4,0,0.7,0.7,0.4,1.1,15.0,49.0,3.0,0.06,0.0,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07,2020
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Monaco,FRA,MF,20.0,1999.0,7,7,610,6.8,0,2,2,0,0,0,1,0,0.3,0.3,0.6,0.9,18.0,47.0,20.0,0.0,0.3,0.3,0.0,0.3,0.04,0.09,0.13,0.04,0.13,2020
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Strasbourg,FRA,MF,20.0,1999.0,13,12,1008,11.2,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.2,28.0,56.0,43.0,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,2020
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Rennes,FRA,MF,29.0,1990.0,3,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14,2020
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Strasbourg,FRA,MF,29.0,1990.0,3,3,247,2.7,0,0,0,0,0,1,0,0,0.8,0.0,0.2,0.3,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.38,0.02,0.09,2020
Wesley Saïd,/wesley-said/profil/spieler/182916,24,CF,France,2000000,8000000,Dijon FCO,/dijon-fco/startseite/verein/2969,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-6000000,28.0,1.71,right,FRA-Ligue 1,Toulouse,FRA,"MF,FW",24.0,1995.0,23,14,1160,12.9,2,1,3,2,0,0,2,0,3.3,3.3,2.3,5.6,43.0,50.0,84.0,0.16,0.08,0.23,0.16,0.23,0.26,0.18,0.43,0.26,0.43,2020
Agustín Rogel,/agustin-rogel/profil/spieler/456535,21,CB,Uruguay,1500000,2500000,Krylya Sovetov Samara,/krylya-sovetov-samara/startseite/verein/2696,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-1000000,25.0,1.91,right,FRA-Ligue 1,Toulouse,URU,DF,21.0,1997.0,10,9,858,9.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,2020
Andy Delort,/andy-delort/profil/spieler/122797,27,CF,Algeria,7000000,4500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Montpellier HSC,/montpellier-hsc/startseite/verein/969,out,2019,2500000,31.0,1.81,right,FRA-Ligue 1,Montpellier,ALG,FW,27.0,1991.0,26,26,2280,25.3,9,3,12,9,0,2,5,0,11.4,9.9,4.7,14.6,50.0,69.0,246.0,0.36,0.12,0.47,0.36,0.47,0.45,0.19,0.64,0.39,0.58,2020
Gen Shoji,/gen-shoji/profil/spieler/164277,27,CB,Japan,700000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Gamba Osaka,/gamba-osaka/startseite/verein/596,out,2019,-1300000,30.0,1.82,right,FRA-Ligue 1,Toulouse,JPN,DF,26.0,1992.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Alexis Blin,/alexis-blin/profil/spieler/236041,22,DM,France,2500000,1650000,FC Toulouse,/fc-toulouse/startseite/verein/415,Amiens SC,/amiens-sc/startseite/verein/1416,out,2019,850000,26.0,1.84,right,FRA-Ligue 1,Amiens,FRA,MF,22.0,1996.0,24,21,1841,20.5,0,1,1,0,0,0,4,0,0.1,0.1,0.7,0.8,10.0,100.0,9.0,0.0,0.05,0.05,0.0,0.05,0.01,0.03,0.04,0.01,0.04,2020
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,ARG,FW,27.0,1993.0,20,11,1079,12.0,7,3,10,6,1,1,1,0,8.6,7.8,2.7,10.5,3.0,12.0,46.0,0.58,0.25,0.83,0.5,0.75,0.72,0.22,0.94,0.65,0.87,2021
Sergio Rico,/sergio-rico/profil/spieler/207302,27,GK,Spain,3000000,6000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-3000000,29.0,1.96,right,FRA-Ligue 1,Paris S-G,ESP,GK,26.0,1993.0,10,8,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,FRA-Ligue 1,Paris S-G,BRA,"MF,FW",27.0,1993.0,23,15,1361,15.1,0,4,4,0,0,0,2,0,1.4,1.4,2.6,4.1,55.0,119.0,63.0,0.0,0.26,0.26,0.0,0.26,0.09,0.17,0.27,0.09,0.27,2021
