playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,out,2020,20000000,22.0,1.86,right,FRA-Ligue 1,Saint-Étienne,Wesley Fofana,FRA,DF,18.0,2000.0,13.5,4,0,0.0,14,15.0,0.0,2.0,36.0,15.0,0.0,0.0,0.0,86.0,62.0,24.0,72.1,2020
Franck Honorat,/franck-honorat/profil/spieler/229006,23,RW,France,10000000,5000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,5000000,26.0,1.8,right,FRA-Ligue 1,Saint-Étienne,Franck Honorat,FRA,"FW,DF",22.0,1996.0,9.4,1,0,0.0,7,6.0,0.0,52.0,5.0,11.0,0.0,0.0,0.0,45.0,6.0,16.0,27.3,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Bordeaux,Yassine Benrahou,FRA,"FW,MF",20.0,1999.0,1.9,0,0,0.0,1,3.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,5.0,16.7,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Nîmes,Yassine Benrahou,FRA,"MF,FW",20.0,1999.0,8.5,1,0,0.0,9,27.0,1.0,66.0,2.0,8.0,0.0,0.0,0.0,48.0,1.0,12.0,7.7,2020
Patrick Burner,/patrick-burner/profil/spieler/444725,24,RB,Martinique,700000,1500000,OGC Nice,/ogc-nizza/startseite/verein/417,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,-800000,27.0,1.7,right,FRA-Ligue 1,Nice,Patrick Burner,MTQ,DF,23.0,1996.0,15.9,6,1,1.0,18,9.0,0.0,24.0,30.0,25.0,0.0,0.0,0.0,86.0,8.0,24.0,25.0,2020
Baptiste Reynet,/baptiste-reynet/profil/spieler/190786,29,GK,France,600000,350000,FC Toulouse,/fc-toulouse/startseite/verein/415,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,250000,32.0,1.85,right,FRA-Ligue 1,Toulouse,Baptiste Reynet,FRA,GK,28.0,1990.0,22.6,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2.0,1.0,66.7,2020
Romain Philippoteaux,/romain-philippoteaux/profil/spieler/255220,32,RM,France,300000,500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,-200000,35.0,1.7,,FRA-Ligue 1,Nîmes,Romain Philippoteaux,FRA,"FW,MF",31.0,1988.0,22.2,3,0,0.0,16,21.0,3.0,48.0,13.0,12.0,1.0,0.0,0.0,104.0,2.0,8.0,20.0,2020
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,29,DM,France,800000,2000000,Amiens SC,/amiens-sc/startseite/verein/1416,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1200000,32.0,1.84,right,FRA-Ligue 1,Amiens,Thomas Monconduit,FRA,MF,28.0,1991.0,15.2,8,0,0.0,32,21.0,2.0,27.0,10.0,12.0,0.0,0.0,0.0,78.0,23.0,19.0,54.8,2020
Quentin Boisgard,/quentin-boisgard/profil/spieler/412671,23,AM,France,1000000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1000000,26.0,1.74,right,FRA-Ligue 1,Toulouse,Quentin Boisgard,FRA,"MF,FW",22.0,1997.0,12.7,1,0,0.0,18,26.0,0.0,24.0,12.0,19.0,0.0,0.0,0.0,99.0,13.0,20.0,39.4,2020
Seko Fofana,/seko-fofana/profil/spieler/182893,25,CM,Cote d'Ivoire,32000000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,RC Lens,/rc-lens/startseite/verein/826,in,2020,23500000,28.0,1.85,right,ITA-Serie A,Udinese,Seko Fofana,CIV,MF,24.0,1995.0,25.0,4,0,0.0,20,20.0,0.0,21.0,17.0,12.0,0.0,0.0,0.0,160.0,7.0,17.0,29.2,2020
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,21,CF,Cameroon,4000000,6000000,OGC Nice,/ogc-nizza/startseite/verein/417,RC Lens,/rc-lens/startseite/verein/826,in,2020,-2000000,24.0,1.76,right,FRA-Ligue 1,Nice,Ignatius Ganago,CMR,"FW,MF",20.0,1999.0,13.8,0,0,0.0,15,26.0,3.0,18.0,4.0,6.0,2.0,0.0,0.0,42.0,13.0,21.0,38.2,2020
Corentin Jean,/corentin-jean/profil/spieler/20463,24,CF,France,1000000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,RC Lens,/rc-lens/startseite/verein/826,in,2020,0,27.0,1.7,right,FRA-Ligue 1,Toulouse,Corentin Jean,FRA,DF,24.0,1995.0,0.1,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,2020
Boubakary Soumaré,/boubakary-soumare/profil/spieler/344605,22,DM,France,20000000,20000000,LOSC Lille,/losc-lille/startseite/verein/1082,Leicester City,/leicester-city/startseite/verein/1003,out,2021,0,24.0,1.88,right,FRA-Ligue 1,Lille,Boubakary Soumaré,FRA,MF,21.0,1999.0,21.3,3,0,0.0,23,16.0,0.0,1.0,39.0,29.0,0.0,0.0,0.0,148.0,30.0,18.0,62.5,2021
Mike Maignan,/mike-maignan/profil/spieler/182906,25,GK,France,45000000,15400000,LOSC Lille,/losc-lille/startseite/verein/1082,AC Milan,/ac-mailand/startseite/verein/5,out,2021,29600000,27.0,1.91,right,FRA-Ligue 1,Lille,Mike Maignan,FRA,GK,25.0,1995.0,38.0,1,0,0.0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10.0,1.0,90.9,2021
Luiz Araújo,/luiz-araujo/profil/spieler/435485,25,RW,Brazil,6000000,11500000,LOSC Lille,/losc-lille/startseite/verein/1082,Atlanta United FC,/atlanta-united-fc/startseite/verein/51663,out,2021,-5500000,27.0,1.75,left,FRA-Ligue 1,Lille,Luiz Araújo,BRA,MF,24.0,1996.0,16.6,5,0,0.0,24,18.0,0.0,27.0,11.0,25.0,0.0,0.0,0.0,88.0,10.0,20.0,33.3,2021
Reinildo Mandava,/reinildo-mandava/profil/spieler/240692,28,LB,Mozambique,25000000,3000000,LOSC Lille,/losc-lille/startseite/verein/1082,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2021,22000000,29.0,1.8,left,FRA-Ligue 1,Lille,Reinildo Mandava,MOZ,DF,26.0,1994.0,24.2,2,1,0.0,38,35.0,2.0,82.0,45.0,43.0,0.0,0.0,0.0,156.0,52.0,17.0,75.4,2021
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2021,900000,31.0,1.86,right,FRA-Ligue 1,Lille,Adama Soumaoro,FRA,DF,28.0,1992.0,1.6,1,0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,100.0,2021
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2021,900000,31.0,1.86,right,ITA-Serie A,Bologna,Adama Soumaoro,FRA,DF,28.0,1992.0,19.5,4,0,0.0,33,19.0,0.0,0.0,20.0,14.0,0.0,3.0,0.0,111.0,60.0,15.0,80.0,2021
Achraf Hakimi,/achraf-hakimi/profil/spieler/398073,22,RB,Morocco,65000000,68000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2021,-3000000,24.0,1.81,right,ITA-Serie A,Inter,Achraf Hakimi,MAR,DF,21.0,1998.0,29.6,6,0,0.0,31,36.0,7.0,115.0,22.0,32.0,2.0,0.0,0.0,124.0,16.0,28.0,36.4,2021
Danilo Pereira,/danilo-pereira/profil/spieler/141050,29,DM,Portugal,10000000,16000000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2021,-6000000,31.0,1.88,right,FRA-Ligue 1,Paris S-G,Danilo Pereira,POR,"MF,DF",28.0,1991.0,15.9,3,0,0.0,14,15.0,0.0,1.0,29.0,11.0,0.0,0.0,0.0,108.0,28.0,16.0,63.6,2021
Mitchel Bakker,/mitchel-bakker/profil/spieler/361065,21,LB,Netherlands,9000000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2021,2000000,23.0,1.85,left,FRA-Ligue 1,Paris S-G,Mitchel Bakker,NED,DF,20.0,2000.0,18.8,1,0,0.0,16,9.0,3.0,51.0,22.0,30.0,0.0,0.0,0.0,124.0,23.0,13.0,63.9,2021
Ismail Jakobs,/ismail-jakobs/profil/spieler/375137,21,LB,Senegal,6000000,6500000,1.FC Köln,/1-fc-koln/startseite/verein/3,AS Monaco,/as-monaco/startseite/verein/162,in,2021,-500000,23.0,1.84,left,GER-Bundesliga,Köln,Ismail Jakobs,SEN,"MF,FW",20.0,1999.0,19.2,6,0,0.0,23,13.0,3.0,77.0,16.0,10.0,1.0,0.0,0.0,84.0,25.0,18.0,58.1,2021
Benjamin Henrichs,/benjamin-henrichs/profil/spieler/202591,24,RB,Germany,15000000,15000000,AS Monaco,/as-monaco/startseite/verein/162,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2021,0,26.0,1.85,right,GER-Bundesliga,RB Leipzig,Benjamin Henrichs,GER,"DF,MF",23.0,1997.0,6.0,3,0,0.0,8,12.0,0.0,13.0,8.0,7.0,0.0,0.0,0.0,43.0,2.0,4.0,33.3,2021
Fodé Ballo-Touré,/fode-ballo-toure/profil/spieler/296422,24,LB,Senegal,3500000,5400000,AS Monaco,/as-monaco/startseite/verein/162,AC Milan,/ac-mailand/startseite/verein/5,out,2021,-1900000,26.0,1.82,left,FRA-Ligue 1,Monaco,Fodé Ballo-Touré,SEN,DF,23.0,1997.0,7.4,2,0,0.0,10,12.0,1.0,39.0,6.0,17.0,1.0,0.0,0.0,37.0,12.0,10.0,54.5,2021
Henry Onyekuru,/henry-onyekuru/profil/spieler/380415,24,LW,Nigeria,5500000,4500000,AS Monaco,/as-monaco/startseite/verein/162,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,out,2021,1000000,26.0,1.75,right,FRA-Ligue 1,Monaco,Henry Onyekuru,NGA,FW,23.0,1997.0,1.6,0,0,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,25.0,2021
Enzo Millot,/enzo-millot/profil/spieler/569366,19,CM,France,7000000,1750000,AS Monaco,/as-monaco/startseite/verein/162,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2021,5250000,20.0,1.74,left,FRA-Ligue 1,Monaco,Enzo Millot,FRA,MF,18.0,2002.0,0.5,0,0,0.0,1,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,2021
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,29,AM,Switzerland,4000000,6000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2021,-2000000,31.0,1.69,left,ENG-Premier League,Liverpool,Xherdan Shaqiri,SUI,"MF,FW",28.0,1991.0,6.2,2,0,0.0,11,6.0,0.0,22.0,2.0,4.0,0.0,0.0,0.0,34.0,2.0,7.0,22.2,2021
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,30,AM,Switzerland,4000000,7000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chicago Fire FC,/chicago-fire-fc/startseite/verein/432,out,2021,-3000000,31.0,1.69,left,ENG-Premier League,Liverpool,Xherdan Shaqiri,SUI,"MF,FW",28.0,1991.0,6.2,2,0,0.0,11,6.0,0.0,22.0,2.0,4.0,0.0,0.0,0.0,34.0,2.0,7.0,22.2,2021
Bruno Guimarães,/bruno-guimaraes/profil/spieler/520624,24,DM,Brazil,70000000,42100000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Newcastle United,/newcastle-united/startseite/verein/762,out,2021,27900000,25.0,1.82,right,FRA-Ligue 1,Lyon,Bruno Guimarães,BRA,MF,22.0,1997.0,19.5,6,0,0.0,33,37.0,0.0,18.0,14.0,34.0,1.0,0.0,0.0,142.0,9.0,7.0,56.3,2021
Joachim Andersen,/joachim-andersen/profil/spieler/260827,25,CB,Denmark,30000000,17500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Crystal Palace,/crystal-palace/startseite/verein/873,out,2021,12500000,27.0,1.92,right,ENG-Premier League,Fulham,Joachim Andersen,DEN,DF,24.0,1996.0,30.3,7,1,0.0,39,15.0,1.0,12.0,44.0,19.0,0.0,2.0,0.0,172.0,98.0,44.0,69.0,2021
Joachim Andersen,/joachim-andersen/profil/spieler/260827,25,CB,Denmark,30000000,17500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Crystal Palace,/crystal-palace/startseite/verein/873,out,2021,12500000,27.0,1.92,right,FRA-Ligue 1,Lyon,Joachim Andersen,DEN,DF,24.0,1996.0,2.1,1,0,0.0,5,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,100.0,2021
Maxwel Cornet,/maxwel-cornet/profil/spieler/234781,24,LW,Cote d'Ivoire,12000000,15000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Burnley FC,/fc-burnley/startseite/verein/1132,out,2021,-3000000,26.0,1.79,left,FRA-Ligue 1,Lyon,Maxwel Cornet,CIV,"DF,FW",23.0,1996.0,27.2,5,0,0.0,30,32.0,3.0,82.0,43.0,41.0,2.0,0.0,0.0,178.0,41.0,34.0,54.7,2021
Jean Lucas,/jean-lucas/profil/spieler/578872,23,CM,Brazil,5000000,11000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,out,2021,-6000000,25.0,1.79,right,FRA-Ligue 1,Brest,Jean Lucas,BRA,"MF,FW",22.0,1998.0,11.2,4,1,1.0,14,22.0,0.0,15.0,8.0,13.0,0.0,0.0,0.0,74.0,8.0,14.0,36.4,2021
Jean Lucas,/jean-lucas/profil/spieler/578872,23,CM,Brazil,5000000,11000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,out,2021,-6000000,25.0,1.79,right,FRA-Ligue 1,Lyon,Jean Lucas,BRA,MF,22.0,1998.0,1.9,1,0,0.0,3,2.0,0.0,8.0,2.0,2.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-11000000,25.0,1.83,right,FRA-Ligue 1,Marseille,Pol Lirola,ESP,"DF,FW",22.0,1997.0,17.3,3,0,0.0,13,16.0,0.0,58.0,25.0,16.0,0.0,0.0,0.0,84.0,17.0,10.0,63.0,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-11000000,25.0,1.83,right,ITA-Serie A,Fiorentina,Pol Lirola,ESP,"DF,FW",22.0,1997.0,5.5,3,0,0.0,4,3.0,1.0,22.0,6.0,8.0,0.0,0.0,0.0,30.0,3.0,4.0,42.9,2021
Leonardo Balerdi,/leonardo-balerdi/profil/spieler/575998,22,CB,Argentina,10000000,11000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-1000000,24.0,1.87,right,FRA-Ligue 1,Marseille,Leonardo Balerdi,ARG,DF,21.0,1999.0,18.2,6,1,0.0,31,27.0,2.0,1.0,28.0,18.0,0.0,0.0,0.0,129.0,35.0,42.0,45.5,2021
Darío Benedetto,/dario-benedetto/profil/spieler/92693,31,CF,Argentina,2000000,3000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CA Boca Juniors,/club-atletico-boca-juniors/startseite/verein/189,out,2021,-1000000,33.0,1.75,right,FRA-Ligue 1,Marseille,Darío Benedetto,ARG,FW,30.0,1990.0,17.5,3,2,1.0,19,19.0,12.0,11.0,3.0,4.0,0.0,0.0,0.0,31.0,25.0,60.0,29.4,2021
Hiroki Sakai,/hiroki-sakai/profil/spieler/83002,31,RB,Japan,1400000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Urawa Red Diamonds,/urawa-red-diamonds/startseite/verein/828,out,2021,-100000,33.0,1.85,right,FRA-Ligue 1,Marseille,Hiroki Sakai,JPN,DF,30.0,1990.0,26.5,6,1,0.0,42,16.0,2.0,30.0,54.0,48.0,0.0,0.0,0.0,114.0,42.0,38.0,52.5,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,FRA-Ligue 1,Angers,Baptiste Santamaria,FRA,MF,25.0,1995.0,3.0,1,0,0.0,7,5.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,25.0,6.0,5.0,54.5,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,GER-Bundesliga,Freiburg,Baptiste Santamaria,FRA,MF,25.0,1995.0,24.5,5,0,0.0,32,26.0,1.0,35.0,52.0,38.0,0.0,0.0,1.0,172.0,56.0,38.0,59.6,2021
Birger Meling,/birger-meling/profil/spieler/282250,26,LB,Norway,5000000,3000000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,2000000,28.0,1.73,left,FRA-Ligue 1,Nîmes,Birger Meling,NOR,DF,25.0,1994.0,25.9,4,0,0.0,15,39.0,1.0,39.0,36.0,31.0,0.0,0.0,0.0,140.0,21.0,17.0,55.3,2021
Eduardo Camavinga,/eduardo-camavinga/profil/spieler/640428,18,CM,France,85000000,31000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Real Madrid,/real-madrid/startseite/verein/418,out,2021,54000000,20.0,1.82,left,FRA-Ligue 1,Rennes,Eduardo Camavinga,FRA,MF,17.0,2002.0,26.7,6,0,0.0,55,53.0,0.0,4.0,23.0,58.0,0.0,0.0,0.0,162.0,19.0,26.0,42.2,2021
Faitout Maouassa,/faitout-maouassa/profil/spieler/357072,23,LB,France,6000000,4000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2021,2000000,24.0,1.7,left,FRA-Ligue 1,Rennes,Faitout Maouassa,FRA,DF,22.0,1998.0,13.0,4,0,0.0,13,18.0,0.0,60.0,17.0,11.0,0.0,0.0,0.0,47.0,14.0,8.0,63.6,2021
Brandon Soppy,/brandon-soppy/profil/spieler/546880,19,RB,France,9000000,2000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2021,7000000,21.0,1.81,right,FRA-Ligue 1,Rennes,Brandon Soppy,FRA,DF,18.0,2002.0,6.2,1,0,0.0,12,15.0,0.0,16.0,6.0,15.0,0.0,0.0,0.0,34.0,5.0,8.0,38.5,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Dijon,Sacha Boey,FRA,DF,19.0,2000.0,20.7,1,0,0.0,36,13.0,2.0,51.0,41.0,40.0,0.0,1.0,0.0,127.0,23.0,25.0,47.9,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Rennes,Sacha Boey,FRA,DF,19.0,2000.0,1.4,0,1,0.0,2,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7,2021
Gaël Kakuta,/gael-kakuta/profil/spieler/74297,30,AM,DR Congo,1800000,5000000,Amiens SC,/amiens-sc/startseite/verein/1416,RC Lens,/rc-lens/startseite/verein/826,in,2021,-3200000,32.0,1.73,left,FRA-Ligue 1,Lens,Gaël Kakuta,COD,"MF,FW",29.0,1991.0,26.6,3,0,0.0,31,38.0,2.0,114.0,17.0,23.0,0.0,1.0,0.0,129.0,21.0,51.0,29.2,2021
Clément Michelin,/clement-michelin/profil/spieler/318520,24,RB,France,1200000,1000000,RC Lens,/rc-lens/startseite/verein/826,AEK Athens,/aek-athen/startseite/verein/2441,out,2021,200000,26.0,1.79,right,FRA-Ligue 1,Lens,Clément Michelin,FRA,DF,23.0,1997.0,12.8,3,2,1.0,23,13.0,4.0,84.0,25.0,19.0,0.0,1.0,0.0,58.0,25.0,20.0,55.6,2021
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,27,CF,France,16000000,15000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2021,1000000,29.0,1.81,left,FRA-Ligue 1,Montpellier,Gaëtan Laborde,FRA,"FW,MF",26.0,1994.0,36.2,3,0,0.0,62,30.0,6.0,55.0,16.0,22.0,0.0,0.0,0.0,118.0,134.0,127.0,51.3,2021
Andy Delort,/andy-delort/profil/spieler/122797,29,CF,Algeria,7000000,10000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,-3000000,31.0,1.81,right,FRA-Ligue 1,Montpellier,Andy Delort,ALG,FW,28.0,1991.0,27.6,4,0,0.0,54,41.0,19.0,106.0,4.0,7.0,1.0,0.0,0.0,59.0,135.0,110.0,55.1,2021
Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,21,CB,France,30000000,8500000,FC Barcelona,/fc-barcelona/startseite/verein/131,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,21500000,23.0,1.9,right,FRA-Ligue 1,Nice,Jean-Clair Todibo,FRA,DF,20.0,1999.0,14.8,5,0,0.0,17,14.0,0.0,2.0,19.0,15.0,0.0,0.0,0.0,112.0,26.0,22.0,54.2,2021
Mario Lemina,/mario-lemina/profil/spieler/170934,27,DM,Gabon,10000000,5500000,Southampton FC,/fc-southampton/startseite/verein/180,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4500000,29.0,1.84,right,ENG-Premier League,Fulham,Mario Lemina,GAB,MF,26.0,1993.0,18.9,5,0,0.0,32,15.0,0.0,4.0,30.0,35.0,1.0,0.0,0.0,118.0,23.0,25.0,47.9,2021
Melvin Bard,/melvin-bard/profil/spieler/532775,20,LB,France,7000000,3000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4000000,22.0,1.73,left,FRA-Ligue 1,Lyon,Melvin Bard,FRA,DF,19.0,2000.0,4.8,0,1,0.0,8,6.0,0.0,22.0,6.0,8.0,1.0,0.0,0.0,38.0,11.0,14.0,44.0,2021
Wylan Cyprien,/wylan-cyprien/profil/spieler/182889,26,CM,France,1800000,7650000,OGC Nice,/ogc-nizza/startseite/verein/417,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,out,2021,-5850000,28.0,1.8,right,ITA-Serie A,Parma,Wylan Cyprien,FRA,MF,25.0,1995.0,4.6,2,0,0.0,6,7.0,0.0,19.0,5.0,4.0,0.0,0.0,0.0,26.0,5.0,1.0,83.3,2021
Myziane Maolida,/myziane-maolida/profil/spieler/371142,22,LW,France,1500000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Hertha BSC,/hertha-bsc/startseite/verein/44,out,2021,-2500000,24.0,1.82,right,FRA-Ligue 1,Nice,Myziane Maolida,FRA,"FW,MF",21.0,1999.0,12.0,2,0,0.0,18,9.0,2.0,29.0,6.0,8.0,0.0,0.0,0.0,39.0,3.0,19.0,13.6,2021
Hassane Kamara,/hassane-kamara/profil/spieler/290017,27,LB,Cote d'Ivoire,8000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Watford FC,/fc-watford/startseite/verein/1010,out,2021,4000000,29.0,1.7,left,FRA-Ligue 1,Nice,Hassane Kamara,CIV,"DF,FW",26.0,1994.0,32.9,3,0,0.0,22,31.0,1.0,112.0,55.0,39.0,0.0,0.0,0.0,178.0,36.0,38.0,48.6,2021
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,28,DM,France,4000000,3900000,OGC Nice,/ogc-nizza/startseite/verein/417,Norwich City,/norwich-city/startseite/verein/1123,out,2021,100000,30.0,1.85,right,FRA-Ligue 1,Nice,Pierre Lees-Melou,FRA,MF,27.0,1993.0,22.9,3,1,0.0,35,24.0,1.0,19.0,29.0,39.0,0.0,0.0,0.0,146.0,14.0,19.0,42.4,2021
Pape Matar Sarr,/pape-matar-sarr/profil/spieler/568693,18,CM,Senegal,15000000,16900000,FC Metz,/fc-metz/startseite/verein/347,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2021,-1900000,20.0,1.84,right,FRA-Ligue 1,Metz,Pape Matar Sarr,SEN,MF,17.0,2002.0,17.7,5,0,0.0,25,25.0,1.0,5.0,27.0,29.0,0.0,0.0,0.0,133.0,24.0,14.0,63.2,2021
Victorien Angban,/victorien-angban/profil/spieler/178314,24,CM,Cote d'Ivoire,2000000,4099999,FC Metz,/fc-metz/startseite/verein/347,FC Sochi,/fk-sochi/startseite/verein/41231,out,2021,-2099999,26.0,1.8,right,FRA-Ligue 1,Metz,Victorien Angban,CIV,MF,23.0,1996.0,18.6,5,0,0.0,27,27.0,0.0,9.0,19.0,24.0,0.0,0.0,0.0,132.0,13.0,18.0,41.9,2021
