playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,nextSeason
Alexander Djiku,/alexander-djiku/profil/spieler/250844,24,CB,Ghana,8000000,4500000,SM Caen,/sm-caen/startseite/verein/1162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,3500000,28.0,1.82,right,FRA-Ligue 1,Strasbourg,GHA,"DF,MF",24.0,1994.0,22.9,1233.0,1199.0,31.0,27.0,1.0,18.0,6.0,4.0,0.0,0.0,0.0,0.0,1056.0,3.0,6.0,2020
Jean-Ricner Bellegarde,/jean-ricner-bellegarde/profil/spieler/450050,21,CM,France,10000000,2000000,RC Lens,/rc-lens/startseite/verein/826,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,8000000,25.0,1.72,right,FRA-Ligue 1,Strasbourg,FRA,MF,21.0,1998.0,16.6,705.0,679.0,25.0,13.0,1.0,15.0,33.0,1.0,11.0,2.0,7.0,0.0,589.0,1.0,11.0,2020
Lamine Koné,/lamine-kone/profil/spieler/57420,30,CB,Cote d'Ivoire,150000,1500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,-1350000,34.0,1.88,right,FRA-Ligue 1,Strasbourg,CIV,DF,30.0,1989.0,16.4,741.0,710.0,30.0,27.0,1.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,598.0,1.0,10.0,2020
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Monaco,FRA,MF,20.0,1999.0,6.8,361.0,354.0,6.0,2.0,2.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,303.0,1.0,6.0,2020
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Strasbourg,FRA,MF,20.0,1999.0,11.2,439.0,438.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,362.0,1.0,8.0,2020
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Rennes,FRA,MF,29.0,1990.0,1.3,84.0,79.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2020
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Strasbourg,FRA,MF,29.0,1990.0,2.7,186.0,167.0,19.0,16.0,0.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,166.0,0.0,0.0,2020
Wesley Saïd,/wesley-said/profil/spieler/182916,24,CF,France,2000000,8000000,Dijon FCO,/dijon-fco/startseite/verein/2969,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-6000000,28.0,1.71,right,FRA-Ligue 1,Toulouse,FRA,"MF,FW",24.0,1995.0,12.9,418.0,390.0,25.0,9.0,1.0,1.0,21.0,5.0,2.0,0.0,2.0,0.0,334.0,3.0,7.0,2020
Agustín Rogel,/agustin-rogel/profil/spieler/456535,21,CB,Uruguay,1500000,2500000,Krylya Sovetov Samara,/krylya-sovetov-samara/startseite/verein/2696,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-1000000,25.0,1.91,right,FRA-Ligue 1,Toulouse,URU,DF,21.0,1997.0,9.5,346.0,330.0,16.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,295.0,0.0,1.0,2020
Andy Delort,/andy-delort/profil/spieler/122797,27,CF,Algeria,7000000,4500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Montpellier HSC,/montpellier-hsc/startseite/verein/969,out,2019,2500000,31.0,1.81,right,FRA-Ligue 1,Montpellier,ALG,FW,27.0,1991.0,25.3,789.0,717.0,70.0,5.0,5.0,12.0,93.0,7.0,8.0,4.0,3.0,1.0,451.0,2.0,21.0,2020
Gen Shoji,/gen-shoji/profil/spieler/164277,27,CB,Japan,700000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Gamba Osaka,/gamba-osaka/startseite/verein/596,out,2019,-1300000,30.0,1.82,right,FRA-Ligue 1,Toulouse,JPN,DF,26.0,1992.0,0.5,41.0,40.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2020
Alexis Blin,/alexis-blin/profil/spieler/236041,22,DM,France,2500000,1650000,FC Toulouse,/fc-toulouse/startseite/verein/415,Amiens SC,/amiens-sc/startseite/verein/1416,out,2019,850000,26.0,1.84,right,FRA-Ligue 1,Amiens,FRA,MF,22.0,1996.0,20.5,1051.0,1011.0,38.0,30.0,0.0,8.0,18.0,2.0,6.0,5.0,0.0,0.0,880.0,2.0,11.0,2020
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,ARG,FW,27.0,1993.0,12.0,182.0,159.0,23.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,142.0,0.0,4.0,2021
Sergio Rico,/sergio-rico/profil/spieler/207302,27,GK,Spain,3000000,6000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-3000000,29.0,1.96,right,FRA-Ligue 1,Paris S-G,ESP,GK,26.0,1993.0,9.0,213.0,152.0,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,2021
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,FRA-Ligue 1,Paris S-G,BRA,"MF,FW",27.0,1993.0,15.1,1182.0,1139.0,40.0,15.0,4.0,6.0,23.0,4.0,21.0,11.0,3.0,2.0,1058.0,3.0,7.0,2021
Luis Henrique,/luis-henrique/profil/spieler/691316,18,LW,Brazil,6000000,8000000,Três Passos Atlético Clube,/tres-passos-atletico-clube/startseite/verein/48640,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2020,-2000000,21.0,1.81,right,FRA-Ligue 1,Marseille,BRA,"FW,DF",18.0,2001.0,7.5,289.0,267.0,21.0,2.0,1.0,0.0,27.0,18.0,0.0,0.0,0.0,0.0,222.0,1.0,6.0,2021
Álvaro González,/alvaro-gonzalez/profil/spieler/183647,30,CB,Spain,2300000,4000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2020,-1700000,33.0,1.82,right,FRA-Ligue 1,Marseille,ESP,DF,30.0,1990.0,31.5,1946.0,1871.0,73.0,67.0,1.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,1708.0,2.0,7.0,2021
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-9800000,28.0,1.8,right,ENG-Premier League,Aston Villa,FRA,MF,25.0,1994.0,3.3,154.0,146.0,8.0,2.0,0.0,2.0,16.0,0.0,6.0,4.0,0.0,0.0,118.0,0.0,8.0,2021
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-9800000,28.0,1.8,right,FRA-Ligue 1,Marseille,FRA,MF,25.0,1994.0,9.2,342.0,322.0,18.0,11.0,0.0,3.0,19.0,1.0,4.0,1.0,3.0,0.0,256.0,2.0,15.0,2021
Bouna Sarr,/bouna-sarr/profil/spieler/190685,28,RB,Senegal,2000000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2020,-6000000,31.0,1.77,right,FRA-Ligue 1,Marseille,SEN,DF,28.0,1992.0,0.8,62.0,49.0,13.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,2021
Bouna Sarr,/bouna-sarr/profil/spieler/190685,28,RB,Senegal,2000000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2020,-6000000,31.0,1.77,right,GER-Bundesliga,Bayern Munich,SEN,DF,28.0,1992.0,5.0,382.0,328.0,53.0,7.0,0.0,0.0,12.0,46.0,0.0,0.0,0.0,0.0,330.0,1.0,4.0,2021
Marley Aké,/marley-ake/profil/spieler/682032,20,LW,France,1800000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus U23,/juventus-turin-u23/startseite/verein/41101,out,2020,-6200000,22.0,1.77,right,FRA-Ligue 1,Marseille,FRA,FW,19.0,2001.0,1.6,31.0,28.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,2021
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2020,-12000000,31.0,1.94,right,ENG-Premier League,Chelsea,SEN,GK,28.0,1992.0,30.5,1027.0,812.0,213.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,2.0,0.0,2021
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2020,-12000000,31.0,1.94,right,FRA-Ligue 1,Rennes,SEN,GK,28.0,1992.0,1.0,29.0,21.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2021
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,out,2020,41400000,26.0,1.76,left,ENG-Premier League,Leeds United,BRA,"MF,FW",23.0,1996.0,26.2,1064.0,904.0,154.0,43.0,0.0,9.0,165.0,17.0,93.0,45.0,35.0,1.0,687.0,6.0,33.0,2021
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,out,2020,41400000,26.0,1.76,left,FRA-Ligue 1,Rennes,BRA,"FW,MF",23.0,1996.0,4.5,139.0,120.0,18.0,5.0,2.0,2.0,16.0,3.0,10.0,10.0,0.0,0.0,89.0,1.0,4.0,2021
Adrien Hunou,/adrien-hunou/profil/spieler/203507,27,CF,France,2500000,3270000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Minnesota United FC,/minnesota-united-fc/startseite/verein/56089,out,2020,-770000,29.0,1.79,right,FRA-Ligue 1,Rennes,FRA,"FW,MF",26.0,1994.0,6.5,192.0,181.0,11.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,151.0,0.0,4.0,2021
Georginio Rutter,/georginio-rutter/profil/spieler/538977,18,CF,France,18000000,750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2020,17250000,21.0,1.82,left,FRA-Ligue 1,Rennes,FRA,"FW,MF",18.0,2002.0,0.5,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2021
Georginio Rutter,/georginio-rutter/profil/spieler/538977,18,CF,France,18000000,750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2020,17250000,21.0,1.82,left,GER-Bundesliga,Hoffenheim,FRA,FW,18.0,2002.0,2.7,61.0,60.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,2021
Jonathan David,/jonathan-david/profil/spieler/533738,20,CF,Canada,60000000,27000000,KAA Gent,/kaa-gent/startseite/verein/157,LOSC Lille,/losc-lille/startseite/verein/1082,in,2020,33000000,23.0,1.75,both,FRA-Ligue 1,Lille,CAN,FW,20.0,2000.0,26.2,577.0,558.0,18.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,444.0,1.0,15.0,2021
Sven Botman,/sven-botman/profil/spieler/361093,20,CB,Netherlands,45000000,8000000,Ajax Amsterdam U21,/ajax-amsterdam-ii/startseite/verein/8817,LOSC Lille,/losc-lille/startseite/verein/1082,in,2020,37000000,23.0,1.95,left,FRA-Ligue 1,Lille,NED,DF,20.0,2000.0,36.8,2605.0,2542.0,57.0,50.0,2.0,21.0,1.0,7.0,0.0,0.0,0.0,0.0,2249.0,6.0,9.0,2021
Isaac Lihadji,/isaac-lihadji/profil/spieler/557610,18,RW,France,1200000,300000,Olympique de Marseille B,/olympique-marseille-b/startseite/verein/8524,LOSC Lille,/losc-lille/startseite/verein/1082,in,2020,900000,21.0,1.77,left,FRA-Ligue 1,Lille,FRA,"MF,FW",18.0,2002.0,2.2,101.0,92.0,9.0,2.0,1.0,0.0,6.0,4.0,3.0,2.0,1.0,0.0,70.0,0.0,3.0,2021
Victor Osimhen,/victor-osimhen/profil/spieler/401923,21,CF,Nigeria,120000000,75000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2020,45000000,24.0,1.86,right,ITA-Serie A,Napoli,NGA,FW,21.0,1998.0,17.5,249.0,237.0,12.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,6.0,2021
Robson Bambu,/robson-bambu/profil/spieler/458715,22,CB,Brazil,2500000,8000000,Club Athletico Paranaense,/club-athletico-paranaense/startseite/verein/679,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,-5500000,25.0,1.86,right,FRA-Ligue 1,Nice,BRA,DF,22.0,1997.0,11.6,827.0,787.0,40.0,27.0,0.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,720.0,0.0,13.0,2021
Jordan Lotomba,/jordan-lotomba/profil/spieler/313094,21,RB,Switzerland,8000000,7000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,1000000,24.0,1.77,right,FRA-Ligue 1,Nice,SUI,"DF,MF",21.0,1998.0,23.6,1422.0,1166.0,255.0,24.0,0.0,4.0,52.0,231.0,0.0,0.0,0.0,0.0,1160.0,1.0,26.0,2021
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,30,DM,France,1500000,2230000,Everton FC,/fc-everton/startseite/verein/29,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,-730000,33.0,1.86,right,FRA-Ligue 1,Nice,FRA,MF,30.0,1989.0,24.4,1615.0,1563.0,48.0,48.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,1426.0,4.0,12.0,2021
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,22,CM,France,10000000,3500000,OGC Nice,/ogc-nizza/startseite/verein/417,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2020,6500000,25.0,1.77,left,ITA-Serie A,Udinese,FRA,MF,22.0,1998.0,5.8,195.0,192.0,2.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,153.0,1.0,11.0,2021
Eddy Sylvestre,/eddy-sylvestre/profil/spieler/629566,21,CM,France,500000,110000,OGC Nice,/ogc-nizza/startseite/verein/417,Standard Liège,/standard-luttich/startseite/verein/3057,out,2020,390000,23.0,1.73,left,FRA-Ligue 1,Nice,FRA,"FW,MF",20.0,1999.0,1.1,38.0,35.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,2021
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-2700000,30.0,1.76,right,FRA-Ligue 1,Reims,KVX,MF,27.0,1993.0,18.3,1014.0,920.0,93.0,43.0,0.0,20.0,62.0,7.0,43.0,11.0,26.0,0.0,827.0,1.0,8.0,2021
Anastasios Donis,/anastasios-donis/profil/spieler/243606,23,RW,Greece,750000,4000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-3250000,26.0,1.78,right,FRA-Ligue 1,Reims,GRE,MF,23.0,1996.0,1.1,24.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2021
Fraser Hornby,/fraser-hornby/profil/spieler/388160,20,CF,Scotland,1000000,2000000,Everton FC U23,/fc-everton-u23/startseite/verein/9261,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-1000000,23.0,1.95,left,FRA-Ligue 1,Reims,SCO,"FW,MF",20.0,1999.0,0.4,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2021
Thibault De Smet,/thibault-de-smet/profil/spieler/340177,22,LB,Belgium,3000000,700000,Sint-Truidense VV,/vv-st-truiden/startseite/verein/475,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,2300000,25.0,1.83,left,FRA-Ligue 1,Reims,BEL,DF,22.0,1998.0,5.5,364.0,303.0,58.0,0.0,0.0,3.0,11.0,58.0,0.0,0.0,0.0,0.0,279.0,3.0,7.0,2021
Hassane Kamara,/hassane-kamara/profil/spieler/290017,26,LB,Cote d'Ivoire,8000000,4000000,Stade Reims,/stade-reims/startseite/verein/1421,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,4000000,29.0,1.7,left,FRA-Ligue 1,Nice,CIV,"DF,FW",26.0,1994.0,32.9,1952.0,1679.0,267.0,24.0,1.0,17.0,112.0,242.0,1.0,1.0,0.0,0.0,1581.0,6.0,43.0,2021
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,23,AM,Brazil,45000000,23440000,AC Milan,/ac-mailand/startseite/verein/5,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,21560000,25.0,1.8,left,FRA-Ligue 1,Lyon,BRA,MF,22.0,1997.0,25.3,1253.0,1197.0,49.0,19.0,6.0,6.0,10.0,9.0,3.0,0.0,0.0,0.0,1007.0,7.0,32.0,2021
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,27,LW,Cameroon,8000000,11500000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,-3500000,30.0,1.82,right,FRA-Ligue 1,Lyon,CMR,FW,27.0,1992.0,31.2,975.0,956.0,17.0,2.0,5.0,4.0,53.0,15.0,0.0,0.0,0.0,0.0,751.0,2.0,35.0,2021
Bertrand Traoré,/bertrand-traore/profil/spieler/131996,25,RW,Burkina Faso,12000000,18400000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-6400000,27.0,1.81,left,ENG-Premier League,Aston Villa,BFA,FW,24.0,1995.0,25.7,808.0,721.0,84.0,39.0,2.0,10.0,102.0,3.0,42.0,22.0,11.0,1.0,569.0,3.0,16.0,2021
Martin Terrier,/martin-terrier/profil/spieler/442891,23,LW,France,30000000,12000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,18000000,26.0,1.84,right,FRA-Ligue 1,Rennes,FRA,"FW,MF",23.0,1997.0,27.1,796.0,765.0,30.0,1.0,1.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,626.0,1.0,21.0,2021
Amine Gouiri,/amine-gouiri/profil/spieler/418659,20,CF,France,35000000,7000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,28000000,23.0,1.81,right,FRA-Ligue 1,Nice,FRA,"FW,MF",20.0,2000.0,30.5,1161.0,1014.0,143.0,27.0,5.0,8.0,88.0,19.0,64.0,33.0,12.0,0.0,871.0,4.0,33.0,2021
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,out,2020,11800000,27.0,1.8,right,ENG-Premier League,Fulham,NED,"DF,MF",24.0,1995.0,16.5,879.0,758.0,119.0,4.0,0.0,3.0,72.0,115.0,0.0,0.0,0.0,0.0,636.0,2.0,42.0,2021
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,out,2020,11800000,27.0,1.8,right,FRA-Ligue 1,Lyon,NED,DF,24.0,1995.0,0.2,20.0,18.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2021
Stephy Mavididi,/stephy-mavididi/profil/spieler/340328,22,LW,England,6000000,6300000,Juventus U23,/juventus-turin-u23/startseite/verein/41101,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2020,-300000,25.0,1.82,right,FRA-Ligue 1,Montpellier,ENG,"FW,MF",22.0,1998.0,22.6,494.0,480.0,11.0,0.0,0.0,3.0,30.0,6.0,0.0,0.0,0.0,0.0,377.0,3.0,24.0,2021
Jonas Omlin,/jonas-omlin/profil/spieler/247915,26,GK,Switzerland,9000000,6000000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2020,3000000,29.0,1.9,right,FRA-Ligue 1,Montpellier,SUI,GK,26.0,1994.0,29.7,985.0,641.0,342.0,96.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,2.0,0.0,2021
Kenny Lala,/kenny-lala/profil/spieler/174196,29,RB,France,1500000,500000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,out,2020,1000000,31.0,1.78,right,FRA-Ligue 1,Strasbourg,FRA,DF,28.0,1991.0,20.4,1132.0,856.0,274.0,41.0,1.0,17.0,106.0,204.0,29.0,8.0,17.0,0.0,806.0,2.0,29.0,2021
Krépin Diatta,/krepin-diatta/profil/spieler/490426,21,RW,Senegal,15000000,16700000,Club Brugge KV,/fc-brugge/startseite/verein/2282,AS Monaco,/as-monaco/startseite/verein/162,in,2020,-1700000,24.0,1.75,right,FRA-Ligue 1,Monaco,SEN,"MF,DF",21.0,1999.0,4.3,161.0,154.0,5.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,114.0,2.0,4.0,2021
Axel Disasi,/axel-disasi/profil/spieler/386047,22,CB,France,30000000,13000000,Stade Reims,/stade-reims/startseite/verein/1421,AS Monaco,/as-monaco/startseite/verein/162,in,2020,17000000,25.0,1.9,right,FRA-Ligue 1,Monaco,FRA,DF,22.0,1998.0,22.3,1558.0,1491.0,62.0,27.0,0.0,17.0,4.0,35.0,0.0,0.0,0.0,0.0,1336.0,5.0,6.0,2021
Kevin Volland,/kevin-volland/profil/spieler/82009,28,CF,Germany,8000000,11000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,AS Monaco,/as-monaco/startseite/verein/162,in,2020,-3000000,30.0,1.79,left,FRA-Ligue 1,Monaco,GER,"FW,MF",28.0,1992.0,30.8,792.0,773.0,11.0,5.0,5.0,6.0,28.0,1.0,1.0,0.0,0.0,0.0,519.0,8.0,30.0,2021
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,-2500000,35.0,1.9,right,ITA-Serie A,Benevento,POL,DF,32.0,1988.0,35.6,1301.0,1233.0,65.0,57.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1148.0,3.0,0.0,2021
Souleyman Doumbia,/souleyman-doumbia/profil/spieler/296356,23,LB,Cote d'Ivoire,2500000,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,-500000,26.0,1.83,left,FRA-Ligue 1,Angers,CIV,DF,23.0,1996.0,24.7,1272.0,1022.0,249.0,10.0,0.0,4.0,64.0,239.0,0.0,0.0,0.0,0.0,1009.0,1.0,27.0,2021
Enzo Ebosse,/enzo-ebosse/profil/spieler/342877,21,CB,Cameroon,4500000,500000,Le Mans FC,/le-mans-fc/startseite/verein/1164,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,4000000,24.0,1.85,left,FRA-Ligue 1,Angers,CMR,DF,21.0,1999.0,2.9,151.0,134.0,16.0,5.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,129.0,1.0,3.0,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2020,4000000,28.0,1.83,right,FRA-Ligue 1,Angers,FRA,MF,25.0,1995.0,3.0,153.0,146.0,7.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,132.0,0.0,3.0,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2020,4000000,28.0,1.83,right,GER-Bundesliga,Freiburg,FRA,MF,25.0,1995.0,24.5,1043.0,1021.0,19.0,14.0,1.0,9.0,35.0,2.0,0.0,0.0,0.0,0.0,777.0,3.0,30.0,2021
Paul Bernardoni,/paul-bernardoni/profil/spieler/318507,23,GK,France,2500000,7500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Angers SCO,/sco-angers/startseite/verein/1420,out,2020,-5000000,26.0,1.9,left,FRA-Ligue 1,Angers,FRA,GK,23.0,1997.0,38.0,985.0,595.0,386.0,117.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,4.0,0.0,2021
