playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Anastasios Donis,/anastasios-donis/profil/spieler/243606,23,RW,Greece,750000,4000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-3250000,26.0,1.78,right,FRA-Ligue 1,Reims,Anastasios Donis,GRE,FW,22.0,1996.0,6.8,193.0,4.0,17.0,76.0,108.0,20.0,193.0,33.0,21.0,63.6,12.0,36.4,125.0,1331.0,585.0,26.0,16.0,6.0,14.0,7.0,137.0,44.0,2020
Hassane Kamara,/hassane-kamara/profil/spieler/290017,26,LB,Cote d'Ivoire,8000000,4000000,Stade Reims,/stade-reims/startseite/verein/1421,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,4000000,29.0,1.7,left,FRA-Ligue 1,Reims,Hassane Kamara,CIV,"DF,FW",25.0,1994.0,19.0,1425.0,59.0,484.0,657.0,301.0,19.0,1425.0,53.0,37.0,69.8,16.0,30.2,783.0,5151.0,2847.0,85.0,55.0,4.0,36.0,15.0,844.0,82.0,2020
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,23,AM,Brazil,45000000,23440000,AC Milan,/ac-mailand/startseite/verein/5,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,21560000,25.0,1.8,left,ITA-Serie A,Milan,Lucas Paquetá,BRA,"MF,FW",21.0,1997.0,12.3,747.0,16.0,86.0,396.0,277.0,33.0,747.0,42.0,25.0,59.5,17.0,40.5,541.0,2607.0,1260.0,28.0,25.0,2.0,34.0,35.0,537.0,74.0,2020
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,27,LW,Cameroon,8000000,11500000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,-3500000,30.0,1.82,right,ESP-La Liga,Villarreal,Karl Toko Ekambi,CMR,FW,26.0,1992.0,11.0,344.0,2.0,23.0,140.0,185.0,64.0,344.0,32.0,20.0,62.5,12.0,37.5,215.0,1545.0,737.0,29.0,16.0,20.0,29.0,13.0,261.0,92.0,2020
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,27,LW,Cameroon,8000000,11500000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,-3500000,30.0,1.82,right,FRA-Ligue 1,Lyon,Karl Toko Ekambi,CMR,"FW,MF",26.0,1992.0,6.0,250.0,1.0,21.0,98.0,133.0,22.0,250.0,14.0,8.0,57.1,6.0,42.9,169.0,1048.0,451.0,25.0,12.0,7.0,13.0,13.0,207.0,58.0,2020
Bertrand Traoré,/bertrand-traore/profil/spieler/131996,25,RW,Burkina Faso,12000000,18400000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-6400000,27.0,1.81,left,FRA-Ligue 1,Lyon,Bertrand Traoré,BFA,"FW,MF",23.0,1995.0,13.9,820.0,15.0,92.0,338.0,399.0,62.0,820.0,62.0,33.0,53.2,29.0,46.8,503.0,2692.0,1171.0,36.0,26.0,18.0,44.0,25.0,563.0,132.0,2020
Martin Terrier,/martin-terrier/profil/spieler/442891,23,LW,France,30000000,12000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,18000000,26.0,1.84,right,FRA-Ligue 1,Lyon,Martin Terrier,FRA,"FW,MF",22.0,1997.0,13.3,582.0,12.0,74.0,295.0,223.0,42.0,582.0,25.0,17.0,68.0,8.0,32.0,317.0,1789.0,934.0,33.0,24.0,11.0,22.0,8.0,380.0,61.0,2020
Amine Gouiri,/amine-gouiri/profil/spieler/418659,20,CF,France,35000000,7000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,28000000,23.0,1.81,right,FRA-Ligue 1,Lyon,Amine Gouiri,FRA,FW,19.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Oumar Solet,/oumar-solet/profil/spieler/463665,20,CB,France,17000000,4500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,out,2020,12500000,23.0,1.92,right,FRA-Ligue 1,Lyon,Oumar Solet,FRA,DF,19.0,2000.0,0.1,7.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,,0.0,,5.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2020
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,out,2020,11800000,27.0,1.8,right,FRA-Ligue 1,Lyon,Kenny Tete,NED,DF,23.0,1995.0,11.9,994.0,34.0,237.0,502.0,262.0,23.0,994.0,20.0,11.0,55.0,9.0,45.0,540.0,2842.0,1335.0,38.0,20.0,4.0,15.0,5.0,619.0,88.0,2020
Stephy Mavididi,/stephy-mavididi/profil/spieler/340328,22,LW,England,6000000,6300000,Juventus U23,/juventus-turin-u23/startseite/verein/41101,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2020,-300000,25.0,1.82,right,FRA-Ligue 1,Dijon,Stephy Mavididi,ENG,"FW,MF",21.0,1998.0,15.5,550.0,9.0,73.0,261.0,235.0,53.0,550.0,54.0,29.0,53.7,25.0,46.3,346.0,2844.0,1282.0,54.0,40.0,20.0,52.0,42.0,401.0,89.0,2020
Kenny Lala,/kenny-lala/profil/spieler/174196,29,RB,France,1500000,500000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,out,2020,1000000,31.0,1.78,right,FRA-Ligue 1,Strasbourg,Kenny Lala,FRA,"DF,MF",27.0,1991.0,22.7,1562.0,68.0,419.0,741.0,432.0,24.0,1560.0,68.0,44.0,64.7,24.0,35.3,868.0,6329.0,3795.0,94.0,69.0,11.0,31.0,27.0,904.0,73.0,2020
Axel Disasi,/axel-disasi/profil/spieler/386047,22,CB,France,30000000,13000000,Stade Reims,/stade-reims/startseite/verein/1421,AS Monaco,/as-monaco/startseite/verein/162,in,2020,17000000,25.0,1.9,right,FRA-Ligue 1,Reims,Axel Disasi,FRA,DF,21.0,1998.0,27.0,1759.0,212.0,978.0,733.0,56.0,20.0,1759.0,8.0,4.0,50.0,4.0,50.0,1003.0,6034.0,4050.0,42.0,11.0,1.0,11.0,5.0,1177.0,3.0,2020
Kevin Volland,/kevin-volland/profil/spieler/82009,28,CF,Germany,8000000,11000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,AS Monaco,/as-monaco/startseite/verein/162,in,2020,-3000000,30.0,1.79,left,GER-Bundesliga,Leverkusen,Kevin Volland,GER,FW,27.0,1992.0,22.7,856.0,10.0,48.0,407.0,406.0,136.0,856.0,35.0,22.0,62.9,13.0,37.1,480.0,2161.0,970.0,39.0,21.0,24.0,62.0,40.0,627.0,175.0,2020
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,-2500000,35.0,1.9,right,FRA-Ligue 1,Monaco,Kamil Glik,POL,DF,31.0,1988.0,23.0,1370.0,164.0,692.0,661.0,20.0,16.0,1370.0,0.0,0.0,,0.0,,752.0,3171.0,1977.0,6.0,1.0,0.0,0.0,1.0,901.0,0.0,2020
Lyle Foster,/lyle-foster/profil/spieler/467623,19,CF,South Africa,9000000,1200000,AS Monaco,/as-monaco/startseite/verein/162,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,out,2020,7800000,22.0,1.85,right,FRA-Ligue 1,Monaco,Lyle Foster,RSA,FW,18.0,2000.0,0.7,27.0,1.0,3.0,10.0,15.0,1.0,27.0,1.0,0.0,0.0,1.0,100.0,14.0,94.0,14.0,0.0,1.0,0.0,3.0,0.0,17.0,7.0,2020
Jemerson,/jemerson/profil/spieler/258254,28,CB,Brazil,2000000,680000,AS Monaco,/as-monaco/startseite/verein/162,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,out,2020,1320000,30.0,1.84,right,FRA-Ligue 1,Monaco,Jemerson,BRA,"DF,MF",26.0,1992.0,11.7,731.0,34.0,216.0,469.0,52.0,2.0,731.0,2.0,2.0,100.0,0.0,0.0,384.0,1977.0,1342.0,11.0,11.0,0.0,7.0,4.0,488.0,6.0,2020
Souleyman Doumbia,/souleyman-doumbia/profil/spieler/296356,23,LB,Cote d'Ivoire,2500000,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,-500000,26.0,1.83,left,FRA-Ligue 1,Angers,Souleyman Doumbia,CIV,DF,22.0,1996.0,5.0,362.0,20.0,122.0,167.0,79.0,2.0,362.0,8.0,5.0,62.5,3.0,37.5,170.0,1120.0,737.0,22.0,18.0,1.0,7.0,2.0,205.0,16.0,2020
Souleyman Doumbia,/souleyman-doumbia/profil/spieler/296356,23,LB,Cote d'Ivoire,2500000,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,-500000,26.0,1.83,left,FRA-Ligue 1,Rennes,Souleyman Doumbia,CIV,DF,22.0,1996.0,1.0,58.0,3.0,15.0,30.0,13.0,1.0,58.0,5.0,3.0,60.0,2.0,40.0,32.0,172.0,75.0,1.0,1.0,0.0,0.0,0.0,31.0,3.0,2020
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2020,4000000,28.0,1.83,right,FRA-Ligue 1,Angers,Baptiste Santamaria,FRA,MF,24.0,1995.0,27.8,1668.0,64.0,412.0,1057.0,220.0,23.0,1668.0,42.0,31.0,73.8,11.0,26.2,703.0,3647.0,1979.0,36.0,22.0,5.0,33.0,24.0,993.0,16.0,2020
Paul Bernardoni,/paul-bernardoni/profil/spieler/318507,23,GK,France,2500000,7500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Angers SCO,/sco-angers/startseite/verein/1420,out,2020,-5000000,26.0,1.9,left,FRA-Ligue 1,Nîmes,Paul Bernardoni,FRA,GK,22.0,1997.0,24.5,782.0,603.0,771.0,10.0,1.0,0.0,782.0,0.0,0.0,,0.0,,314.0,1710.0,1234.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,2020
François Kamano,/francois-kamano/profil/spieler/333802,24,LW,Guinea,4000000,5500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2020,-1500000,27.0,1.75,right,FRA-Ligue 1,Bordeaux,François Kamano,GUI,"DF,MF",23.0,1996.0,7.2,382.0,9.0,57.0,210.0,121.0,15.0,382.0,28.0,11.0,39.3,17.0,60.7,254.0,1448.0,885.0,31.0,23.0,10.0,13.0,10.0,293.0,69.0,2020
Pablo,/pablo/profil/spieler/149577,29,CB,Brazil,3000000,2500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2020,500000,32.0,1.88,right,FRA-Ligue 1,Bordeaux,Pablo,BRA,DF,28.0,1991.0,24.1,1786.0,181.0,914.0,832.0,43.0,31.0,1786.0,7.0,6.0,85.7,1.0,14.3,1074.0,4579.0,2247.0,6.0,6.0,0.0,11.0,8.0,1192.0,4.0,2020
Moses Simon,/moses-simon/profil/spieler/274862,24,LW,Nigeria,8000000,5000000,Levante UD,/ud-levante/startseite/verein/3368,FC Nantes,/fc-nantes/startseite/verein/995,in,2020,3000000,27.0,1.68,right,FRA-Ligue 1,Nantes,Moses Simon,NGA,"FW,MF",24.0,1995.0,24.2,930.0,6.0,73.0,319.0,557.0,112.0,930.0,81.0,36.0,44.4,45.0,55.6,654.0,5292.0,3116.0,144.0,69.0,53.0,70.0,50.0,712.0,232.0,2020
Mehdi Abeid,/mehdi-abeid/profil/spieler/111036,28,CM,Algeria,2000000,1500000,FC Nantes,/fc-nantes/startseite/verein/995,Al-Nasr SC (UAE),/al-nasr-dubai-/startseite/verein/5432,out,2020,500000,30.0,1.78,right,FRA-Ligue 1,Nantes,Mehdi Abeid,ALG,MF,26.0,1992.0,20.2,1159.0,14.0,163.0,766.0,249.0,17.0,1159.0,23.0,16.0,69.6,7.0,30.4,650.0,3350.0,1494.0,25.0,24.0,3.0,24.0,21.0,754.0,42.0,2020
Christophe Hérelle,/christophe-herelle/profil/spieler/170544,27,CB,Martinique,2000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2020,-2000000,30.0,1.88,right,FRA-Ligue 1,Nice,Christophe Hérelle,MTQ,DF,26.0,1992.0,12.3,1004.0,85.0,383.0,550.0,75.0,9.0,1004.0,8.0,3.0,37.5,5.0,62.5,535.0,2371.0,1525.0,11.0,7.0,2.0,3.0,3.0,766.0,11.0,2020
Ibrahima Diallo,/ibrahima-diallo/profil/spieler/413032,21,DM,France,7000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,-5000000,24.0,1.79,right,FRA-Ligue 1,Brest,Ibrahima Diallo,FRA,MF,20.0,1999.0,17.3,992.0,40.0,288.0,635.0,84.0,4.0,992.0,32.0,26.0,81.3,6.0,18.8,617.0,3567.0,1781.0,24.0,11.0,1.0,23.0,22.0,656.0,18.0,2020
Kévin N'Doram,/kevin-ndoram/profil/spieler/342209,24,DM,France,1500000,4500000,AS Monaco,/as-monaco/startseite/verein/162,FC Metz,/fc-metz/startseite/verein/347,in,2020,-3000000,27.0,1.85,right,FRA-Ligue 1,Metz,Kévin N'Doram,FRA,MF,23.0,1996.0,18.3,1086.0,35.0,233.0,782.0,89.0,7.0,1086.0,28.0,18.0,64.3,10.0,35.7,546.0,3276.0,1659.0,21.0,16.0,1.0,26.0,19.0,732.0,7.0,2020
Thierry Ambrose,/thierry-ambrose/profil/spieler/265763,23,CF,Guadeloupe,1300000,2000000,Manchester City U23,/manchester-city-u23/startseite/verein/9265,FC Metz,/fc-metz/startseite/verein/347,in,2020,-700000,26.0,1.8,right,FRA-Ligue 1,Metz,Thierry Ambrose,GLP,FW,22.0,1997.0,6.1,302.0,5.0,24.0,124.0,159.0,30.0,302.0,44.0,25.0,56.8,19.0,43.2,185.0,1476.0,713.0,31.0,24.0,7.0,24.0,23.0,219.0,49.0,2020
Vincent Pajot,/vincent-pajot/profil/spieler/126699,29,DM,France,400000,700000,Angers SCO,/sco-angers/startseite/verein/1420,FC Metz,/fc-metz/startseite/verein/347,in,2020,-300000,32.0,1.8,right,FRA-Ligue 1,Angers,Vincent Pajot,FRA,MF,28.0,1990.0,1.3,62.0,1.0,14.0,29.0,19.0,2.0,62.0,0.0,0.0,,0.0,,25.0,102.0,39.0,3.0,0.0,0.0,2.0,2.0,39.0,5.0,2020
Vincent Pajot,/vincent-pajot/profil/spieler/126699,29,DM,France,400000,700000,Angers SCO,/sco-angers/startseite/verein/1420,FC Metz,/fc-metz/startseite/verein/347,in,2020,-300000,32.0,1.8,right,FRA-Ligue 1,Metz,Vincent Pajot,FRA,MF,28.0,1990.0,5.8,314.0,16.0,58.0,197.0,62.0,7.0,314.0,6.0,2.0,33.3,4.0,66.7,129.0,845.0,419.0,12.0,2.0,3.0,7.0,5.0,173.0,15.0,2020
Habib Diallo,/habib-diallo/profil/spieler/344888,25,CF,Senegal,18000000,10000000,FC Metz,/fc-metz/startseite/verein/347,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,out,2020,8000000,28.0,1.86,right,FRA-Ligue 1,Metz,Habib Diallo,SEN,FW,24.0,1995.0,24.4,753.0,47.0,74.0,350.0,338.0,97.0,750.0,42.0,21.0,50.0,21.0,50.0,379.0,2300.0,802.0,35.0,28.0,22.0,87.0,33.0,557.0,129.0,2020
Roger Assalé,/roger-assale/profil/spieler/263183,26,CF,Cote d'Ivoire,400000,4000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-3600000,29.0,1.67,right,ESP-La Liga,Leganés,Roger Assalé,CIV,"FW,MF",25.0,1993.0,5.9,190.0,0.0,11.0,70.0,112.0,30.0,190.0,17.0,11.0,64.7,6.0,35.3,135.0,923.0,476.0,15.0,7.0,8.0,19.0,7.0,151.0,51.0,2020
Jonathan Panzo,/jonathan-panzo/profil/spieler/392777,19,CB,England,3000000,3400000,AS Monaco B,/as-monaco-b/startseite/verein/9668,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-400000,22.0,1.88,left,FRA-Ligue 1,Monaco,Jonathan Panzo,ENG,DF,18.0,2000.0,1.2,88.0,10.0,39.0,48.0,1.0,1.0,88.0,0.0,0.0,,0.0,,56.0,428.0,329.0,1.0,1.0,0.0,0.0,0.0,63.0,0.0,2020
Moussa Konaté,/moussa-konate/profil/spieler/192774,27,CF,Senegal,900000,2400000,Amiens SC,/amiens-sc/startseite/verein/1416,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-1500000,30.0,1.83,right,FRA-Ligue 1,Amiens,Moussa Konaté,SEN,FW,26.0,1993.0,6.8,172.0,1.0,8.0,84.0,81.0,22.0,171.0,8.0,5.0,62.5,3.0,37.5,100.0,451.0,93.0,6.0,5.0,1.0,25.0,13.0,134.0,42.0,2020
Alfred Gomis,/alfred-gomis/profil/spieler/163568,27,GK,Senegal,2200000,10000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,-7800000,29.0,1.96,right,FRA-Ligue 1,Dijon,Alfred Gomis,SEN,GK,25.0,1993.0,18.0,782.0,672.0,780.0,2.0,0.0,0.0,782.0,1.0,1.0,100.0,0.0,0.0,380.0,2130.0,1564.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,2020
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,24,CB,Morocco,35000000,4000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,31000000,27.0,1.9,left,FRA-Ligue 1,Dijon,Nayef Aguerd,MAR,DF,23.0,1996.0,10.6,717.0,75.0,426.0,284.0,11.0,8.0,717.0,4.0,3.0,75.0,1.0,25.0,352.0,1490.0,859.0,0.0,0.0,0.0,4.0,3.0,467.0,0.0,2020
Rúnar Alex Rúnarsson,/runar-alex-runarsson/profil/spieler/205657,25,GK,Iceland,1500000,2000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2020,-500000,28.0,1.86,right,FRA-Ligue 1,Dijon,Rúnar Alex Rúnarsson,ISL,GK,24.0,1995.0,10.0,350.0,304.0,349.0,1.0,0.0,0.0,350.0,0.0,0.0,,0.0,,157.0,734.0,504.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,2020
Timothée Kolodziejczak,/timothee-kolodziejczak/profil/spieler/84085,28,CB,France,400000,4500000,Tigres UANL,/tigres-uanl/startseite/verein/7055,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2020,-4100000,31.0,1.83,left,FRA-Ligue 1,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,27.0,1991.0,14.5,873.0,55.0,354.0,438.0,85.0,9.0,873.0,5.0,4.0,80.0,1.0,20.0,373.0,2602.0,1840.0,21.0,11.0,1.0,17.0,2.0,523.0,21.0,2020
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,out,2020,20000000,22.0,1.86,right,FRA-Ligue 1,Saint-Étienne,Wesley Fofana,FRA,DF,18.0,2000.0,13.5,830.0,82.0,456.0,341.0,43.0,12.0,830.0,8.0,3.0,37.5,5.0,62.5,465.0,3351.0,2011.0,30.0,10.0,0.0,8.0,5.0,472.0,4.0,2020
Franck Honorat,/franck-honorat/profil/spieler/229006,23,RW,France,10000000,5000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,5000000,26.0,1.8,right,FRA-Ligue 1,Saint-Étienne,Franck Honorat,FRA,"FW,DF",22.0,1996.0,9.4,488.0,16.0,93.0,205.0,193.0,15.0,488.0,14.0,6.0,42.9,8.0,57.1,234.0,1714.0,1131.0,34.0,26.0,4.0,19.0,6.0,291.0,76.0,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Bordeaux,Yassine Benrahou,FRA,"FW,MF",20.0,1999.0,1.9,131.0,2.0,18.0,53.0,65.0,2.0,131.0,7.0,4.0,57.1,3.0,42.9,82.0,358.0,163.0,4.0,7.0,0.0,7.0,2.0,92.0,20.0,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Nîmes,Yassine Benrahou,FRA,"MF,FW",20.0,1999.0,8.5,452.0,1.0,39.0,176.0,244.0,29.0,452.0,36.0,17.0,47.2,19.0,52.8,271.0,1495.0,573.0,17.0,18.0,6.0,48.0,36.0,299.0,46.0,2020
Patrick Burner,/patrick-burner/profil/spieler/444725,24,RB,Martinique,700000,1500000,OGC Nice,/ogc-nizza/startseite/verein/417,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,-800000,27.0,1.7,right,FRA-Ligue 1,Nice,Patrick Burner,MTQ,DF,23.0,1996.0,15.9,1246.0,38.0,416.0,695.0,146.0,10.0,1246.0,31.0,20.0,64.5,11.0,35.5,585.0,2646.0,1596.0,20.0,11.0,3.0,7.0,3.0,804.0,32.0,2020
Baptiste Reynet,/baptiste-reynet/profil/spieler/190786,29,GK,France,600000,350000,FC Toulouse,/fc-toulouse/startseite/verein/415,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,250000,32.0,1.85,right,FRA-Ligue 1,Toulouse,Baptiste Reynet,FRA,GK,28.0,1990.0,22.6,916.0,716.0,891.0,25.0,2.0,1.0,916.0,0.0,0.0,,0.0,,460.0,2464.0,1721.0,1.0,0.0,0.0,0.0,1.0,339.0,0.0,2020
Romain Philippoteaux,/romain-philippoteaux/profil/spieler/255220,32,RM,France,300000,500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,-200000,35.0,1.7,,FRA-Ligue 1,Nîmes,Romain Philippoteaux,FRA,"FW,MF",31.0,1988.0,22.2,821.0,10.0,98.0,370.0,373.0,30.0,821.0,57.0,27.0,47.4,30.0,52.6,476.0,3418.0,1855.0,57.0,50.0,8.0,39.0,20.0,540.0,131.0,2020
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,29,DM,France,800000,2000000,Amiens SC,/amiens-sc/startseite/verein/1416,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1200000,32.0,1.84,right,FRA-Ligue 1,Amiens,Thomas Monconduit,FRA,MF,28.0,1991.0,15.2,855.0,34.0,139.0,583.0,142.0,8.0,855.0,19.0,15.0,78.9,4.0,21.1,422.0,2176.0,1081.0,12.0,17.0,1.0,21.0,15.0,546.0,21.0,2020
Quentin Boisgard,/quentin-boisgard/profil/spieler/412671,23,AM,France,1000000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1000000,26.0,1.74,right,FRA-Ligue 1,Toulouse,Quentin Boisgard,FRA,"MF,FW",22.0,1997.0,12.7,674.0,14.0,135.0,349.0,205.0,21.0,674.0,53.0,31.0,58.5,22.0,41.5,405.0,2178.0,1014.0,27.0,26.0,9.0,44.0,21.0,411.0,61.0,2020
Seko Fofana,/seko-fofana/profil/spieler/182893,25,CM,Cote d'Ivoire,32000000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,RC Lens,/rc-lens/startseite/verein/826,in,2020,23500000,28.0,1.85,right,ITA-Serie A,Udinese,Seko Fofana,CIV,MF,24.0,1995.0,25.0,1297.0,24.0,212.0,714.0,411.0,49.0,1297.0,98.0,71.0,72.4,27.0,27.6,911.0,5894.0,2903.0,71.0,55.0,14.0,38.0,31.0,976.0,123.0,2020
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,21,CF,Cameroon,4000000,6000000,OGC Nice,/ogc-nizza/startseite/verein/417,RC Lens,/rc-lens/startseite/verein/826,in,2020,-2000000,24.0,1.76,right,FRA-Ligue 1,Nice,Ignatius Ganago,CMR,"FW,MF",20.0,1999.0,13.8,503.0,14.0,65.0,223.0,222.0,40.0,503.0,39.0,22.0,56.4,17.0,43.6,322.0,1863.0,924.0,33.0,20.0,19.0,40.0,16.0,388.0,150.0,2020
Corentin Jean,/corentin-jean/profil/spieler/20463,24,CF,France,1000000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,RC Lens,/rc-lens/startseite/verein/826,in,2020,0,27.0,1.7,right,FRA-Ligue 1,Toulouse,Corentin Jean,FRA,DF,24.0,1995.0,0.1,10.0,0.0,2.0,3.0,5.0,0.0,10.0,1.0,1.0,100.0,0.0,0.0,7.0,68.0,38.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,2020
Boubakary Soumaré,/boubakary-soumare/profil/spieler/344605,22,DM,France,20000000,20000000,LOSC Lille,/losc-lille/startseite/verein/1082,Leicester City,/leicester-city/startseite/verein/1003,out,2021,0,24.0,1.88,right,FRA-Ligue 1,Lille,Boubakary Soumaré,FRA,MF,21.0,1999.0,21.3,1726.0,41.0,265.0,1276.0,198.0,5.0,1726.0,34.0,29.0,85.3,5.0,14.7,1124.0,5572.0,2643.0,29.0,27.0,0.0,21.0,22.0,1330.0,38.0,2021
Mike Maignan,/mike-maignan/profil/spieler/182906,25,GK,France,45000000,15400000,LOSC Lille,/losc-lille/startseite/verein/1082,AC Milan,/ac-mailand/startseite/verein/5,out,2021,29600000,27.0,1.91,right,FRA-Ligue 1,Lille,Mike Maignan,FRA,GK,25.0,1995.0,38.0,1131.0,964.0,1108.0,23.0,0.0,0.0,1131.0,1.0,1.0,100.0,0.0,0.0,613.0,3134.0,1866.0,0.0,1.0,0.0,1.0,0.0,462.0,0.0,2021
