playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Naïm Sliti,/naim-sliti/profil/spieler/184491,27,LW,Tunisia,4500000,5000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Ettifaq FC,/al-ettifaq/startseite/verein/7732,out,2019,-500000,30.0,1.73,right,FRA-Ligue 1,Dijon,Naïm Sliti,TUN,"MF,FW",26.0,1992.0,25.4,658.0,942.0,69.9,11391.0,3898.0,319.0,377.0,84.6,223.0,305.0,73.1,86.0,183.0,47.0,4,6.9,6.1,-2.9,72.0,72.0,37.0,4.0,119.0,2019
Sory Kaba,/sory-kaba/profil/spieler/355689,23,CF,Guinea,2800000,3000000,Dijon FCO,/dijon-fco/startseite/verein/2969,FC Midtjylland,/fc-midtjylland/startseite/verein/865,out,2019,-200000,27.0,1.9,right,FRA-Ligue 1,Dijon,Sory Kaba,GUI,"FW,MF",23.0,1995.0,2.6,50.0,71.0,70.4,724.0,172.0,30.0,41.0,73.2,14.0,18.0,77.8,4.0,4.0,100.0,0,0.4,0.2,-0.4,3.0,2.0,3.0,0.0,6.0,2019
Jules Keita,/jules-keita/profil/spieler/402117,21,LW,Guinea,0,1500000,Dijon FCO,/dijon-fco/startseite/verein/2969,RC Lens,/rc-lens/startseite/verein/826,out,2019,-1500000,24.0,1.68,right,FRA-Ligue 1,Dijon,Jules Keita,GUI,"FW,MF",20.0,1998.0,5.1,101.0,129.0,78.3,1432.0,431.0,66.0,81.0,81.5,21.0,27.0,77.8,8.0,11.0,72.7,1,0.7,1.0,0.3,9.0,8.0,8.0,0.0,17.0,2019
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,in,2019,-5000000,25.0,1.76,right,GER-Bundesliga,Bayern Munich,Renato Sanches,POR,MF,20.0,1997.0,6.4,323.0,368.0,87.8,5304.0,1180.0,159.0,177.0,89.8,121.0,131.0,92.4,29.0,38.0,76.3,1,0.9,0.6,0.1,9.0,32.0,5.0,2.0,38.0,2019
Reinildo Mandava,/reinildo-mandava/profil/spieler/240692,25,LB,Mozambique,25000000,3000000,B SAD,/belenenses-sad/startseite/verein/2457,LOSC Lille,/losc-lille/startseite/verein/1082,in,2019,22000000,29.0,1.8,left,FRA-Ligue 1,Lille,Reinildo Mandava,MOZ,DF,24.0,1994.0,1.1,51.0,64.0,79.7,739.0,198.0,33.0,37.0,89.2,14.0,17.0,82.4,3.0,7.0,42.9,0,0.3,0.1,-0.3,1.0,3.0,2.0,1.0,4.0,2019
Nicolas Pépé,/nicolas-pepe/profil/spieler/343052,24,RW,Cote d'Ivoire,18000000,80000000,LOSC Lille,/losc-lille/startseite/verein/1082,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2019,-62000000,28.0,1.83,left,FRA-Ligue 1,Lille,Nicolas Pépé,CIV,"FW,MF",23.0,1995.0,36.9,982.0,1295.0,75.8,13144.0,3500.0,531.0,628.0,84.6,276.0,374.0,73.8,54.0,104.0,51.9,11,9.6,7.3,1.4,70.0,84.0,38.0,4.0,116.0,2019
Rafael Leão,/rafael-leao/profil/spieler/357164,20,LW,Portugal,90000000,29500000,LOSC Lille,/losc-lille/startseite/verein/1082,AC Milan,/ac-mailand/startseite/verein/5,out,2019,60500000,24.0,1.88,right,FRA-Ligue 1,Lille,Rafael Leão,POR,FW,19.0,1999.0,14.3,177.0,252.0,70.2,2567.0,361.0,105.0,135.0,77.8,53.0,73.0,72.6,11.0,15.0,73.3,3,1.7,1.1,1.3,13.0,9.0,7.0,1.0,17.0,2019
Yassine Benzia,/yassine-benzia/profil/spieler/187847,25,AM,Algeria,1000000,1500000,LOSC Lille,/losc-lille/startseite/verein/1082,Dijon FCO,/dijon-fco/startseite/verein/2969,out,2019,-500000,28.0,1.78,right,FRA-Ligue 1,Lille,Yassine Benzia,ALG,MF,23.0,1994.0,1.8,83.0,102.0,81.4,1431.0,525.0,45.0,54.0,83.3,22.0,27.0,81.5,12.0,15.0,80.0,1,0.6,0.5,0.4,5.0,18.0,3.0,1.0,18.0,2019
Jeff Reine-Adélaïde,/jeff-reine-adelaide/profil/spieler/326300,21,AM,France,5000000,25000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2019,-20000000,25.0,1.84,right,FRA-Ligue 1,Angers,Jeff Reine-Adélaïde,FRA,"FW,MF",20.0,1998.0,28.4,933.0,1133.0,82.3,13875.0,3369.0,500.0,569.0,87.9,317.0,370.0,85.7,57.0,77.0,74.0,3,3.0,2.9,0.0,34.0,74.0,26.0,0.0,136.0,2019
Joachim Andersen,/joachim-andersen/profil/spieler/260827,23,CB,Denmark,30000000,24000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2019,6000000,27.0,1.92,right,ITA-Serie A,Sampdoria,Joachim Andersen,DEN,DF,22.0,1996.0,32.0,1804.0,2036.0,88.6,36128.0,13003.0,598.0,644.0,92.9,937.0,1000.0,93.7,254.0,359.0,70.8,1,0.7,0.5,0.3,8.0,139.0,5.0,0.0,154.0,2019
Thiago Mendes,/thiago-mendes/profil/spieler/135617,27,DM,Brazil,5000000,22000000,LOSC Lille,/losc-lille/startseite/verein/1082,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2019,-17000000,31.0,1.77,right,FRA-Ligue 1,Lille,Thiago Mendes,BRA,MF,26.0,1992.0,34.2,1742.0,2137.0,81.5,30312.0,10339.0,787.0,865.0,91.0,663.0,762.0,87.0,206.0,386.0,53.4,5,4.8,3.8,0.2,62.0,199.0,15.0,3.0,231.0,2019
Youssouf Koné,/youssouf-kone/profil/spieler/274484,23,LB,Mali,1500000,9000000,LOSC Lille,/losc-lille/startseite/verein/1082,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2019,-7500000,27.0,1.74,left,FRA-Ligue 1,Lille,Youssouf Koné,MLI,DF,23.0,1995.0,19.0,847.0,1075.0,78.8,13582.0,5347.0,433.0,477.0,90.8,324.0,410.0,79.0,62.0,134.0,46.3,1,0.9,1.3,0.1,16.0,79.0,23.0,16.0,95.0,2019
Ferland Mendy,/ferland-mendy/profil/spieler/291417,24,LB,France,25000000,48000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Real Madrid,/real-madrid/startseite/verein/418,out,2019,-23000000,28.0,1.8,left,FRA-Ligue 1,Lyon,Ferland Mendy,FRA,DF,23.0,1995.0,28.1,1636.0,1974.0,82.9,25824.0,6954.0,935.0,1034.0,90.4,510.0,608.0,83.9,142.0,203.0,70.0,1,3.2,3.6,-2.2,40.0,115.0,24.0,9.0,163.0,2019
Lucas Tousart,/lucas-tousart/profil/spieler/353948,22,DM,France,9000000,25000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Hertha BSC,/hertha-bsc/startseite/verein/44,out,2019,-16000000,26.0,1.85,right,FRA-Ligue 1,Lyon,Lucas Tousart,FRA,MF,21.0,1997.0,19.2,854.0,983.0,86.9,15403.0,3291.0,350.0,403.0,86.8,413.0,441.0,93.7,72.0,98.0,73.5,0,0.5,0.7,-0.5,10.0,89.0,6.0,1.0,94.0,2019
Nabil Fekir,/nabil-fekir/profil/spieler/203496,26,AM,France,20000000,19750000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,250000,29.0,1.73,left,FRA-Ligue 1,Lyon,Nabil Fekir,FRA,MF,25.0,1993.0,22.1,877.0,1079.0,81.3,13044.0,3831.0,500.0,572.0,87.4,238.0,285.0,83.5,80.0,130.0,61.5,7,5.4,5.0,1.6,51.0,105.0,23.0,5.0,134.0,2019
Lucas Ocampos,/lucas-ocampos/profil/spieler/189441,24,RW,Argentina,12000000,15000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,-3000000,28.0,1.87,both,FRA-Ligue 1,Marseille,Lucas Ocampos,ARG,"FW,MF",24.0,1994.0,30.1,692.0,941.0,73.5,9283.0,2155.0,415.0,501.0,82.8,176.0,245.0,71.8,35.0,76.0,46.1,8,3.4,3.3,4.6,31.0,33.0,26.0,13.0,54.0,2019
Clinton N'Jie,/clinton-njie/profil/spieler/241119,25,RW,Cameroon,1200000,6000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,out,2019,-4800000,29.0,1.75,right,FRA-Ligue 1,Marseille,Clinton N'Jie,CMR,FW,24.0,1993.0,4.0,84.0,119.0,70.6,1038.0,157.0,54.0,63.0,85.7,21.0,30.0,70.0,3.0,8.0,37.5,2,0.9,0.4,1.1,9.0,2.0,2.0,0.0,5.0,2019
Luiz Gustavo,/luiz-gustavo/profil/spieler/10471,32,DM,Brazil,800000,6000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36,out,2019,-5200000,35.0,1.87,left,FRA-Ligue 1,Marseille,Luiz Gustavo,BRA,"MF,DF",31.0,1987.0,27.1,1279.0,1447.0,88.4,21471.0,6642.0,611.0,652.0,93.7,488.0,532.0,91.7,128.0,190.0,67.4,0,0.5,0.6,-0.5,8.0,77.0,9.0,3.0,108.0,2019
Lucas Deaux,/lucas-deaux/profil/spieler/57372,30,DM,France,250000,1000000,EA Guingamp,/ea-guingamp/startseite/verein/855,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2019,-750000,34.0,1.88,right,FRA-Ligue 1,Guingamp,Lucas Deaux,FRA,MF,29.0,1988.0,13.2,367.0,543.0,67.6,6179.0,2061.0,182.0,237.0,76.8,120.0,175.0,68.6,43.0,74.0,58.1,1,1.5,1.1,-0.5,13.0,45.0,5.0,3.0,58.0,2019
Sada Thioub,/sada-thioub/profil/spieler/290593,24,RW,Senegal,1200000,3500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Angers SCO,/sco-angers/startseite/verein/1420,out,2019,-2300000,28.0,1.79,right,FRA-Ligue 1,Nîmes,Sada Thioub,SEN,"MF,FW",23.0,1995.0,27.5,716.0,972.0,73.7,9735.0,3163.0,444.0,530.0,83.8,184.0,258.0,71.3,40.0,81.0,49.4,5,2.8,3.4,2.2,37.0,53.0,32.0,15.0,89.0,2019
Antonin Bobichon,/antonin-bobichon/profil/spieler/344575,23,CM,France,900000,1500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Angers SCO,/sco-angers/startseite/verein/1420,out,2019,-600000,27.0,1.78,right,FRA-Ligue 1,Nîmes,Antonin Bobichon,FRA,MF,22.0,1995.0,23.9,705.0,879.0,80.2,11418.0,3390.0,369.0,418.0,88.3,227.0,269.0,84.4,74.0,127.0,58.3,2,2.4,2.3,-0.4,27.0,78.0,7.0,1.0,94.0,2019
Umut Bozok,/umut-bozok/profil/spieler/259025,22,CF,Turkey,4200000,1500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,FC Lorient,/fc-lorient/startseite/verein/1158,out,2019,2700000,26.0,1.78,right,FRA-Ligue 1,Nîmes,Umut Bozok,TUR,FW,21.0,1996.0,13.7,216.0,292.0,74.0,3086.0,493.0,124.0,156.0,79.5,64.0,80.0,80.0,13.0,20.0,65.0,3,2.0,1.6,1.0,14.0,15.0,3.0,0.0,15.0,2019
Wissam Ben Yedder,/wissam-ben-yedder/profil/spieler/146854,29,CF,France,15000000,40000000,Sevilla FC,/fc-sevilla/startseite/verein/368,AS Monaco,/as-monaco/startseite/verein/162,in,2019,-25000000,32.0,1.7,both,ESP-La Liga,Sevilla,Wissam Ben Yedder,FRA,FW,27.0,1990.0,31.2,570.0,795.0,71.7,7544.0,1660.0,372.0,466.0,79.8,134.0,185.0,72.4,26.0,56.0,46.4,9,7.4,5.5,1.6,44.0,48.0,31.0,3.0,100.0,2019
Gelson Martins,/gelson-martins/profil/spieler/257448,24,RW,Portugal,5000000,30000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,AS Monaco,/as-monaco/startseite/verein/162,in,2019,-25000000,28.0,1.7,right,ESP-La Liga,Atlético Madrid,Gelson Martins,POR,"FW,MF",23.0,1995.0,2.5,49.0,67.0,73.1,608.0,190.0,37.0,44.0,84.1,7.0,8.0,87.5,3.0,6.0,50.0,0,0.1,0.1,-0.1,2.0,3.0,2.0,0.0,4.0,2019
Gelson Martins,/gelson-martins/profil/spieler/257448,24,RW,Portugal,5000000,30000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,AS Monaco,/as-monaco/startseite/verein/162,in,2019,-25000000,28.0,1.7,right,FRA-Ligue 1,Monaco,Gelson Martins,POR,"FW,MF",23.0,1995.0,15.4,373.0,520.0,71.7,4966.0,1322.0,243.0,290.0,83.8,98.0,144.0,68.1,12.0,27.0,44.4,2,2.3,3.8,-0.3,16.0,25.0,17.0,9.0,54.0,2019
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,20,DM,France,85000000,18000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AS Monaco,/as-monaco/startseite/verein/162,in,2019,67000000,23.0,1.88,right,FRA-Ligue 1,Bordeaux,Aurélien Tchouaméni,FRA,MF,18.0,2000.0,7.8,224.0,281.0,79.7,3613.0,1233.0,119.0,136.0,87.5,73.0,83.0,88.0,21.0,38.0,55.3,0,0.1,0.1,-0.1,3.0,18.0,2.0,0.0,25.0,2019
Guillermo Maripán,/guillermo-maripan/profil/spieler/249730,25,CB,Chile,10000000,18000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,AS Monaco,/as-monaco/startseite/verein/162,in,2019,-8000000,29.0,1.9,right,ESP-La Liga,Alavés,Guillermo Maripán,CHI,DF,24.0,1994.0,22.3,533.0,709.0,75.2,12091.0,5470.0,150.0,182.0,82.4,256.0,293.0,87.4,121.0,209.0,57.9,2,1.0,0.4,1.0,3.0,31.0,1.0,0.0,48.0,2019
Youri Tielemans,/youri-tielemans/profil/spieler/249565,22,CM,Belgium,25000000,45000000,AS Monaco,/as-monaco/startseite/verein/162,Leicester City,/leicester-city/startseite/verein/1003,out,2019,-20000000,26.0,1.76,right,ENG-Premier League,Leicester City,Youri Tielemans,BEL,MF,21.0,1997.0,12.1,551.0,663.0,83.1,9505.0,2322.0,243.0,276.0,88.0,208.0,233.0,89.3,68.0,90.0,75.6,4,2.5,1.7,1.5,16.0,69.0,12.0,2.0,85.0,2019
Youri Tielemans,/youri-tielemans/profil/spieler/249565,22,CM,Belgium,25000000,45000000,AS Monaco,/as-monaco/startseite/verein/162,Leicester City,/leicester-city/startseite/verein/1003,out,2019,-20000000,26.0,1.76,right,FRA-Ligue 1,Monaco,Youri Tielemans,BEL,MF,21.0,1997.0,18.7,744.0,974.0,76.4,13625.0,4711.0,317.0,373.0,85.0,315.0,387.0,81.4,94.0,174.0,54.0,1,2.2,1.7,-1.2,19.0,79.0,14.0,3.0,146.0,2019
Rony Lopes,/rony-lopes/profil/spieler/174694,23,RW,Portugal,4000000,25000000,AS Monaco,/as-monaco/startseite/verein/162,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,-21000000,27.0,1.74,left,FRA-Ligue 1,Monaco,Rony Lopes,POR,"FW,MF",22.0,1995.0,20.5,447.0,689.0,64.9,6891.0,2311.0,260.0,306.0,85.0,123.0,191.0,64.4,46.0,120.0,38.3,2,4.7,3.7,-2.7,47.0,26.0,24.0,9.0,66.0,2019
Ronaël Pierre-Gabriel,/ronael-pierre-gabriel/profil/spieler/410185,21,RB,France,3500000,5500000,AS Monaco,/as-monaco/startseite/verein/162,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2019,-2000000,25.0,1.77,right,FRA-Ligue 1,Monaco,Ronaël Pierre-Gabriel,FRA,DF,20.0,1998.0,3.9,161.0,195.0,82.6,2688.0,1048.0,78.0,86.0,90.7,66.0,81.0,81.5,15.0,23.0,65.2,0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,14.0,2019
Téji Savanier,/teji-savanier/profil/spieler/127156,27,AM,France,10000000,9500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2019,500000,31.0,1.72,right,FRA-Ligue 1,Nîmes,Téji Savanier,FRA,MF,26.0,1991.0,31.8,1235.0,1885.0,65.5,27457.0,11142.0,422.0,529.0,79.8,461.0,625.0,73.8,312.0,622.0,50.2,14,10.4,7.4,3.6,85.0,200.0,23.0,5.0,244.0,2019
Jordan Ferri,/jordan-ferri/profil/spieler/118284,27,CM,France,5000000,2000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2019,3000000,31.0,1.73,right,FRA-Ligue 1,Lyon,Jordan Ferri,FRA,MF,26.0,1992.0,1.3,80.0,95.0,84.2,1283.0,247.0,40.0,43.0,93.0,31.0,37.0,83.8,6.0,11.0,54.5,0,0.0,0.1,0.0,0.0,6.0,1.0,0.0,12.0,2019
Jordan Ferri,/jordan-ferri/profil/spieler/118284,27,CM,France,5000000,2000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2019,3000000,31.0,1.73,right,FRA-Ligue 1,Nîmes,Jordan Ferri,FRA,MF,26.0,1992.0,20.8,855.0,1059.0,80.7,15473.0,5377.0,372.0,428.0,86.9,341.0,395.0,86.3,105.0,156.0,67.3,1,2.9,1.4,-1.9,25.0,119.0,23.0,1.0,170.0,2019
Benjamin Lecomte,/benjamin-lecomte/profil/spieler/127181,28,GK,France,4000000,13500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,AS Monaco,/as-monaco/startseite/verein/162,out,2019,-9500000,32.0,1.86,left,FRA-Ligue 1,Montpellier,Benjamin Lecomte,FRA,GK,27.0,1991.0,37.0,879.0,1282.0,68.6,30606.0,24582.0,70.0,70.0,100.0,333.0,338.0,98.5,475.0,870.0,54.6,0,0.0,0.1,0.0,1.0,12.0,0.0,0.0,0.0,2019
Isaac Mbenza,/isaac-mbenza/profil/spieler/260806,23,RW,Belgium,2200000,12500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2019,-10300000,27.0,1.88,right,ENG-Premier League,Huddersfield,Isaac Mbenza,BEL,"FW,MF",22.0,1996.0,11.0,183.0,272.0,67.3,2816.0,769.0,101.0,129.0,78.3,56.0,79.0,70.9,17.0,36.0,47.2,1,0.9,0.7,0.1,7.0,11.0,5.0,5.0,18.0,2019
Ruben Aguilar,/ruben-aguilar/profil/spieler/203746,26,RB,France,7000000,8000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,AS Monaco,/as-monaco/startseite/verein/162,out,2019,-1000000,30.0,1.7,right,FRA-Ligue 1,Montpellier,Ruben Aguilar,FRA,DF,25.0,1993.0,28.1,1315.0,1640.0,80.2,20563.0,7554.0,730.0,806.0,90.6,468.0,573.0,81.7,86.0,159.0,54.1,4,2.5,2.7,1.5,44.0,82.0,46.0,25.0,128.0,2019
Ellyes Skhiri,/ellyes-skhiri/profil/spieler/290587,24,DM,Tunisia,13000000,6000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2019,7000000,28.0,1.85,right,FRA-Ligue 1,Montpellier,Ellyes Skhiri,TUN,MF,23.0,1995.0,34.3,1428.0,1673.0,85.4,23916.0,6291.0,665.0,744.0,89.4,566.0,643.0,88.0,138.0,178.0,77.5,2,1.2,1.7,0.8,23.0,118.0,17.0,2.0,175.0,2019
Ludovic Blas,/ludovic-blas/profil/spieler/288225,21,AM,France,20000000,8000000,EA Guingamp,/ea-guingamp/startseite/verein/855,FC Nantes,/fc-nantes/startseite/verein/995,in,2019,12000000,25.0,1.8,left,FRA-Ligue 1,Guingamp,Ludovic Blas,FRA,"MF,FW",20.0,1997.0,26.4,708.0,930.0,76.1,13280.0,3526.0,307.0,370.0,83.0,291.0,358.0,81.3,96.0,146.0,65.8,6,3.2,2.5,2.8,22.0,112.0,18.0,2.0,140.0,2019
Marcus Coco,/marcus-coco/profil/spieler/353365,23,RW,France,1200000,3000000,EA Guingamp,/ea-guingamp/startseite/verein/855,FC Nantes,/fc-nantes/startseite/verein/995,in,2019,-1800000,27.0,1.84,right,FRA-Ligue 1,Guingamp,Marcus Coco,FRA,"FW,MF",22.0,1996.0,20.4,366.0,584.0,62.7,4953.0,1130.0,225.0,298.0,75.5,95.0,165.0,57.6,19.0,45.0,42.2,2,1.3,1.4,0.7,17.0,17.0,14.0,10.0,43.0,2019
Molla Wagué,/molla-wague/profil/spieler/129893,28,CB,Mali,250000,1200000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Nantes,/fc-nantes/startseite/verein/995,in,2019,-950000,32.0,1.91,right,ITA-Serie A,Udinese,Molla Wagué,MLI,DF,27.0,1991.0,1.1,43.0,49.0,87.8,841.0,297.0,10.0,11.0,90.9,28.0,31.0,90.3,4.0,5.0,80.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2019
Diego Carlos,/diego-carlos/profil/spieler/329145,26,CB,Brazil,20000000,15000000,FC Nantes,/fc-nantes/startseite/verein/995,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2019,5000000,30.0,1.85,right,FRA-Ligue 1,Nantes,Diego Carlos,BRA,DF,25.0,1993.0,35.0,1397.0,1706.0,81.9,27417.0,11921.0,504.0,557.0,90.5,685.0,759.0,90.3,184.0,335.0,54.9,0,0.5,0.9,-0.5,9.0,91.0,9.0,2.0,138.0,2019
Valentin Rongier,/valentin-rongier/profil/spieler/332889,24,CM,France,22000000,13000000,FC Nantes,/fc-nantes/startseite/verein/995,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2019,9000000,28.0,1.72,right,FRA-Ligue 1,Nantes,Valentin Rongier,FRA,MF,23.0,1994.0,35.8,1631.0,2036.0,80.1,27307.0,8185.0,779.0,907.0,85.9,537.0,652.0,82.4,198.0,278.0,71.2,5,5.6,4.7,-0.6,85.0,197.0,42.0,5.0,232.0,2019
Lucas Lima,/lucas-lima/profil/spieler/182323,27,LB,Brazil,1900000,6000000,FC Nantes,/fc-nantes/startseite/verein/995,Al-Ahli SFC,/al-ahli-dschidda/startseite/verein/18487,out,2019,-4100000,31.0,1.79,left,FRA-Ligue 1,Nantes,Lucas Lima,BRA,"DF,FW",26.0,1991.0,27.7,1226.0,1774.0,69.1,19910.0,9527.0,650.0,737.0,88.2,406.0,593.0,68.5,122.0,297.0,41.1,4,5.0,4.8,-1.0,49.0,104.0,40.0,19.0,154.0,2019
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,out,2019,0,30.0,1.84,right,FRA-Ligue 1,Nantes,Koffi Djidji,CIV,DF,25.0,1992.0,1.0,45.0,54.0,83.3,1029.0,352.0,11.0,11.0,100.0,24.0,28.0,85.7,10.0,14.0,71.4,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2019
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,out,2019,0,30.0,1.84,right,ITA-Serie A,Torino,Koffi Djidji,CIV,DF,25.0,1992.0,15.4,493.0,600.0,82.2,9157.0,3179.0,194.0,214.0,90.7,232.0,261.0,88.9,58.0,103.0,56.3,0,0.0,0.1,0.0,0.0,28.0,2.0,0.0,44.0,2019
Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642,22,LW,France,32000000,18000000,OGC Nice,/ogc-nizza/startseite/verein/417,Newcastle United,/newcastle-united/startseite/verein/762,out,2019,14000000,26.0,1.73,right,FRA-Ligue 1,Nice,Allan Saint-Maximin,FRA,FW,21.0,1997.0,32.2,694.0,962.0,72.1,11134.0,2227.0,389.0,480.0,81.0,216.0,295.0,73.2,62.0,100.0,62.0,3,6.6,6.5,-3.6,57.0,54.0,28.0,12.0,93.0,2019
Olivier Boscagli,/olivier-boscagli/profil/spieler/318508,21,CB,France,7000000,2000000,OGC Nice,/ogc-nizza/startseite/verein/417,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,out,2019,5000000,25.0,1.81,left,FRA-Ligue 1,Nice,Olivier Boscagli,FRA,DF,20.0,1997.0,9.6,520.0,667.0,78.0,9636.0,3175.0,218.0,251.0,86.9,238.0,288.0,82.6,58.0,108.0,53.7,1,0.9,0.9,0.1,11.0,35.0,4.0,2.0,55.0,2019
Mickaël Le Bihan,/mickael-le-bihan/profil/spieler/139018,29,CF,France,700000,500000,OGC Nice,/ogc-nizza/startseite/verein/417,AJ Auxerre,/aj-auxerre/startseite/verein/290,out,2019,200000,33.0,1.84,right,FRA-Ligue 1,Nice,Mickaël Le Bihan,FRA,FW,28.0,1990.0,2.3,44.0,54.0,81.5,570.0,77.0,25.0,29.0,86.2,15.0,18.0,83.3,1.0,3.0,33.3,0,0.1,0.1,-0.1,1.0,3.0,0.0,0.0,2.0,2019
Abdou Diallo,/abdou-diallo/profil/spieler/229005,23,CB,Senegal,10000000,32000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-22000000,27.0,1.87,left,GER-Bundesliga,Dortmund,Abdou Diallo,SEN,DF,22.0,1996.0,26.4,1730.0,1959.0,88.3,32502.0,11331.0,706.0,760.0,92.9,784.0,858.0,91.4,220.0,289.0,76.1,1,0.6,1.0,0.4,11.0,123.0,11.0,8.0,125.0,2019
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,27,RW,Spain,14000000,18000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-4000000,31.0,1.74,left,ESP-La Liga,Sevilla,Pablo Sarabia,ESP,"MF,FW",26.0,1992.0,30.3,1045.0,1442.0,72.5,16471.0,5252.0,579.0,683.0,84.8,352.0,456.0,77.2,78.0,187.0,41.7,13,11.1,9.0,1.9,68.0,94.0,66.0,14.0,191.0,2019
Keylor Navas,/keylor-navas/profil/spieler/79422,32,GK,Costa Rica,4000000,15000000,Real Madrid,/real-madrid/startseite/verein/418,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2019,-11000000,36.0,1.85,right,ESP-La Liga,Real Madrid,Keylor Navas,CRC,GK,31.0,1986.0,10.0,240.0,300.0,80.0,6672.0,4356.0,21.0,21.0,100.0,145.0,146.0,99.3,74.0,133.0,55.6,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
